"Titre de tracé : p508"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 10445475, SEN S/N: 10445475, LBL: température)","Temp., °C (LGR S/N: 10445475, SEN S/N: 10445475, LBL: Température)","Hôte connecté (LGR S/N: 10445475)","Arrêté (LGR S/N: 10445475)","Fin de fichier (LGR S/N: 10445475)"
915,07/22/16 02:30:00 AM,1.25885,18.509,,,
916,07/22/16 02:45:00 AM,1.25885,18.438,,,
917,07/22/16 03:00:00 AM,1.25885,18.390,,,
918,07/22/16 03:15:00 AM,1.25885,18.295,,,
919,07/22/16 03:30:00 AM,1.25885,18.247,,,
920,07/22/16 03:45:00 AM,1.25885,18.176,,,
921,07/22/16 04:00:00 AM,1.25824,18.105,,,
922,07/22/16 04:15:00 AM,1.25824,18.033,,,
923,07/22/16 04:30:00 AM,1.25763,17.962,,,
924,07/22/16 04:45:00 AM,1.25763,17.891,,,
925,07/22/16 05:00:00 AM,1.25763,17.819,,,
926,07/22/16 05:15:00 AM,1.25763,17.772,,,
927,07/22/16 05:30:00 AM,1.25763,17.701,,,
928,07/22/16 05:45:00 AM,1.25763,17.653,,,
929,07/22/16 06:00:00 AM,1.25763,17.605,,,
930,07/22/16 06:15:00 AM,1.25702,17.534,,,
931,07/22/16 06:30:00 AM,1.25702,17.510,,,
932,07/22/16 06:45:00 AM,1.25641,17.486,,,
933,07/22/16 07:00:00 AM,1.25702,17.463,,,
934,07/22/16 07:15:00 AM,1.25702,17.463,,,
935,07/22/16 07:30:00 AM,1.25702,17.463,,,
936,07/22/16 07:45:00 AM,1.25702,17.463,,,
937,07/22/16 08:00:00 AM,1.25702,17.486,,,
938,07/22/16 08:15:00 AM,1.25763,17.486,,,
939,07/22/16 08:30:00 AM,1.25702,17.534,,,
940,07/22/16 08:45:00 AM,1.25702,17.558,,,
941,07/22/16 09:00:00 AM,1.25702,17.605,,,
942,07/22/16 09:15:00 AM,1.25763,17.653,,,
943,07/22/16 09:30:00 AM,1.25763,17.748,,,
944,07/22/16 09:45:00 AM,1.25702,17.772,,,
945,07/22/16 10:00:00 AM,1.25702,17.772,,,
946,07/22/16 10:15:00 AM,1.25702,17.772,,,
947,07/22/16 10:30:00 AM,1.25946,17.796,,,
948,07/22/16 10:45:00 AM,1.25824,17.843,,,
949,07/22/16 11:00:00 AM,1.25824,17.891,,,
950,07/22/16 11:15:00 AM,1.25824,17.915,,,
951,07/22/16 11:30:00 AM,1.25824,17.986,,,
952,07/22/16 11:45:00 AM,1.25702,18.033,,,
953,07/22/16 12:00:00 PM,1.25824,18.057,,,
954,07/22/16 12:15:00 PM,1.25580,18.105,,,
955,07/22/16 12:30:00 PM,1.25824,18.200,,,
956,07/22/16 12:45:00 PM,1.25824,18.390,,,
957,07/22/16 01:00:00 PM,1.25824,18.485,,,
958,07/22/16 01:15:00 PM,1.25824,18.557,,,
959,07/22/16 01:30:00 PM,1.25824,18.675,,,
960,07/22/16 01:45:00 PM,1.25580,18.771,,,
961,07/22/16 02:00:00 PM,1.25885,18.842,,,
962,07/22/16 02:15:00 PM,1.25885,18.889,,,
963,07/22/16 02:30:00 PM,1.25885,18.937,,,
964,07/22/16 02:45:00 PM,1.25946,18.985,,,
965,07/22/16 03:00:00 PM,1.25946,19.008,,,
966,07/22/16 03:15:00 PM,1.25946,19.032,,,
967,07/22/16 03:30:00 PM,1.25946,19.056,,,
968,07/22/16 03:45:00 PM,1.25946,19.080,,,
969,07/22/16 04:00:00 PM,1.25946,19.103,,,
970,07/22/16 04:15:00 PM,1.25946,19.103,,,
971,07/22/16 04:30:00 PM,1.25946,19.127,,,
972,07/22/16 04:45:00 PM,1.26007,19.151,,,
973,07/22/16 05:00:00 PM,1.25946,19.151,,,
974,07/22/16 05:15:00 PM,1.26007,19.175,,,
975,07/22/16 05:30:00 PM,1.25946,19.151,,,
976,07/22/16 05:45:00 PM,1.25946,19.151,,,
977,07/22/16 06:00:00 PM,1.25946,19.103,,,
978,07/22/16 06:15:00 PM,1.25946,19.103,,,
979,07/22/16 06:30:00 PM,1.26007,19.080,,,
980,07/22/16 06:45:00 PM,1.26007,19.056,,,
981,07/22/16 07:00:00 PM,1.25885,19.008,,,
982,07/22/16 07:15:00 PM,1.26007,18.961,,,
983,07/22/16 07:30:00 PM,1.25946,18.913,,,
984,07/22/16 07:45:00 PM,1.25946,18.866,,,
985,07/22/16 08:00:00 PM,1.25946,18.818,,,
986,07/22/16 08:15:00 PM,1.25946,18.771,,,
987,07/22/16 08:30:00 PM,1.25885,18.723,,,
988,07/22/16 08:45:00 PM,1.25946,18.675,,,
989,07/22/16 09:00:00 PM,1.25946,18.604,,,
990,07/22/16 09:15:00 PM,1.25885,18.557,,,
991,07/22/16 09:30:00 PM,1.25885,18.509,,,
992,07/22/16 09:45:00 PM,1.25885,18.461,,,
993,07/22/16 10:00:00 PM,1.25885,18.390,,,
994,07/22/16 10:15:00 PM,1.25885,18.343,,,
995,07/22/16 10:30:00 PM,1.25580,18.295,,,
996,07/22/16 10:45:00 PM,1.25519,18.247,,,
997,07/22/16 11:00:00 PM,1.25824,18.200,,,
998,07/22/16 11:15:00 PM,1.25763,18.152,,,
999,07/22/16 11:30:00 PM,1.25824,18.105,,,
1000,07/22/16 11:45:00 PM,1.25763,18.081,,,
1001,07/23/16 12:00:00 AM,1.25763,18.033,,,
1002,07/23/16 12:15:00 AM,1.25763,17.986,,,
1003,07/23/16 12:30:00 AM,1.25763,17.962,,,
1004,07/23/16 12:45:00 AM,1.25702,17.915,,,
1005,07/23/16 01:00:00 AM,1.25763,17.891,,,
1006,07/23/16 01:15:00 AM,1.25763,17.843,,,
1007,07/23/16 01:30:00 AM,1.25702,17.796,,,
1008,07/23/16 01:45:00 AM,1.25763,17.772,,,
1009,07/23/16 02:00:00 AM,1.25763,17.724,,,
1010,07/23/16 02:15:00 AM,1.25763,17.677,,,
1011,07/23/16 02:30:00 AM,1.25763,17.629,,,
1012,07/23/16 02:45:00 AM,1.25702,17.582,,,
1013,07/23/16 03:00:00 AM,1.25702,17.534,,,
1014,07/23/16 03:15:00 AM,1.25702,17.486,,,
1015,07/23/16 03:30:00 AM,1.25702,17.439,,,
1016,07/23/16 03:45:00 AM,1.25702,17.415,,,
1017,07/23/16 04:00:00 AM,1.25702,17.368,,,
1018,07/23/16 04:15:00 AM,1.25702,17.344,,,
1019,07/23/16 04:30:00 AM,1.25641,17.296,,,
1020,07/23/16 04:45:00 AM,1.25641,17.249,,,
1021,07/23/16 05:00:00 AM,1.25702,17.225,,,
1022,07/23/16 05:15:00 AM,1.25702,17.201,,,
1023,07/23/16 05:30:00 AM,1.25641,17.153,,,
1024,07/23/16 05:45:00 AM,1.25702,17.106,,,
1025,07/23/16 06:00:00 AM,1.25641,17.082,,,
1026,07/23/16 06:15:00 AM,1.25702,17.082,,,
1027,07/23/16 06:30:00 AM,1.25641,17.034,,,
1028,07/23/16 06:45:00 AM,1.25641,17.034,,,
1029,07/23/16 07:00:00 AM,1.25641,17.034,,,
1030,07/23/16 07:15:00 AM,1.25702,17.034,,,
1031,07/23/16 07:30:00 AM,1.25702,17.034,,,
1032,07/23/16 07:45:00 AM,1.25641,17.011,,,
1033,07/23/16 08:00:00 AM,1.25641,17.011,,,
1034,07/23/16 08:15:00 AM,1.25702,17.011,,,
1035,07/23/16 08:30:00 AM,1.25702,17.011,,,
1036,07/23/16 08:45:00 AM,1.25641,17.011,,,
1037,07/23/16 09:00:00 AM,1.25702,17.034,,,
1038,07/23/16 09:15:00 AM,1.25702,17.058,,,
1039,07/23/16 09:30:00 AM,1.25702,17.082,,,
1040,07/23/16 09:45:00 AM,1.25702,17.153,,,
1041,07/23/16 10:00:00 AM,1.25702,17.201,,,
1042,07/23/16 10:15:00 AM,1.25702,17.296,,,
1043,07/23/16 10:30:00 AM,1.25702,17.368,,,
1044,07/23/16 10:45:00 AM,1.25702,17.439,,,
1045,07/23/16 11:00:00 AM,1.25763,17.510,,,
1046,07/23/16 11:15:00 AM,1.25763,17.701,,,
1047,07/23/16 11:30:00 AM,1.25763,17.843,,,
1048,07/23/16 11:45:00 AM,1.25824,17.986,,,
1049,07/23/16 12:00:00 PM,1.25519,18.200,,,
1050,07/23/16 12:15:00 PM,1.25580,18.247,,,
1051,07/23/16 12:30:00 PM,1.25641,18.295,,,
1052,07/23/16 12:45:00 PM,1.25641,18.390,,,
1053,07/23/16 01:00:00 PM,1.25641,18.485,,,
1054,07/23/16 01:15:00 PM,1.25641,18.604,,,
1055,07/23/16 01:30:00 PM,1.25641,18.794,,,
1056,07/23/16 01:45:00 PM,1.25702,18.937,,,
1057,07/23/16 02:00:00 PM,1.26007,19.127,,,
1058,07/23/16 02:15:00 PM,1.26007,19.294,,,
1059,07/23/16 02:30:00 PM,1.26068,19.413,,,
1060,07/23/16 02:45:00 PM,1.25824,19.579,,,
1061,07/23/16 03:00:00 PM,1.26129,19.508,,,
1062,07/23/16 03:15:00 PM,1.26190,19.484,,,
1063,07/23/16 03:30:00 PM,1.26190,19.579,,,
1064,07/23/16 03:45:00 PM,1.26190,19.746,,,
1065,07/23/16 04:00:00 PM,1.26190,19.912,,,
1066,07/23/16 04:15:00 PM,1.26190,20.031,,,
1067,07/23/16 04:30:00 PM,1.26190,20.126,,,
1068,07/23/16 04:45:00 PM,1.26313,20.198,,,
1069,07/23/16 05:00:00 PM,1.26313,20.269,,,
1070,07/23/16 05:15:00 PM,1.26252,20.293,,,
1071,07/23/16 05:30:00 PM,1.26313,20.341,,,
1072,07/23/16 05:45:00 PM,1.26252,20.388,,,
1073,07/23/16 06:00:00 PM,1.26252,20.436,,,
1074,07/23/16 06:15:00 PM,1.26252,20.436,,,
1075,07/23/16 06:30:00 PM,1.26313,20.388,,,
1076,07/23/16 06:45:00 PM,1.26007,20.365,,,
1077,07/23/16 07:00:00 PM,1.26313,20.365,,,
1078,07/23/16 07:15:00 PM,1.26313,20.341,,,
1079,07/23/16 07:30:00 PM,1.26068,20.293,,,
1080,07/23/16 07:45:00 PM,1.26313,20.222,,,
1081,07/23/16 08:00:00 PM,1.26190,20.150,,,
1082,07/23/16 08:15:00 PM,1.26190,20.079,,,
1083,07/23/16 08:30:00 PM,1.26313,19.984,,,
1084,07/23/16 08:45:00 PM,1.26252,19.865,,,
1085,07/23/16 09:00:00 PM,1.26190,19.770,,,
1086,07/23/16 09:15:00 PM,1.26190,19.674,,,
1087,07/23/16 09:30:00 PM,1.25885,19.579,,,
1088,07/23/16 09:45:00 PM,1.26129,19.484,,,
1089,07/23/16 10:00:00 PM,1.26129,19.413,,,
1090,07/23/16 10:15:00 PM,1.26129,19.318,,,
1091,07/23/16 10:30:00 PM,1.26068,19.246,,,
1092,07/23/16 10:45:00 PM,1.26068,19.127,,,
1093,07/23/16 11:00:00 PM,1.26068,19.056,,,
1094,07/23/16 11:15:00 PM,1.26007,18.961,,,
1095,07/23/16 11:30:00 PM,1.26007,18.866,,,
1096,07/23/16 11:45:00 PM,1.25946,18.771,,,
1097,07/24/16 12:00:00 AM,1.25946,18.675,,,
1098,07/24/16 12:15:00 AM,1.25946,18.580,,,
1099,07/24/16 12:30:00 AM,1.25946,18.485,,,
1100,07/24/16 12:45:00 AM,1.25885,18.390,,,
1101,07/24/16 01:00:00 AM,1.25885,18.319,,,
1102,07/24/16 01:15:00 AM,1.25885,18.224,,,
1103,07/24/16 01:30:00 AM,1.25885,18.152,,,
1104,07/24/16 01:45:00 AM,1.25824,18.081,,,
1105,07/24/16 02:00:00 AM,1.25824,17.986,,,
1106,07/24/16 02:15:00 AM,1.25824,17.915,,,
1107,07/24/16 02:30:00 AM,1.25763,17.843,,,
1108,07/24/16 02:45:00 AM,1.25824,17.772,,,
1109,07/24/16 03:00:00 AM,1.25824,17.701,,,
1110,07/24/16 03:15:00 AM,1.25702,17.629,,,
1111,07/24/16 03:30:00 AM,1.25702,17.558,,,
1112,07/24/16 03:45:00 AM,1.25702,17.486,,,
1113,07/24/16 04:00:00 AM,1.25702,17.415,,,
1114,07/24/16 04:15:00 AM,1.25702,17.344,,,
1115,07/24/16 04:30:00 AM,1.25702,17.272,,,
1116,07/24/16 04:45:00 AM,1.25702,17.201,,,
1117,07/24/16 05:00:00 AM,1.25641,17.130,,,
1118,07/24/16 05:15:00 AM,1.25763,17.058,,,
1119,07/24/16 05:30:00 AM,1.25641,17.011,,,
1120,07/24/16 05:45:00 AM,1.25641,16.963,,,
1121,07/24/16 06:00:00 AM,1.25580,16.892,,,
1122,07/24/16 06:15:00 AM,1.25641,16.844,,,
1123,07/24/16 06:30:00 AM,1.25580,16.796,,,
1124,07/24/16 06:45:00 AM,1.25580,16.749,,,
1125,07/24/16 07:00:00 AM,1.25580,16.725,,,
1126,07/24/16 07:15:00 AM,1.25580,16.677,,,
1127,07/24/16 07:30:00 AM,1.25641,16.677,,,
1128,07/24/16 07:45:00 AM,1.25641,16.701,,,
1129,07/24/16 08:00:00 AM,1.25580,16.749,,,
1130,07/24/16 08:15:00 AM,1.25580,16.796,,,
1131,07/24/16 08:30:00 AM,1.25641,16.892,,,
1132,07/24/16 08:45:00 AM,1.25641,17.011,,,
1133,07/24/16 09:00:00 AM,1.25641,17.130,,,
1134,07/24/16 09:15:00 AM,1.25641,17.225,,,
1135,07/24/16 09:30:00 AM,1.25702,17.320,,,
1136,07/24/16 09:45:00 AM,1.25702,17.415,,,
1137,07/24/16 10:00:00 AM,1.25641,17.510,,,
1138,07/24/16 10:15:00 AM,1.25702,17.605,,,
1139,07/24/16 10:30:00 AM,1.25763,17.701,,,
1140,07/24/16 10:45:00 AM,1.25702,17.796,,,
1141,07/24/16 11:00:00 AM,1.25702,17.891,,,
1142,07/24/16 11:15:00 AM,1.25702,17.986,,,
1143,07/24/16 11:30:00 AM,1.25824,18.105,,,
1144,07/24/16 11:45:00 AM,1.25824,18.200,,,
1145,07/24/16 12:00:00 PM,1.25824,18.295,,,
1146,07/24/16 12:15:00 PM,1.25763,18.390,,,
1147,07/24/16 12:30:00 PM,1.25885,18.533,,,
1148,07/24/16 12:45:00 PM,1.25824,18.652,,,
1149,07/24/16 01:00:00 PM,1.25885,18.771,,,
1150,07/24/16 01:15:00 PM,1.25885,18.866,,,
1151,07/24/16 01:30:00 PM,1.25946,19.008,,,
1152,07/24/16 01:45:00 PM,1.25885,19.056,,,
1153,07/24/16 02:00:00 PM,1.25885,19.175,,,
1154,07/24/16 02:15:00 PM,1.25763,19.246,,,
1155,07/24/16 02:30:00 PM,1.25946,19.318,,,
1156,07/24/16 02:45:00 PM,1.25946,19.484,,,
1157,07/24/16 03:00:00 PM,1.26007,19.674,,,
1158,07/24/16 03:15:00 PM,1.26129,19.817,,,
1159,07/24/16 03:30:00 PM,1.26068,19.888,,,
1160,07/24/16 03:45:00 PM,1.26129,19.984,,,
1161,07/24/16 04:00:00 PM,1.26129,20.174,,,
1162,07/24/16 04:15:00 PM,1.26129,20.317,,,
1163,07/24/16 04:30:00 PM,1.26190,20.484,,,
1164,07/24/16 04:45:00 PM,1.26129,20.555,,,
1165,07/24/16 05:00:00 PM,1.26190,20.650,,,
1166,07/24/16 05:15:00 PM,1.26190,20.674,,,
1167,07/24/16 05:30:00 PM,1.26190,20.674,,,
1168,07/24/16 05:45:00 PM,1.26190,20.698,,,
1169,07/24/16 06:00:00 PM,1.26190,20.674,,,
1170,07/24/16 06:15:00 PM,1.26252,20.650,,,
1171,07/24/16 06:30:00 PM,1.26252,20.650,,,
1172,07/24/16 06:45:00 PM,1.26252,20.650,,,
1173,07/24/16 07:00:00 PM,1.26313,20.650,,,
1174,07/24/16 07:15:00 PM,1.26313,20.627,,,
1175,07/24/16 07:30:00 PM,1.26252,20.579,,,
1176,07/24/16 07:45:00 PM,1.26252,20.531,,,
1177,07/24/16 08:00:00 PM,1.26252,20.436,,,
1178,07/24/16 08:15:00 PM,1.26252,20.341,,,
1179,07/24/16 08:30:00 PM,1.26190,20.246,,,
1180,07/24/16 08:45:00 PM,1.26252,20.150,,,
1181,07/24/16 09:00:00 PM,1.26190,20.150,,,
1182,07/24/16 09:15:00 PM,1.26252,20.031,,,
1183,07/24/16 09:30:00 PM,1.26190,19.912,,,
1184,07/24/16 09:45:00 PM,1.26190,19.817,,,
1185,07/24/16 10:00:00 PM,1.26129,19.722,,,
1186,07/24/16 10:15:00 PM,1.26129,19.603,,,
1187,07/24/16 10:30:00 PM,1.26068,19.484,,,
1188,07/24/16 10:45:00 PM,1.26007,19.389,,,
1189,07/24/16 11:00:00 PM,1.26007,19.294,,,
1190,07/24/16 11:15:00 PM,1.26007,19.175,,,
1191,07/24/16 11:30:00 PM,1.25946,19.103,,,
1192,07/24/16 11:45:00 PM,1.25946,19.008,,,
1193,07/25/16 12:00:00 AM,1.25946,18.913,,,
1194,07/25/16 12:15:00 AM,1.25946,18.818,,,
1195,07/25/16 12:30:00 AM,1.25885,18.747,,,
1196,07/25/16 12:45:00 AM,1.25885,18.652,,,
1197,07/25/16 01:00:00 AM,1.25885,18.580,,,
1198,07/25/16 01:15:00 AM,1.25824,18.533,,,
1199,07/25/16 01:30:00 AM,1.25824,18.461,,,
1200,07/25/16 01:45:00 AM,1.25824,18.414,,,
1201,07/25/16 02:00:00 AM,1.25824,18.390,,,
1202,07/25/16 02:15:00 AM,1.25763,18.319,,,
1203,07/25/16 02:30:00 AM,1.25763,18.271,,,
1204,07/25/16 02:45:00 AM,1.25763,18.224,,,
1205,07/25/16 03:00:00 AM,1.25763,18.200,,,
1206,07/25/16 03:15:00 AM,1.25763,18.152,,,
1207,07/25/16 03:30:00 AM,1.25824,18.129,,,
1208,07/25/16 03:45:00 AM,1.25763,18.081,,,
1209,07/25/16 04:00:00 AM,1.25763,18.033,,,
1210,07/25/16 04:15:00 AM,1.25763,17.986,,,
1211,07/25/16 04:30:00 AM,1.25702,17.986,,,
1212,07/25/16 04:45:00 AM,1.25763,17.986,,,
1213,07/25/16 05:00:00 AM,1.25763,17.938,,,
1214,07/25/16 05:15:00 AM,1.25763,17.915,,,
1215,07/25/16 05:30:00 AM,1.25702,17.867,,,
1216,07/25/16 05:45:00 AM,1.25702,17.843,,,
1217,07/25/16 06:00:00 AM,1.25702,17.819,,,
1218,07/25/16 06:15:00 AM,1.25702,17.772,,,
1219,07/25/16 06:30:00 AM,1.25702,17.748,,,
1220,07/25/16 06:45:00 AM,1.25702,17.724,,,
1221,07/25/16 07:00:00 AM,1.25763,17.701,,,
1222,07/25/16 07:15:00 AM,1.25702,17.677,,,
1223,07/25/16 07:30:00 AM,1.25702,17.653,,,
1224,07/25/16 07:45:00 AM,1.25702,17.653,,,
1225,07/25/16 08:00:00 AM,1.25702,17.629,,,
1226,07/25/16 08:15:00 AM,1.25641,17.629,,,
1227,07/25/16 08:30:00 AM,1.25641,17.629,,,
1228,07/25/16 08:45:00 AM,1.25702,17.653,,,
1229,07/25/16 09:00:00 AM,1.25702,17.653,,,
1230,07/25/16 09:15:00 AM,1.25702,17.677,,,
1231,07/25/16 09:30:00 AM,1.25702,17.701,,,
1232,07/25/16 09:45:00 AM,1.25702,17.701,,,
1233,07/25/16 10:00:00 AM,1.25763,17.724,,,
1234,07/25/16 10:15:00 AM,1.25763,17.772,,,
1235,07/25/16 10:30:00 AM,1.25885,17.819,,,
1236,07/25/16 10:45:00 AM,1.25885,17.867,,,
1237,07/25/16 11:00:00 AM,1.25885,17.962,,,
1238,07/25/16 11:15:00 AM,1.25946,18.033,,,
1239,07/25/16 11:30:00 AM,1.25946,18.152,,,
1240,07/25/16 11:45:00 AM,1.25946,18.271,,,
1241,07/25/16 12:00:00 PM,1.26007,18.366,,,
1242,07/25/16 12:15:00 PM,1.26007,18.485,,,
1243,07/25/16 12:30:00 PM,1.26068,18.652,,,
1244,07/25/16 12:45:00 PM,1.26129,18.818,,,
1245,07/25/16 01:00:00 PM,1.26129,18.961,,,
1246,07/25/16 01:15:00 PM,1.26129,19.008,,,
1247,07/25/16 01:30:00 PM,1.26190,19.080,,,
1248,07/25/16 01:45:00 PM,1.26190,19.151,,,
1249,07/25/16 02:00:00 PM,1.26252,19.199,,,
1250,07/25/16 02:15:00 PM,1.26252,19.294,,,
1251,07/25/16 02:30:00 PM,1.26252,19.365,,,
1252,07/25/16 02:45:00 PM,1.26252,19.389,,,
1253,07/25/16 03:00:00 PM,1.26313,19.436,,,
1254,07/25/16 03:15:00 PM,1.26374,19.532,,,
1255,07/25/16 03:30:00 PM,1.26374,19.674,,,
1256,07/25/16 03:45:00 PM,1.26374,19.770,,,
1257,07/25/16 04:00:00 PM,1.26374,19.912,,,
1258,07/25/16 04:15:00 PM,1.26374,19.960,,,
1259,07/25/16 04:30:00 PM,1.26190,19.984,,,
1260,07/25/16 04:45:00 PM,1.26435,20.079,,,
1261,07/25/16 05:00:00 PM,1.26374,20.174,,,
1262,07/25/16 05:15:00 PM,1.26496,20.222,,,
1263,07/25/16 05:30:00 PM,1.26496,20.246,,,
1264,07/25/16 05:45:00 PM,1.26496,20.198,,,
1265,07/25/16 06:00:00 PM,1.26496,20.150,,,
1266,07/25/16 06:15:00 PM,1.26496,20.126,,,
1267,07/25/16 06:30:00 PM,1.26496,20.079,,,
1268,07/25/16 06:45:00 PM,1.26435,20.055,,,
1269,07/25/16 07:00:00 PM,1.26435,20.079,,,
1270,07/25/16 07:15:00 PM,1.26435,20.055,,,
1271,07/25/16 07:30:00 PM,1.26374,20.031,,,
1272,07/25/16 07:45:00 PM,1.26435,19.984,,,
1273,07/25/16 08:00:00 PM,1.26496,19.936,,,
1274,07/25/16 08:15:00 PM,1.26435,19.912,,,
1275,07/25/16 08:30:00 PM,1.26374,19.865,,,
1276,07/25/16 08:45:00 PM,1.26374,19.817,,,
1277,07/25/16 09:00:00 PM,1.26435,19.746,,,
1278,07/25/16 09:15:00 PM,1.26313,19.674,,,
1279,07/25/16 09:30:00 PM,1.26129,19.627,,,
1280,07/25/16 09:45:00 PM,1.26313,19.555,,,
1281,07/25/16 10:00:00 PM,1.26190,19.508,,,
1282,07/25/16 10:15:00 PM,1.26252,19.436,,,
1283,07/25/16 10:30:00 PM,1.26190,19.365,,,
1284,07/25/16 10:45:00 PM,1.26190,19.294,,,
1285,07/25/16 11:00:00 PM,1.26190,19.246,,,
1286,07/25/16 11:15:00 PM,1.26190,19.199,,,
1287,07/25/16 11:30:00 PM,1.26129,19.127,,,
1288,07/25/16 11:45:00 PM,1.26129,19.080,,,
1289,07/26/16 12:00:00 AM,1.26068,19.008,,,
1290,07/26/16 12:15:00 AM,1.26068,18.961,,,
1291,07/26/16 12:30:00 AM,1.26068,18.889,,,
1292,07/26/16 12:45:00 AM,1.26007,18.794,,,
1293,07/26/16 01:00:00 AM,1.26007,18.699,,,
1294,07/26/16 01:15:00 AM,1.26007,18.628,,,
1295,07/26/16 01:30:00 AM,1.25946,18.557,,,
1296,07/26/16 01:45:00 AM,1.25946,18.485,,,
1297,07/26/16 02:00:00 AM,1.25946,18.414,,,
1298,07/26/16 02:15:00 AM,1.25885,18.319,,,
1299,07/26/16 02:30:00 AM,1.25946,18.247,,,
1300,07/26/16 02:45:00 AM,1.25946,18.176,,,
1301,07/26/16 03:00:00 AM,1.25946,18.105,,,
1302,07/26/16 03:15:00 AM,1.25946,18.010,,,
1303,07/26/16 03:30:00 AM,1.25885,17.915,,,
1304,07/26/16 03:45:00 AM,1.25885,17.843,,,
1305,07/26/16 04:00:00 AM,1.25824,17.772,,,
1306,07/26/16 04:15:00 AM,1.25824,17.701,,,
1307,07/26/16 04:30:00 AM,1.25824,17.629,,,
1308,07/26/16 04:45:00 AM,1.25824,17.582,,,
1309,07/26/16 05:00:00 AM,1.25824,17.510,,,
1310,07/26/16 05:15:00 AM,1.25763,17.463,,,
1311,07/26/16 05:30:00 AM,1.25702,17.344,,,
1312,07/26/16 05:45:00 AM,1.25702,17.272,,,
1313,07/26/16 06:00:00 AM,1.25641,17.225,,,
1314,07/26/16 06:15:00 AM,1.25702,17.201,,,
1315,07/26/16 06:30:00 AM,1.25641,17.153,,,
1316,07/26/16 06:45:00 AM,1.25641,17.106,,,
1317,07/26/16 07:00:00 AM,1.25641,17.082,,,
1318,07/26/16 07:15:00 AM,1.25641,17.058,,,
1319,07/26/16 07:30:00 AM,1.25580,17.034,,,
1320,07/26/16 07:45:00 AM,1.25580,17.034,,,
1321,07/26/16 08:00:00 AM,1.25580,17.034,,,
1322,07/26/16 08:15:00 AM,1.25580,17.106,,,
1323,07/26/16 08:30:00 AM,1.25580,17.201,,,
1324,07/26/16 08:45:00 AM,1.25580,17.296,,,
1325,07/26/16 09:00:00 AM,1.25580,17.415,,,
1326,07/26/16 09:15:00 AM,1.25580,17.534,,,
1327,07/26/16 09:30:00 AM,1.25641,17.629,,,
1328,07/26/16 09:45:00 AM,1.25641,17.677,,,
1329,07/26/16 10:00:00 AM,1.25641,17.772,,,
1330,07/26/16 10:15:00 AM,1.25641,17.819,,,
1331,07/26/16 10:30:00 AM,1.25641,17.843,,,
1332,07/26/16 10:45:00 AM,1.25702,17.843,,,
1333,07/26/16 11:00:00 AM,1.25702,17.891,,,
1334,07/26/16 11:15:00 AM,1.25702,17.915,,,
1335,07/26/16 11:30:00 AM,1.25702,18.010,,,
1336,07/26/16 11:45:00 AM,1.25641,18.105,,,
1337,07/26/16 12:00:00 PM,1.25763,18.152,,,
1338,07/26/16 12:15:00 PM,1.25763,18.271,,,
1339,07/26/16 12:30:00 PM,1.25763,18.366,,,
1340,07/26/16 12:45:00 PM,1.25763,18.438,,,
1341,07/26/16 01:00:00 PM,1.25702,18.461,,,
1342,07/26/16 01:15:00 PM,1.25763,18.557,,,
1343,07/26/16 01:30:00 PM,1.25824,18.675,,,
1344,07/26/16 01:45:00 PM,1.25702,18.818,,,
1345,07/26/16 02:00:00 PM,1.25885,18.794,,,
1346,07/26/16 02:15:00 PM,1.25824,18.794,,,
1347,07/26/16 02:30:00 PM,1.25824,18.842,,,
1348,07/26/16 02:45:00 PM,1.25824,18.842,,,
1349,07/26/16 03:00:00 PM,1.25824,18.913,,,
1350,07/26/16 03:15:00 PM,1.25824,19.056,,,
1351,07/26/16 03:30:00 PM,1.25885,19.103,,,
1352,07/26/16 03:45:00 PM,1.25885,19.222,,,
1353,07/26/16 04:00:00 PM,1.25824,19.294,,,
1354,07/26/16 04:15:00 PM,1.25824,19.270,,,
1355,07/26/16 04:30:00 PM,1.25885,19.318,,,
1356,07/26/16 04:45:00 PM,1.25885,19.318,,,
1357,07/26/16 05:00:00 PM,1.25885,19.436,,,
1358,07/26/16 05:15:00 PM,1.25885,19.532,,,
1359,07/26/16 05:30:00 PM,1.25885,19.579,,,
1360,07/26/16 05:45:00 PM,1.25946,19.627,,,
1361,07/26/16 06:00:00 PM,1.25885,19.627,,,
1362,07/26/16 06:15:00 PM,1.25885,19.627,,,
1363,07/26/16 06:30:00 PM,1.25885,19.555,,,
1364,07/26/16 06:45:00 PM,1.25946,19.508,,,
1365,07/26/16 07:00:00 PM,1.25946,19.484,,,
1366,07/26/16 07:15:00 PM,1.25946,19.436,,,
1367,07/26/16 07:30:00 PM,1.25946,19.389,,,
1368,07/26/16 07:45:00 PM,1.25946,19.365,,,
1369,07/26/16 08:00:00 PM,1.25946,19.294,,,
1370,07/26/16 08:15:00 PM,1.25885,19.222,,,
1371,07/26/16 08:30:00 PM,1.25885,19.103,,,
1372,07/26/16 08:45:00 PM,1.25946,19.008,,,
1373,07/26/16 09:00:00 PM,1.25946,18.889,,,
1374,07/26/16 09:15:00 PM,1.25946,18.794,,,
1375,07/26/16 09:30:00 PM,1.25885,18.699,,,
1376,07/26/16 09:45:00 PM,1.25946,18.580,,,
1377,07/26/16 10:00:00 PM,1.25824,18.485,,,
