"Titre de tracé : t1_2022"
"#","Date Heure, GMT+01:00","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp1)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp2)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp3)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp4)","Bouton Bas (LGR S/N: 21065764)","Bouton Haut (LGR S/N: 21065764)","Hôte connecté (LGR S/N: 21065764)","Arrêté (LGR S/N: 21065764)","Fin de fichier (LGR S/N: 21065764)"
3076,04/03/22 03:15:00 PM,44.641,48.731,-69.646,47.068,,,,,
3077,04/03/22 03:30:00 PM,44.721,48.733,-70.335,47.055,,,,,
3078,04/03/22 03:45:00 PM,44.803,48.742,-70.276,47.050,,,,,
3079,04/03/22 04:00:00 PM,44.888,48.794,-70.832,47.043,,,,,
3080,04/03/22 04:15:00 PM,44.967,48.794,-71.099,47.034,,,,,
3081,04/03/22 04:30:00 PM,45.041,48.830,-72.063,47.023,,,,,
3082,04/03/22 04:45:00 PM,45.115,48.850,-71.972,47.014,,,,,
3083,04/03/22 05:00:00 PM,45.187,48.861,-72.218,47.005,,,,,
3084,04/03/22 05:15:00 PM,45.248,48.906,-72.715,46.998,,,,,
3085,04/03/22 05:30:00 PM,45.307,48.918,-72.683,46.992,,,,,
3086,04/03/22 05:45:00 PM,45.365,48.882,-74.222,46.983,,,,,
3087,04/03/22 06:00:00 PM,45.415,48.961,-73.991,46.980,,,,,
3088,04/03/22 06:15:00 PM,45.462,48.952,-75.323,46.974,,,,,
3089,04/03/22 06:30:00 PM,45.505,49.041,-76.187,46.967,,,,,
3090,04/03/22 06:45:00 PM,45.541,49.028,-76.967,46.953,,,,,
3091,04/03/22 07:00:00 PM,45.579,49.033,-77.582,46.938,,,,,
3092,04/03/22 07:15:00 PM,45.613,49.030,-78.815,46.924,,,,,
3093,04/03/22 07:30:00 PM,45.640,49.091,-79.902,46.913,,,,,
3094,04/03/22 07:45:00 PM,45.666,48.997,-80.948,46.904,,,,,
3095,04/03/22 08:00:00 PM,45.689,48.891,-81.735,46.899,,,,,
3096,04/03/22 08:15:00 PM,45.712,48.895,-81.989,46.897,,,,,
3097,04/03/22 08:30:00 PM,45.732,48.789,-81.819,46.897,,,,,
3098,04/03/22 08:45:00 PM,45.748,48.785,-81.989,46.897,,,,,
3099,04/03/22 09:00:00 PM,45.763,48.780,-82.286,46.893,,,,,
3100,04/03/22 09:15:00 PM,45.774,48.733,-83.110,46.890,,,,,
3101,04/03/22 09:30:00 PM,45.779,48.763,-83.067,46.882,,,,,
3102,04/03/22 09:45:00 PM,45.783,48.821,-84.321,46.879,,,,,
3103,04/03/22 10:00:00 PM,45.783,48.830,-84.737,46.877,,,,,
3104,04/03/22 10:15:00 PM,45.779,48.819,-84.784,46.877,,,,,
3105,04/03/22 10:30:00 PM,45.774,48.886,-84.413,46.877,,,,,
3106,04/03/22 10:45:00 PM,45.763,48.897,-85.443,46.873,,,,,
3107,04/03/22 11:00:00 PM,45.748,48.902,-86.019,46.873,,,,,
3108,04/03/22 11:15:00 PM,45.732,48.931,-86.409,46.873,,,,,
3109,04/03/22 11:30:00 PM,45.712,48.985,-86.658,46.877,,,,,
3110,04/03/22 11:45:00 PM,45.693,48.997,-86.805,46.877,,,,,
3111,04/04/22 12:00:00 AM,45.666,49.008,-86.906,46.877,,,,,
3112,04/04/22 12:15:00 AM,45.639,48.969,-87.158,46.877,,,,,
3113,04/04/22 12:30:00 AM,45.610,48.963,-87.259,46.877,,,,,
3114,04/04/22 12:45:00 AM,45.576,48.967,-87.209,46.879,,,,,
3115,04/04/22 01:00:00 AM,45.541,48.983,-87.007,46.879,,,,,
3116,04/04/22 01:15:00 AM,45.505,48.997,-87.259,46.879,,,,,
3117,04/04/22 01:30:00 AM,45.466,49.010,-87.563,46.882,,,,,
3118,04/04/22 01:45:00 AM,45.426,48.994,-87.513,46.882,,,,,
3119,04/04/22 02:00:00 AM,45.387,49.035,-101.643,46.902,,,,,
3120,04/04/22 02:15:00 AM,45.342,49.033,-104.777,46.902,,,,,
3121,04/04/22 02:30:00 AM,45.297,49.041,-105.646,46.902,,,,,
3122,04/04/22 02:45:00 AM,45.252,49.035,-105.844,46.904,,,,,
3123,04/04/22 03:00:00 AM,45.199,49.046,-106.955,46.904,,,,,
3124,04/04/22 03:15:00 AM,45.153,49.044,-107.370,46.904,,,,,
3125,04/04/22 03:30:00 AM,45.100,49.008,-108.006,46.908,,,,,
3126,04/04/22 03:45:00 AM,45.046,49.003,-108.332,46.908,,,,,
3127,04/04/22 04:00:00 AM,44.994,49.003,-108.659,46.909,,,,,
3128,04/04/22 04:15:00 AM,44.937,48.974,-108.992,46.909,,,,,
3129,04/04/22 04:30:00 AM,44.881,48.949,-109.442,46.909,,,,,
3130,04/04/22 04:45:00 AM,44.823,48.972,-109.442,46.913,,,,,
3131,04/04/22 05:00:00 AM,44.764,48.933,-109.442,46.913,,,,,
3132,04/04/22 05:15:00 AM,44.701,48.911,-109.899,46.913,,,,,
3133,04/04/22 05:30:00 AM,44.640,48.888,-110.015,46.915,,,,,
3134,04/04/22 05:45:00 AM,44.573,48.859,-110.015,46.915,,,,,
3135,04/04/22 06:00:00 AM,44.508,48.850,-109.556,46.915,,,,,
3136,04/04/22 06:15:00 AM,44.440,48.794,-110.249,46.918,,,,,
3137,04/04/22 06:30:00 AM,44.375,48.718,-110.015,46.918,,,,,
3138,04/04/22 06:45:00 AM,44.307,48.706,-109.442,46.918,,,,,
3139,04/04/22 07:00:00 AM,44.240,48.677,-108.440,46.918,,,,,
3140,04/04/22 07:15:00 AM,44.175,48.652,-106.647,46.918,,,,,
3141,04/04/22 07:30:00 AM,44.112,48.655,-91.682,46.922,,,,,
3142,04/04/22 07:45:00 AM,44.058,48.666,-77.219,46.938,,,,,
3143,04/04/22 08:00:00 AM,44.008,48.754,-71.277,46.947,,,,,
3144,04/04/22 08:15:00 AM,43.961,48.913,-68.723,46.954,,,,,
3145,04/04/22 08:30:00 AM,43.912,49.023,-67.135,46.954,,,,,
3146,04/04/22 08:45:00 AM,43.864,49.136,-68.121,46.918,,,,,
3147,04/04/22 09:00:00 AM,43.828,49.041,-66.665,46.899,,,,,
3148,04/04/22 09:15:00 AM,43.803,49.271,-67.239,46.868,,,,,
3149,04/04/22 09:30:00 AM,43.785,49.460,-66.228,46.863,,,,,
3150,04/04/22 09:45:00 AM,43.788,56.095,-66.458,46.859,,,,,
3151,04/04/22 10:00:00 AM,43.750,54.014,-68.723,46.852,,,,,
3152,04/04/22 10:15:00 AM,43.750,53.438,-64.903,46.846,,,,,
3153,04/04/22 10:30:00 AM,43.770,53.047,-64.586,46.846,,,,,
3154,04/04/22 10:45:00 AM,43.799,52.450,-62.630,46.852,,,,,
3155,04/04/22 11:00:00 AM,43.839,52.209,-62.676,46.857,,,,,
3156,04/04/22 11:15:00 AM,43.876,52.830,-62.243,46.863,,,,,
3157,04/04/22 11:30:00 AM,43.912,52.990,-63.276,46.852,,,,,
3158,04/04/22 11:45:00 AM,43.950,53.062,-63.722,46.852,,,,,
3159,04/04/22 12:00:00 PM,44.008,52.804,-64.586,46.854,,,,,
3160,04/04/22 12:15:00 PM,44.067,52.434,-66.510,46.846,,,,,
3161,04/04/22 12:30:00 PM,44.132,51.674,-65.571,46.846,,,,,
3162,04/04/22 12:45:00 PM,44.204,51.652,-65.747,46.843,,,,,
3163,04/04/22 01:00:00 PM,44.281,51.726,-65.798,46.848,,,,,
3164,04/04/22 01:15:00 PM,44.352,51.802,-66.253,46.839,,,,,
3165,04/04/22 01:30:00 PM,44.425,51.723,-65.322,46.843,,,,,
3166,04/04/22 01:45:00 PM,44.494,51.906,-66.203,46.834,,,,,
3167,04/04/22 02:00:00 PM,44.562,51.937,-65.974,46.828,,,,,
3168,04/04/22 02:15:00 PM,44.636,51.890,-66.433,46.827,,,,,
3169,04/04/22 02:30:00 PM,44.710,51.759,-65.949,46.818,,,,,
3170,04/04/22 02:45:00 PM,44.784,51.606,-66.510,46.812,,,,,
3171,04/04/22 03:00:00 PM,44.859,52.057,-68.393,46.821,,,,,
3172,04/04/22 03:15:00 PM,44.940,52.124,-70.596,46.807,,,,,
3173,04/04/22 03:30:00 PM,45.014,52.140,-72.465,46.792,,,,,
3174,04/04/22 03:45:00 PM,45.084,51.375,-73.475,46.783,,,,,
3175,04/04/22 04:00:00 PM,45.160,51.413,-73.667,46.783,,,,,
3176,04/04/22 04:15:00 PM,45.234,51.490,-73.926,46.778,,,,,
3177,04/04/22 04:30:00 PM,45.302,51.580,-74.155,46.773,,,,,
3178,04/04/22 04:45:00 PM,45.367,51.440,-74.058,46.769,,,,,
3179,04/04/22 05:00:00 PM,45.426,51.602,-74.484,46.764,,,,,
3180,04/04/22 05:15:00 PM,45.482,51.528,-74.652,46.758,,,,,
3181,04/04/22 05:30:00 PM,45.531,51.528,-75.291,46.753,,,,,
3182,04/04/22 05:45:00 PM,45.579,51.534,-75.528,46.751,,,,,
3183,04/04/22 06:00:00 PM,45.624,51.685,-75.392,46.751,,,,,
3184,04/04/22 06:15:00 PM,45.664,51.611,-75.257,46.747,,,,,
3185,04/04/22 06:30:00 PM,45.703,51.649,-75.257,46.744,,,,,
3186,04/04/22 06:45:00 PM,45.738,51.508,-75.357,46.742,,,,,
3187,04/04/22 07:00:00 PM,45.768,51.386,-74.751,46.738,,,,,
3188,04/04/22 07:15:00 PM,45.797,51.388,-75.291,46.737,,,,,
3189,04/04/22 07:30:00 PM,45.822,51.582,-75.291,46.733,,,,,
3190,04/04/22 07:45:00 PM,45.847,51.444,-75.528,46.733,,,,,
3191,04/04/22 08:00:00 PM,45.869,51.282,-75.357,46.731,,,,,
3192,04/04/22 08:15:00 PM,45.892,51.388,-75.460,46.728,,,,,
3193,04/04/22 08:30:00 PM,45.909,51.069,-75.494,46.728,,,,,
3194,04/04/22 08:45:00 PM,45.928,51.071,-75.770,46.726,,,,,
3195,04/04/22 09:00:00 PM,45.943,51.141,-75.323,46.726,,,,,
3196,04/04/22 09:15:00 PM,45.959,51.111,-75.392,46.726,,,,,
3197,04/04/22 09:30:00 PM,45.973,51.143,-74.751,46.726,,,,,
3198,04/04/22 09:45:00 PM,45.988,51.273,-75.357,46.726,,,,,
3199,04/04/22 10:00:00 PM,46.002,51.350,-73.894,46.726,,,,,
3200,04/04/22 10:15:00 PM,46.017,51.377,-75.392,46.726,,,,,
3201,04/04/22 10:30:00 PM,46.027,51.323,-74.452,46.726,,,,,
3202,04/04/22 10:45:00 PM,46.038,51.323,-73.926,46.726,,,,,
3203,04/04/22 11:00:00 PM,46.053,51.346,-75.631,46.726,,,,,
3204,04/04/22 11:15:00 PM,46.063,51.429,-75.154,46.726,,,,,
3205,04/04/22 11:30:00 PM,46.076,51.381,-75.838,46.726,,,,,
3206,04/04/22 11:45:00 PM,46.089,51.388,-75.977,46.728,,,,,
3207,04/05/22 12:00:00 AM,46.101,51.397,-75.804,46.728,,,,,
3208,04/05/22 12:15:00 AM,46.112,51.355,-76.013,46.731,,,,,
3209,04/05/22 12:30:00 AM,46.123,51.273,-75.770,46.731,,,,,
3210,04/05/22 12:45:00 AM,46.135,51.159,-75.838,46.733,,,,,
3211,04/05/22 01:00:00 AM,46.143,51.157,-75.701,46.733,,,,,
3212,04/05/22 01:15:00 AM,46.152,51.127,-76.081,46.737,,,,,
3213,04/05/22 01:30:00 AM,46.161,51.282,-75.874,46.737,,,,,
3214,04/05/22 01:45:00 AM,46.168,51.256,-76.081,46.738,,,,,
3215,04/05/22 02:00:00 AM,46.173,51.471,-76.047,46.742,,,,,
3216,04/05/22 02:15:00 AM,46.182,51.435,-75.770,46.742,,,,,
3217,04/05/22 02:30:00 AM,46.188,51.627,-75.804,46.744,,,,,
3218,04/05/22 02:45:00 AM,46.193,51.624,-75.019,46.747,,,,,
3219,04/05/22 03:00:00 AM,46.197,51.564,-75.977,46.751,,,,,
3220,04/05/22 03:15:00 AM,46.198,51.847,-75.701,46.753,,,,,
3221,04/05/22 03:30:00 AM,46.202,51.622,-75.942,46.753,,,,,
3222,04/05/22 03:45:00 AM,46.202,51.595,-75.770,46.756,,,,,
3223,04/05/22 04:00:00 AM,46.202,51.811,-75.804,46.758,,,,,
3224,04/05/22 04:15:00 AM,46.202,51.773,-75.563,46.762,,,,,
3225,04/05/22 04:30:00 AM,46.198,51.726,-75.426,46.764,,,,,
3226,04/05/22 04:45:00 AM,46.198,51.721,-73.894,46.767,,,,,
3227,04/05/22 05:00:00 AM,46.197,51.742,-75.528,46.769,,,,,
3228,04/05/22 05:15:00 AM,46.193,51.769,-76.047,46.773,,,,,
3229,04/05/22 05:30:00 AM,46.191,51.885,-75.323,46.773,,,,,
3230,04/05/22 05:45:00 AM,46.188,51.852,-76.221,46.776,,,,,
3231,04/05/22 06:00:00 AM,46.182,51.872,-76.187,46.778,,,,,
3232,04/05/22 06:15:00 AM,46.180,51.888,-76.398,46.782,,,,,
3233,04/05/22 06:30:00 AM,46.173,51.973,-76.644,46.783,,,,,
3234,04/05/22 06:45:00 AM,46.171,51.917,-76.752,46.787,,,,,
3235,04/05/22 07:00:00 AM,46.166,51.874,-76.574,46.789,,,,,
3236,04/05/22 07:15:00 AM,46.162,51.820,-73.991,46.794,,,,,
3237,04/05/22 07:30:00 AM,46.161,51.841,-73.347,46.798,,,,,
3238,04/05/22 07:45:00 AM,46.157,51.814,-74.058,46.803,,,,,
3239,04/05/22 08:00:00 AM,46.153,51.809,-75.701,46.807,,,,,
3240,04/05/22 08:15:00 AM,46.153,51.836,-75.563,46.812,,,,,
3241,04/05/22 08:30:00 AM,46.153,51.816,-72.218,46.814,,,,,
3242,04/05/22 08:45:00 AM,46.157,51.957,-72.902,46.823,,,,,
3243,04/05/22 09:00:00 AM,46.161,51.849,-72.902,46.827,,,,,
3244,04/05/22 09:15:00 AM,46.166,51.827,-71.577,46.832,,,,,
3245,04/05/22 09:30:00 AM,46.173,51.879,-70.803,46.834,,,,,
3246,04/05/22 09:45:00 AM,46.186,51.899,-73.314,46.839,,,,,
3247,04/05/22 10:00:00 AM,46.198,51.890,-69.588,46.846,,,,,
3248,04/05/22 10:15:00 AM,46.213,51.910,-71.457,46.848,,,,,
3249,04/05/22 10:30:00 AM,46.233,51.962,-73.604,46.852,,,,,
3250,04/05/22 10:45:00 AM,46.252,51.975,-73.732,46.854,,,,,
3251,04/05/22 11:00:00 AM,46.276,52.009,-73.156,46.859,,,,,
3252,04/05/22 11:15:00 AM,46.297,52.016,-72.839,46.863,,,,,
3253,04/05/22 11:30:00 AM,46.326,52.077,-72.998,46.864,,,,,
3254,04/05/22 11:45:00 AM,46.353,52.079,-73.093,46.868,,,,,
3255,04/05/22 12:00:00 PM,46.386,52.061,-73.314,46.872,,,,,
3256,04/05/22 12:15:00 PM,46.418,52.084,-72.872,46.873,,,,,
3257,04/05/22 12:30:00 PM,46.456,52.135,-72.249,46.879,,,,,
3258,04/05/22 12:45:00 PM,46.495,52.115,-71.820,46.882,,,,,
3259,04/05/22 01:00:00 PM,46.533,52.005,-72.249,46.882,,,,,
3260,04/05/22 01:15:00 PM,46.576,52.056,-71.882,46.888,,,,,
3261,04/05/22 01:30:00 PM,46.618,52.061,-71.698,46.888,,,,,
3262,04/05/22 01:45:00 PM,46.663,52.077,-71.943,46.890,,,,,
3263,04/05/22 02:00:00 PM,46.708,52.090,-72.063,46.888,,,,,
3264,04/05/22 02:15:00 PM,46.756,52.099,-72.249,46.888,,,,,
3265,04/05/22 02:30:00 PM,46.801,52.124,-72.096,46.890,,,,,
3266,04/05/22 02:45:00 PM,46.848,52.124,-72.279,46.893,,,,,
3267,04/05/22 03:00:00 PM,46.897,52.165,-72.126,46.899,,,,,
3268,04/05/22 03:15:00 PM,46.942,52.189,-71.189,46.904,,,,,
3269,04/05/22 03:30:00 PM,46.989,52.194,-71.217,46.904,,,,,
3270,04/05/22 03:45:00 PM,47.039,52.228,-71.367,46.909,,,,,
3271,04/05/22 04:00:00 PM,47.093,52.279,-71.099,46.913,,,,,
3272,04/05/22 04:15:00 PM,47.143,52.279,-71.189,46.909,,,,,
3273,04/05/22 04:30:00 PM,47.196,52.268,-71.127,46.909,,,,,
3274,04/05/22 04:45:00 PM,47.246,52.367,-71.217,46.909,,,,,
3275,04/05/22 05:00:00 PM,47.300,52.353,-71.367,46.913,,,,,
3276,04/05/22 05:15:00 PM,47.350,52.342,-71.457,46.913,,,,,
3277,04/05/22 05:30:00 PM,47.401,52.425,-71.367,46.915,,,,,
3278,04/05/22 05:45:00 PM,47.448,52.425,-70.773,46.913,,,,,
3279,04/05/22 06:00:00 PM,47.494,52.416,-71.912,46.913,,,,,
3280,04/05/22 06:15:00 PM,47.539,52.441,-72.126,46.915,,,,,
3281,04/05/22 06:30:00 PM,47.583,52.383,-72.310,46.918,,,,,
3282,04/05/22 06:45:00 PM,47.624,52.461,-72.528,46.918,,,,,
3283,04/05/22 07:00:00 PM,47.664,52.621,-73.991,46.922,,,,,
3284,04/05/22 07:15:00 PM,47.705,52.615,-73.862,46.927,,,,,
3285,04/05/22 07:30:00 PM,47.745,52.655,-73.764,46.929,,,,,
3286,04/05/22 07:45:00 PM,47.781,52.684,-73.959,46.935,,,,,
3287,04/05/22 08:00:00 PM,47.817,52.693,-73.926,46.942,,,,,
3288,04/05/22 08:15:00 PM,47.851,52.745,-73.991,46.944,,,,,
3289,04/05/22 08:30:00 PM,47.883,52.745,-74.286,46.947,,,,,
3290,04/05/22 08:45:00 PM,47.917,52.772,-74.652,46.949,,,,,
3291,04/05/22 09:00:00 PM,47.948,52.815,-75.188,46.949,,,,,
3292,04/05/22 09:15:00 PM,47.975,52.840,-75.120,46.954,,,,,
3293,04/05/22 09:30:00 PM,48.004,52.842,-75.563,46.960,,,,,
3294,04/05/22 09:45:00 PM,48.029,52.855,-75.667,46.963,,,,,
3295,04/05/22 10:00:00 PM,48.054,52.894,-76.292,46.969,,,,,
3296,04/05/22 10:15:00 PM,48.076,52.905,-76.538,46.974,,,,,
3297,04/05/22 10:30:00 PM,48.097,52.925,-76.644,46.980,,,,,
3298,04/05/22 10:45:00 PM,48.117,52.997,-76.362,46.985,,,,,
3299,04/05/22 11:00:00 PM,48.137,53.020,-75.770,46.998,,,,,
3300,04/05/22 11:15:00 PM,48.153,52.876,-75.291,47.008,,,,,
3301,04/05/22 11:30:00 PM,48.171,52.862,-75.426,47.014,,,,,
3302,04/05/22 11:45:00 PM,48.187,52.923,-75.357,47.019,,,,,
3303,04/06/22 12:00:00 AM,48.204,52.873,-75.053,47.025,,,,,
3304,04/06/22 12:15:00 AM,48.218,52.911,-74.918,47.030,,,,,
3305,04/06/22 12:30:00 AM,48.232,52.884,-74.918,47.035,,,,,
3306,04/06/22 12:45:00 AM,48.249,52.889,-75.392,47.043,,,,,
3307,04/06/22 01:00:00 AM,48.259,52.873,-75.053,47.048,,,,,
3308,04/06/22 01:15:00 AM,48.270,52.983,-74.519,47.053,,,,,
3309,04/06/22 01:30:00 AM,48.283,53.004,-75.019,47.059,,,,,
3310,04/06/22 01:45:00 AM,48.290,53.020,-75.120,47.064,,,,,
3311,04/06/22 02:00:00 AM,48.299,53.078,-75.222,47.070,,,,,
3312,04/06/22 02:15:00 AM,48.304,53.103,-75.188,47.079,,,,,
3313,04/06/22 02:30:00 AM,48.310,52.990,-74.751,47.084,,,,,
3314,04/06/22 02:45:00 AM,48.313,53.013,-74.952,47.089,,,,,
3315,04/06/22 03:00:00 AM,48.313,53.141,-74.884,47.098,,,,,
3316,04/06/22 03:15:00 AM,48.310,53.069,-74.918,47.104,,,,,
3317,04/06/22 03:30:00 AM,48.308,53.103,-75.874,47.109,,,,,
3318,04/06/22 03:45:00 AM,48.304,53.098,-75.460,47.115,,,,,
3319,04/06/22 04:00:00 AM,48.295,53.166,-76.292,47.120,,,,,
3320,04/06/22 04:15:00 AM,48.288,53.184,-76.752,47.125,,,,,
3321,04/06/22 04:30:00 AM,48.277,53.204,-77.147,47.131,,,,,
3322,04/06/22 04:45:00 AM,48.263,53.247,-77.436,47.136,,,,,
3323,04/06/22 05:00:00 AM,48.247,53.199,-77.877,47.143,,,,,
3324,04/06/22 05:15:00 AM,48.227,53.173,-78.511,47.151,,,,,
3325,04/06/22 05:30:00 AM,48.207,53.172,-77.730,47.165,,,,,
3326,04/06/22 05:45:00 AM,48.187,53.240,-77.003,47.174,,,,,
3327,04/06/22 06:00:00 AM,48.168,53.289,-76.574,47.185,,,,,
3328,04/06/22 06:15:00 AM,48.146,53.274,-76.716,47.194,,,,,
3329,04/06/22 06:30:00 AM,48.126,53.272,-76.644,47.201,,,,,
3330,04/06/22 06:45:00 AM,48.105,53.258,-76.610,47.210,,,,,
3331,04/06/22 07:00:00 AM,48.085,53.058,-75.460,47.221,,,,,
3332,04/06/22 07:15:00 AM,48.061,53.317,-75.323,47.230,,,,,
3333,04/06/22 07:30:00 AM,48.043,53.263,-74.852,47.237,,,,,
3334,04/06/22 07:45:00 AM,48.024,53.242,-74.884,47.246,,,,,
3335,04/06/22 08:00:00 AM,48.006,53.280,-74.123,47.255,,,,,
3336,04/06/22 08:15:00 AM,47.989,53.312,-73.894,47.266,,,,,
3337,04/06/22 08:30:00 AM,47.975,53.227,-74.090,47.275,,,,,
3338,04/06/22 08:45:00 AM,47.962,53.242,-73.797,47.282,,,,,
3339,04/06/22 09:00:00 AM,47.950,53.343,-65.848,47.291,,,,,
3340,04/06/22 09:15:00 AM,47.939,53.227,-74.123,47.300,,,,,
3341,04/06/22 09:30:00 AM,47.932,53.299,-71.972,47.307,,,,,
3342,04/06/22 09:45:00 AM,47.925,53.332,-74.785,47.316,,,,,
3343,04/06/22 10:00:00 AM,47.923,53.289,-74.585,47.325,,,,,
3344,04/06/22 10:15:00 AM,47.919,53.182,-74.222,47.332,,,,,
3345,04/06/22 10:30:00 AM,47.919,53.305,-74.025,47.341,,,,,
3346,04/06/22 10:45:00 AM,47.923,53.312,-73.862,47.350,,,,,
3347,04/06/22 11:00:00 AM,47.928,53.305,-73.635,47.356,,,,,
3348,04/06/22 11:15:00 AM,47.937,53.272,-73.061,47.363,,,,,
3349,04/06/22 11:30:00 AM,47.948,53.109,-72.558,47.372,,,,,
3350,04/06/22 11:45:00 AM,47.964,53.211,-72.497,47.381,,,,,
3351,04/06/22 12:00:00 PM,47.984,53.330,-72.746,47.386,,,,,
3352,04/06/22 12:15:00 PM,48.004,53.307,-72.839,47.388,,,,,
3353,04/06/22 12:30:00 PM,48.029,53.233,-72.746,47.395,,,,,
3354,04/06/22 12:45:00 PM,48.054,53.258,-72.965,47.401,,,,,
3355,04/06/22 01:00:00 PM,48.076,53.341,-73.188,47.403,,,,,
3356,04/06/22 01:15:00 PM,48.101,53.359,-72.935,47.406,,,,,
3357,04/06/22 01:30:00 PM,48.130,53.395,-72.683,47.417,,,,,
3358,04/06/22 01:45:00 PM,48.157,53.330,-72.373,47.422,,,,,
3359,04/06/22 02:00:00 PM,48.184,53.443,-72.341,47.428,,,,,
3360,04/06/22 02:15:00 PM,48.213,53.479,-71.547,47.431,,,,,
3361,04/06/22 02:30:00 PM,48.243,53.427,-71.428,47.437,,,,,
3362,04/06/22 02:45:00 PM,48.274,53.476,-71.039,47.442,,,,,
3363,04/06/22 03:00:00 PM,48.304,53.463,-71.882,47.446,,,,,
3364,04/06/22 03:15:00 PM,48.339,53.505,-72.434,47.442,,,,,
3365,04/06/22 03:30:00 PM,48.371,53.537,-70.539,47.442,,,,,
3366,04/06/22 03:45:00 PM,48.407,53.542,-71.943,47.453,,,,,
3367,04/06/22 04:00:00 PM,48.443,53.544,-69.279,47.458,,,,,
3368,04/06/22 04:15:00 PM,48.483,53.523,-71.882,47.464,,,,,
3369,04/06/22 04:30:00 PM,48.522,53.542,-72.002,47.464,,,,,
3370,04/06/22 04:45:00 PM,48.560,53.544,-72.465,47.458,,,,,
3371,04/06/22 05:00:00 PM,48.596,53.629,-71.547,47.458,,,,,
3372,04/06/22 05:15:00 PM,48.632,53.629,-73.093,47.462,,,,,
3373,04/06/22 05:30:00 PM,48.670,53.661,-72.839,47.471,,,,,
3374,04/06/22 05:45:00 PM,48.702,53.686,-73.156,47.471,,,,,
3375,04/06/22 06:00:00 PM,48.733,53.654,-70.861,47.473,,,,,
3376,04/06/22 06:15:00 PM,48.763,53.629,-73.604,47.476,,,,,
3377,04/06/22 06:30:00 PM,48.789,53.580,-73.442,47.478,,,,,
3378,04/06/22 06:45:00 PM,48.810,53.586,-72.652,47.487,,,,,
3379,04/06/22 07:00:00 PM,48.830,53.605,-74.058,47.489,,,,,
3380,04/06/22 07:15:00 PM,48.846,53.665,-74.618,47.494,,,,,
3381,04/06/22 07:30:00 PM,48.864,53.712,-72.589,47.502,,,,,
3382,04/06/22 07:45:00 PM,48.875,53.722,-72.373,47.503,,,,,
3383,04/06/22 08:00:00 PM,48.888,53.724,-72.902,47.509,,,,,
3384,04/06/22 08:15:00 PM,48.900,53.706,-74.155,47.514,,,,,
3385,04/06/22 08:30:00 PM,48.907,53.767,-71.882,47.520,,,,,
3386,04/06/22 08:45:00 PM,48.918,53.771,-72.434,47.527,,,,,
3387,04/06/22 09:00:00 PM,48.925,53.791,-73.539,47.534,,,,,
3388,04/06/22 09:15:00 PM,48.933,53.803,-72.126,47.539,,,,,
3389,04/06/22 09:30:00 PM,48.936,53.784,-74.718,47.545,,,,,
3390,04/06/22 09:45:00 PM,48.942,53.809,-72.528,47.552,,,,,
3391,04/06/22 10:00:00 PM,48.942,53.897,-75.323,47.554,,,,,
3392,04/06/22 10:15:00 PM,48.943,53.861,-75.291,47.559,,,,,
3393,04/06/22 10:30:00 PM,48.947,53.847,-72.558,47.568,,,,,
3394,04/06/22 10:45:00 PM,48.949,53.845,-73.894,47.574,,,,,
3395,04/06/22 11:00:00 PM,48.952,53.883,-74.254,47.574,,,,,
3396,04/06/22 11:15:00 PM,48.952,53.868,-74.187,47.583,,,,,
3397,04/06/22 11:30:00 PM,48.956,53.935,-75.597,47.590,,,,,
3398,04/06/22 11:45:00 PM,48.958,53.908,-73.284,47.599,,,,,
3399,04/07/22 12:00:00 AM,48.958,53.931,-75.357,47.604,,,,,
3400,04/07/22 12:15:00 AM,48.961,53.940,-73.959,47.610,,,,,
3401,04/07/22 12:30:00 AM,48.961,53.946,-73.219,47.615,,,,,
3402,04/07/22 12:45:00 AM,48.961,53.956,-73.412,47.624,,,,,
3403,04/07/22 01:00:00 AM,48.961,53.978,-74.222,47.629,,,,,
3404,04/07/22 01:15:00 AM,48.961,53.956,-74.751,47.638,,,,,
3405,04/07/22 01:30:00 AM,48.961,53.969,-72.373,47.644,,,,,
3406,04/07/22 01:45:00 AM,48.958,53.962,-74.123,47.649,,,,,
3407,04/07/22 02:00:00 AM,48.958,53.983,-74.751,47.655,,,,,
3408,04/07/22 02:15:00 AM,48.952,53.983,-72.935,47.660,,,,,
3409,04/07/22 02:30:00 AM,48.949,54.005,-72.778,47.665,,,,,
3410,04/07/22 02:45:00 AM,48.947,54.010,-74.852,47.671,,,,,
3411,04/07/22 03:00:00 AM,48.942,54.025,-74.551,47.676,,,,,
3412,04/07/22 03:15:00 AM,48.936,54.032,-73.284,47.683,,,,,
3413,04/07/22 03:30:00 AM,48.931,53.998,-73.284,47.685,,,,,
3414,04/07/22 03:45:00 AM,48.925,54.025,-75.222,47.691,,,,,
3415,04/07/22 04:00:00 AM,48.918,54.048,-75.528,47.700,,,,,
3416,04/07/22 04:15:00 AM,48.913,54.070,-74.090,47.707,,,,,
3417,04/07/22 04:30:00 AM,48.907,54.057,-75.942,47.714,,,,,
