,date,t1,t2,t3,t4
1038,2022-03-14 09:45:00,7.958888888888889,8.507049242424296,,8.347222222222221
1039,2022-03-14 10:00:00,7.960000000000002,8.485736111111164,,8.346111111111112
1040,2022-03-14 10:15:00,7.967777777777777,8.463732323232376,,8.338888888888887
1041,2022-03-14 10:30:00,7.982222222222223,8.441044191919245,,8.337777777777779
1042,2022-03-14 10:45:00,8.006111111111112,8.41754208754214,,8.337777777777779
1043,2022-03-14 11:00:00,8.031111111111112,8.41597979797985,,8.337777777777779
1044,2022-03-14 11:15:00,8.052777777777775,8.411676557239106,,8.332777777777778
1045,2022-03-14 11:30:00,8.08388888888889,8.40746611952867,,8.332777777777778
1046,2022-03-14 11:45:00,8.12277777777778,8.403065025252577,,8.334999999999999
1047,2022-03-14 12:00:00,8.17111111111111,8.400247053872109,,8.34277777777778
1048,2022-03-14 12:15:00,8.222777777777779,8.400223274410827,,8.346111111111112
1049,2022-03-14 12:30:00,8.273888888888889,8.403244107744161,,8.343888888888888
1050,2022-03-14 12:45:00,8.325,8.407377314814866,,8.34277777777778
1051,2022-03-14 13:00:00,8.377777777777776,8.41308101851857,,8.34277777777778
1052,2022-03-14 13:15:00,8.433888888888887,8.420046506734058,,8.343888888888888
1053,2022-03-14 13:30:00,8.488888888888889,8.429364688552239,,8.343888888888888
1054,2022-03-14 13:45:00,8.54,8.438956649831702,,8.341111111111113
1055,2022-03-14 14:00:00,8.587222222222222,8.44928303872059,,8.343888888888888
1056,2022-03-14 14:15:00,8.632777777777779,8.460694234006786,,8.347222222222221
1057,2022-03-14 14:30:00,8.685,8.473271254208806,,8.348888888888888
1058,2022-03-14 14:45:00,8.738888888888887,8.48735016835022,,8.348888888888888
1059,2022-03-14 15:00:00,8.795000000000002,8.502261994949547,,8.347222222222221
1060,2022-03-14 15:15:00,8.853888888888887,8.517704545454597,,8.348888888888888
1061,2022-03-14 15:30:00,8.912777777777777,8.533843434343488,,8.348888888888888
1062,2022-03-14 15:45:00,8.97,8.550668560606114,,8.348888888888888
1063,2022-03-14 16:00:00,9.023888888888887,8.568045875420928,,8.347222222222221
1064,2022-03-14 16:15:00,9.077222222222222,8.58567739898995,,8.348888888888888
1065,2022-03-14 16:30:00,9.126111111111111,8.603727272727326,,8.347222222222221
1066,2022-03-14 16:45:00,9.17222222222222,8.62234995791251,,8.347222222222221
1067,2022-03-14 17:00:00,9.21611111111111,8.641376473064026,,8.347222222222221
1068,2022-03-14 17:15:00,9.256111111111112,8.660516624579177,,8.347222222222221
1069,2022-03-14 17:30:00,9.29611111111111,8.679405934343487,,8.347222222222221
1070,2022-03-14 17:45:00,9.335,8.698577861952913,,8.346111111111112
1071,2022-03-14 18:00:00,9.37222222222222,8.717734638047192,,8.346111111111112
1072,2022-03-14 18:15:00,9.403888888888888,8.736848695286248,,8.346111111111112
1073,2022-03-14 18:30:00,9.435,8.755858164983218,,8.343888888888888
1074,2022-03-14 18:45:00,9.461111111111112,8.774841961279515,,8.34277777777778
1075,2022-03-14 19:00:00,9.483888888888888,8.793677398989955,,8.341111111111113
1076,2022-03-14 19:15:00,9.502777777777776,8.81224242424248,,8.338888888888887
1077,2022-03-14 19:30:00,9.517777777777775,8.830704124579178,,8.338888888888887
1078,2022-03-14 19:45:00,9.527222222222225,8.848766624579179,,8.341111111111113
1079,2022-03-14 20:00:00,9.534999999999998,8.866445707070762,,8.34277777777778
1080,2022-03-14 20:15:00,9.539999999999996,8.883650883838436,,8.343888888888888
1081,2022-03-14 20:30:00,9.54111111111111,8.90055071548827,,8.346111111111112
1082,2022-03-14 20:45:00,9.54111111111111,8.916722011784566,,8.347222222222221
1083,2022-03-14 21:00:00,9.537777777777777,8.932469907407462,,8.35
1084,2022-03-14 21:15:00,9.533888888888889,8.94744970538726,,8.352777777777776
1085,2022-03-14 21:30:00,9.52888888888889,8.961626262626318,,8.357222222222221
1086,2022-03-14 21:45:00,9.522777777777776,8.974871212121267,,8.357777777777775
1087,2022-03-14 22:00:00,9.51722222222222,8.98716477272733,,8.361111111111109
1088,2022-03-14 22:15:00,9.510000000000002,8.998385732323287,,8.363888888888889
1089,2022-03-14 22:30:00,9.502777777777776,9.008884259259316,,8.36611111111111
1090,2022-03-14 22:45:00,9.497222222222222,9.018452441077496,,8.368888888888888
1091,2022-03-14 23:00:00,9.48722222222222,9.027262626262685,,8.372222222222222
1092,2022-03-14 23:15:00,9.48,9.035307870370426,,8.375000000000002
1093,2022-03-14 23:30:00,9.468888888888888,9.042709385521944,,8.377777777777776
1094,2022-03-14 23:45:00,9.457222222222224,9.049346801346854,,8.38
1095,2022-03-15 00:00:00,9.44388888888889,9.055489898989954,,8.382777777777777
1096,2022-03-15 00:15:00,9.429999999999998,9.061049242424298,,8.387777777777776
1097,2022-03-15 00:30:00,9.41611111111111,9.066100589225645,,8.39111111111111
