Titre de tracé : T46,,,,,,,,
#,"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)",Hôte connecté (LGR S/N: 10117166),Arrêté (LGR S/N: 10117166),Fin de fichier (LGR S/N: 10117166)
1374,10/09/2019 21:15,20.38646466,18.40889647,16.48308646,14.558,,,
1375,10/09/2019 21:30,20.38138042,18.40945369,16.48453459,14.557,,,
1376,10/09/2019 21:45,20.37579594,18.40996973,16.48593502,14.554,,,
1377,10/09/2019 22:00,20.36988819,18.41043747,16.48728134,14.551,,,
1378,10/09/2019 22:15,20.36391599,18.41084959,16.48856678,14.547,,,
1379,10/09/2019 22:30,20.35802135,18.4112012,16.48978484,14.544,,,
1380,10/09/2019 22:45,20.35206622,18.41148983,16.49092968,14.54,,,
1381,10/09/2019 23:00,20.34593733,18.41171387,16.49199559,14.535,,,
1382,10/09/2019 23:15,20.33957811,18.41187112,16.49297615,14.529,,,
1383,10/09/2019 23:30,20.33301534,18.41195828,16.49386543,14.525,,,
1384,10/09/2019 23:45,20.32626022,18.41197109,16.49465819,14.519,,,
1385,11/09/2019 00:00,20.31942167,18.41190515,16.4953496,14.513,,,
1386,11/09/2019 00:15,20.31269781,18.41175774,16.49593523,14.507,,,
1387,11/09/2019 00:30,20.30611451,18.41152877,16.49641134,14.501,,,
1388,11/09/2019 00:45,20.29957114,18.41121975,16.49677515,14.495,,,
1389,11/09/2019 01:00,20.29310737,18.41083312,16.49702378,14.487,,,
1390,11/09/2019 01:15,20.28650482,18.41037047,16.49715475,14.481,,,
1391,11/09/2019 01:30,20.27971374,18.40983132,16.49716568,14.473,,,
1392,11/09/2019 01:45,20.27298581,18.40921484,16.49705455,14.466,,,
1393,11/09/2019 02:00,20.26629329,18.4085212,16.49682077,14.46,,,
1394,11/09/2019 02:15,20.25946405,18.40775082,16.4964646,14.452,,,
1395,11/09/2019 02:30,20.25243668,18.40690278,16.49598672,14.445,,,
1396,11/09/2019 02:45,20.24531082,18.40597474,16.49538773,14.437,,,
1397,11/09/2019 03:00,20.23819878,18.40496406,16.49466899,14.431,,,
1398,11/09/2019 03:15,20.23071905,18.40386577,16.49383167,14.422,,,
1399,11/09/2019 03:30,20.22327558,18.40267348,16.49287609,14.414,,,
1400,11/09/2019 03:45,20.21614024,18.40138217,16.49180266,14.407,,,
1401,11/09/2019 04:00,20.20958624,18.39999075,16.49061203,14.399,,,
1402,11/09/2019 04:15,20.20396394,18.39850395,16.48930554,14.392,,,
1403,11/09/2019 04:30,20.19923326,18.39693075,16.48788432,14.383,,,
1404,11/09/2019 04:45,20.19555502,18.39528195,16.48634899,14.375,,,
1405,11/09/2019 05:00,20.19307776,18.39356844,16.48470135,14.369,,,
1406,11/09/2019 05:15,20.1921891,18.39180209,16.48294421,14.361,,,
1407,11/09/2019 05:30,20.19335914,18.38999912,16.48108169,14.355,,,
1408,11/09/2019 05:45,20.19670546,18.38818194,16.47912055,14.351,,,
1409,11/09/2019 06:00,20.20219494,18.38637832,16.47706998,14.346,,,
1410,11/09/2019 06:15,20.20982258,18.38461935,16.47494259,14.345,,,
1411,11/09/2019 06:30,20.21959872,18.38293755,16.4727552,14.345,,,
1412,11/09/2019 06:45,20.23155976,18.38136538,16.47052825,14.346,,,
1413,11/09/2019 07:00,20.2457925,18.3799344,16.46828515,14.349,,,
1414,11/09/2019 07:15,20.26251867,18.37867605,16.46605243,14.355,,,
1415,11/09/2019 07:30,20.28190255,18.37762357,16.46385996,14.363,,,
1416,11/09/2019 07:45,20.30368674,18.37681326,16.46173987,14.372,,,
1417,11/09/2019 08:00,20.3273725,18.37628384,16.45972545,14.383,,,
1418,11/09/2019 08:15,20.35261307,18.3760733,16.45784993,14.395,,,
1419,11/09/2019 08:30,20.37950747,18.37621642,16.4561465,14.41,,,
1420,11/09/2019 08:45,20.40808705,18.37674464,16.45464766,14.425,,,
1421,11/09/2019 09:00,20.43819689,18.37768686,16.45338472,14.442,,,
1422,11/09/2019 09:15,20.46925548,18.37906912,16.45238739,14.46,,,
1423,11/09/2019 09:30,20.50082229,18.38091388,16.45168349,14.479,,,
1424,11/09/2019 09:45,20.53290212,18.38323992,16.45130049,14.502,,,
1425,11/09/2019 10:00,20.56557331,18.38606211,16.45126598,14.525,,,
1426,11/09/2019 10:15,20.59883829,18.38939144,16.45160684,14.549,,,
1427,11/09/2019 10:30,20.63249031,18.39323492,16.45234887,14.575,,,
1428,11/09/2019 10:45,20.66628504,18.39759641,16.45351541,14.6,,,
1429,11/09/2019 11:00,20.69951154,18.40247725,16.45512747,14.628,,,
1430,11/09/2019 11:15,20.73146459,18.40787462,16.4572034,14.655,,,
1431,11/09/2019 11:30,20.76185702,18.41377927,16.45975915,14.684,,,
1432,11/09/2019 11:45,20.79075611,18.42017407,16.46280771,14.712,,,
1433,11/09/2019 12:00,20.81855016,18.42703545,16.46635776,14.739,,,
1434,11/09/2019 12:15,20.84584609,18.43433603,16.47041411,14.768,,,
1435,11/09/2019 12:30,20.87363781,18.44204886,16.47497767,14.795,,,
1436,11/09/2019 12:45,20.90247843,18.45015117,16.48004471,14.821,,,
1437,11/09/2019 13:00,20.93238255,18.45862683,16.48560709,14.847,Enregistré,,
1438,11/09/2019 13:15,20.9627542,18.46746601,16.49165403,14.874,,Enregistré,Enregistré
1439,11/09/2019 13:30,20.99301108,18.47666341,16.49817389,14.901,,,
1440,11/09/2019 13:45,21.02271961,18.48621654,16.50515522,14.928,,,
1441,11/09/2019 14:00,21.05141924,18.49612362,16.5125882,14.957,,,
1442,11/09/2019 14:15,21.07878252,18.50638149,16.52046542,14.986,,,
1443,11/09/2019 14:30,21.10443018,18.51698305,16.52878077,15.014,,,
1444,11/09/2019 14:45,21.12814363,18.52791499,16.53752867,15.043,,,
1445,11/09/2019 15:00,21.14995736,18.53915729,16.54670255,15.07,,,
1446,11/09/2019 15:15,21.16999415,18.55068465,16.55629317,15.096,,,
1447,11/09/2019 15:30,21.18834314,18.56246823,16.56628782,15.121,,,
1448,11/09/2019 15:45,21.20515217,18.57447719,16.57666967,15.144,,,
1449,11/09/2019 16:00,21.22041957,18.58667863,16.58741847,15.167,,,
1450,11/09/2019 16:15,21.23438989,18.5990377,16.59851113,15.188,,,
1451,11/09/2019 16:30,21.24740538,18.61151908,16.60992284,15.209,,,
1452,11/09/2019 16:45,21.25976981,18.62408954,16.62162686,15.227,,,
1453,11/09/2019 17:00,21.27155732,18.63671965,16.63359554,15.246,,,
1454,11/09/2019 17:15,21.28284728,18.64938499,16.64580215,15.265,,,
1455,11/09/2019 17:30,21.2936279,18.6620665,16.65822056,15.281,,,
1456,11/09/2019 17:45,21.30386001,18.67475005,16.67082554,15.298,,,
1457,11/09/2019 18:00,21.31341999,18.68742526,16.68359311,15.314,,,
1458,11/09/2019 18:15,21.32211555,18.70008356,16.69650051,15.329,,,
1459,11/09/2019 18:30,21.32980882,18.71271648,16.7095264,15.344,,,
1460,11/09/2019 18:45,21.33631341,18.72531362,16.72265134,15.359,,,
1461,11/09/2019 19:00,21.34157952,18.73786134,16.73585775,15.373,,,
1462,11/09/2019 19:15,21.34577875,18.75034326,16.74912845,15.385,,,
1463,11/09/2019 19:30,21.34907677,18.76274205,16.76244603,15.397,,,
1464,11/09/2019 19:45,21.35142364,18.77504009,16.77579274,15.408,,,
1465,11/09/2019 20:00,21.35292678,18.78722025,16.78915053,15.418,,,
1466,11/09/2019 20:15,21.35366612,18.79926684,16.80250039,15.426,,,
1467,11/09/2019 20:30,21.35369578,18.81116618,16.81582316,15.435,,,
1468,11/09/2019 20:45,21.35302033,18.82290663,16.82909993,15.442,,,
1469,11/09/2019 21:00,21.35165118,18.83447815,16.84231187,15.448,,,
1470,11/09/2019 21:15,21.34960379,18.84587198,16.85544011,15.453,,,
1471,11/09/2019 21:30,21.34675023,18.85707942,16.86846689,15.459,,,
1472,11/09/2019 21:45,21.34323133,18.86809188,16.88137526,15.462,,,
1473,11/09/2019 22:00,21.33909513,18.87890148,16.89414871,15.465,,,
1474,11/09/2019 22:15,21.33434794,18.88950116,16.9067717,15.468,,,
1475,11/09/2019 22:30,21.32906511,18.89988458,16.91922938,15.469,,,
1476,11/09/2019 22:45,21.32332472,18.91004606,16.931507,15.469,,,
1477,11/09/2019 23:00,21.31716759,18.91998007,16.94359015,15.469,,,
1478,11/09/2019 23:15,21.31059453,18.92968032,16.95546569,15.469,,,
1479,11/09/2019 23:30,21.30369247,18.93913941,16.9671221,15.468,,,
1480,11/09/2019 23:45,21.29654911,18.94834926,16.97854895,15.466,,,
1481,12/09/2019 00:00,21.28943122,18.95730312,16.98973608,15.463,,,
1482,12/09/2019 00:15,21.28239211,18.96599698,17.00067368,15.46,,,
1483,12/09/2019 00:30,21.27552198,18.9744301,17.01135288,15.457,,,
1484,12/09/2019 00:45,21.26890187,18.98260522,17.02176593,15.453,,,
1485,12/09/2019 01:00,21.26242491,18.99052721,17.03190687,15.45,,,
1486,12/09/2019 01:15,21.25605547,18.99820156,17.04177094,15.445,,,
1487,12/09/2019 01:30,21.24973386,19.00563318,17.05135455,15.441,,,
1488,12/09/2019 01:45,21.24350466,19.01282611,17.06065502,15.436,,,
1489,12/09/2019 02:00,21.23752459,19.01978484,17.06967105,15.432,,,
1490,12/09/2019 02:15,21.2318672,19.02651538,17.07840254,15.427,,,
1491,12/09/2019 02:30,21.2264598,19.03302474,17.08685088,15.423,,,
1492,12/09/2019 02:45,21.22144486,19.03932062,17.09501789,15.417,,,
1493,12/09/2019 03:00,21.2167555,19.04541059,17.10290558,15.412,,,
1494,12/09/2019 03:15,21.21254833,19.05130234,17.11051701,15.408,,,
1495,12/09/2019 03:30,21.20894135,19.0570044,17.11785642,15.403,,,
1496,12/09/2019 03:45,21.20603799,19.06252626,17.12492803,15.397,,,
1497,12/09/2019 04:00,21.20408867,19.06787866,17.13173659,15.393,,,
1498,12/09/2019 04:15,21.20341061,19.07307478,17.13828749,15.388,,,
1499,12/09/2019 04:30,21.20412713,19.0781306,17.14458772,15.385,,,
1500,12/09/2019 04:45,21.20622998,19.0830639,17.15064577,15.381,,,
1501,12/09/2019 05:00,21.20982274,19.08789406,17.15647131,15.378,,,
1502,12/09/2019 05:15,21.21492666,19.09264271,17.16207548,15.376,,,
1503,12/09/2019 05:30,21.22139035,19.09733328,17.16747065,15.374,,,
1504,12/09/2019 05:45,21.22924968,19.10198989,17.17267039,15.373,,,
1505,12/09/2019 06:00,21.23870855,19.10663645,17.17769016,15.374,,,
1506,12/09/2019 06:15,21.25007461,19.1112964,17.18254786,15.376,,,
1507,12/09/2019 06:30,21.26382664,19.115994,17.18726309,15.378,,,
1508,12/09/2019 06:45,21.28038043,19.12075688,17.19185678,15.382,,,
1509,12/09/2019 07:00,21.29993363,19.12561858,17.19635106,15.387,,,
1510,12/09/2019 07:15,21.32223888,19.13061836,17.20076907,15.393,,,
1511,12/09/2019 07:30,21.34685857,19.13579852,17.20513461,15.4,,,
1512,12/09/2019 07:45,21.37339928,19.14120131,17.2094736,15.411,,,
1513,12/09/2019 08:00,21.40151951,19.14686593,17.21381488,15.423,,,
1514,12/09/2019 08:15,21.43118336,19.15282683,17.21818886,15.435,,,
1515,12/09/2019 08:30,21.46255426,19.15911339,17.22262684,15.45,,,
1516,12/09/2019 08:45,21.49606702,19.16575151,17.22716053,15.466,,,
1517,12/09/2019 09:00,21.53208831,19.17276544,17.23182188,15.484,,,
1518,12/09/2019 09:15,21.57109632,19.18018101,17.2366432,15.504,,,
1519,12/09/2019 09:30,21.61321419,19.18802876,17.24165618,15.524,,,
1520,12/09/2019 09:45,21.65799823,19.19634429,17.24689128,15.546,,,
1521,12/09/2019 10:00,21.70480888,19.20516601,17.25237928,15.572,,,
1522,12/09/2019 10:15,21.75315486,19.21453176,17.25815225,15.599,,,
1523,12/09/2019 10:30,21.8027042,19.22447522,17.26424402,15.629,,,
1524,12/09/2019 10:45,21.85340647,19.23502432,17.27068956,15.66,,,
1525,12/09/2019 11:00,21.905112,19.24620096,17.27752457,15.694,,,
1526,12/09/2019 11:15,21.95756261,19.25802155,17.28478405,15.728,,,
1527,12/09/2019 11:30,22.01054302,19.27049783,17.29250118,15.764,,,
1528,12/09/2019 11:45,22.06383026,19.28363708,17.30070725,15.802,,,
1529,12/09/2019 12:00,22.11723886,19.29744254,17.30943153,15.841,,,
1530,12/09/2019 12:15,22.17045741,19.3119136,17.31870091,15.881,,,
1531,12/09/2019 12:30,22.22305453,19.32704556,17.32854008,15.923,,,
1532,12/09/2019 12:45,22.27442126,19.34282845,17.33897113,15.965,,,
1533,12/09/2019 13:00,22.32415523,19.35924648,17.35001368,16.009,,,
1534,12/09/2019 13:15,22.37205633,19.37627812,17.36168344,16.051,,,
1535,12/09/2019 13:30,22.4181928,19.39389716,17.37399188,16.095,,,
1536,12/09/2019 13:45,22.46278522,19.41207477,17.38694606,16.138,,,
1537,12/09/2019 14:00,22.50603473,19.43078135,17.40054737,16.179,,,
1538,12/09/2019 14:15,22.54812689,19.4499875,17.41479176,16.221,,,
1539,12/09/2019 14:30,22.58906351,19.46966358,17.42967003,16.261,,,
1540,12/09/2019 14:45,22.62864411,19.4897788,17.44516797,16.3,,,
1541,12/09/2019 15:00,22.66666009,19.51030101,17.46126753,16.339,,,
1542,12/09/2019 15:15,22.70292363,19.5311976,17.47794846,16.378,,,
1543,12/09/2019 15:30,22.73730854,19.5524365,17.49518944,16.416,,,
1544,12/09/2019 15:45,22.76963345,19.57398604,17.51296755,16.452,,,
1545,12/09/2019 16:00,22.79975526,19.59581372,17.53125837,16.488,,,
1546,12/09/2019 16:15,22.82749677,19.61788466,17.55003575,16.522,,,
1547,12/09/2019 16:30,22.85260754,19.64015984,17.56927173,16.555,,,
1548,12/09/2019 16:45,22.87500679,19.66259548,17.58893746,16.588,,,
1549,12/09/2019 17:00,22.89473037,19.68514379,17.60900285,16.618,,,
1550,12/09/2019 17:15,22.91188769,19.70775487,17.62943549,16.646,,,
1551,12/09/2019 17:30,22.92650874,19.7303786,17.65020176,16.675,,,
1552,12/09/2019 17:45,22.93862824,19.75296607,17.67126667,16.7,,,
1553,12/09/2019 18:00,22.94826631,19.77547025,17.69259355,16.724,,,
1554,12/09/2019 18:15,22.95558214,19.79784676,17.71414469,16.747,,,
1555,12/09/2019 18:30,22.9605682,19.82005358,17.73588172,16.768,,,
1556,12/09/2019 18:45,22.96331265,19.84205049,17.75776571,16.787,,,
1557,12/09/2019 19:00,22.96393062,19.8637988,17.7797569,16.804,,,
1558,12/09/2019 19:15,22.96266624,19.88526172,17.80181462,16.819,,,
1559,12/09/2019 19:30,22.95988539,19.90640563,17.82389739,16.832,,,
1560,12/09/2019 19:45,22.95587391,19.927201,17.84596374,16.844,,,
1561,12/09/2019 20:00,22.9507493,19.94762187,17.86797228,16.853,,,
1562,12/09/2019 20:15,22.94478853,19.96764615,17.88988265,16.862,,,
1563,12/09/2019 20:30,22.93800206,19.98725553,17.91165562,16.868,,,
1564,12/09/2019 20:45,22.93038862,20.00643481,17.93325384,16.874,,,
1565,12/09/2019 21:00,22.92196124,20.02517106,17.95464212,16.878,,,
1566,12/09/2019 21:15,22.91285488,20.04345394,17.97578755,16.881,,,
1567,12/09/2019 21:30,22.90317228,20.0612759,17.99666025,16.884,,,
1568,12/09/2019 21:45,22.89296928,20.07863203,18.01723385,16.886,,,
1569,12/09/2019 22:00,22.88224776,20.09551833,18.03748462,16.886,,,
1570,12/09/2019 22:15,22.87112388,20.11193189,18.05739114,16.886,,,
1571,12/09/2019 22:30,22.85973578,20.12787104,18.07693353,16.884,,,
1572,12/09/2019 22:45,22.84824353,20.14333609,18.09609404,16.883,,,
1573,12/09/2019 23:00,22.83672717,20.15833006,18.11485696,16.88,,,
1574,12/09/2019 23:15,22.82513214,20.17285784,18.13320857,16.877,,,
1575,12/09/2019 23:30,22.81359117,20.18692558,18.15113634,16.872,,,
1576,12/09/2019 23:45,22.80216569,20.20054093,18.16862983,16.869,,,
1577,13/09/2019 00:00,22.79084108,20.21371252,18.18568149,16.865,,,
1578,13/09/2019 00:15,22.77958378,20.22644945,18.2022855,16.859,,,
1579,13/09/2019 00:30,22.76844639,20.23876104,18.21843684,16.853,,,
1580,13/09/2019 00:45,22.75758236,20.25065778,18.23413135,16.847,,,
1581,13/09/2019 01:00,22.74693901,20.26215145,18.24936633,16.841,,,
1582,13/09/2019 01:15,22.73653068,20.27325467,18.26413986,16.833,,,
1583,13/09/2019 01:30,22.72623703,20.28397947,18.27845205,16.828,,,
1584,13/09/2019 01:45,22.71613716,20.29433678,18.2923046,16.82,,,
1585,13/09/2019 02:00,22.70653722,20.30433835,18.30570036,16.813,,,
1586,13/09/2019 02:15,22.69744834,20.31399813,18.31864283,16.805,,,
1587,13/09/2019 02:30,22.68877424,20.32333149,18.33113654,16.798,,,
1588,13/09/2019 02:45,22.68046603,20.33235373,18.34318695,16.79,,,
1589,13/09/2019 03:00,22.67256229,20.34107915,18.35479962,16.781,,,
1590,13/09/2019 03:15,22.66497813,20.34952015,18.36598093,16.774,,,
1591,13/09/2019 03:30,22.65779284,20.35768705,18.37673784,16.765,,,
1592,13/09/2019 03:45,22.65102977,20.36558828,18.38707785,16.757,,,
1593,13/09/2019 04:00,22.64482496,20.37323148,18.39700978,16.75,,,
1594,13/09/2019 04:15,22.63927716,20.3806246,18.40654295,16.741,,,
1595,13/09/2019 04:30,22.63452649,20.38777725,18.4156867,16.733,,,
1596,13/09/2019 04:45,22.63069573,20.39470117,18.42445104,16.726,,,
1597,13/09/2019 05:00,22.62800064,20.40141014,18.43284648,16.718,,,
1598,13/09/2019 05:15,22.62686989,20.40791996,18.44088476,16.712,,,
1599,13/09/2019 05:30,22.62765894,20.41424872,18.44857852,16.705,,,
1600,13/09/2019 05:45,22.63057004,20.42041679,18.45594113,16.699,,,
1601,13/09/2019 06:00,22.63571772,20.42644729,18.46298703,16.694,,,
1602,13/09/2019 06:15,22.64295578,20.43236637,18.46973216,16.69,,,
1603,13/09/2019 06:30,22.65208525,20.43820311,18.47619434,16.687,,,
1604,13/09/2019 06:45,22.66283659,20.44398862,18.48239323,16.685,,,
1605,13/09/2019 07:00,22.67501613,20.44975468,18.48835004,16.684,,,
1606,13/09/2019 07:15,22.68838502,20.45553187,18.49408809,16.685,,,
1607,13/09/2019 07:30,22.70283474,20.46134759,18.4996324,16.687,,,
1608,13/09/2019 07:45,22.71853439,20.46722598,18.50500934,16.69,,,
1609,13/09/2019 08:00,22.73563561,20.47318913,18.51024586,16.694,,,
1610,13/09/2019 08:15,22.75413969,20.47925796,18.51536919,16.699,,,
1611,13/09/2019 08:30,22.77399883,20.48545237,18.52040593,16.705,,,
1612,13/09/2019 08:45,22.79528223,20.49179224,18.52538203,16.712,,,
1613,13/09/2019 09:00,22.81787297,20.49829785,18.53032269,16.72,,,
1614,13/09/2019 09:15,22.84171412,20.50498988,18.53525236,16.729,,,
1615,13/09/2019 09:30,22.86671117,20.51188896,18.54019598,16.741,,,
1616,13/09/2019 09:45,22.89282828,20.51901517,18.54517797,16.751,,,
1617,13/09/2019 10:00,22.92005317,20.52638747,18.55022267,16.765,,,
1618,13/09/2019 10:15,22.94836943,20.5340236,18.55535382,16.778,,,
1619,13/09/2019 10:30,22.9777445,20.54194045,18.56059456,16.793,,,
1620,13/09/2019 10:45,23.00795965,20.55015399,18.56596805,16.81,,,
1621,13/09/2019 11:00,23.03891677,20.55867946,18.57149678,16.826,,,
1622,13/09/2019 11:15,23.07027168,20.56753034,18.57720213,16.844,,,
1623,13/09/2019 11:30,23.10174375,20.57671726,18.58310459,16.863,,,
1624,13/09/2019 11:45,23.13309585,20.58624772,18.58922401,16.883,,,
1625,13/09/2019 12:00,23.16396387,20.59612575,18.59557847,16.902,,,
1626,13/09/2019 12:15,23.19404697,20.60635152,18.60218418,16.923,,,
1627,13/09/2019 12:30,23.22309359,20.6169209,18.60905562,16.944,,,
1628,13/09/2019 12:45,23.25085608,20.62782409,18.61620644,16.967,,,
1629,13/09/2019 13:00,23.27741065,20.63904537,18.62364855,16.988,,,
1630,13/09/2019 13:15,23.30300628,20.65056475,18.6313908,17.009,,,
1631,13/09/2019 13:30,23.32777995,20.66235966,18.63943778,17.029,,,
1632,13/09/2019 13:45,23.35194664,20.67440689,18.64778987,17.049,,,
1633,13/09/2019 14:00,23.37559843,20.6866839,18.65644462,17.07,,,
1634,13/09/2019 14:15,23.39880908,20.6991699,18.66539711,17.089,,,
1635,13/09/2019 14:30,23.42155684,20.71184631,18.67464062,17.109,,,
1636,13/09/2019 14:45,23.44375624,20.72469666,18.68416697,17.128,,,
1637,13/09/2019 15:00,23.46523893,20.73770594,18.69396744,17.148,,,
1638,13/09/2019 15:15,23.48586089,20.75085988,18.70403246,17.166,,,
1639,13/09/2019 15:30,23.50553846,20.76414459,18.71435186,17.185,,,
1640,13/09/2019 15:45,23.52409256,20.77754583,18.72491489,17.203,,,
1641,13/09/2019 16:00,23.54147931,20.79104872,18.73571105,17.222,,,
1642,13/09/2019 16:15,23.55754699,20.80463704,18.74673015,17.24,,,
1643,13/09/2019 16:30,23.57226286,20.81829296,18.75796165,17.257,,,
1644,13/09/2019 16:45,23.58565837,20.83199742,18.76939364,17.273,,,
1645,13/09/2019 17:00,23.597746,20.84573063,18.78101346,17.29,,,
1646,13/09/2019 17:15,23.60853859,20.85947244,18.79280765,17.305,,,
1647,13/09/2019 17:30,23.61803351,20.8732021,18.80476139,17.319,,,
1648,13/09/2019 17:45,23.62617508,20.88689765,18.81685872,17.333,,,
1649,13/09/2019 18:00,23.63300635,20.90053572,18.82908286,17.346,,,
1650,13/09/2019 18:15,23.63863571,20.91409226,18.84141631,17.358,,,
1651,13/09/2019 18:30,23.64325593,20.92754432,18.85384072,17.369,,,
1652,13/09/2019 18:45,23.64693566,20.94087108,18.8663368,17.379,,,
1653,13/09/2019 19:00,23.64971817,20.95405398,18.87888443,17.388,,,
1654,13/09/2019 19:15,23.65168781,20.96707664,18.89146336,17.397,,,
1655,13/09/2019 19:30,23.65284937,20.97992448,18.90405382,17.405,,,
1656,13/09/2019 19:45,23.65321883,20.99258439,18.91663655,17.412,,,
1657,13/09/2019 20:00,23.65285299,21.00504474,18.92919252,17.418,,,
1658,13/09/2019 20:15,23.65177823,21.0172955,18.94170327,17.424,,,
1659,13/09/2019 20:30,23.6499589,21.02932778,18.95415115,17.429,,,
1660,13/09/2019 20:45,23.6474122,21.04113338,18.96651856,17.432,,,
1661,13/09/2019 21:00,23.64414179,21.05270438,18.97878837,17.436,,,
1662,13/09/2019 21:15,23.64022208,21.06403318,18.99094395,17.438,,,
1663,13/09/2019 21:30,23.6357155,21.07511285,19.00296875,17.439,,,
1664,13/09/2019 21:45,23.63064484,21.08593715,19.01484716,17.441,,,
1665,13/09/2019 22:00,23.62507052,21.09650049,19.0265652,17.442,,,
1666,13/09/2019 22:15,23.61909497,21.10679835,19.03810966,17.441,,,
1667,13/09/2019 22:30,23.61273683,21.11682718,19.04946818,17.441,,,
1668,13/09/2019 22:45,23.60598212,21.12658385,19.0606289,17.439,,,
1669,13/09/2019 23:00,23.59889954,21.13606533,19.07158094,17.438,,,
1670,13/09/2019 23:15,23.59150695,21.14526862,19.0823141,17.435,,,
1671,13/09/2019 23:30,23.58387197,21.15419104,19.09281865,17.432,,,
1672,13/09/2019 23:45,23.57602909,21.16283073,19.10308569,17.429,,,
1673,14/09/2019 00:00,23.56797224,21.17118653,19.11310775,17.426,,,
1674,14/09/2019 00:15,23.55973596,21.1792579,19.122878,17.421,,,
1675,14/09/2019 00:30,23.5513467,21.18704456,19.13239028,17.417,,,
1676,14/09/2019 00:45,23.54289138,21.19454679,19.14163903,17.412,,,
1677,14/09/2019 01:00,23.53443731,21.2017658,19.15062005,17.408,,,
1678,14/09/2019 01:15,23.52605967,21.20870429,19.15932991,17.402,,,
1679,14/09/2019 01:30,23.51780232,21.21536685,19.1677653,17.396,,,
1680,14/09/2019 01:45,23.50967006,21.22175978,19.17592372,17.391,,,
1681,14/09/2019 02:00,23.50160267,21.22789011,19.1838037,17.385,,,
1682,14/09/2019 02:15,23.49353883,21.23376419,19.19140469,17.379,,,
1683,14/09/2019 02:30,23.48567033,21.239388,19.1987264,17.372,,,
1684,14/09/2019 02:45,23.47811226,21.24476819,19.20576907,17.366,,,
1685,14/09/2019 03:00,23.47087628,21.24991236,19.212534,17.36,,,
1686,14/09/2019 03:15,23.46401144,21.25482887,19.21902381,17.354,,,
1687,14/09/2019 03:30,23.45754544,21.25952643,19.2252411,17.346,,,
1688,14/09/2019 03:45,23.45145191,21.26401315,19.23118861,17.34,,,
1689,14/09/2019 04:00,23.4459777,21.26829656,19.23687003,17.334,,,
1690,14/09/2019 04:15,23.44153305,21.27238484,19.24228969,17.327,,,
1691,14/09/2019 04:30,23.43851944,21.27628834,19.24745254,17.321,,,
1692,14/09/2019 04:45,23.43717094,21.28002066,19.25236425,17.315,,,
1693,14/09/2019 05:00,23.43752348,21.28359854,19.25703115,17.309,,,
1694,14/09/2019 05:15,23.43971151,21.28704168,19.2614611,17.305,,,
1695,14/09/2019 05:30,23.44399602,21.29037331,19.2656634,17.3,,,
1696,14/09/2019 05:45,23.45055809,21.29362084,19.269649,17.297,,,
1697,14/09/2019 06:00,23.45947154,21.29681539,19.27343166,17.296,,,
1698,14/09/2019 06:15,23.47093151,21.29999197,19.27702735,17.294,,,
1699,14/09/2019 06:30,23.48488771,21.30318869,19.28045487,17.296,,,
1700,14/09/2019 06:45,23.50135151,21.30644584,19.28373536,17.297,,,
1701,14/09/2019 07:00,23.52031889,21.30980489,19.2868916,17.3,,,
1702,14/09/2019 07:15,23.54184412,21.31330786,19.2899488,17.306,,,
1703,14/09/2019 07:30,23.56597135,21.31699703,19.29293427,17.312,,,
1704,14/09/2019 07:45,23.59270216,21.32091443,19.29587746,17.321,,,
1705,14/09/2019 08:00,23.62197891,21.32510096,19.2988096,17.331,,,
1706,14/09/2019 08:15,23.65381195,21.32959618,19.3017627,17.342,,,
1707,14/09/2019 08:30,23.68818199,21.33443875,19.30476901,17.355,,,
1708,14/09/2019 08:45,23.72503875,21.33966709,19.30786231,17.372,,,
1709,14/09/2019 09:00,23.76435946,21.34532007,19.31107724,17.388,,,
1710,14/09/2019 09:15,23.80595143,21.35143645,19.31444927,17.408,,,
1711,14/09/2019 09:30,23.84967898,21.35805366,19.3180145,17.429,,,
1712,14/09/2019 09:45,23.89537865,21.36520641,19.3218087,17.451,,,
1713,14/09/2019 10:00,23.94293079,21.3729259,19.32586675,17.475,,,
1714,14/09/2019 10:15,23.99216468,21.38123948,19.33022329,17.502,,,
1715,14/09/2019 10:30,24.04293588,21.39017131,19.33491292,17.53,,,
1716,14/09/2019 10:45,24.09490361,21.39974249,19.33996995,17.56,,,
1717,14/09/2019 11:00,24.1480097,21.40997205,19.34542771,17.591,,,
1718,14/09/2019 11:15,24.20206643,21.42087704,19.35131819,17.624,,,
1719,14/09/2019 11:30,24.25681838,21.43247179,19.35767292,17.66,,,
1720,14/09/2019 11:45,24.31204924,21.44476714,19.3645226,17.696,,,
1721,14/09/2019 12:00,24.36753686,21.45776992,19.37189598,17.733,,,
1722,14/09/2019 12:15,24.42303656,21.47148307,19.37981958,17.772,,,
1723,14/09/2019 12:30,24.47834602,21.48590583,19.38831717,17.811,,,
1724,14/09/2019 12:45,24.53320372,21.50103392,19.3974094,17.851,,,
1725,14/09/2019 13:00,24.58686343,21.51685842,19.40711335,17.891,,,
