Titre de tracé : point_46,,,,,,,,,,,,,
#,"Date Heure, GMT+01:00","Tension, V (LGR S/N: 10831978, SEN S/N: 10831978, LBL: dh)","Temp., °C (LGR S/N: 10831978, SEN S/N: 10831978, LBL: T°C)",Hôte connecté (LGR S/N: 10831978),Arrêté (LGR S/N: 10831978),Fin de fichier (LGR S/N: 10831978),,,,,,,
1826,15/09/2019 14:15,1.201637229,30.066,,,,,,,,,,
1827,15/09/2019 14:30,1.202635215,29.981,,,,,,,,,,
1828,15/09/2019 14:45,1.198910749,29.897,,,,,,,,,,
1829,15/09/2019 15:00,1.199472564,29.809,,,,,,,,,,
1830,15/09/2019 15:15,1.198969901,29.678,,,,,,,,,,
1831,15/09/2019 15:30,1.198885704,29.535,,,,,,,,,,
1832,15/09/2019 15:45,1.196827912,29.4,,,,,,,,,,
1833,15/09/2019 16:00,1.194793263,29.281,,,,,,,,,,
1834,15/09/2019 16:15,1.193338884,29.168,,,,,,,,,,
1835,15/09/2019 16:30,1.193930936,29.052,,,,,,,,,,
1836,15/09/2019 16:45,1.193767363,28.933,,,,,,,,,,
1837,15/09/2019 17:00,1.192850105,28.808,,,,,,,,,,
1838,15/09/2019 17:15,1.1907807,28.691,,,,,,,,,,
1839,15/09/2019 17:30,1.190065624,28.578,,,,,,,,,,
1840,15/09/2019 17:45,1.189031096,28.465,,,,,,,,,,
1841,15/09/2019 18:00,1.19008126,28.351,,,,,,,,,,
1842,15/09/2019 18:15,1.188321996,28.239,,,,,,,,,,
1843,15/09/2019 18:30,1.188223515,28.137,,,,,,,,,,
1844,15/09/2019 18:45,1.188829582,28.037,,,,,,,,,,
1845,15/09/2019 19:00,1.186900038,27.939,,,,,,,,,,
1846,15/09/2019 19:15,1.184512382,27.839,,,,,,,,,,
1847,15/09/2019 19:30,1.1850765,27.738,,,,,,,,,,
1848,15/09/2019 19:45,1.183623506,27.637,,,,,,,,,,
1849,15/09/2019 20:00,1.182092055,27.535,,,,,,,,,,
1850,15/09/2019 20:15,1.182504515,27.438,,,,,,,,,,
1851,15/09/2019 20:30,1.182665101,27.34,,,,,,,,,,
1852,15/09/2019 20:45,1.181446928,27.257,,,,,,,,,,
1853,15/09/2019 21:00,1.180500819,27.172,,,,,,,,,,
1854,15/09/2019 21:15,1.181520563,27.091,,,,,,,,,,
1855,15/09/2019 21:30,1.179851286,27.014,,,,,,,,,,
1856,15/09/2019 21:45,1.178019655,26.934,,,,,,,,,,
1857,15/09/2019 22:00,1.177768782,26.856,,,,,,,,,,
1858,15/09/2019 22:15,1.175816561,26.779,,,,,,,,,,
1859,15/09/2019 22:30,1.175229734,26.703,,,,,,,,,,
1860,15/09/2019 22:45,1.176707407,26.629,,,,,,,,,,
1861,15/09/2019 23:00,1.175189789,26.548,,,,,,,,,,
1862,15/09/2019 23:15,1.172854225,26.471,,,,,,,,,,
1863,15/09/2019 23:30,1.173450063,26.401,,,,,,,,,,
1864,15/09/2019 23:45,1.16992778,26.329,,,,,,,,,,
1865,16/09/2019 00:00,1.168795072,26.255,,,,,,,,,,
1866,16/09/2019 00:15,1.171488232,26.188,,,,,,,,,,
1867,16/09/2019 00:30,1.169455068,26.128,,,,,,,,,,
1868,16/09/2019 00:45,1.171786461,26.07,,,,,,,,,,
1869,16/09/2019 01:00,1.170330246,26.007,,,,,,,,,,
1870,16/09/2019 01:15,1.167924618,25.949,,,,,,,,,,
1871,16/09/2019 01:30,1.16800316,25.898,,,,,,,,,,
1872,16/09/2019 01:45,1.167440493,25.86,,,,,,,,,,
1873,16/09/2019 02:00,1.166939782,25.825,,,,,,,,,,
1874,16/09/2019 02:15,1.165573554,25.797,,,,,,,,,,
1875,16/09/2019 02:30,1.167250191,25.773,,,,,,,,,,
1876,16/09/2019 02:45,1.166166356,25.76,,,,,,,,,,
1877,16/09/2019 03:00,1.16500932,25.752,,,,,,,,,,
1878,16/09/2019 03:15,1.166049638,25.757,,,,,,,,,,
1879,16/09/2019 03:30,1.166237072,25.773,,,,,,,,,,
1880,16/09/2019 03:45,1.166029364,25.812,,,,,,,,,,
1881,16/09/2019 04:00,1.165129375,25.863,,,,,,,,,,
1882,16/09/2019 04:15,1.163717894,25.924,,,,,,,,,,
1883,16/09/2019 04:30,1.167791498,25.995,,,,,,,,,,
1884,16/09/2019 04:45,1.164802679,26.11,,,,,,,,,,
1885,16/09/2019 05:00,1.166268772,26.252,,,,,,,,,,
1886,16/09/2019 05:15,1.167824851,26.429,,,,,,,,,,
1887,16/09/2019 05:30,1.167143931,26.579,,,,,,,,,,
1888,16/09/2019 05:45,1.168352709,26.719,,,,,,,,,,
1889,16/09/2019 06:00,1.168988226,26.861,,,,,,,,,,
1890,16/09/2019 06:15,1.169011853,27.013,,,,,,,,,,
1891,16/09/2019 06:30,1.165789697,27.169,,,,,,,,,,
1892,16/09/2019 06:45,1.169044172,27.326,,,,,,,,,,
1893,16/09/2019 07:00,1.170503723,27.497,,,,,,,,,,
1894,16/09/2019 07:15,1.172697689,27.652,,,,,,,,,,
1895,16/09/2019 07:30,1.173190775,27.845,,,,,,,,,,
1896,16/09/2019 07:45,1.175751313,28.059,,,,,,,,,,
1897,16/09/2019 08:00,1.176714775,28.268,,,,,,,,,,
1898,16/09/2019 08:15,1.180112248,28.458,,,,,,,,,,
1899,16/09/2019 08:30,1.182587321,28.663,,,,,,,,,,
1900,16/09/2019 08:45,1.180117017,28.875,,,,,,,,,,
1901,16/09/2019 09:00,1.183391414,29.086,,,,,,,,,,
1902,16/09/2019 09:15,1.183636496,29.272,,,,,,,,,,
1903,16/09/2019 09:30,1.182943963,29.44,,,,,,,,,,
1904,16/09/2019 09:45,1.187091617,29.632,,,,,,,,,,
1905,16/09/2019 10:00,1.187685102,29.825,,,,,,,,,,
1906,16/09/2019 10:15,1.189134608,30.021,,,,,,,,,,
1907,16/09/2019 10:30,1.191626735,30.209,,,,,,,,,,
1908,16/09/2019 10:45,1.191988535,30.398,,,,,,,,,,
1909,16/09/2019 11:00,1.19238214,30.566,,,,,,,,,,
1910,16/09/2019 11:15,1.194261993,30.675,,,,,,,,,,
1911,16/09/2019 11:30,1.196383493,30.815,,,,,,,,,,
1912,16/09/2019 11:45,1.195127274,30.923,,,,,,,,,,
1913,16/09/2019 12:00,1.198396682,31.071,,,,,,,,,,
1914,16/09/2019 12:15,1.195648124,31.205,,,,,,,,,,
1915,16/09/2019 12:30,1.196623817,31.23,,,,,,,,,,
1916,16/09/2019 12:45,1.194920434,31.187,,,,,,,,,,
1917,16/09/2019 13:00,1.196264336,31.127,,,,,,,,,,
1918,16/09/2019 13:15,1.1955986,31.112,,,,,,,,,,
1919,16/09/2019 13:30,1.193668972,31.066,,,,,,,,,,
1920,16/09/2019 13:45,1.194498064,31.007,,,,,,,,,,
1921,16/09/2019 14:00,1.194769828,30.864,,,,,,,,,,
1922,16/09/2019 14:15,1.195013661,30.736,,,,,,,,,,
1923,16/09/2019 14:30,1.191605876,30.628,,,,,,,,,,
1924,16/09/2019 14:45,1.193307492,30.57,,,,,,,,,,
1925,16/09/2019 15:00,1.192531496,30.575,,,,,,,,,,
1926,16/09/2019 15:15,1.191644305,30.526,,,,,,,,,,
1927,16/09/2019 15:30,1.192734112,30.426,,,,,,,,,,
1928,16/09/2019 15:45,1.190398634,30.297,,,,,,,,,,
1929,16/09/2019 16:00,1.190263829,30.19,,,,,,,,,,
1930,16/09/2019 16:15,1.189499063,30.088,,,,,,,,,,
1931,16/09/2019 16:30,1.188025878,29.99,,,,,,,,,,
1932,16/09/2019 16:45,1.189194145,29.891,,,,,,,,,,
1933,16/09/2019 17:00,1.188321971,29.781,,,,,,,,,,
1934,16/09/2019 17:15,1.187415041,29.673,,,,,,,,,,
1935,16/09/2019 17:30,1.185179042,29.569,,,,,,,,,,
1936,16/09/2019 17:45,1.185255549,29.474,,,,,,,,,,
1937,16/09/2019 18:00,1.185191275,29.385,,,,,,,,,,
1938,16/09/2019 18:15,1.18347461,29.306,,,,,,,,,,
1939,16/09/2019 18:30,1.183349765,29.226,,,,,,,,,,
1940,16/09/2019 18:45,1.182573202,29.147,,,,,,,,,,
1941,16/09/2019 19:00,1.181418736,29.069,,,,,,,,,,
1942,16/09/2019 19:15,1.181896471,28.984,,,,,,,,,,
1943,16/09/2019 19:30,1.180997935,28.896,,,,,,,,,,
1944,16/09/2019 19:45,1.181676285,28.816,,,,,,,,,,
1945,16/09/2019 20:00,1.180640839,28.728,,,,,,,,,,
1946,16/09/2019 20:15,1.179269439,28.642,,,,,,,,,,
1947,16/09/2019 20:30,1.177959443,28.574,,,,,,,,,,
1948,16/09/2019 20:45,1.178967391,28.516,,,,,,,,,,
1949,16/09/2019 21:00,1.180170514,28.462,,,,,,,,,,
1950,16/09/2019 21:15,1.179051823,28.404,,,,,,,,,,
1951,16/09/2019 21:30,1.179775259,28.339,,,,,,,,,,
1952,16/09/2019 21:45,1.178217077,28.269,,,,,,,,,,
1953,16/09/2019 22:00,1.178809044,28.205,,,,,,,,,,
1954,16/09/2019 22:15,1.178084574,28.149,,,,,,,,,,
1955,16/09/2019 22:30,1.177322027,28.086,,,,,,,,,,
1956,16/09/2019 22:45,1.173854139,28.024,,,,,,,,,,
1957,16/09/2019 23:00,1.174805388,27.969,,,,,,,,,,
1958,16/09/2019 23:15,1.174108116,27.918,,,,,,,,,,
1959,16/09/2019 23:30,1.173425412,27.868,,,,,,,,,,
1960,16/09/2019 23:45,1.173406874,27.826,,,,,,,,,,
1961,17/09/2019 00:00,1.169744645,27.787,,,,,,,,,,
1962,17/09/2019 00:15,1.172805479,27.749,,,,,,,,,,
1963,17/09/2019 00:30,1.170665559,27.713,,,,,,,,,,
1964,17/09/2019 00:45,1.168642355,27.68,,,,,,,,,,
1965,17/09/2019 01:00,1.168931841,27.651,,,,,,,,,,
1966,17/09/2019 01:15,1.167067304,27.622,,,,,,,,,,
1967,17/09/2019 01:30,1.167040841,27.597,,,,,,,,,,
1968,17/09/2019 01:45,1.166433739,27.576,,,,,,,,,,
1969,17/09/2019 02:00,1.16878367,27.56,,,,,,,,,,
1970,17/09/2019 02:15,1.166911207,27.548,,,,,,,,,,
1971,17/09/2019 02:30,1.165648333,27.539,,,,,,,,,,
1972,17/09/2019 02:45,1.168032469,27.536,,,,,,,,,,
1973,17/09/2019 03:00,1.166825742,27.539,,,,,,,,,,
1974,17/09/2019 03:15,1.164892709,27.536,,,,,,,,,,
1975,17/09/2019 03:30,1.164487608,27.532,,,,,,,,,,
1976,17/09/2019 03:45,1.164339821,27.53,,,,,,,,,,
1977,17/09/2019 04:00,1.163681928,27.55,,,,,,,,,,
1978,17/09/2019 04:15,1.164363615,27.578,,,,,,,,,,
1979,17/09/2019 04:30,1.165405685,27.585,,,,,,,,,,
1980,17/09/2019 04:45,1.164098558,27.588,,,,,,,,,,
1981,17/09/2019 05:00,1.165381441,27.599,,,,,,,,,,
1982,17/09/2019 05:15,1.165575047,27.596,,,,,,,,,,
1983,17/09/2019 05:30,1.165925935,27.585,,,,,,,,,,
1984,17/09/2019 05:45,1.164949141,27.59,,,,,,,,,,
1985,17/09/2019 06:00,1.165140445,27.6,,,,,,,,,,
1986,17/09/2019 06:15,1.165189402,27.609,,,,,,,,,,
1987,17/09/2019 06:30,1.164218881,27.642,,,,,,,,,,
1988,17/09/2019 06:45,1.167950906,27.719,,,,,,,,,,
1989,17/09/2019 07:00,1.166912725,27.805,,,,,,,,,,
1990,17/09/2019 07:15,1.167574872,27.868,,,,,,,,,,
1991,17/09/2019 07:30,1.168435333,27.949,,,,,,,,,,
1992,17/09/2019 07:45,1.168691177,27.991,,,,,,,,,,
1993,17/09/2019 08:00,1.168411838,28.042,,,,,,,,,,
1994,17/09/2019 08:15,1.168574843,28.077,,,,,,,,,,
1995,17/09/2019 08:30,1.167514985,28.107,,,,,,,,,,
1996,17/09/2019 08:45,1.168029529,28.163,,,,,,,,,,
1997,17/09/2019 09:00,1.167854193,28.265,,,,,,,,,,
1998,17/09/2019 09:15,1.169698272,28.354,,,,,,,,,,
1999,17/09/2019 09:30,1.169873258,28.361,,,,,,,,,,
2000,17/09/2019 09:45,1.171291662,28.36,,,,,,,,,,
2001,17/09/2019 10:00,1.169506234,28.364,,,,,,,,,,
2002,17/09/2019 10:15,1.169459495,28.394,,,,,,,,,,
2003,17/09/2019 10:30,1.171846235,28.519,,,,,,,,,,
2004,17/09/2019 10:45,1.173190436,28.6,,,,,,,,,,
2005,17/09/2019 11:00,1.173411624,28.691,,,,,,,,,,
2006,17/09/2019 11:15,1.173236472,28.788,,,,,,,,,,
2007,17/09/2019 11:30,1.176365269,28.838,,,,,,,,,,
2008,17/09/2019 11:45,1.17776395,28.877,,,,,,,,,,
2009,17/09/2019 12:00,1.175715684,28.93,,,,,,,,,,
2010,17/09/2019 12:15,1.175425466,28.979,,,,,,,,,,
2011,17/09/2019 12:30,1.176644289,29.094,,,,,,,,,,
2012,17/09/2019 12:45,1.178605469,29.275,,,,,,,,,,
2013,17/09/2019 13:00,1.17952917,29.324,,,,,,,,,,
2014,17/09/2019 13:15,1.179368017,29.338,,,,,,,,,,
2015,17/09/2019 13:30,1.179607061,29.241,,,,,,,,,,
2016,17/09/2019 13:45,1.179723861,29.192,,,,,,,,,,
2017,17/09/2019 14:00,1.178251895,29.21,,,,,,,,,,
2018,17/09/2019 14:15,1.178215387,29.21,,,,,,,,,,
2019,17/09/2019 14:30,1.179036467,29.22,,,,,,,,,,
2020,17/09/2019 14:45,1.1768996,29.25,,,,,,,,,,
2021,17/09/2019 15:00,1.179450797,29.271,,,,,,,,,,
2022,17/09/2019 15:15,1.177117184,29.29,,,,,,,,,,
2023,17/09/2019 15:30,1.175529502,29.228,,,,,,,,,,
2024,17/09/2019 15:45,1.178977634,29.132,,,,,,,,,,
2025,17/09/2019 16:00,1.174831929,29.036,,,,,,,,,,
2026,17/09/2019 16:15,1.176385108,28.944,,,,,,,,,,
2027,17/09/2019 16:30,1.173126496,28.85,,,,,,,,,,
2028,17/09/2019 16:45,1.174718399,28.797,,,,,,,,,,
2029,17/09/2019 17:00,1.173895283,28.743,,,,,,,,,,
2030,17/09/2019 17:15,1.17317994,28.687,,,,,,,,,,
2031,17/09/2019 17:30,1.172884633,28.626,,,,,,,,,,
2032,17/09/2019 17:45,1.172970365,28.578,,,,,,,,,,
2033,17/09/2019 18:00,1.17066422,28.545,,,,,,,,,,
2034,17/09/2019 18:15,1.171264579,28.501,,,,,,,,,,
2035,17/09/2019 18:30,1.171155321,28.444,,,,,,,,,,
2036,17/09/2019 18:45,1.169814072,28.382,,,,,,,,,,
2037,17/09/2019 19:00,1.170214,28.328,,,,,,,,,,
2038,17/09/2019 19:15,1.169253793,28.279,,,,,,,,,,
2039,17/09/2019 19:30,1.171073511,28.236,,,,,,,,,,
2040,17/09/2019 19:45,1.168789856,28.187,,,,,,,,,,
2041,17/09/2019 20:00,1.169425525,28.126,,,,,,,,,,
2042,17/09/2019 20:15,1.17068221,28.055,,,,,,,,,,
2043,17/09/2019 20:30,1.16828294,27.973,,,,,,,,,,
2044,17/09/2019 20:45,1.168859505,27.881,,,,,,,,,,
2045,17/09/2019 21:00,1.168368373,27.784,,,,,,,,,,
2046,17/09/2019 21:15,1.167437014,27.695,,,,,,,,,,
2047,17/09/2019 21:30,1.167717272,27.619,,,,,,,,,,
2048,17/09/2019 21:45,1.166611761,27.55,,,,,,,,,,
2049,17/09/2019 22:00,1.167489993,27.495,,,,,,,,,,
2050,17/09/2019 22:15,1.16742637,27.438,,,,,,,,,,
2051,17/09/2019 22:30,1.169856593,27.373,,,,,,,,,,
2052,17/09/2019 22:45,1.166056621,27.307,,,,,,,,,,
2053,17/09/2019 23:00,1.166369517,27.237,,,,,,,,,,
2054,17/09/2019 23:15,1.166629401,27.169,,,,,,,,,,
2055,17/09/2019 23:30,1.166370785,27.103,,,,,,,,,,
2056,17/09/2019 23:45,1.166416872,27.041,,,,,,,,,,
2057,18/09/2019 00:00,1.163715853,26.974,,,,,,,,,,
2058,18/09/2019 00:15,1.164187232,26.913,,,,,,,,,,
2059,18/09/2019 00:30,1.163577728,26.858,,,,,,,,,,
2060,18/09/2019 00:45,1.163190598,26.812,,,,,,,,,,
2061,18/09/2019 01:00,1.163923995,26.774,,,,,,,,,,
2062,18/09/2019 01:15,1.161345785,26.743,,,,,,,,,,
2063,18/09/2019 01:30,1.160483489,26.712,,,,,,,,,,
2064,18/09/2019 01:45,1.160488278,26.681,,,,,,,,,,
2065,18/09/2019 02:00,1.160357727,26.657,,,,,,,,,,
2066,18/09/2019 02:15,1.160663347,26.636,,,,,,,,,,
2067,18/09/2019 02:30,1.161981352,26.635,,,,,,,,,,
2068,18/09/2019 02:45,1.160004803,26.624,,,,,,,,,,
2069,18/09/2019 03:00,1.161085685,26.618,,,,,,,,,,
2070,18/09/2019 03:15,1.16075517,26.621,,,,,,,,,,
2071,18/09/2019 03:30,1.161202218,26.626,,,,,,,,,,
2072,18/09/2019 03:45,1.160106587,26.636,,,,,,,,,,
2073,18/09/2019 04:00,1.16049602,26.669,,,,,,,,,,
2074,18/09/2019 04:15,1.162229004,26.751,,,,,,,,,,
2075,18/09/2019 04:30,1.159275577,26.797,,,,,,,,,,
2076,18/09/2019 04:45,1.160422385,26.835,,,,,,,,,,
2077,18/09/2019 05:00,1.160673524,26.856,,,,,,,,,,
2078,18/09/2019 05:15,1.160375646,26.865,,,,,,,,,,
2079,18/09/2019 05:30,1.160357675,26.907,,,,,,,,,,
2080,18/09/2019 05:45,1.160894712,26.947,,,,,,,,,,
2081,18/09/2019 06:00,1.160404062,26.986,,,,,,,,,,
2082,18/09/2019 06:15,1.161838334,27.05,,,,,,,,,,
2083,18/09/2019 06:30,1.161488464,27.083,,,,,,,,,,
2084,18/09/2019 06:45,1.161774361,27.102,,,,,,,,,,
2085,18/09/2019 07:00,1.162639142,27.115,,,,,,,,,,
2086,18/09/2019 07:15,1.161912837,27.109,,,,,,,,,,
2087,18/09/2019 07:30,1.162625126,27.099,,,,,,,,,,
2088,18/09/2019 07:45,1.161526542,27.09,,,,,,,,,,
2089,18/09/2019 08:00,1.161170213,27.1,,,,,,,,,,
2090,18/09/2019 08:15,1.161501379,27.129,,,,,,,,,,
2091,18/09/2019 08:30,1.165349655,27.172,,,,,,,,,,
2092,18/09/2019 08:45,1.163760053,27.212,,,,,,,,,,
2093,18/09/2019 09:00,1.164528958,27.251,,,,,,,,,,
2094,18/09/2019 09:15,1.163073126,27.277,,,,,,,,,,
2095,18/09/2019 09:30,1.165704532,27.301,,,,,,,,,,
2096,18/09/2019 09:45,1.163548859,27.346,,,,,,,,,,
2097,18/09/2019 10:00,1.167541519,27.434,,,,,,,,,,
2098,18/09/2019 10:15,1.166148393,27.542,,,,,,,,,,
2099,18/09/2019 10:30,1.16758959,27.666,,,,,,,,,,
2100,18/09/2019 10:45,1.167602422,27.764,,,,,,,,,,
2101,18/09/2019 11:00,1.168530642,27.839,,,,,,,,,,
2102,18/09/2019 11:15,1.168473676,27.899,,,,,,,,,,
2103,18/09/2019 11:30,1.169112414,28.003,,,,,,,,,,
2104,18/09/2019 11:45,1.170392908,28.079,,,,,,,,,,
2105,18/09/2019 12:00,1.168958186,28.077,,,,,,,,,,
2106,18/09/2019 12:15,1.168233632,28.073,,,,,,,,,,
2107,18/09/2019 12:30,1.169572478,28.101,,,,,,,,,,
2108,18/09/2019 12:45,1.171579361,28.131,,,,,,,,,,
2109,18/09/2019 13:00,1.172959505,28.128,,,,,,,,,,
2110,18/09/2019 13:15,1.173197547,28.108,,,,,,,,,,
2111,18/09/2019 13:30,1.172607499,28.07,,,,,,,,,,
2112,18/09/2019 13:45,1.172979313,28.036,,,,,,,,,,
2113,18/09/2019 14:00,1.172736832,27.978,,,,,,,,,,
2114,18/09/2019 14:15,1.17141836,27.942,,,,,,,,,,
2115,18/09/2019 14:30,1.170179546,27.924,,,,,,,,,,
2116,18/09/2019 14:45,1.169508555,27.903,,,,,,,,,,
2117,18/09/2019 15:00,1.17094493,27.86,,,,,,,,,,
2118,18/09/2019 15:15,1.169433586,27.807,,,,,,,,,,
2119,18/09/2019 15:30,1.169628845,27.759,,,,,,,,,,
2120,18/09/2019 15:45,1.16784138,27.719,,,,,,,,,,
2121,18/09/2019 16:00,1.169238761,27.694,,,,,,,,,,
2122,18/09/2019 16:15,1.169097331,27.668,,,,,,,,,,
2123,18/09/2019 16:30,1.16919708,27.636,,,,,,,,,,
2124,18/09/2019 16:45,1.167865976,27.596,,,,,,,,,,
2125,18/09/2019 17:00,1.166456231,27.56,,,,,,,,,,
2126,18/09/2019 17:15,1.16760017,27.527,,,,,,,,,,
2127,18/09/2019 17:30,1.168532614,27.487,,,,,,,,,,
2128,18/09/2019 17:45,1.166553845,27.437,,,,,,,,,,
2129,18/09/2019 18:00,1.166609426,27.365,,,,,,,,,,
2130,18/09/2019 18:15,1.16713455,27.282,,,,,,,,,,
2131,18/09/2019 18:30,1.164759341,27.191,,,,,,,,,,
2132,18/09/2019 18:45,1.164579917,27.106,,,,,,,,,,
2133,18/09/2019 19:00,1.165407624,27.035,,,,,,,,,,
2134,18/09/2019 19:15,1.162746984,26.962,,,,,,,,,,
2135,18/09/2019 19:30,1.163561325,26.907,,,,,,,,,,
2136,18/09/2019 19:45,1.163583167,26.859,,,,,,,,,,
2137,18/09/2019 20:00,1.164364136,26.818,,,,,,,,,,
2138,18/09/2019 20:15,1.160574126,26.779,,,,,,,,,,
2139,18/09/2019 20:30,1.160925749,26.748,,,,,,,,,,
2140,18/09/2019 20:45,1.16096723,26.712,,,,,,,,,,
2141,18/09/2019 21:00,1.161817162,26.682,,,,,,,,,,
2142,18/09/2019 21:15,1.161580773,26.657,,,,,,,,,,
2143,18/09/2019 21:30,1.161466541,26.636,,,,,,,,,,
2144,18/09/2019 21:45,1.16139601,26.618,,,,,,,,,,
2145,18/09/2019 22:00,1.161935616,26.588,,,,,,,,,,
2146,18/09/2019 22:15,1.161447352,26.562,,,,,,,,,,
2147,18/09/2019 22:30,1.16105792,26.529,,,,,,,,,,
2148,18/09/2019 22:45,1.162722108,26.496,,,,,,,,,,
2149,18/09/2019 23:00,1.163405815,26.469,,,,,,,,,,
2150,18/09/2019 23:15,1.160659444,26.444,,,,,,,,,,
2151,18/09/2019 23:30,1.162150214,26.411,,,,,,,,,,
2152,18/09/2019 23:45,1.161147874,26.366,,,,,,,,,,
2153,19/09/2019 00:00,1.161351893,26.328,,,,,,,,,,
2154,19/09/2019 00:15,1.162082153,26.276,,,,,,,,,,
2155,19/09/2019 00:30,1.159997547,26.225,,,,,,,,,,
2156,19/09/2019 00:45,1.162357706,26.179,,,,,,,,,,
2157,19/09/2019 01:00,1.160572728,26.121,,,,,,,,,,
2158,19/09/2019 01:15,1.156232315,26.058,,,,,,,,,,
2159,19/09/2019 01:30,1.15857302,25.995,,,,,,,,,,
2160,19/09/2019 01:45,1.157171384,25.937,,,,,,,,,,
2161,19/09/2019 02:00,1.150830362,25.872,,,,,,,,,,
2162,19/09/2019 02:15,1.147451076,25.833,,,,,,,,,,
2163,19/09/2019 02:30,1.148884966,25.808,,,,,,,,,,
2164,19/09/2019 02:45,1.149839168,25.772,,,,,,,,,,
2165,19/09/2019 03:00,1.152410821,25.733,,,,,,,,,,
2166,19/09/2019 03:15,1.153025382,25.7,,,,,,,,,,
2167,19/09/2019 03:30,1.154253215,25.669,,,,,,,,,,
2168,19/09/2019 03:45,1.154816332,25.645,,,,,,,,,,
2169,19/09/2019 04:00,1.154420542,25.636,,,,,,,,,,
2170,19/09/2019 04:15,1.153708253,25.646,,,,,,,,,,
2171,19/09/2019 04:30,1.154925859,25.645,,,,,,,,,,
2172,19/09/2019 04:45,1.156696537,25.645,,,,,,,,,,
2173,19/09/2019 05:00,1.155661476,25.646,,,,,,,,,,
2174,19/09/2019 05:15,1.156187817,25.679,,,,,,,,,,
2175,19/09/2019 05:30,1.156315881,25.721,,,,,,,,,,
2176,19/09/2019 05:45,1.158153136,25.797,,,,,,,,,,
2177,19/09/2019 06:00,1.1613261,25.887,,,,,,,,,,
2178,19/09/2019 06:15,1.163207872,25.894,,,,,,,,,,
2179,19/09/2019 06:30,1.166318314,25.897,,,,,,,,,,
2180,19/09/2019 06:45,1.16891533,25.913,,,,,,,,,,
2181,19/09/2019 07:00,1.171707521,25.933,,,,,,,,,,
2182,19/09/2019 07:15,1.171317736,26.009,,,,,,,,,,
2183,19/09/2019 07:30,1.16973893,26.103,,,,,,,,,,
2184,19/09/2019 07:45,1.171717698,26.153,,,,,,,,,,
2185,19/09/2019 08:00,1.168305157,26.274,,,,,,,,,,
2186,19/09/2019 08:15,1.16921706,26.346,,,,,,,,,,
2187,19/09/2019 08:30,1.164713024,26.414,,,,,,,,,,
2188,19/09/2019 08:45,1.164246435,26.444,,,,,,,,,,
2189,19/09/2019 09:00,1.1626997,26.46,,,,,,,,,,
2190,19/09/2019 09:15,1.162308614,26.472,,,,,,,,,,
2191,19/09/2019 09:30,1.162243156,26.465,,,,,,,,,,
2192,19/09/2019 09:45,1.16172539,26.447,,,,,,,,,,
2193,19/09/2019 10:00,1.161555846,26.441,,,,,,,,,,
2194,19/09/2019 10:15,1.162526932,26.492,,,,,,,,,,
2195,19/09/2019 10:30,1.160322487,26.523,,,,,,,,,,
2196,19/09/2019 10:45,1.161486264,26.596,,,,,,,,,,
2197,19/09/2019 11:00,1.1608684,26.719,,,,,,,,,,
2198,19/09/2019 11:15,1.161961462,26.779,,,,,,,,,,
2199,19/09/2019 11:30,1.162302021,26.751,,,,,,,,,,
2200,19/09/2019 11:45,1.161890097,26.734,,,,,,,,,,
2201,19/09/2019 12:00,1.163358759,26.806,,,,,,,,,,
2202,19/09/2019 12:15,1.164599425,26.873,,,,,,,,,,
2203,19/09/2019 12:30,1.164375132,26.966,,,,,,,,,,
2204,19/09/2019 12:45,1.166644769,26.999,,,,,,,,,,
2205,19/09/2019 13:00,1.166508428,27.083,,,,,,,,,,
2206,19/09/2019 13:15,1.170318444,27.124,,,,,,,,,,
2207,19/09/2019 13:30,1.169699814,27.069,,,,,,,,,,
2208,19/09/2019 13:45,1.170002564,26.977,,,,,,,,,,
2209,19/09/2019 14:00,1.172734535,26.897,,,,,,,,,,
2210,19/09/2019 14:15,1.174845207,26.785,,,,,,,,,,
2211,19/09/2019 14:30,1.176704004,26.672,,,,,,,,,,
2212,19/09/2019 14:45,1.177806261,26.581,,,,,,,,,,
2213,19/09/2019 15:00,1.177088531,26.59,,,,,,,,,,
2214,19/09/2019 15:15,1.181007608,26.594,,,,,,,,,,
2215,19/09/2019 15:30,1.18196503,26.52,,,,,,,,,,
2216,19/09/2019 15:45,1.183316024,26.416,,,,,,,,,,
2217,19/09/2019 16:00,1.186646704,26.337,,,,,,,,,,
2218,19/09/2019 16:15,1.189230889,26.255,,,,,,,,,,
2219,19/09/2019 16:30,1.190060898,26.171,,,,,,,,,,
2220,19/09/2019 16:45,1.194466102,26.11,,,,,,,,,,
2221,19/09/2019 17:00,1.197790423,26.055,,,,,,,,,,
2222,19/09/2019 17:15,1.199939272,25.997,,,,,,,,,,
2223,19/09/2019 17:30,1.203010153,25.934,,,,,,,,,,
2224,19/09/2019 17:45,1.207580197,25.858,,,,,,,,,,
2225,19/09/2019 18:00,1.206822439,25.764,,,,,,,,,,
2226,19/09/2019 18:15,1.207946271,25.682,,,,,,,,,,
2227,19/09/2019 18:30,1.210853228,25.609,,,,,,,,,,
2228,19/09/2019 18:45,1.210348912,25.523,,,,,,,,,,
2229,19/09/2019 19:00,1.210525634,25.433,,,,,,,,,,
2230,19/09/2019 19:15,1.209174607,25.339,,,,,,,,,,
2231,19/09/2019 19:30,1.21252234,25.243,,,,,,,,,,
