Plot Title: hobo11,,,,,,,,
#,"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 21065777, SEN S/N: 21065777, LBL: Temperature1)","Temp., °C (LGR S/N: 21065777, SEN S/N: 21065777, LBL: Temperature2)","Temp., °C (LGR S/N: 21065777, SEN S/N: 21065777, LBL: Temperature3)","Temp., °C (LGR S/N: 21065777, SEN S/N: 21065777, LBL: Temperature4)",Hôte connecté (LGR S/N: 21065777),Arrêté (LGR S/N: 21065777),Fin de fichier (LGR S/N: 21065777)
2979,2010/10/24 17:30,14.436,14.114,14.048,13.966,,,
2980,2010/10/24 17:45,14.445,14.122,14.053,13.967,,,
2981,2010/10/24 18:00,14.451,14.128,14.057,13.969,,,
2982,2010/10/24 18:15,14.456,14.135,14.06,13.97,,,
2983,2010/10/24 18:30,14.459,14.141,14.065,13.972,,,
2984,2010/10/24 18:45,14.459,14.147,14.069,13.975,,,
2985,2010/10/24 19:00,14.46,14.153,14.074,13.976,,,
2986,2010/10/24 19:15,14.459,14.158,14.077,13.978,,,
2987,2010/10/24 19:30,14.454,14.162,14.081,13.981,,,
2988,2010/10/24 19:45,14.45,14.165,14.084,13.982,,,
2989,2010/10/24 20:00,14.444,14.168,14.089,13.985,,,
2990,2010/10/24 20:15,14.436,14.17,14.092,13.987,,,
2991,2010/10/24 20:30,14.427,14.171,14.095,13.988,,,
2992,2010/10/24 20:45,14.418,14.171,14.098,13.991,,,
2993,2010/10/24 21:00,14.406,14.171,14.101,13.993,,,
2994,2010/10/24 21:15,14.394,14.171,14.102,13.996,,,
2995,2010/10/24 21:30,14.381,14.17,14.104,13.997,,,
2996,2010/10/24 21:45,14.366,14.167,14.107,13.999,,,
2997,2010/10/24 22:00,14.351,14.164,14.108,14.002,,,
2998,2010/10/24 22:15,14.334,14.161,14.108,14.003,,,
2999,2010/10/24 22:30,14.318,14.156,14.11,14.005,,,
3000,2010/10/24 22:45,14.301,14.15,14.11,14.006,,,
3001,2010/10/24 23:00,14.288,14.146,14.11,14.008,,,
3002,2010/10/24 23:15,14.273,14.14,14.108,14.009,,,
3003,2010/10/24 23:30,14.259,14.134,14.108,14.009,,,
3004,2010/10/24 23:45,14.246,14.128,14.107,14.011,,,
3005,2010/11/24 0:00,14.232,14.12,14.105,14.011,,,
3006,2010/11/24 0:15,14.219,14.114,14.104,14.012,,,
3007,2010/11/24 0:30,14.207,14.107,14.102,14.012,,,
3008,2010/11/24 0:45,14.194,14.101,14.099,14.012,,,
3009,2010/11/24 1:00,14.182,14.093,14.098,14.012,,,
3010,2010/11/24 1:15,14.17,14.087,14.095,14.012,,,
3011,2010/11/24 1:30,14.158,14.08,14.092,14.012,,,
3012,2010/11/24 1:45,14.146,14.072,14.089,14.012,,,
3013,2010/11/24 2:00,14.134,14.066,14.086,14.011,,,
3014,2010/11/24 2:15,14.12,14.059,14.083,14.011,,,
3015,2010/11/24 2:30,14.105,14.051,14.08,14.009,,,
3016,2010/11/24 2:45,14.092,14.044,14.077,14.009,,,
3017,2010/11/24 3:00,14.077,14.036,14.072,14.008,,,
3018,2010/11/24 3:15,14.062,14.029,14.069,14.006,,,
3019,2010/11/24 3:30,14.045,14.02,14.065,14.005,,,
3020,2010/11/24 3:45,14.027,14.012,14.062,14.003,,,
3021,2010/11/24 4:00,14.009,14.003,14.057,14.002,,,
3022,2010/11/24 4:15,13.988,13.993,14.053,14,,,
3023,2010/11/24 4:30,13.967,13.984,14.048,13.999,,,
3024,2010/11/24 4:45,13.948,13.973,14.044,13.997,,,
3025,2010/11/24 5:00,13.927,13.963,14.039,13.994,,,
3026,2010/11/24 5:15,13.906,13.952,14.033,13.993,,,
3027,2010/11/24 5:30,13.886,13.942,14.029,13.991,,,
3028,2010/11/24 5:45,13.868,13.93,14.023,13.988,,,
3029,2010/11/24 6:00,13.849,13.918,14.017,13.985,,,
3030,2010/11/24 6:15,13.832,13.907,14.011,13.982,,,
3031,2010/11/24 6:30,13.814,13.895,14.005,13.979,,,
3032,2010/11/24 6:45,13.798,13.885,13.999,13.976,,,
3033,2010/11/24 7:00,13.783,13.873,13.993,13.973,,,
3034,2010/11/24 7:15,13.768,13.861,13.985,13.97,,,
3035,2010/11/24 7:30,13.753,13.85,13.979,13.967,,,
3036,2010/11/24 7:45,13.739,13.84,13.973,13.964,,,
3037,2010/11/24 8:00,13.726,13.828,13.966,13.96,,,
3038,2010/11/24 8:15,13.712,13.817,13.96,13.957,,,
3039,2010/11/24 8:30,13.699,13.807,13.952,13.952,,,
3040,2010/11/24 8:45,13.687,13.796,13.946,13.949,,,
3041,2010/11/24 9:00,13.676,13.786,13.939,13.945,,,
3042,2010/11/24 9:15,13.664,13.775,13.931,13.94,,,
3043,2010/11/24 9:30,13.654,13.766,13.925,13.936,,,
3044,2010/11/24 9:45,13.645,13.757,13.918,13.933,,,
3045,2010/11/24 10:00,13.637,13.748,13.913,13.931,,,
3046,2010/11/24 10:15,13.631,13.741,13.906,13.928,,,
3047,2010/11/24 10:30,13.623,13.732,13.898,13.924,,,
3048,2010/11/24 10:45,13.62,13.724,13.895,13.924,,,
3049,2010/11/24 11:00,13.619,13.718,13.889,13.922,,,
3050,2010/11/24 11:15,13.619,13.711,13.882,13.919,,,
3051,2010/11/24 11:30,13.62,13.705,13.876,13.915,,,
3052,2010/11/24 11:45,13.625,13.697,13.868,13.91,,,
3053,2010/11/24 12:00,13.629,13.691,13.861,13.903,,,
3054,2010/11/24 12:15,13.634,13.685,13.855,13.897,,,
3055,2010/11/24 12:30,13.64,13.681,13.849,13.889,,,
3056,2010/11/24 12:45,13.649,13.678,13.843,13.885,,,
3057,2010/11/24 13:00,13.655,13.673,13.837,13.876,,,
3058,2010/11/24 13:15,13.666,13.672,13.832,13.871,,,
3059,2010/11/24 13:30,13.679,13.672,13.828,13.867,,,
3060,2010/11/24 13:45,13.696,13.672,13.825,13.864,,,
3061,2010/11/24 14:00,13.712,13.675,13.822,13.861,,,
3062,2010/11/24 14:15,13.73,13.676,13.819,13.856,,,
3063,2010/11/24 14:30,13.75,13.681,13.816,13.853,,,
3064,2010/11/24 14:45,13.768,13.684,13.814,13.85,,,
3065,2010/11/24 15:00,13.786,13.69,13.813,13.847,,,
3066,2010/11/24 15:15,13.804,13.694,13.811,13.846,,,
3067,2010/11/24 15:30,13.825,13.7,13.811,13.843,,,
3068,2010/11/24 15:45,13.846,13.708,13.81,13.84,,,
3069,2010/11/24 16:00,13.867,13.714,13.81,13.838,,,
3070,2010/11/24 16:15,13.888,13.721,13.811,13.835,,,
3071,2010/11/24 16:30,13.907,13.73,13.811,13.834,,,
3072,2010/11/24 16:45,13.925,13.739,13.813,13.832,,,
3073,2010/11/24 17:00,13.94,13.748,13.814,13.831,,,
3074,2010/11/24 17:15,13.955,13.756,13.817,13.829,,,
3075,2010/11/24 17:30,13.967,13.765,13.819,13.828,,,
3076,2010/11/24 17:45,13.979,13.774,13.822,13.826,,,
3077,2010/11/24 18:00,13.99,13.781,13.823,13.825,,,
3078,2010/11/24 18:15,13.997,13.789,13.826,13.825,,,
3079,2010/11/24 18:30,14.002,13.796,13.829,13.823,,,
3080,2010/11/24 18:45,14.003,13.802,13.832,13.823,,,
3081,2010/11/24 19:00,14.002,13.808,13.837,13.823,,,
3082,2010/11/24 19:15,13.997,13.814,13.84,13.825,,,
3083,2010/11/24 19:30,13.99,13.819,13.843,13.825,,,
3084,2010/11/24 19:45,13.978,13.822,13.846,13.825,,,
3085,2010/11/24 20:00,13.964,13.823,13.849,13.826,,,
3086,2010/11/24 20:15,13.948,13.823,13.85,13.826,,,
3087,2010/11/24 20:30,13.928,13.823,13.853,13.828,,,
3088,2010/11/24 20:45,13.907,13.82,13.855,13.828,,,
3089,2010/11/24 21:00,13.883,13.817,13.856,13.829,,,
3090,2010/11/24 21:15,13.858,13.811,13.858,13.829,,,
3091,2010/11/24 21:30,13.832,13.805,13.858,13.829,,,
3092,2010/11/24 21:45,13.807,13.798,13.856,13.831,,,
3093,2010/11/24 22:00,13.78,13.789,13.856,13.831,,,
3094,2010/11/24 22:15,13.753,13.78,13.855,13.831,,,
3095,2010/11/24 22:30,13.726,13.769,13.853,13.831,,,
3096,2010/11/24 22:45,13.697,13.759,13.85,13.831,,,
3097,2010/11/24 23:00,13.669,13.747,13.847,13.829,,,
3098,2010/11/24 23:15,13.64,13.733,13.844,13.829,,,
3099,2010/11/24 23:30,13.613,13.72,13.84,13.828,,,
3100,2010/11/24 23:45,13.586,13.706,13.835,13.828,,,
3101,2010/12/24 0:00,13.557,13.693,13.829,13.826,,,
3102,2010/12/24 0:15,13.53,13.679,13.823,13.825,,,
3103,2010/12/24 0:30,13.503,13.664,13.817,13.822,,,
3104,2010/12/24 0:45,13.478,13.649,13.811,13.82,,,
3105,2010/12/24 1:00,13.451,13.634,13.805,13.817,,,
3106,2010/12/24 1:15,13.425,13.619,13.798,13.816,,,
3107,2010/12/24 1:30,13.4,13.602,13.79,13.813,,,
3108,2010/12/24 1:45,13.376,13.587,13.783,13.81,,,
3109,2010/12/24 2:00,13.351,13.571,13.775,13.807,,,
3110,2010/12/24 2:15,13.327,13.554,13.766,13.802,,,
3111,2010/12/24 2:30,13.305,13.539,13.757,13.798,,,
3112,2010/12/24 2:45,13.284,13.524,13.75,13.795,,,
3113,2010/12/24 3:00,13.264,13.508,13.741,13.79,,,
3114,2010/12/24 3:15,13.245,13.493,13.732,13.786,,,
3115,2010/12/24 3:30,13.227,13.479,13.723,13.781,,,
3116,2010/12/24 3:45,13.209,13.464,13.714,13.777,,,
3117,2010/12/24 4:00,13.192,13.449,13.703,13.772,,,
3118,2010/12/24 4:15,13.177,13.436,13.694,13.768,,,
3119,2010/12/24 4:30,13.163,13.422,13.685,13.763,,,
3120,2010/12/24 4:45,13.15,13.409,13.676,13.757,,,
3121,2010/12/24 5:00,13.138,13.395,13.666,13.753,,,
3122,2010/12/24 5:15,13.127,13.383,13.657,13.747,,,
3123,2010/12/24 5:30,13.118,13.371,13.648,13.741,,,
3124,2010/12/24 5:45,13.109,13.359,13.638,13.735,,,
3125,2010/12/24 6:00,13.099,13.347,13.629,13.729,,,
3126,2010/12/24 6:15,13.09,13.336,13.62,13.724,,,
3127,2010/12/24 6:30,13.082,13.327,13.611,13.718,,,
3128,2010/12/24 6:45,13.075,13.317,13.602,13.712,,,
3129,2010/12/24 7:00,13.069,13.308,13.595,13.706,,,
3130,2010/12/24 7:15,13.061,13.299,13.586,13.7,,,
3131,2010/12/24 7:30,13.055,13.29,13.578,13.694,,,
3132,2010/12/24 7:45,13.049,13.281,13.569,13.688,,,
3133,2010/12/24 8:00,13.043,13.273,13.562,13.682,,,
3134,2010/12/24 8:15,13.037,13.266,13.554,13.678,,,
3135,2010/12/24 8:30,13.032,13.258,13.547,13.672,,,
3136,2010/12/24 8:45,13.026,13.251,13.539,13.666,,,
3137,2010/12/24 9:00,13.022,13.243,13.533,13.66,,,
3138,2010/12/24 9:15,13.017,13.236,13.526,13.655,,,
3139,2010/12/24 9:30,13.014,13.23,13.518,13.649,,,
3140,2010/12/24 9:45,13.01,13.222,13.512,13.643,,,
3141,2010/12/24 10:00,13.008,13.216,13.506,13.638,,,
3142,2010/12/24 10:15,13.007,13.21,13.499,13.632,,,
3143,2010/12/24 10:30,13.007,13.204,13.493,13.628,,,
3144,2010/12/24 10:45,13.008,13.2,13.487,13.623,,,
3145,2010/12/24 11:00,13.01,13.195,13.481,13.619,,,
3146,2010/12/24 11:15,13.014,13.191,13.475,13.614,,,
3147,2010/12/24 11:30,13.02,13.188,13.47,13.61,,,
3148,2010/12/24 11:45,13.028,13.184,13.464,13.605,,,
3149,2010/12/24 12:00,13.035,13.18,13.458,13.599,,,
3150,2010/12/24 12:15,13.044,13.18,13.454,13.595,,,
3151,2010/12/24 12:30,13.054,13.178,13.448,13.589,,,
3152,2010/12/24 12:45,13.064,13.177,13.443,13.584,,,
3153,2010/12/24 13:00,13.075,13.177,13.44,13.58,,,
3154,2010/12/24 13:15,13.087,13.178,13.436,13.575,,,
3155,2010/12/24 13:30,13.102,13.18,13.433,13.572,,,
3156,2010/12/24 13:45,13.117,13.183,13.43,13.569,,,
3157,2010/12/24 14:00,13.133,13.184,13.427,13.565,,,
3158,2010/12/24 14:15,13.151,13.189,13.425,13.56,,,
3159,2010/12/24 14:30,13.169,13.192,13.422,13.557,,,
3160,2010/12/24 14:45,13.188,13.197,13.421,13.553,,,
3161,2010/12/24 15:00,13.206,13.203,13.419,13.548,,,
3162,2010/12/24 15:15,13.225,13.209,13.418,13.545,,,
3163,2010/12/24 15:30,13.245,13.215,13.418,13.542,,,
3164,2010/12/24 15:45,13.267,13.222,13.418,13.539,,,
3165,2010/12/24 16:00,13.29,13.23,13.418,13.536,,,
3166,2010/12/24 16:15,13.311,13.237,13.418,13.533,,,
3167,2010/12/24 16:30,13.333,13.246,13.419,13.532,,,
3168,2010/12/24 16:45,13.356,13.255,13.421,13.529,,,
3169,2010/12/24 17:00,13.377,13.266,13.422,13.527,,,
3170,2010/12/24 17:15,13.398,13.276,13.425,13.526,,,
3171,2010/12/24 17:30,13.418,13.285,13.427,13.524,,,
3172,2010/12/24 17:45,13.439,13.296,13.43,13.523,,,
3173,2010/12/24 18:00,13.458,13.306,13.433,13.521,,,
3174,2010/12/24 18:15,13.476,13.318,13.436,13.521,,,
3175,2010/12/24 18:30,13.496,13.329,13.44,13.52,,,
3176,2010/12/24 18:45,13.514,13.339,13.443,13.52,,,
3177,2010/12/24 19:00,13.532,13.35,13.448,13.52,,,
3178,2010/12/24 19:15,13.55,13.362,13.452,13.521,,,
3179,2010/12/24 19:30,13.566,13.373,13.457,13.521,,,
3180,2010/12/24 19:45,13.583,13.383,13.461,13.523,,,
3181,2010/12/24 20:00,13.599,13.394,13.467,13.523,,,
3182,2010/12/24 20:15,13.616,13.406,13.472,13.524,,,
3183,2010/12/24 20:30,13.631,13.416,13.478,13.526,,,
3184,2010/12/24 20:45,13.645,13.427,13.482,13.526,,,
3185,2010/12/24 21:00,13.658,13.437,13.487,13.527,,,
3186,2010/12/24 21:15,13.67,13.446,13.493,13.529,,,
3187,2010/12/24 21:30,13.682,13.457,13.499,13.53,,,
3188,2010/12/24 21:45,13.691,13.466,13.503,13.533,,,
3189,2010/12/24 22:00,13.702,13.475,13.509,13.535,,,
3190,2010/12/24 22:15,13.711,13.484,13.515,13.536,,,
3191,2010/12/24 22:30,13.718,13.493,13.52,13.539,,,
3192,2010/12/24 22:45,13.726,13.5,13.526,13.541,,,
3193,2010/12/24 23:00,13.732,13.509,13.53,13.542,,,
3194,2010/12/24 23:15,13.738,13.517,13.536,13.545,,,
3195,2010/12/24 23:30,13.742,13.524,13.542,13.548,,,
3196,2010/12/24 23:45,13.745,13.53,13.547,13.551,,,
3197,10/13/24 12:00:00 AM,13.748,13.536,13.551,13.554,,,
3198,10/13/24 12:15:00 AM,13.751,13.542,13.557,13.556,,,
3199,10/13/24 12:30:00 AM,13.753,13.547,13.562,13.559,,,
3200,10/13/24 12:45:00 AM,13.753,13.553,13.566,13.562,,,
3201,10/13/24 01:00:00 AM,13.754,13.557,13.571,13.563,,,
3202,10/13/24 01:15:00 AM,13.754,13.56,13.575,13.566,,,
3203,10/13/24 01:30:00 AM,13.754,13.565,13.578,13.569,,,
3204,10/13/24 01:45:00 AM,13.754,13.568,13.583,13.572,,,
3205,10/13/24 02:00:00 AM,13.753,13.571,13.586,13.574,,,
3206,10/13/24 02:15:00 AM,13.753,13.574,13.59,13.577,,,
3207,10/13/24 02:30:00 AM,13.751,13.577,13.593,13.578,,,
3208,10/13/24 02:45:00 AM,13.748,13.578,13.596,13.581,,,
3209,10/13/24 03:00:00 AM,13.745,13.58,13.599,13.583,,,
3210,10/13/24 03:15:00 AM,13.742,13.581,13.602,13.586,,,
3211,10/13/24 03:30:00 AM,13.739,13.583,13.605,13.587,,,
3212,10/13/24 03:45:00 AM,13.735,13.584,13.607,13.589,,,
3213,10/13/24 04:00:00 AM,13.729,13.584,13.61,13.592,,,
3214,10/13/24 04:15:00 AM,13.723,13.584,13.611,13.593,,,
3215,10/13/24 04:30:00 AM,13.715,13.584,13.613,13.593,,,
3216,10/13/24 04:45:00 AM,13.706,13.583,13.614,13.595,,,
3217,10/13/24 05:00:00 AM,13.696,13.581,13.616,13.596,,,
3218,10/13/24 05:15:00 AM,13.685,13.58,13.617,13.598,,,
3219,10/13/24 05:30:00 AM,13.672,13.578,13.619,13.598,,,
3220,10/13/24 05:45:00 AM,13.657,13.575,13.619,13.599,,,
3221,10/13/24 06:00:00 AM,13.642,13.572,13.62,13.601,,,
3222,10/13/24 06:15:00 AM,13.625,13.568,13.62,13.602,,,
3223,10/13/24 06:30:00 AM,13.607,13.563,13.62,13.604,,,
3224,10/13/24 06:45:00 AM,13.589,13.557,13.62,13.604,,,
3225,10/13/24 07:00:00 AM,13.569,13.551,13.62,13.604,,,
3226,10/13/24 07:15:00 AM,13.55,13.544,13.619,13.605,,,
3227,10/13/24 07:30:00 AM,13.53,13.536,13.617,13.605,,,
3228,10/13/24 07:45:00 AM,13.509,13.529,13.616,13.607,,,
3229,10/13/24 08:00:00 AM,13.49,13.521,13.614,13.608,,,
3230,10/13/24 08:15:00 AM,13.469,13.512,13.613,13.61,,,
3231,10/13/24 08:30:00 AM,13.449,13.503,13.61,13.61,,,
3232,10/13/24 08:45:00 AM,13.431,13.494,13.607,13.611,,,
3233,10/13/24 09:00:00 AM,13.415,13.485,13.604,13.613,,,
3234,10/13/24 09:15:00 AM,13.4,13.475,13.601,13.613,,,
3235,10/13/24 09:30:00 AM,13.386,13.466,13.598,13.614,,,
3236,10/13/24 09:45:00 AM,13.374,13.457,13.593,13.614,,,
3237,10/13/24 10:00:00 AM,13.364,13.446,13.589,13.614,,,
3238,10/13/24 10:15:00 AM,13.356,13.439,13.586,13.614,,,
3239,10/13/24 10:30:00 AM,13.348,13.431,13.583,13.617,,,
3240,10/13/24 10:45:00 AM,13.345,13.424,13.578,13.617,,,
3241,10/13/24 11:00:00 AM,13.342,13.418,13.572,13.617,,,
3242,10/13/24 11:15:00 AM,13.339,13.409,13.568,13.614,,,
3243,10/13/24 11:30:00 AM,13.338,13.403,13.562,13.611,,,
3244,10/13/24 11:45:00 AM,13.339,13.397,13.557,13.611,,,
3245,10/13/24 12:00:00 PM,13.339,13.389,13.551,13.605,,,
3246,10/13/24 12:15:00 PM,13.336,13.382,13.545,13.596,,,
3247,10/13/24 12:30:00 PM,13.339,13.379,13.541,13.596,,,
3248,10/13/24 12:45:00 PM,13.342,13.376,13.538,13.595,,,
3249,10/13/24 01:00:00 PM,13.333,13.365,13.53,13.578,,,
3250,10/13/24 01:15:00 PM,13.336,13.364,13.526,13.577,,,
3251,10/13/24 01:30:00 PM,13.341,13.362,13.523,13.575,,,
3252,10/13/24 01:45:00 PM,13.347,13.36,13.521,13.574,,,
3253,10/13/24 02:00:00 PM,13.354,13.36,13.518,13.572,,,
3254,10/13/24 02:15:00 PM,13.362,13.359,13.515,13.571,,,
3255,10/13/24 02:30:00 PM,13.37,13.36,13.512,13.569,,,
3256,10/13/24 02:45:00 PM,13.377,13.36,13.511,13.568,,,
3257,10/13/24 03:00:00 PM,13.383,13.36,13.509,13.565,,,
3258,10/13/24 03:15:00 PM,13.391,13.362,13.506,13.563,,,
3259,10/13/24 03:30:00 PM,13.398,13.364,13.505,13.56,,,
3260,10/13/24 03:45:00 PM,13.406,13.365,13.503,13.559,,,
3261,10/13/24 04:00:00 PM,13.413,13.367,13.502,13.556,,,
3262,10/13/24 04:15:00 PM,13.419,13.368,13.502,13.554,,,
3263,10/13/24 04:30:00 PM,13.424,13.37,13.5,13.553,,,
3264,10/13/24 04:45:00 PM,13.428,13.373,13.499,13.55,,,
3265,10/13/24 05:00:00 PM,13.431,13.374,13.499,13.548,,,
3266,10/13/24 05:15:00 PM,13.434,13.376,13.499,13.547,,,
3267,10/13/24 05:30:00 PM,13.437,13.377,13.497,13.544,,,
3268,10/13/24 05:45:00 PM,13.44,13.379,13.497,13.542,,,
3269,10/13/24 06:00:00 PM,13.443,13.38,13.497,13.541,,,
3270,10/13/24 06:15:00 PM,13.448,13.382,13.497,13.539,,,
3271,10/13/24 06:30:00 PM,13.451,13.383,13.497,13.538,,,
3272,10/13/24 06:45:00 PM,13.455,13.386,13.497,13.536,,,
3273,10/13/24 07:00:00 PM,13.46,13.388,13.497,13.536,,,
3274,10/13/24 07:15:00 PM,13.463,13.389,13.499,13.535,,,
3275,10/13/24 07:30:00 PM,13.466,13.391,13.499,13.535,,,
3276,10/13/24 07:45:00 PM,13.47,13.394,13.499,13.533,,,
3277,10/13/24 08:00:00 PM,13.472,13.395,13.499,13.533,,,
3278,10/13/24 08:15:00 PM,13.475,13.397,13.5,13.533,,,
3279,10/13/24 08:30:00 PM,13.475,13.398,13.5,13.532,,,
3280,10/13/24 08:45:00 PM,13.473,13.4,13.5,13.532,,,
3281,10/13/24 09:00:00 PM,13.47,13.401,13.502,13.532,,,
3282,10/13/24 09:15:00 PM,13.466,13.403,13.502,13.532,,,
3283,10/13/24 09:30:00 PM,13.461,13.403,13.502,13.53,,,
3284,10/13/24 09:45:00 PM,13.455,13.403,13.503,13.53,,,
3285,10/13/24 10:00:00 PM,13.449,13.403,13.503,13.532,,,
3286,10/13/24 10:15:00 PM,13.442,13.401,13.503,13.532,,,
3287,10/13/24 10:30:00 PM,13.436,13.4,13.503,13.532,,,
3288,10/13/24 10:45:00 PM,13.428,13.398,13.503,13.532,,,
3289,10/13/24 11:00:00 PM,13.421,13.395,13.503,13.532,,,
3290,10/13/24 11:15:00 PM,13.412,13.394,13.503,13.53,,,
3291,10/13/24 11:30:00 PM,13.404,13.391,13.502,13.53,,,
3292,10/13/24 11:45:00 PM,13.395,13.388,13.502,13.53,,,
3293,10/14/24 12:00:00 AM,13.385,13.383,13.5,13.53,,,
3294,10/14/24 12:15:00 AM,13.376,13.38,13.5,13.53,,,
3295,10/14/24 12:30:00 AM,13.365,13.376,13.499,13.529,,,
3296,10/14/24 12:45:00 AM,13.354,13.371,13.497,13.529,,,
3297,10/14/24 01:00:00 AM,13.344,13.367,13.496,13.527,,,
3298,10/14/24 01:15:00 AM,13.33,13.362,13.493,13.527,,,
3299,10/14/24 01:30:00 AM,13.318,13.356,13.491,13.526,,,
3300,10/14/24 01:45:00 AM,13.303,13.35,13.488,13.526,,,
3301,10/14/24 02:00:00 AM,13.29,13.344,13.487,13.524,,,
3302,10/14/24 02:15:00 AM,13.275,13.338,13.484,13.523,,,
3303,10/14/24 02:30:00 AM,13.261,13.33,13.481,13.523,,,
3304,10/14/24 02:45:00 AM,13.246,13.323,13.478,13.521,,,
3305,10/14/24 03:00:00 AM,13.233,13.317,13.475,13.52,,,
3306,10/14/24 03:15:00 AM,13.219,13.308,13.472,13.518,,,
3307,10/14/24 03:30:00 AM,13.206,13.3,13.469,13.517,,,
3308,10/14/24 03:45:00 AM,13.192,13.293,13.464,13.515,,,
3309,10/14/24 04:00:00 AM,13.18,13.284,13.46,13.514,,,
3310,10/14/24 04:15:00 AM,13.166,13.276,13.455,13.511,,,
3311,10/14/24 04:30:00 AM,13.153,13.269,13.452,13.509,,,
3312,10/14/24 04:45:00 AM,13.141,13.26,13.448,13.506,,,
3313,10/14/24 05:00:00 AM,13.129,13.252,13.443,13.505,,,
3314,10/14/24 05:15:00 AM,13.117,13.243,13.439,13.502,,,
3315,10/14/24 05:30:00 AM,13.105,13.234,13.433,13.499,,,
3316,10/14/24 05:45:00 AM,13.093,13.227,13.428,13.497,,,
3317,10/14/24 06:00:00 AM,13.082,13.218,13.424,13.494,,,
3318,10/14/24 06:15:00 AM,13.072,13.21,13.418,13.491,,,
3319,10/14/24 06:30:00 AM,13.061,13.203,13.413,13.488,,,
3320,10/14/24 06:45:00 AM,13.051,13.194,13.409,13.485,,,
3321,10/14/24 07:00:00 AM,13.041,13.186,13.403,13.482,,,
3322,10/14/24 07:15:00 AM,13.032,13.178,13.398,13.479,,,
3323,10/14/24 07:30:00 AM,13.023,13.171,13.392,13.476,,,
3324,10/14/24 07:45:00 AM,13.016,13.163,13.388,13.473,,,
3325,10/14/24 08:00:00 AM,13.01,13.156,13.382,13.47,,,
3326,10/14/24 08:15:00 AM,13.004,13.148,13.377,13.467,,,
3327,10/14/24 08:30:00 AM,12.998,13.142,13.371,13.464,,,
3328,10/14/24 08:45:00 AM,12.995,13.136,13.367,13.463,,,
3329,10/14/24 09:00:00 AM,12.992,13.13,13.362,13.46,,,
3330,10/14/24 09:15:00 AM,12.992,13.124,13.356,13.457,,,
3331,10/14/24 09:30:00 AM,12.992,13.12,13.351,13.454,,,
3332,10/14/24 09:45:00 AM,12.995,13.115,13.348,13.454,,,
3333,10/14/24 10:00:00 AM,12.999,13.111,13.342,13.449,,,
3334,10/14/24 10:15:00 AM,13.004,13.106,13.336,13.445,,,
3335,10/14/24 10:30:00 AM,13.011,13.105,13.333,13.443,,,
3336,10/14/24 10:45:00 AM,13.02,13.105,13.33,13.442,,,
3337,10/14/24 11:00:00 AM,13.031,13.105,13.33,13.445,,,
3338,10/14/24 11:15:00 AM,13.049,13.106,13.329,13.448,,,
3339,10/14/24 11:30:00 AM,13.075,13.111,13.327,13.449,,,
3340,10/14/24 11:45:00 AM,13.096,13.108,13.317,13.436,,,
3341,10/14/24 12:00:00 PM,13.114,13.103,13.309,13.421,,,
3342,10/14/24 12:15:00 PM,13.15,13.114,13.311,13.427,,,
3343,10/14/24 12:30:00 PM,13.181,13.123,13.311,13.428,,,
3344,10/14/24 12:45:00 PM,13.212,13.132,13.309,13.427,,,
3345,10/14/24 01:00:00 PM,13.236,13.135,13.306,13.413,,,
3346,10/14/24 01:15:00 PM,13.266,13.142,13.305,13.409,,,
3347,10/14/24 01:30:00 PM,13.299,13.154,13.306,13.406,,,
3348,10/14/24 01:45:00 PM,13.332,13.168,13.308,13.406,,,
3349,10/14/24 02:00:00 PM,13.362,13.181,13.311,13.404,,,
3350,10/14/24 02:15:00 PM,13.394,13.195,13.312,13.403,,,
3351,10/14/24 02:30:00 PM,13.424,13.21,13.317,13.403,,,
3352,10/14/24 02:45:00 PM,13.452,13.224,13.32,13.401,,,
3353,10/14/24 03:00:00 PM,13.481,13.239,13.324,13.4,,,
3354,10/14/24 03:15:00 PM,13.511,13.255,13.33,13.401,,,
3355,10/14/24 03:30:00 PM,13.538,13.27,13.335,13.4,,,
3356,10/14/24 03:45:00 PM,13.568,13.285,13.341,13.4,,,
3357,10/14/24 04:00:00 PM,13.598,13.302,13.347,13.401,,,
3358,10/14/24 04:15:00 PM,13.625,13.317,13.353,13.401,,,
3359,10/14/24 04:30:00 PM,13.652,13.335,13.36,13.403,,,
3360,10/14/24 04:45:00 PM,13.678,13.351,13.368,13.404,,,
3361,10/14/24 05:00:00 PM,13.703,13.367,13.376,13.406,,,
3362,10/14/24 05:15:00 PM,13.73,13.383,13.383,13.409,,,
3363,10/14/24 05:30:00 PM,13.757,13.4,13.391,13.41,,,
3364,10/14/24 05:45:00 PM,13.784,13.416,13.398,13.412,,,
3365,10/14/24 06:00:00 PM,13.808,13.433,13.407,13.415,,,
3366,10/14/24 06:15:00 PM,13.829,13.449,13.416,13.416,,,
3367,10/14/24 06:30:00 PM,13.852,13.466,13.425,13.421,,,
3368,10/14/24 06:45:00 PM,13.873,13.482,13.434,13.424,,,
3369,10/14/24 07:00:00 PM,13.892,13.499,13.443,13.428,,,
3370,10/14/24 07:15:00 PM,13.913,13.515,13.452,13.433,,,
3371,10/14/24 07:30:00 PM,13.933,13.53,13.463,13.437,,,
3372,10/14/24 07:45:00 PM,13.951,13.545,13.472,13.442,,,
