"Titre de tracé : T520"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Hôte connecté (LGR S/N: 10117166)","Arrêté (LGR S/N: 10117166)","Fin de fichier (LGR S/N: 10117166)"
1,06/27/16 12:00:00 PM,13.810,13.834,13.858,13.810,,,
2,06/27/16 12:15:00 PM,13.834,13.858,13.882,13.834,,,
3,06/27/16 12:30:00 PM,13.930,13.954,14.050,14.002,,,
4,06/27/16 12:45:00 PM,13.882,13.954,14.026,13.954,,,
5,06/27/16 01:00:00 PM,13.858,13.930,14.026,13.954,,,
6,06/27/16 01:15:00 PM,13.882,13.930,14.002,13.930,,,
7,06/27/16 01:30:00 PM,13.882,13.930,14.002,13.930,,,
8,06/27/16 01:45:00 PM,13.906,13.930,14.002,13.930,,,
9,06/27/16 02:00:00 PM,13.906,13.930,14.002,13.906,,,
10,06/27/16 02:15:00 PM,13.930,13.930,13.978,13.906,,,
11,06/27/16 02:30:00 PM,13.930,13.930,13.978,13.906,,,
12,06/27/16 02:45:00 PM,13.954,13.930,13.978,13.906,,,
13,06/27/16 03:00:00 PM,13.978,13.930,13.978,13.882,,,
14,06/27/16 03:15:00 PM,14.002,13.930,13.978,13.882,,,
15,06/27/16 03:30:00 PM,14.026,13.930,13.954,13.882,,,
16,06/27/16 03:45:00 PM,14.050,13.930,13.954,13.882,,,
17,06/27/16 04:00:00 PM,14.074,13.954,13.954,13.882,,,
18,06/27/16 04:15:00 PM,14.098,13.954,13.954,13.882,,,
19,06/27/16 04:30:00 PM,14.122,13.954,13.954,13.882,,,
20,06/27/16 04:45:00 PM,14.170,13.954,13.954,13.858,,,
21,06/27/16 05:00:00 PM,14.194,13.978,13.954,13.858,,,
22,06/27/16 05:15:00 PM,14.218,13.978,13.954,13.858,,,
23,06/27/16 05:30:00 PM,14.266,14.002,13.954,13.858,,,
24,06/27/16 05:45:00 PM,14.290,14.002,13.954,13.858,,,
25,06/27/16 06:00:00 PM,14.314,14.026,13.954,13.858,,,
26,06/27/16 06:15:00 PM,14.361,14.026,13.978,13.858,,,
27,06/27/16 06:30:00 PM,14.385,14.050,13.978,13.858,,,
28,06/27/16 06:45:00 PM,14.409,14.050,13.978,13.858,,,
29,06/27/16 07:00:00 PM,14.433,14.074,13.978,13.858,,,
30,06/27/16 07:15:00 PM,14.457,14.074,13.978,13.858,,,
31,06/27/16 07:30:00 PM,14.481,14.098,14.002,13.858,,,
32,06/27/16 07:45:00 PM,14.505,14.122,14.002,13.858,,,
33,06/27/16 08:00:00 PM,14.505,14.122,14.002,13.858,,,
34,06/27/16 08:15:00 PM,14.529,14.146,14.002,13.858,,,
35,06/27/16 08:30:00 PM,14.553,14.146,14.002,13.858,,,
36,06/27/16 08:45:00 PM,14.553,14.170,14.026,13.858,,,
37,06/27/16 09:00:00 PM,14.577,14.170,14.026,13.858,,,
38,06/27/16 09:15:00 PM,14.601,14.194,14.026,13.858,,,
39,06/27/16 09:30:00 PM,14.601,14.194,14.050,13.858,,,
40,06/27/16 09:45:00 PM,14.625,14.218,14.050,13.858,,,
41,06/27/16 10:00:00 PM,14.625,14.218,14.050,13.858,,,
42,06/27/16 10:15:00 PM,14.625,14.242,14.050,13.858,,,
43,06/27/16 10:30:00 PM,14.649,14.242,14.074,13.882,,,
44,06/27/16 10:45:00 PM,14.649,14.266,14.074,13.882,,,
45,06/27/16 11:00:00 PM,14.649,14.266,14.098,13.882,,,
46,06/27/16 11:15:00 PM,14.649,14.290,14.098,13.882,,,
47,06/27/16 11:30:00 PM,14.649,14.290,14.098,13.882,,,
48,06/27/16 11:45:00 PM,14.649,14.290,14.098,13.882,,,
49,06/28/16 12:00:00 AM,14.649,14.314,14.098,13.882,,,
50,06/28/16 12:15:00 AM,14.625,14.314,14.098,13.882,,,
51,06/28/16 12:30:00 AM,14.625,14.314,14.122,13.906,,,
52,06/28/16 12:45:00 AM,14.601,14.314,14.122,13.906,,,
53,06/28/16 01:00:00 AM,14.601,14.337,14.122,13.906,,,
54,06/28/16 01:15:00 AM,14.577,14.337,14.122,13.906,,,
55,06/28/16 01:30:00 AM,14.577,14.314,14.146,13.906,,,
56,06/28/16 01:45:00 AM,14.553,14.337,14.146,13.906,,,
57,06/28/16 02:00:00 AM,14.529,14.337,14.146,13.906,,,
58,06/28/16 02:15:00 AM,14.529,14.337,14.146,13.906,,,
59,06/28/16 02:30:00 AM,14.505,14.314,14.146,13.906,,,
60,06/28/16 02:45:00 AM,14.481,14.314,14.146,13.930,,,
61,06/28/16 03:00:00 AM,14.433,14.314,14.146,13.930,,,
62,06/28/16 03:15:00 AM,14.409,14.314,14.170,13.930,,,
63,06/28/16 03:30:00 AM,14.385,14.314,14.170,13.930,,,
64,06/28/16 03:45:00 AM,14.361,14.290,14.170,13.930,,,
65,06/28/16 04:00:00 AM,14.337,14.290,14.170,13.930,,,
66,06/28/16 04:15:00 AM,14.314,14.290,14.146,13.930,,,
67,06/28/16 04:30:00 AM,14.290,14.290,14.146,13.930,,,
68,06/28/16 04:45:00 AM,14.266,14.266,14.146,13.930,,,
69,06/28/16 05:00:00 AM,14.242,14.266,14.146,13.930,,,
70,06/28/16 05:15:00 AM,14.218,14.242,14.146,13.930,,,
71,06/28/16 05:30:00 AM,14.218,14.242,14.146,13.930,,,
72,06/28/16 05:45:00 AM,14.194,14.218,14.146,13.930,,,
73,06/28/16 06:00:00 AM,14.170,14.218,14.146,13.930,,,
74,06/28/16 06:15:00 AM,14.146,14.194,14.122,13.930,,,
75,06/28/16 06:30:00 AM,14.122,14.194,14.122,13.930,,,
76,06/28/16 06:45:00 AM,14.122,14.194,14.122,13.930,,,
77,06/28/16 07:00:00 AM,14.098,14.170,14.122,13.930,,,
78,06/28/16 07:15:00 AM,14.098,14.170,14.122,13.930,,,
79,06/28/16 07:30:00 AM,14.074,14.146,14.122,13.930,,,
80,06/28/16 07:45:00 AM,14.074,14.146,14.098,13.930,,,
81,06/28/16 08:00:00 AM,14.074,14.122,14.098,13.930,,,
82,06/28/16 08:15:00 AM,14.050,14.122,14.098,13.930,,,
83,06/28/16 08:30:00 AM,14.050,14.122,14.098,13.930,,,
84,06/28/16 08:45:00 AM,14.050,14.098,14.098,13.930,,,
85,06/28/16 09:00:00 AM,14.050,14.098,14.074,13.906,,,
86,06/28/16 09:15:00 AM,14.050,14.098,14.074,13.906,,,
87,06/28/16 09:30:00 AM,14.026,14.098,14.074,13.906,,,
88,06/28/16 09:45:00 AM,14.026,14.074,14.074,13.906,,,
89,06/28/16 10:00:00 AM,14.026,14.074,14.074,13.906,,,
90,06/28/16 10:15:00 AM,14.026,14.074,14.050,13.906,,,
91,06/28/16 10:30:00 AM,14.050,14.050,14.050,13.906,,,
92,06/28/16 10:45:00 AM,14.050,14.050,14.050,13.906,,,
93,06/28/16 11:00:00 AM,14.050,14.050,14.050,13.906,,,
94,06/28/16 11:15:00 AM,14.074,14.050,14.050,13.906,,,
95,06/28/16 11:30:00 AM,14.074,14.050,14.050,13.906,,,
96,06/28/16 11:45:00 AM,14.074,14.050,14.050,13.906,,,
97,06/28/16 12:00:00 PM,14.098,14.050,14.026,13.882,,,
98,06/28/16 12:15:00 PM,14.098,14.050,14.026,13.882,,,
99,06/28/16 12:30:00 PM,14.122,14.050,14.026,13.882,,,
100,06/28/16 12:45:00 PM,14.122,14.050,14.026,13.882,,,
101,06/28/16 01:00:00 PM,14.146,14.050,14.026,13.882,,,
102,06/28/16 01:15:00 PM,14.170,14.050,14.002,13.882,,,
103,06/28/16 01:30:00 PM,14.194,14.050,14.026,13.882,,,
104,06/28/16 01:45:00 PM,14.218,14.050,14.026,13.882,,,
105,06/28/16 02:00:00 PM,14.242,14.050,14.002,13.882,,,
106,06/28/16 02:15:00 PM,14.266,14.050,14.026,13.858,,,
107,06/28/16 02:30:00 PM,14.290,14.074,14.026,13.858,,,
108,06/28/16 02:45:00 PM,14.314,14.074,14.026,13.858,,,
109,06/28/16 03:00:00 PM,14.361,14.074,14.002,13.882,,,
110,06/28/16 03:15:00 PM,14.385,14.098,14.002,13.858,,,
111,06/28/16 03:30:00 PM,14.409,14.098,14.002,13.858,,,
112,06/28/16 03:45:00 PM,14.433,14.122,14.026,13.858,,,
113,06/28/16 04:00:00 PM,14.457,14.122,14.026,13.858,,,
114,06/28/16 04:15:00 PM,14.505,14.146,14.026,13.858,,,
115,06/28/16 04:30:00 PM,14.529,14.146,14.026,13.858,,,
116,06/28/16 04:45:00 PM,14.553,14.170,14.026,13.858,,,
117,06/28/16 05:00:00 PM,14.601,14.170,14.026,13.858,,,
118,06/28/16 05:15:00 PM,14.625,14.194,14.050,13.858,,,
119,06/28/16 05:30:00 PM,14.649,14.194,14.050,13.858,,,
120,06/28/16 05:45:00 PM,14.697,14.218,14.050,13.858,,,
121,06/28/16 06:00:00 PM,14.721,14.218,14.050,13.858,,,
122,06/28/16 06:15:00 PM,14.745,14.242,14.074,13.858,,,
123,06/28/16 06:30:00 PM,14.792,14.266,14.074,13.858,,,
124,06/28/16 06:45:00 PM,14.816,14.290,14.074,13.858,,,
125,06/28/16 07:00:00 PM,14.864,14.314,14.074,13.858,,,
126,06/28/16 07:15:00 PM,14.888,14.314,14.098,13.882,,,
127,06/28/16 07:30:00 PM,14.912,14.337,14.098,13.882,,,
128,06/28/16 07:45:00 PM,14.936,14.361,14.098,13.882,,,
129,06/28/16 08:00:00 PM,14.960,14.361,14.122,13.882,,,
130,06/28/16 08:15:00 PM,14.984,14.385,14.122,13.882,,,
131,06/28/16 08:30:00 PM,15.008,14.409,14.146,13.882,,,
132,06/28/16 08:45:00 PM,15.008,14.433,14.146,13.882,,,
133,06/28/16 09:00:00 PM,15.031,14.457,14.146,13.906,,,
134,06/28/16 09:15:00 PM,15.031,14.457,14.170,13.906,,,
135,06/28/16 09:30:00 PM,15.055,14.481,14.170,13.906,,,
136,06/28/16 09:45:00 PM,15.055,14.481,14.194,13.906,,,
137,06/28/16 10:00:00 PM,15.055,14.505,14.194,13.906,,,
138,06/28/16 10:15:00 PM,15.055,14.505,14.218,13.906,,,
139,06/28/16 10:30:00 PM,15.055,14.529,14.218,13.930,,,
140,06/28/16 10:45:00 PM,15.031,14.529,14.218,13.930,,,
141,06/28/16 11:00:00 PM,15.031,14.553,14.242,13.930,,,
142,06/28/16 11:15:00 PM,15.031,14.553,14.242,13.930,,,
143,06/28/16 11:30:00 PM,15.008,14.553,14.242,13.954,,,
144,06/28/16 11:45:00 PM,15.008,14.553,14.266,13.954,,,
145,06/29/16 12:00:00 AM,14.984,14.577,14.266,13.954,,,
146,06/29/16 12:15:00 AM,14.984,14.577,14.290,13.954,,,
147,06/29/16 12:30:00 AM,14.960,14.577,14.290,13.978,,,
148,06/29/16 12:45:00 AM,14.936,14.577,14.290,13.978,,,
149,06/29/16 01:00:00 AM,14.936,14.577,14.290,13.978,,,
150,06/29/16 01:15:00 AM,14.912,14.577,14.314,13.978,,,
151,06/29/16 01:30:00 AM,14.888,14.577,14.314,14.002,,,
152,06/29/16 01:45:00 AM,14.864,14.577,14.314,14.002,,,
153,06/29/16 02:00:00 AM,14.864,14.577,14.314,14.002,,,
154,06/29/16 02:15:00 AM,14.840,14.577,14.314,14.002,,,
155,06/29/16 02:30:00 AM,14.816,14.577,14.314,14.002,,,
156,06/29/16 02:45:00 AM,14.792,14.553,14.314,14.002,,,
157,06/29/16 03:00:00 AM,14.768,14.553,14.337,14.002,,,
158,06/29/16 03:15:00 AM,14.745,14.553,14.337,14.002,,,
159,06/29/16 03:30:00 AM,14.721,14.553,14.337,14.026,,,
160,06/29/16 03:45:00 AM,14.721,14.553,14.337,14.026,,,
161,06/29/16 04:00:00 AM,14.673,14.529,14.337,14.026,,,
162,06/29/16 04:15:00 AM,14.649,14.529,14.337,14.026,,,
163,06/29/16 04:30:00 AM,14.625,14.529,14.337,14.026,,,
164,06/29/16 04:45:00 AM,14.601,14.505,14.314,14.026,,,
165,06/29/16 05:00:00 AM,14.577,14.505,14.337,14.026,,,
166,06/29/16 05:15:00 AM,14.553,14.481,14.337,14.026,,,
167,06/29/16 05:30:00 AM,14.505,14.481,14.314,14.026,,,
168,06/29/16 05:45:00 AM,14.481,14.481,14.314,14.026,,,
169,06/29/16 06:00:00 AM,14.457,14.457,14.314,14.050,,,
170,06/29/16 06:15:00 AM,14.409,14.457,14.314,14.026,,,
171,06/29/16 06:30:00 AM,14.385,14.433,14.314,14.050,,,
172,06/29/16 06:45:00 AM,14.361,14.433,14.290,14.050,,,
173,06/29/16 07:00:00 AM,14.337,14.409,14.314,14.050,,,
174,06/29/16 07:15:00 AM,14.314,14.385,14.290,14.050,,,
175,06/29/16 07:30:00 AM,14.266,14.385,14.290,14.026,,,
176,06/29/16 07:45:00 AM,14.242,14.361,14.266,14.026,,,
177,06/29/16 08:00:00 AM,14.242,14.361,14.266,14.050,,,
178,06/29/16 08:15:00 AM,14.194,14.337,14.266,14.026,,,
179,06/29/16 08:30:00 AM,14.194,14.314,14.266,14.026,,,
180,06/29/16 08:45:00 AM,14.170,14.314,14.242,14.026,,,
181,06/29/16 09:00:00 AM,14.146,14.290,14.242,14.026,,,
182,06/29/16 09:15:00 AM,14.146,14.266,14.242,14.026,,,
183,06/29/16 09:30:00 AM,14.122,14.266,14.218,14.026,,,
184,06/29/16 09:45:00 AM,14.122,14.242,14.218,14.026,,,
185,06/29/16 10:00:00 AM,14.098,14.242,14.218,14.026,,,
186,06/29/16 10:15:00 AM,14.098,14.218,14.218,14.026,,,
187,06/29/16 10:30:00 AM,14.098,14.218,14.194,14.002,,,
188,06/29/16 10:45:00 AM,14.098,14.194,14.194,14.002,,,
189,06/29/16 11:00:00 AM,14.098,14.170,14.170,14.002,,,
190,06/29/16 11:15:00 AM,14.098,14.170,14.170,14.002,,,
191,06/29/16 11:30:00 AM,14.098,14.170,14.170,14.002,,,
192,06/29/16 11:45:00 AM,14.098,14.146,14.146,14.002,,,
193,06/29/16 12:00:00 PM,14.122,14.146,14.146,13.978,,,
194,06/29/16 12:15:00 PM,14.122,14.146,14.146,13.978,,,
195,06/29/16 12:30:00 PM,14.146,14.146,14.146,13.978,,,
196,06/29/16 12:45:00 PM,14.146,14.146,14.122,13.978,,,
197,06/29/16 01:00:00 PM,14.170,14.146,14.122,13.978,,,
198,06/29/16 01:15:00 PM,14.218,14.122,14.122,13.978,,,
199,06/29/16 01:30:00 PM,14.242,14.122,14.122,13.954,,,
200,06/29/16 01:45:00 PM,14.266,14.146,14.098,13.954,,,
201,06/29/16 02:00:00 PM,14.290,14.146,14.098,13.954,,,
202,06/29/16 02:15:00 PM,14.337,14.146,14.098,13.954,,,
203,06/29/16 02:30:00 PM,14.361,14.146,14.098,13.954,,,
204,06/29/16 02:45:00 PM,14.409,14.146,14.098,13.954,,,
205,06/29/16 03:00:00 PM,14.433,14.170,14.098,13.954,,,
206,06/29/16 03:15:00 PM,14.505,14.170,14.098,13.954,,,
207,06/29/16 03:30:00 PM,14.529,14.194,14.098,13.954,,,
208,06/29/16 03:45:00 PM,14.577,14.194,14.098,13.954,,,
209,06/29/16 04:00:00 PM,14.625,14.218,14.098,13.930,,,
210,06/29/16 04:15:00 PM,14.673,14.242,14.098,13.930,,,
211,06/29/16 04:30:00 PM,14.721,14.242,14.122,13.930,,,
212,06/29/16 04:45:00 PM,14.768,14.266,14.122,13.930,,,
213,06/29/16 05:00:00 PM,14.816,14.290,14.122,13.930,,,
214,06/29/16 05:15:00 PM,14.840,14.314,14.146,13.930,,,
215,06/29/16 05:30:00 PM,14.888,14.337,14.146,13.930,,,
216,06/29/16 05:45:00 PM,14.936,14.361,14.146,13.930,,,
217,06/29/16 06:00:00 PM,14.984,14.385,14.146,13.930,,,
218,06/29/16 06:15:00 PM,15.008,14.385,14.146,13.930,,,
219,06/29/16 06:30:00 PM,15.055,14.409,14.170,13.930,,,
220,06/29/16 06:45:00 PM,15.103,14.433,14.194,13.954,,,
221,06/29/16 07:00:00 PM,15.151,14.457,14.194,13.954,,,
222,06/29/16 07:15:00 PM,15.175,14.481,14.194,13.954,,,
223,06/29/16 07:30:00 PM,15.199,14.505,14.218,13.954,,,
224,06/29/16 07:45:00 PM,15.223,14.529,14.218,13.954,,,
225,06/29/16 08:00:00 PM,15.247,14.553,14.242,13.954,,,
226,06/29/16 08:15:00 PM,15.247,14.577,14.242,13.978,,,
227,06/29/16 08:30:00 PM,15.270,14.601,14.266,13.978,,,
228,06/29/16 08:45:00 PM,15.294,14.625,14.266,13.978,,,
229,06/29/16 09:00:00 PM,15.294,14.625,14.290,13.978,,,
230,06/29/16 09:15:00 PM,15.318,14.649,14.314,13.978,,,
231,06/29/16 09:30:00 PM,15.318,14.673,14.314,14.002,,,
232,06/29/16 09:45:00 PM,15.342,14.673,14.337,14.002,,,
233,06/29/16 10:00:00 PM,15.342,14.697,14.337,14.002,,,
234,06/29/16 10:15:00 PM,15.342,14.721,14.337,14.002,,,
235,06/29/16 10:30:00 PM,15.342,14.721,14.361,14.026,,,
236,06/29/16 10:45:00 PM,15.342,14.745,14.385,14.026,,,
237,06/29/16 11:00:00 PM,15.342,14.745,14.385,14.026,,,
238,06/29/16 11:15:00 PM,15.342,14.768,14.385,14.050,,,
239,06/29/16 11:30:00 PM,15.318,14.768,14.409,14.050,,,
240,06/29/16 11:45:00 PM,15.318,14.768,14.409,14.050,,,
241,06/30/16 12:00:00 AM,15.294,14.768,14.433,14.050,,,
242,06/30/16 12:15:00 AM,15.294,14.792,14.433,14.074,,,
243,06/30/16 12:30:00 AM,15.270,14.792,14.433,14.074,,,
244,06/30/16 12:45:00 AM,15.247,14.792,14.457,14.074,,,
245,06/30/16 01:00:00 AM,15.247,14.792,14.457,14.074,,,
246,06/30/16 01:15:00 AM,15.223,14.792,14.457,14.098,,,
247,06/30/16 01:30:00 AM,15.199,14.792,14.457,14.098,,,
248,06/30/16 01:45:00 AM,15.175,14.792,14.457,14.098,,,
249,06/30/16 02:00:00 AM,15.151,14.792,14.481,14.098,,,
250,06/30/16 02:15:00 AM,15.127,14.792,14.481,14.122,,,
251,06/30/16 02:30:00 AM,15.103,14.792,14.481,14.122,,,
252,06/30/16 02:45:00 AM,15.079,14.792,14.481,14.122,,,
253,06/30/16 03:00:00 AM,15.055,14.792,14.505,14.122,,,
254,06/30/16 03:15:00 AM,15.031,14.792,14.481,14.122,,,
255,06/30/16 03:30:00 AM,15.008,14.768,14.505,14.146,,,
256,06/30/16 03:45:00 AM,14.984,14.768,14.505,14.146,,,
257,06/30/16 04:00:00 AM,14.936,14.768,14.505,14.146,,,
258,06/30/16 04:15:00 AM,14.912,14.745,14.505,14.146,,,
259,06/30/16 04:30:00 AM,14.888,14.745,14.505,14.146,,,
260,06/30/16 04:45:00 AM,14.864,14.721,14.505,14.146,,,
261,06/30/16 05:00:00 AM,14.840,14.721,14.505,14.146,,,
262,06/30/16 05:15:00 AM,14.816,14.697,14.481,14.146,,,
263,06/30/16 05:30:00 AM,14.792,14.697,14.481,14.170,,,
264,06/30/16 05:45:00 AM,14.745,14.673,14.481,14.170,,,
265,06/30/16 06:00:00 AM,14.721,14.673,14.481,14.170,,,
266,06/30/16 06:15:00 AM,14.697,14.673,14.481,14.170,,,
267,06/30/16 06:30:00 AM,14.673,14.649,14.481,14.170,,,
268,06/30/16 06:45:00 AM,14.673,14.625,14.481,14.170,,,
269,06/30/16 07:00:00 AM,14.625,14.625,14.457,14.170,,,
270,06/30/16 07:15:00 AM,14.601,14.601,14.457,14.170,,,
271,06/30/16 07:30:00 AM,14.601,14.601,14.457,14.170,,,
272,06/30/16 07:45:00 AM,14.577,14.577,14.457,14.170,,,
273,06/30/16 08:00:00 AM,14.553,14.553,14.433,14.170,,,
274,06/30/16 08:15:00 AM,14.529,14.553,14.433,14.170,,,
275,06/30/16 08:30:00 AM,14.505,14.553,14.433,14.170,,,
276,06/30/16 08:45:00 AM,14.481,14.529,14.433,14.170,,,
277,06/30/16 09:00:00 AM,14.481,14.505,14.433,14.146,,,
278,06/30/16 09:15:00 AM,14.481,14.505,14.409,14.170,,,
279,06/30/16 09:30:00 AM,14.457,14.481,14.409,14.146,,,
280,06/30/16 09:45:00 AM,14.433,14.481,14.409,14.170,,,
281,06/30/16 10:00:00 AM,14.433,14.481,14.385,14.146,,,
282,06/30/16 10:15:00 AM,14.433,14.457,14.385,14.146,,,
283,06/30/16 10:30:00 AM,14.433,14.457,14.385,14.146,,,
284,06/30/16 10:45:00 AM,14.409,14.433,14.361,14.146,,,
285,06/30/16 11:00:00 AM,14.409,14.433,14.361,14.146,,,
286,06/30/16 11:15:00 AM,14.409,14.409,14.361,14.146,,,
287,06/30/16 11:30:00 AM,14.409,14.409,14.361,14.122,,,
288,06/30/16 11:45:00 AM,14.409,14.409,14.337,14.146,,,
289,06/30/16 12:00:00 PM,14.409,14.409,14.337,14.122,,,
290,06/30/16 12:15:00 PM,14.409,14.385,14.337,14.122,,,
291,06/30/16 12:30:00 PM,14.409,14.385,14.337,14.122,,,
292,06/30/16 12:45:00 PM,14.409,14.361,14.337,14.122,,,
293,06/30/16 01:00:00 PM,14.409,14.385,14.314,14.122,,,
294,06/30/16 01:15:00 PM,14.433,14.361,14.314,14.122,,,
295,06/30/16 01:30:00 PM,14.433,14.361,14.314,14.122,,,
296,06/30/16 01:45:00 PM,14.433,14.361,14.314,14.098,,,
297,06/30/16 02:00:00 PM,14.457,14.361,14.314,14.098,,,
298,06/30/16 02:15:00 PM,14.457,14.361,14.290,14.098,,,
299,06/30/16 02:30:00 PM,14.457,14.361,14.290,14.098,,,
300,06/30/16 02:45:00 PM,14.481,14.361,14.290,14.098,,,
301,06/30/16 03:00:00 PM,14.505,14.361,14.290,14.098,,,
302,06/30/16 03:15:00 PM,14.505,14.361,14.290,14.098,,,
303,06/30/16 03:30:00 PM,14.529,14.361,14.290,14.098,,,
304,06/30/16 03:45:00 PM,14.553,14.361,14.290,14.098,,,
305,06/30/16 04:00:00 PM,14.577,14.361,14.290,14.098,,,
306,06/30/16 04:15:00 PM,14.601,14.361,14.290,14.074,,,
307,06/30/16 04:30:00 PM,14.625,14.385,14.290,14.074,,,
308,06/30/16 04:45:00 PM,14.673,14.385,14.290,14.074,,,
309,06/30/16 05:00:00 PM,14.697,14.385,14.290,14.074,,,
310,06/30/16 05:15:00 PM,14.721,14.409,14.266,14.074,,,
311,06/30/16 05:30:00 PM,14.768,14.409,14.266,14.074,,,
312,06/30/16 05:45:00 PM,14.792,14.433,14.290,14.074,,,
313,06/30/16 06:00:00 PM,14.816,14.433,14.290,14.074,,,
314,06/30/16 06:15:00 PM,14.840,14.457,14.290,14.074,,,
315,06/30/16 06:30:00 PM,14.888,14.457,14.290,14.074,,,
316,06/30/16 06:45:00 PM,14.912,14.481,14.290,14.074,,,
317,06/30/16 07:00:00 PM,14.936,14.481,14.290,14.074,,,
318,06/30/16 07:15:00 PM,14.960,14.505,14.314,14.074,,,
319,06/30/16 07:30:00 PM,15.008,14.505,14.314,14.074,,,
320,06/30/16 07:45:00 PM,15.031,14.529,14.314,14.074,,,
321,06/30/16 08:00:00 PM,15.055,14.553,14.314,14.074,,,
322,06/30/16 08:15:00 PM,15.079,14.553,14.337,14.074,,,
323,06/30/16 08:30:00 PM,15.103,14.577,14.337,14.074,,,
324,06/30/16 08:45:00 PM,15.127,14.577,14.337,14.074,,,
325,06/30/16 09:00:00 PM,15.151,14.601,14.361,14.074,,,
326,06/30/16 09:15:00 PM,15.151,14.625,14.361,14.098,,,
327,06/30/16 09:30:00 PM,15.175,14.649,14.361,14.098,,,
328,06/30/16 09:45:00 PM,15.175,14.649,14.385,14.098,,,
329,06/30/16 10:00:00 PM,15.199,14.673,14.385,14.098,,,
330,06/30/16 10:15:00 PM,15.199,14.673,14.385,14.098,,,
331,06/30/16 10:30:00 PM,15.199,14.697,14.385,14.098,,,
332,06/30/16 10:45:00 PM,15.199,14.697,14.409,14.098,,,
333,06/30/16 11:00:00 PM,15.199,14.721,14.409,14.098,,,
334,06/30/16 11:15:00 PM,15.199,14.721,14.433,14.122,,,
335,06/30/16 11:30:00 PM,15.199,14.721,14.433,14.122,,,
336,06/30/16 11:45:00 PM,15.199,14.745,14.433,14.122,,,
337,07/01/16 12:00:00 AM,15.199,14.745,14.433,14.122,,,
338,07/01/16 12:15:00 AM,15.175,14.745,14.457,14.122,,,
339,07/01/16 12:30:00 AM,15.175,14.745,14.457,14.122,,,
340,07/01/16 12:45:00 AM,15.175,14.768,14.457,14.146,,,
341,07/01/16 01:00:00 AM,15.151,14.768,14.481,14.146,,,
342,07/01/16 01:15:00 AM,15.151,14.768,14.481,14.146,,,
343,07/01/16 01:30:00 AM,15.151,14.768,14.481,14.146,,,
344,07/01/16 01:45:00 AM,15.127,14.768,14.481,14.146,,,
345,07/01/16 02:00:00 AM,15.103,14.768,14.481,14.146,,,
346,07/01/16 02:15:00 AM,15.103,14.768,14.505,14.170,,,
347,07/01/16 02:30:00 AM,15.079,14.768,14.505,14.170,,,
348,07/01/16 02:45:00 AM,15.055,14.768,14.505,14.170,,,
349,07/01/16 03:00:00 AM,15.031,14.768,14.505,14.170,,,
350,07/01/16 03:15:00 AM,15.008,14.768,14.505,14.170,,,
351,07/01/16 03:30:00 AM,15.008,14.768,14.505,14.170,,,
352,07/01/16 03:45:00 AM,14.984,14.745,14.505,14.194,,,
353,07/01/16 04:00:00 AM,14.960,14.745,14.505,14.194,,,
354,07/01/16 04:15:00 AM,14.936,14.745,14.505,14.194,,,
355,07/01/16 04:30:00 AM,14.912,14.721,14.505,14.194,,,
356,07/01/16 04:45:00 AM,14.888,14.721,14.505,14.194,,,
357,07/01/16 05:00:00 AM,14.864,14.721,14.505,14.194,,,
358,07/01/16 05:15:00 AM,14.840,14.721,14.505,14.194,,,
359,07/01/16 05:30:00 AM,14.840,14.697,14.505,14.194,,,
360,07/01/16 05:45:00 AM,14.816,14.697,14.505,14.194,,,
361,07/01/16 06:00:00 AM,14.792,14.673,14.505,14.194,,,
362,07/01/16 06:15:00 AM,14.768,14.673,14.505,14.194,,,
363,07/01/16 06:30:00 AM,14.745,14.673,14.505,14.194,,,
364,07/01/16 06:45:00 AM,14.721,14.649,14.505,14.194,,,
365,07/01/16 07:00:00 AM,14.721,14.649,14.481,14.194,,,
366,07/01/16 07:15:00 AM,14.697,14.649,14.481,14.194,,,
367,07/01/16 07:30:00 AM,14.673,14.625,14.481,14.194,,,
368,07/01/16 07:45:00 AM,14.649,14.625,14.481,14.194,,,
369,07/01/16 08:00:00 AM,14.649,14.601,14.481,14.194,,,
370,07/01/16 08:15:00 AM,14.625,14.601,14.481,14.194,,,
371,07/01/16 08:30:00 AM,14.601,14.601,14.457,14.218,,,
372,07/01/16 08:45:00 AM,14.577,14.577,14.457,14.194,,,
373,07/01/16 09:00:00 AM,14.577,14.577,14.457,14.194,,,
374,07/01/16 09:15:00 AM,14.553,14.553,14.457,14.194,,,
375,07/01/16 09:30:00 AM,14.553,14.553,14.457,14.194,,,
376,07/01/16 09:45:00 AM,14.553,14.529,14.433,14.194,,,
377,07/01/16 10:00:00 AM,14.529,14.529,14.433,14.194,,,
378,07/01/16 10:15:00 AM,14.529,14.529,14.433,14.194,,,
379,07/01/16 10:30:00 AM,14.529,14.505,14.433,14.194,,,
380,07/01/16 10:45:00 AM,14.529,14.505,14.433,14.194,,,
381,07/01/16 11:00:00 AM,14.529,14.481,14.409,14.194,,,
382,07/01/16 11:15:00 AM,14.529,14.481,14.409,14.194,,,
