Plot Title: 13_10_P9;;;;;;
#;Date Time, GMT+01:00;Volt, V (LGR S/N: 21065779, SEN S/N: 21065779, LBL: pression);Temp, °C (LGR S/N: 21065779, SEN S/N: 21065779, LBL: temperature);Host Connected (LGR S/N: 21065779);Stopped (LGR S/N: 21065779);End Of File (LGR S/N: 21065779)
13430;11/08/23 06:32:23 PM;1.54196;22.175;;;
13431;11/08/23 06:32:24 PM;1.54200;22.175;;;
13432;11/08/23 06:32:25 PM;1.54200;22.173;;;
13433;11/08/23 06:32:26 PM;1.54196;22.172;;;
13434;11/08/23 06:32:27 PM;1.54196;22.172;;;
13435;11/08/23 06:32:28 PM;1.54196;22.170;;;
13436;11/08/23 06:32:29 PM;1.54196;22.169;;;
13437;11/08/23 06:32:30 PM;1.54196;22.169;;;
13438;11/08/23 06:32:31 PM;1.54200;22.167;;;
13439;11/08/23 06:32:32 PM;1.54200;22.167;;;
13440;11/08/23 06:32:33 PM;1.54200;22.167;;;
13441;11/08/23 06:32:34 PM;1.54200;22.166;;;
13442;11/08/23 06:32:35 PM;1.54200;22.166;;;
13443;11/08/23 06:32:36 PM;1.54200;22.164;;;
13444;11/08/23 06:32:37 PM;1.54204;22.164;;;
13445;11/08/23 06:32:38 PM;1.54204;22.163;;;
13446;11/08/23 06:32:39 PM;1.54204;22.163;;;
13447;11/08/23 06:32:40 PM;1.54200;22.161;;;
13448;11/08/23 06:32:41 PM;1.54200;22.160;;;
13449;11/08/23 06:32:42 PM;1.54204;22.160;;;
13450;11/08/23 06:32:43 PM;1.54200;22.158;;;
13451;11/08/23 06:32:44 PM;1.54204;22.158;;;
13452;11/08/23 06:32:45 PM;1.54200;22.158;;;
13453;11/08/23 06:32:46 PM;1.54200;22.157;;;
13454;11/08/23 06:32:47 PM;1.54204;22.157;;;
13455;11/08/23 06:32:48 PM;1.54204;22.155;;;
13456;11/08/23 06:32:49 PM;1.54204;22.154;;;
13457;11/08/23 06:32:50 PM;1.54204;22.154;;;
13458;11/08/23 06:32:51 PM;1.54200;22.152;;;
13459;11/08/23 06:32:52 PM;1.54200;22.152;;;
13460;11/08/23 06:32:53 PM;1.54204;22.152;;;
13461;11/08/23 06:32:54 PM;1.54200;22.151;;;
13462;11/08/23 06:32:55 PM;1.54204;22.151;;;
13463;11/08/23 06:32:56 PM;1.54204;22.150;;;
13464;11/08/23 06:32:57 PM;1.54204;22.148;;;
13465;11/08/23 06:32:58 PM;1.54204;22.147;;;
13466;11/08/23 06:32:59 PM;1.54204;22.147;;;
13467;11/08/23 06:33:00 PM;1.54204;22.145;;;
13468;11/08/23 06:33:01 PM;1.54204;22.144;;;
13469;11/08/23 06:33:02 PM;1.54204;22.142;;;
13470;11/08/23 06:33:03 PM;1.54204;22.142;;;
13471;11/08/23 06:33:04 PM;1.54204;22.141;;;
13472;11/08/23 06:33:05 PM;1.54204;22.139;;;
13473;11/08/23 06:33:06 PM;1.54204;22.139;;;
13474;11/08/23 06:33:07 PM;1.54204;22.138;;;
13475;11/08/23 06:33:08 PM;1.54204;22.138;;;
13476;11/08/23 06:33:09 PM;1.54204;22.136;;;
13477;11/08/23 06:33:10 PM;1.54204;22.136;;;
13478;11/08/23 06:33:11 PM;1.54204;22.136;;;
13479;11/08/23 06:33:12 PM;1.54200;22.135;;;
13480;11/08/23 06:33:13 PM;1.54204;22.135;;;
13481;11/08/23 06:33:14 PM;1.54204;22.135;;;
13482;11/08/23 06:33:15 PM;1.54204;22.133;;;
13483;11/08/23 06:33:16 PM;1.54204;22.133;;;
13484;11/08/23 06:33:17 PM;1.54200;22.133;;;
13485;11/08/23 06:33:18 PM;1.54204;22.133;;;
13486;11/08/23 06:33:19 PM;1.54204;22.132;;;
13487;11/08/23 06:33:20 PM;1.54208;22.132;;;
13488;11/08/23 06:33:21 PM;1.54200;22.130;;;
13489;11/08/23 06:33:22 PM;1.54200;22.130;;;
13490;11/08/23 06:33:23 PM;1.54200;22.130;;;
13491;11/08/23 06:33:24 PM;1.54204;22.129;;;
13492;11/08/23 06:33:25 PM;1.54200;22.129;;;
13493;11/08/23 06:33:26 PM;1.54200;22.127;;;
13494;11/08/23 06:33:27 PM;1.54204;22.127;;;
13495;11/08/23 06:33:28 PM;1.54204;22.127;;;
13496;11/08/23 06:33:29 PM;1.54204;22.127;;;
13497;11/08/23 06:33:30 PM;1.54200;22.126;;;
13498;11/08/23 06:33:31 PM;1.54200;22.126;;;
13499;11/08/23 06:33:32 PM;1.54200;22.124;;;
13500;11/08/23 06:33:33 PM;1.54200;22.124;;;
13501;11/08/23 06:33:34 PM;1.54189;22.123;;;
13502;11/08/23 06:33:35 PM;1.54189;22.123;;;
13503;11/08/23 06:33:36 PM;1.54189;22.121;;;
13504;11/08/23 06:33:37 PM;1.54192;22.121;;;
13505;11/08/23 06:33:38 PM;1.54192;22.120;;;
13506;11/08/23 06:33:39 PM;1.54189;22.120;;;
13507;11/08/23 06:33:40 PM;1.54189;22.118;;;
13508;11/08/23 06:33:41 PM;1.54189;22.117;;;
13509;11/08/23 06:33:42 PM;1.54192;22.117;;;
13510;11/08/23 06:33:43 PM;1.54192;22.117;;;
13511;11/08/23 06:33:44 PM;1.54200;22.115;;;
13512;11/08/23 06:33:45 PM;1.54196;22.115;;;
13513;11/08/23 06:33:46 PM;1.54200;22.115;;;
13514;11/08/23 06:33:47 PM;1.54200;22.114;;;
13515;11/08/23 06:33:48 PM;1.54200;22.114;;;
13516;11/08/23 06:33:49 PM;1.54196;22.114;;;
13517;11/08/23 06:33:50 PM;1.54196;22.114;;;
13518;11/08/23 06:33:51 PM;1.54196;22.112;;;
13519;11/08/23 06:33:52 PM;1.54200;22.112;;;
13520;11/08/23 06:33:53 PM;1.54196;22.112;;;
13521;11/08/23 06:33:54 PM;1.54200;22.111;;;
13522;11/08/23 06:33:55 PM;1.54200;22.111;;;
13523;11/08/23 06:33:56 PM;1.54200;22.109;;;
13524;11/08/23 06:33:57 PM;1.54200;22.109;;;
13525;11/08/23 06:33:58 PM;1.54200;22.109;;;
13526;11/08/23 06:33:59 PM;1.54200;22.108;;;
13527;11/08/23 06:34:00 PM;1.54196;22.108;;;
13528;11/08/23 06:34:01 PM;1.54196;22.106;;;
13529;11/08/23 06:34:02 PM;1.54200;22.106;;;
13530;11/08/23 06:34:03 PM;1.54200;22.105;;;
13531;11/08/23 06:34:04 PM;1.54196;22.105;;;
13532;11/08/23 06:34:05 PM;1.54196;22.105;;;
13533;11/08/23 06:34:06 PM;1.54200;22.103;;;
13534;11/08/23 06:34:07 PM;1.54196;22.103;;;
13535;11/08/23 06:34:08 PM;1.54196;22.103;;;
13536;11/08/23 06:34:09 PM;1.54192;22.103;;;
13537;11/08/23 06:34:10 PM;1.54196;22.103;;;
13538;11/08/23 06:34:11 PM;1.54200;22.103;;;
13539;11/08/23 06:34:12 PM;1.54200;22.103;;;
13540;11/08/23 06:34:13 PM;1.54200;22.102;;;
13541;11/08/23 06:34:14 PM;1.54200;22.102;;;
13542;11/08/23 06:34:15 PM;1.54200;22.102;;;
13543;11/08/23 06:34:16 PM;1.54200;22.100;;;
13544;11/08/23 06:34:17 PM;1.54200;22.099;;;
13545;11/08/23 06:34:18 PM;1.54200;22.099;;;
13546;11/08/23 06:34:19 PM;1.54196;22.097;;;
13547;11/08/23 06:34:20 PM;1.54200;22.096;;;
13548;11/08/23 06:34:21 PM;1.54204;22.094;;;
13549;11/08/23 06:34:22 PM;1.54200;22.094;;;
13550;11/08/23 06:34:23 PM;1.54200;22.093;;;
13551;11/08/23 06:34:24 PM;1.54200;22.091;;;
13552;11/08/23 06:34:25 PM;1.54204;22.091;;;
13553;11/08/23 06:34:26 PM;1.54204;22.090;;;
13554;11/08/23 06:34:27 PM;1.54204;22.090;;;
13555;11/08/23 06:34:28 PM;1.54200;22.088;;;
13556;11/08/23 06:34:29 PM;1.54200;22.087;;;
13557;11/08/23 06:34:30 PM;1.54200;22.087;;;
13558;11/08/23 06:34:31 PM;1.54200;22.087;;;
13559;11/08/23 06:34:32 PM;1.54200;22.085;;;
13560;11/08/23 06:34:33 PM;1.54204;22.085;;;
13561;11/08/23 06:34:34 PM;1.54204;22.084;;;
13562;11/08/23 06:34:35 PM;1.54200;22.084;;;
13563;11/08/23 06:34:36 PM;1.54204;22.082;;;
13564;11/08/23 06:34:37 PM;1.54200;22.082;;;
13565;11/08/23 06:34:38 PM;1.54200;22.081;;;
13566;11/08/23 06:34:39 PM;1.54200;22.081;;;
13567;11/08/23 06:34:40 PM;1.54200;22.081;;;
13568;11/08/23 06:34:41 PM;1.54200;22.079;;;
13569;11/08/23 06:34:42 PM;1.54204;22.079;;;
13570;11/08/23 06:34:43 PM;1.54204;22.078;;;
13571;11/08/23 06:34:44 PM;1.54204;22.078;;;
13572;11/08/23 06:34:45 PM;1.54196;22.076;;;
13573;11/08/23 06:34:46 PM;1.54200;22.076;;;
13574;11/08/23 06:34:47 PM;1.54200;22.075;;;
13575;11/08/23 06:34:48 PM;1.54200;22.073;;;
13576;11/08/23 06:34:49 PM;1.54200;22.073;;;
13577;11/08/23 06:34:50 PM;1.54200;22.072;;;
13578;11/08/23 06:34:51 PM;1.54200;22.070;;;
13579;11/08/23 06:34:52 PM;1.54200;22.070;;;
13580;11/08/23 06:34:53 PM;1.54200;22.069;;;
13581;11/08/23 06:34:54 PM;1.54200;22.069;;;
13582;11/08/23 06:34:55 PM;1.54200;22.067;;;
13583;11/08/23 06:34:56 PM;1.54196;22.067;;;
13584;11/08/23 06:34:57 PM;1.54200;22.067;;;
13585;11/08/23 06:34:58 PM;1.54200;22.066;;;
13586;11/08/23 06:34:59 PM;1.54200;22.066;;;
13587;11/08/23 06:35:00 PM;1.54196;22.066;;;
13588;11/08/23 06:35:01 PM;1.54200;22.064;;;
13589;11/08/23 06:35:02 PM;1.54200;22.064;;;
13590;11/08/23 06:35:03 PM;1.54200;22.063;;;
13591;11/08/23 06:35:04 PM;1.54196;22.063;;;
13592;11/08/23 06:35:05 PM;1.54200;22.061;;;
13593;11/08/23 06:35:06 PM;1.54200;22.061;;;
13594;11/08/23 06:35:07 PM;1.54200;22.060;;;
13595;11/08/23 06:35:08 PM;1.54200;22.058;;;
13596;11/08/23 06:35:09 PM;1.54200;22.058;;;
13597;11/08/23 06:35:10 PM;1.54200;22.057;;;
13598;11/08/23 06:35:11 PM;1.54200;22.055;;;
13599;11/08/23 06:35:12 PM;1.54204;22.055;;;
13600;11/08/23 06:35:13 PM;1.54200;22.054;;;
13601;11/08/23 06:35:14 PM;1.54200;22.052;;;
13602;11/08/23 06:35:15 PM;1.54204;22.052;;;
13603;11/08/23 06:35:16 PM;1.54200;22.051;;;
13604;11/08/23 06:35:17 PM;1.54200;22.049;;;
13605;11/08/23 06:35:18 PM;1.54200;22.049;;;
13606;11/08/23 06:35:19 PM;1.54200;22.049;;;
13607;11/08/23 06:35:20 PM;1.54200;22.048;;;
13608;11/08/23 06:35:21 PM;1.54200;22.048;;;
13609;11/08/23 06:35:22 PM;1.54200;22.048;;;
13610;11/08/23 06:35:23 PM;1.54204;22.046;;;
13611;11/08/23 06:35:24 PM;1.54200;22.046;;;
13612;11/08/23 06:35:25 PM;1.54200;22.046;;;
13613;11/08/23 06:35:26 PM;1.54200;22.045;;;
13614;11/08/23 06:35:27 PM;1.54204;22.045;;;
13615;11/08/23 06:35:28 PM;1.54200;22.045;;;
13616;11/08/23 06:35:29 PM;1.54204;22.043;;;
13617;11/08/23 06:35:30 PM;1.54200;22.043;;;
13618;11/08/23 06:35:31 PM;1.54204;22.043;;;
13619;11/08/23 06:35:32 PM;1.54200;22.042;;;
13620;11/08/23 06:35:33 PM;1.54204;22.040;;;
13621;11/08/23 06:35:34 PM;1.54200;22.040;;;
13622;11/08/23 06:35:35 PM;1.54204;22.040;;;
13623;11/08/23 06:35:36 PM;1.54208;22.039;;;
13624;11/08/23 06:35:37 PM;1.54196;22.037;;;
13625;11/08/23 06:35:38 PM;1.54196;22.037;;;
13626;11/08/23 06:35:39 PM;1.54189;22.037;;;
13627;11/08/23 06:35:40 PM;1.54189;22.036;;;
13628;11/08/23 06:35:41 PM;1.54189;22.036;;;
13629;11/08/23 06:35:42 PM;1.54189;22.036;;;
13630;11/08/23 06:35:43 PM;1.54189;22.034;;;
13631;11/08/23 06:35:44 PM;1.54185;22.034;;;
13632;11/08/23 06:35:45 PM;1.54185;22.033;;;
13633;11/08/23 06:35:46 PM;1.54185;22.031;;;
13634;11/08/23 06:35:47 PM;1.54189;22.031;;;
13635;11/08/23 06:35:48 PM;1.54189;22.030;;;
13636;11/08/23 06:35:49 PM;1.54189;22.028;;;
13637;11/08/23 06:35:50 PM;1.54185;22.028;;;
13638;11/08/23 06:35:51 PM;1.54189;22.027;;;
13639;11/08/23 06:35:52 PM;1.54189;22.027;;;
13640;11/08/23 06:35:53 PM;1.54189;22.025;;;
13641;11/08/23 06:35:54 PM;1.54189;22.025;;;
13642;11/08/23 06:35:55 PM;1.54189;22.025;;;
13643;11/08/23 06:35:56 PM;1.54189;22.024;;;
13644;11/08/23 06:35:57 PM;1.54189;22.024;;;
13645;11/08/23 06:35:58 PM;1.54189;22.024;;;
13646;11/08/23 06:35:59 PM;1.54189;22.022;;;
13647;11/08/23 06:36:00 PM;1.54189;22.022;;;
13648;11/08/23 06:36:01 PM;1.54189;22.021;;;
13649;11/08/23 06:36:02 PM;1.54189;22.021;;;
13650;11/08/23 06:36:03 PM;1.54189;22.019;;;
13651;11/08/23 06:36:04 PM;1.54192;22.019;;;
13652;11/08/23 06:36:05 PM;1.54189;22.019;;;
13653;11/08/23 06:36:06 PM;1.54189;22.018;;;
13654;11/08/23 06:36:07 PM;1.54189;22.018;;;
13655;11/08/23 06:36:08 PM;1.54189;22.017;;;
13656;11/08/23 06:36:09 PM;1.54189;22.015;;;
13657;11/08/23 06:36:10 PM;1.54192;22.014;;;
13658;11/08/23 06:36:11 PM;1.54192;22.012;;;
13659;11/08/23 06:36:12 PM;1.54196;22.011;;;
13660;11/08/23 06:36:13 PM;1.54192;22.011;;;
13661;11/08/23 06:36:14 PM;1.54192;22.009;;;
13662;11/08/23 06:36:15 PM;1.54189;22.008;;;
13663;11/08/23 06:36:16 PM;1.54192;22.006;;;
13664;11/08/23 06:36:17 PM;1.54192;22.006;;;
13665;11/08/23 06:36:18 PM;1.54196;22.005;;;
13666;11/08/23 06:36:19 PM;1.54192;22.003;;;
13667;11/08/23 06:36:20 PM;1.54192;22.003;;;
13668;11/08/23 06:36:21 PM;1.54189;22.002;;;
13669;11/08/23 06:36:22 PM;1.54192;22.002;;;
13670;11/08/23 06:36:23 PM;1.54196;22.000;;;
13671;11/08/23 06:36:24 PM;1.54189;21.999;;;
13672;11/08/23 06:36:25 PM;1.54196;21.999;;;
13673;11/08/23 06:36:26 PM;1.54192;21.999;;;
13674;11/08/23 06:36:27 PM;1.54192;21.999;;;
13675;11/08/23 06:36:28 PM;1.54189;21.997;;;
13676;11/08/23 06:36:29 PM;1.54196;21.997;;;
13677;11/08/23 06:36:30 PM;1.54196;21.996;;;
13678;11/08/23 06:36:31 PM;1.54192;21.994;;;
13679;11/08/23 06:36:32 PM;1.54192;21.994;;;
13680;11/08/23 06:36:33 PM;1.54189;21.994;;;
13681;11/08/23 06:36:34 PM;1.54192;21.993;;;
13682;11/08/23 06:36:35 PM;1.54189;21.991;;;
13683;11/08/23 06:36:36 PM;1.54196;21.991;;;
13684;11/08/23 06:36:37 PM;1.54192;21.991;;;
13685;11/08/23 06:36:38 PM;1.54192;21.990;;;
13686;11/08/23 06:36:39 PM;1.54192;21.990;;;
13687;11/08/23 06:36:40 PM;1.54192;21.988;;;
13688;11/08/23 06:36:41 PM;1.54192;21.987;;;
13689;11/08/23 06:36:42 PM;1.54192;21.987;;;
13690;11/08/23 06:36:43 PM;1.54192;21.987;;;
13691;11/08/23 06:36:44 PM;1.54192;21.985;;;
13692;11/08/23 06:36:45 PM;1.54192;21.985;;;
13693;11/08/23 06:36:46 PM;1.54192;21.984;;;
13694;11/08/23 06:36:47 PM;1.54192;21.982;;;
13695;11/08/23 06:36:48 PM;1.54192;21.982;;;
13696;11/08/23 06:36:49 PM;1.54192;21.981;;;
13697;11/08/23 06:36:50 PM;1.54192;21.981;;;
13698;11/08/23 06:36:51 PM;1.54192;21.979;;;
13699;11/08/23 06:36:52 PM;1.54192;21.979;;;
13700;11/08/23 06:36:53 PM;1.54192;21.979;;;
13701;11/08/23 06:36:54 PM;1.54192;21.978;;;
13702;11/08/23 06:36:55 PM;1.54196;21.978;;;
13703;11/08/23 06:36:56 PM;1.54196;21.976;;;
13704;11/08/23 06:36:57 PM;1.54192;21.976;;;
13705;11/08/23 06:36:58 PM;1.54196;21.976;;;
13706;11/08/23 06:36:59 PM;1.54196;21.976;;;
13707;11/08/23 06:37:00 PM;1.54192;21.975;;;
13708;11/08/23 06:37:01 PM;1.54196;21.973;;;
13709;11/08/23 06:37:02 PM;1.54196;21.973;;;
13710;11/08/23 06:37:03 PM;1.54192;21.972;;;
13711;11/08/23 06:37:04 PM;1.54196;21.972;;;
13712;11/08/23 06:37:05 PM;1.54192;21.970;;;
13713;11/08/23 06:37:06 PM;1.54196;21.970;;;
13714;11/08/23 06:37:07 PM;1.54192;21.969;;;
13715;11/08/23 06:37:08 PM;1.54196;21.967;;;
13716;11/08/23 06:37:09 PM;1.54196;21.967;;;
13717;11/08/23 06:37:10 PM;1.54196;21.966;;;
13718;11/08/23 06:37:11 PM;1.54196;21.964;;;
13719;11/08/23 06:37:12 PM;1.54192;21.964;;;
13720;11/08/23 06:37:13 PM;1.54196;21.963;;;
13721;11/08/23 06:37:14 PM;1.54196;21.963;;;
13722;11/08/23 06:37:15 PM;1.54200;21.961;;;
13723;11/08/23 06:37:16 PM;1.54196;21.961;;;
13724;11/08/23 06:37:17 PM;1.54196;21.960;;;
13725;11/08/23 06:37:18 PM;1.54196;21.960;;;
13726;11/08/23 06:37:19 PM;1.54192;21.960;;;
13727;11/08/23 06:37:20 PM;1.54196;21.958;;;
13728;11/08/23 06:37:21 PM;1.54196;21.958;;;
13729;11/08/23 06:37:22 PM;1.54196;21.957;;;
13730;11/08/23 06:37:23 PM;1.54196;21.955;;;
13731;11/08/23 06:37:24 PM;1.54196;21.955;;;
13732;11/08/23 06:37:25 PM;1.54196;21.954;;;
13733;11/08/23 06:37:26 PM;1.54196;21.954;;;
13734;11/08/23 06:37:27 PM;1.54196;21.952;;;
13735;11/08/23 06:37:28 PM;1.54200;21.951;;;
13736;11/08/23 06:37:29 PM;1.54200;21.951;;;
13737;11/08/23 06:37:30 PM;1.54196;21.949;;;
13738;11/08/23 06:37:31 PM;1.54196;21.948;;;
13739;11/08/23 06:37:32 PM;1.54200;21.948;;;
13740;11/08/23 06:37:33 PM;1.54196;21.946;;;
13741;11/08/23 06:37:34 PM;1.54196;21.946;;;
13742;11/08/23 06:37:35 PM;1.54196;21.945;;;
13743;11/08/23 06:37:36 PM;1.54196;21.945;;;
13744;11/08/23 06:37:37 PM;1.54196;21.943;;;
13745;11/08/23 06:37:38 PM;1.54196;21.943;;;
13746;11/08/23 06:37:39 PM;1.54196;21.942;;;
13747;11/08/23 06:37:40 PM;1.54200;21.940;;;
13748;11/08/23 06:37:41 PM;1.54200;21.940;;;
13749;11/08/23 06:37:42 PM;1.54196;21.939;;;
13750;11/08/23 06:37:43 PM;1.54200;21.939;;;
13751;11/08/23 06:37:44 PM;1.54192;21.937;;;
13752;11/08/23 06:37:45 PM;1.54196;21.936;;;
13753;11/08/23 06:37:46 PM;1.54196;21.936;;;
13754;11/08/23 06:37:47 PM;1.54196;21.934;;;
13755;11/08/23 06:37:48 PM;1.54196;21.934;;;
13756;11/08/23 06:37:49 PM;1.54200;21.933;;;
13757;11/08/23 06:37:50 PM;1.54196;21.933;;;
13758;11/08/23 06:37:51 PM;1.54200;21.931;;;
13759;11/08/23 06:37:52 PM;1.54200;21.931;;;
13760;11/08/23 06:37:53 PM;1.54200;21.931;;;
13761;11/08/23 06:37:54 PM;1.54196;21.930;;;
13762;11/08/23 06:37:55 PM;1.54204;21.930;;;
13763;11/08/23 06:37:56 PM;1.54200;21.930;;;
13764;11/08/23 06:37:57 PM;1.54204;21.928;;;
13765;11/08/23 06:37:58 PM;1.54200;21.927;;;
13766;11/08/23 06:37:59 PM;1.54200;21.927;;;
13767;11/08/23 06:38:00 PM;1.54200;21.925;;;
13768;11/08/23 06:38:01 PM;1.54204;21.924;;;
13769;11/08/23 06:38:02 PM;1.54200;21.924;;;
13770;11/08/23 06:38:03 PM;1.54204;21.924;;;
13771;11/08/23 06:38:04 PM;1.54204;21.922;;;
13772;11/08/23 06:38:05 PM;1.54204;21.921;;;
13773;11/08/23 06:38:06 PM;1.54200;21.921;;;
13774;11/08/23 06:38:07 PM;1.54204;21.919;;;
13775;11/08/23 06:38:08 PM;1.54200;21.919;;;
13776;11/08/23 06:38:09 PM;1.54204;21.918;;;
13777;11/08/23 06:38:10 PM;1.54200;21.916;;;
13778;11/08/23 06:38:11 PM;1.54204;21.915;;;
13779;11/08/23 06:38:12 PM;1.54204;21.913;;;
13780;11/08/23 06:38:13 PM;1.54204;21.912;;;
13781;11/08/23 06:38:14 PM;1.54204;21.912;;;
13782;11/08/23 06:38:15 PM;1.54200;21.910;;;
13783;11/08/23 06:38:16 PM;1.54200;21.909;;;
13784;11/08/23 06:38:17 PM;1.54208;21.907;;;
13785;11/08/23 06:38:18 PM;1.54204;21.906;;;
13786;11/08/23 06:38:19 PM;1.54204;21.904;;;
13787;11/08/23 06:38:20 PM;1.54204;21.904;;;
13788;11/08/23 06:38:21 PM;1.54204;21.903;;;
13789;11/08/23 06:38:22 PM;1.54200;21.901;;;
13790;11/08/23 06:38:23 PM;1.54204;21.901;;;
13791;11/08/23 06:38:24 PM;1.54204;21.900;;;
13792;11/08/23 06:38:25 PM;1.54204;21.900;;;
13793;11/08/23 06:38:26 PM;1.54200;21.898;;;
13794;11/08/23 06:38:27 PM;1.54200;21.897;;;
13795;11/08/23 06:38:28 PM;1.54208;21.897;;;
13796;11/08/23 06:38:29 PM;1.54208;21.895;;;
13797;11/08/23 06:38:30 PM;1.54204;21.894;;;
13798;11/08/23 06:38:31 PM;1.54208;21.894;;;
13799;11/08/23 06:38:32 PM;1.54208;21.893;;;
13800;11/08/23 06:38:33 PM;1.54208;21.891;;;
13801;11/08/23 06:38:34 PM;1.54208;21.890;;;
13802;11/08/23 06:38:35 PM;1.54208;21.888;;;
13803;11/08/23 06:38:36 PM;1.54208;21.888;;;
13804;11/08/23 06:38:37 PM;1.54208;21.888;;;
13805;11/08/23 06:38:38 PM;1.54208;21.887;;;
13806;11/08/23 06:38:39 PM;1.54208;21.887;;;
13807;11/08/23 06:38:40 PM;1.54208;21.887;;;
13808;11/08/23 06:38:41 PM;1.54208;21.887;;;
13809;11/08/23 06:38:42 PM;1.54211;21.885;;;
13810;11/08/23 06:38:43 PM;1.54208;21.885;;;
13811;11/08/23 06:38:44 PM;1.54208;21.885;;;
13812;11/08/23 06:38:45 PM;1.54211;21.884;;;
13813;11/08/23 06:38:46 PM;1.54208;21.884;;;
13814;11/08/23 06:38:47 PM;1.54211;21.884;;;
13815;11/08/23 06:38:48 PM;1.54211;21.882;;;
13816;11/08/23 06:38:49 PM;1.54211;21.882;;;
13817;11/08/23 06:38:50 PM;1.54208;21.881;;;
13818;11/08/23 06:38:51 PM;1.54211;21.881;;;
13819;11/08/23 06:38:52 PM;1.54208;21.879;;;
13820;11/08/23 06:38:53 PM;1.54211;21.879;;;
13821;11/08/23 06:38:54 PM;1.54211;21.879;;;
13822;11/08/23 06:38:55 PM;1.54208;21.879;;;
13823;11/08/23 06:38:56 PM;1.54208;21.879;;;
13824;11/08/23 06:38:57 PM;1.54208;21.878;;;
13825;11/08/23 06:38:58 PM;1.54208;21.878;;;
13826;11/08/23 06:38:59 PM;1.54211;21.876;;;
13827;11/08/23 06:39:00 PM;1.54208;21.875;;;
13828;11/08/23 06:39:01 PM;1.54208;21.875;;;
13829;11/08/23 06:39:02 PM;1.54211;21.875;;;
13830;11/08/23 06:39:03 PM;1.54208;21.873;;;
13831;11/08/23 06:39:04 PM;1.54208;21.873;;;
13832;11/08/23 06:39:05 PM;1.54211;21.873;;;
13833;11/08/23 06:39:06 PM;1.54211;21.872;;;
13834;11/08/23 06:39:07 PM;1.54208;21.870;;;
13835;11/08/23 06:39:08 PM;1.54211;21.869;;;
13836;11/08/23 06:39:09 PM;1.54208;21.867;;;
13837;11/08/23 06:39:10 PM;1.54208;21.867;;;
13838;11/08/23 06:39:11 PM;1.54211;21.866;;;
13839;11/08/23 06:39:12 PM;1.54211;21.866;;;
13840;11/08/23 06:39:13 PM;1.54208;21.864;;;
13841;11/08/23 06:39:14 PM;1.54208;21.864;;;
13842;11/08/23 06:39:15 PM;1.54215;21.863;;;
13843;11/08/23 06:39:16 PM;1.54211;21.863;;;
13844;11/08/23 06:39:17 PM;1.54215;21.861;;;
13845;11/08/23 06:39:18 PM;1.54211;21.861;;;
13846;11/08/23 06:39:19 PM;1.54215;21.860;;;
13847;11/08/23 06:39:20 PM;1.54215;21.860;;;
13848;11/08/23 06:39:21 PM;1.54211;21.858;;;
13849;11/08/23 06:39:22 PM;1.54215;21.858;;;
13850;11/08/23 06:39:23 PM;1.54211;21.857;;;
13851;11/08/23 06:39:24 PM;1.54215;21.855;;;
13852;11/08/23 06:39:25 PM;1.54215;21.855;;;
13853;11/08/23 06:39:26 PM;1.54211;21.855;;;
13854;11/08/23 06:39:27 PM;1.54215;21.855;;;
13855;11/08/23 06:39:28 PM;1.54215;21.854;;;
13856;11/08/23 06:39:29 PM;1.54215;21.854;;;
13857;11/08/23 06:39:30 PM;1.54215;21.852;;;
13858;11/08/23 06:39:31 PM;1.54215;21.851;;;
13859;11/08/23 06:39:32 PM;1.54215;21.849;;;
13860;11/08/23 06:39:33 PM;1.54211;21.849;;;
13861;11/08/23 06:39:34 PM;1.54211;21.848;;;
13862;11/08/23 06:39:35 PM;1.54211;21.848;;;
13863;11/08/23 06:39:36 PM;1.54215;21.846;;;
13864;11/08/23 06:39:37 PM;1.54215;21.845;;;
13865;11/08/23 06:39:38 PM;1.54215;21.845;;;
13866;11/08/23 06:39:39 PM;1.54215;21.843;;;
13867;11/08/23 06:39:40 PM;1.54215;21.843;;;
13868;11/08/23 06:39:41 PM;1.54215;21.842;;;
13869;11/08/23 06:39:42 PM;1.54215;21.842;;;
13870;11/08/23 06:39:43 PM;1.54219;21.840;;;
13871;11/08/23 06:39:44 PM;1.54215;21.840;;;
13872;11/08/23 06:39:45 PM;1.54215;21.839;;;
13873;11/08/23 06:39:46 PM;1.54215;21.837;;;
13874;11/08/23 06:39:47 PM;1.54215;21.837;;;
13875;11/08/23 06:39:48 PM;1.54215;21.837;;;
13876;11/08/23 06:39:49 PM;1.54219;21.836;;;
13877;11/08/23 06:39:50 PM;1.54215;21.834;;;
13878;11/08/23 06:39:51 PM;1.54215;21.834;;;
13879;11/08/23 06:39:52 PM;1.54219;21.833;;;
13880;11/08/23 06:39:53 PM;1.54219;21.831;;;
13881;11/08/23 06:39:54 PM;1.54219;21.831;;;
13882;11/08/23 06:39:55 PM;1.54219;21.830;;;
13883;11/08/23 06:39:56 PM;1.54219;21.828;;;
13884;11/08/23 06:39:57 PM;1.54219;21.828;;;
13885;11/08/23 06:39:58 PM;1.54219;21.827;;;
13886;11/08/23 06:39:59 PM;1.54215;21.827;;;
13887;11/08/23 06:40:00 PM;1.54219;21.825;;;
13888;11/08/23 06:40:01 PM;1.54219;21.825;;;
13889;11/08/23 06:40:02 PM;1.54219;21.824;;;
13890;11/08/23 06:40:03 PM;1.54215;21.822;;;
