"Date Heure, GMT+01:00",Température 1 (°C),Température 2 (°C),Température 3 (°C),Température 4 (°C)
16/07/07 15:30,14.194,13.834,13.786,13.714
16/07/07 15:45,14.242,13.858,13.786,13.69
16/07/07 16:00,14.29,13.882,13.81,13.69
16/07/07 16:15,14.337,13.906,13.81,13.69
16/07/07 16:30,14.409,13.906,13.81,13.69
16/07/07 16:45,14.457,13.93,13.81,13.69
16/07/07 17:00,14.505,13.954,13.834,13.714
16/07/07 17:15,14.553,13.978,13.834,13.69
16/07/07 17:30,14.625,14.026,13.858,13.714
16/07/07 17:45,14.673,14.05,13.858,13.714
16/07/07 18:00,14.745,14.05,13.882,13.714
16/07/07 18:15,14.792,14.098,13.882,13.714
16/07/07 18:30,14.864,14.122,13.906,13.714
16/07/07 18:45,14.912,14.146,13.906,13.714
16/07/07 19:00,14.96,14.194,13.93,13.714
16/07/07 19:15,15.008,14.218,13.93,13.714
16/07/07 19:30,15.055,14.242,13.954,13.714
16/07/07 19:45,15.127,14.29,13.978,13.738
16/07/07 20:00,15.151,14.314,13.978,13.738
16/07/07 20:15,15.199,14.337,14.002,13.738
16/07/07 20:30,15.247,14.385,14.026,13.762
16/07/07 20:45,15.294,14.409,14.026,13.762
16/07/07 21:00,15.318,14.433,14.05,13.762
16/07/07 21:15,15.366,14.481,14.074,13.762
16/07/07 21:30,15.366,14.505,14.098,13.786
16/07/07 21:45,15.39,14.529,14.098,13.786
16/07/07 22:00,15.414,14.553,14.122,13.81
16/07/07 22:15,15.438,14.577,14.146,13.81
16/07/07 22:30,15.438,14.601,14.146,13.834
16/07/07 22:45,15.438,14.625,14.17,13.834
16/07/07 23:00,15.438,14.649,14.194,13.834
16/07/07 23:15,15.438,14.673,14.218,13.834
16/07/07 23:30,15.438,14.673,14.242,13.858
16/07/07 23:45,15.414,14.697,14.242,13.882
16/07/08 00:00,15.39,14.697,14.266,13.882
16/07/08 00:15,15.39,14.721,14.266,13.882
16/07/08 00:30,15.366,14.721,14.29,13.906
16/07/08 00:45,15.342,14.745,14.314,13.906
16/07/08 01:00,15.318,14.745,14.314,13.906
16/07/08 01:15,15.294,14.745,14.337,13.93
16/07/08 01:30,15.27,14.745,14.337,13.93
16/07/08 01:45,15.247,14.745,14.361,13.954
16/07/08 02:00,15.199,14.768,14.361,13.954
16/07/08 02:15,15.175,14.745,14.361,13.954
16/07/08 02:30,15.151,14.745,14.361,13.978
16/07/08 02:45,15.103,14.745,14.385,13.978
16/07/08 03:00,15.079,14.745,14.385,13.978
16/07/08 03:15,15.031,14.745,14.385,14.002
16/07/08 03:30,15.008,14.721,14.385,14.002
16/07/08 03:45,14.96,14.721,14.385,14.002
16/07/08 04:00,14.912,14.697,14.409,14.002
16/07/08 04:15,14.864,14.697,14.409,14.026
16/07/08 04:30,14.84,14.697,14.409,14.026
16/07/08 04:45,14.792,14.673,14.409,14.026
16/07/08 05:00,14.745,14.673,14.409,14.026
16/07/08 05:15,14.697,14.649,14.409,14.026
16/07/08 05:30,14.673,14.625,14.385,14.05
16/07/08 05:45,14.625,14.625,14.385,14.05
16/07/08 06:00,14.577,14.601,14.385,14.05
16/07/08 06:15,14.529,14.577,14.385,14.05
16/07/08 06:30,14.505,14.553,14.385,14.05
16/07/08 06:45,14.457,14.529,14.385,14.05
16/07/08 07:00,14.409,14.505,14.361,14.05
16/07/08 07:15,14.385,14.505,14.361,14.05
16/07/08 07:30,14.337,14.481,14.361,14.05
16/07/08 07:45,14.314,14.457,14.337,14.05
16/07/08 08:00,14.29,14.433,14.337,14.05
16/07/08 08:15,14.266,14.409,14.337,14.05
16/07/08 08:30,14.242,14.385,14.314,14.05
16/07/08 08:45,14.218,14.361,14.314,14.05
16/07/08 09:00,14.194,14.361,14.29,14.05
16/07/08 09:15,14.194,14.337,14.29,14.05
16/07/08 09:30,14.194,14.314,14.266,14.05
16/07/08 09:45,14.17,14.29,14.266,14.05
16/07/08 10:00,14.194,14.29,14.266,14.05
16/07/08 10:15,14.194,14.266,14.242,14.05
16/07/08 10:30,14.194,14.266,14.242,14.026
16/07/08 10:45,14.194,14.242,14.242,14.026
16/07/08 11:00,14.218,14.242,14.218,14.026
16/07/08 11:15,14.242,14.242,14.218,14.026
16/07/08 11:30,14.266,14.242,14.218,14.026
16/07/08 11:45,14.29,14.218,14.194,14.002
16/07/08 12:00,14.337,14.218,14.194,14.002
16/07/08 12:15,14.361,14.218,14.194,14.002
16/07/08 12:30,14.409,14.218,14.17,14.002
16/07/08 12:45,14.433,14.218,14.17,14.002
16/07/08 13:00,14.481,14.242,14.17,14.002
16/07/08 13:15,14.529,14.242,14.17,14.002
16/07/08 13:30,14.577,14.242,14.17,13.978
16/07/08 13:45,14.649,14.266,14.17,13.978
16/07/08 14:00,14.697,14.29,14.17,13.978
16/07/08 14:15,14.745,14.29,14.17,13.978
16/07/08 14:30,14.816,14.314,14.17,13.978
16/07/08 14:45,14.864,14.337,14.194,13.978
16/07/08 15:00,14.936,14.361,14.17,13.978
16/07/08 15:15,15.008,14.385,14.194,13.978
16/07/08 15:30,15.055,14.409,14.194,13.978
16/07/08 15:45,15.103,14.433,14.194,13.978
16/07/08 16:00,15.175,14.457,14.218,13.978
16/07/08 16:15,15.223,14.481,14.218,13.978
16/07/08 16:30,15.294,14.529,14.242,13.978
16/07/08 16:45,15.342,14.553,14.242,13.978
16/07/08 17:00,15.414,14.577,14.266,13.978
16/07/08 17:15,15.461,14.601,14.29,13.978
16/07/08 17:30,15.533,14.649,14.29,13.978
16/07/08 17:45,15.581,14.673,14.314,14.002
16/07/08 18:00,15.629,14.697,14.314,14.002
16/07/08 18:15,15.676,14.745,14.337,14.002
16/07/08 18:30,15.724,14.768,14.361,14.026
16/07/08 18:45,15.772,14.792,14.361,14.026
16/07/08 19:00,15.843,14.84,14.385,14.026
16/07/08 19:15,15.891,14.864,14.409,14.026
16/07/08 19:30,15.915,14.888,14.433,14.05
16/07/08 19:45,15.963,14.936,14.457,14.05
16/07/08 20:00,16.01,14.96,14.457,14.05
16/07/08 20:15,16.034,14.984,14.481,14.074
16/07/08 20:30,16.058,15.031,14.505,14.074
16/07/08 20:45,16.082,15.055,14.529,14.074
16/07/08 21:00,16.106,15.079,14.553,14.098
16/07/08 21:15,16.129,15.103,14.553,14.098
16/07/08 21:30,16.129,15.127,14.577,14.122
16/07/08 21:45,16.129,15.151,14.601,14.122
16/07/08 22:00,16.129,15.175,14.625,14.122
16/07/08 22:15,16.129,15.199,14.649,14.146
16/07/08 22:30,16.129,15.223,14.649,14.17
16/07/08 22:45,16.106,15.247,14.673,14.17
16/07/08 23:00,16.106,15.247,14.697,14.194
16/07/08 23:15,16.082,15.27,14.697,14.194
16/07/08 23:30,16.058,15.27,14.721,14.194
16/07/08 23:45,16.058,15.294,14.721,14.218
16/07/09 00:00,16.034,15.294,14.745,14.218
16/07/09 00:15,16.01,15.294,14.768,14.242
16/07/09 00:30,15.986,15.294,14.768,14.242
16/07/09 00:45,15.963,15.318,14.768,14.266
16/07/09 01:00,15.939,15.294,14.792,14.29
16/07/09 01:15,15.915,15.294,14.792,14.29
16/07/09 01:30,15.891,15.294,14.816,14.29
16/07/09 01:45,15.843,15.294,14.816,14.314
16/07/09 02:00,15.796,15.294,14.816,14.314
16/07/09 02:15,15.772,15.294,14.84,14.314
16/07/09 02:30,15.724,15.294,14.84,14.337
16/07/09 02:45,15.7,15.294,14.84,14.337
16/07/09 03:00,15.652,15.27,14.84,14.337
16/07/09 03:15,15.605,15.27,14.84,14.361
16/07/09 03:30,15.557,15.247,14.84,14.361
16/07/09 03:45,15.509,15.247,14.864,14.361
16/07/09 04:00,15.485,15.223,14.84,14.361
16/07/09 04:15,15.438,15.223,14.864,14.385
16/07/09 04:30,15.39,15.199,14.84,14.385
16/07/09 04:45,15.366,15.175,14.864,14.385
16/07/09 05:00,15.318,15.175,14.84,14.385
16/07/09 05:15,15.27,15.151,14.84,14.385
16/07/09 05:30,15.223,15.127,14.84,14.385
16/07/09 05:45,15.175,15.127,14.84,14.409
16/07/09 06:00,15.127,15.103,14.816,14.409
16/07/09 06:15,15.103,15.079,14.816,14.409
16/07/09 06:30,15.055,15.055,14.816,14.409
16/07/09 06:45,15.008,15.031,14.816,14.409
16/07/09 07:00,14.96,15.008,14.792,14.409
16/07/09 07:15,14.936,14.984,14.792,14.409
16/07/09 07:30,14.912,14.96,14.792,14.409
16/07/09 07:45,14.864,14.936,14.768,14.409
16/07/09 08:00,14.84,14.936,14.768,14.409
16/07/09 08:15,14.84,14.912,14.745,14.409
16/07/09 08:30,14.792,14.888,14.745,14.409
16/07/09 08:45,14.792,14.864,14.745,14.409
16/07/09 09:00,14.768,14.84,14.721,14.409
16/07/09 09:15,14.768,14.816,14.721,14.385
16/07/09 09:30,14.745,14.816,14.721,14.385
16/07/09 09:45,14.745,14.792,14.697,14.385
16/07/09 10:00,14.721,14.768,14.673,14.385
16/07/09 10:15,14.721,14.768,14.673,14.385
16/07/09 10:30,14.721,14.768,14.673,14.385
16/07/09 10:45,14.721,14.745,14.673,14.361
16/07/09 11:00,14.721,14.721,14.649,14.361
16/07/09 11:15,14.721,14.721,14.649,14.361
16/07/09 11:30,14.745,14.721,14.625,14.361
16/07/09 11:45,14.745,14.697,14.625,14.361
16/07/09 12:00,14.768,14.697,14.625,14.361
16/07/09 12:15,14.768,14.697,14.625,14.361
16/07/09 12:30,14.792,14.673,14.601,14.337
16/07/09 12:45,14.816,14.673,14.601,14.337
16/07/09 13:00,14.84,14.673,14.601,14.337
16/07/09 13:15,14.864,14.673,14.577,14.337
16/07/09 13:30,14.888,14.673,14.577,14.337
16/07/09 13:45,14.912,14.697,14.577,14.337
16/07/09 14:00,14.96,14.697,14.577,14.337
16/07/09 14:15,15.008,14.697,14.577,14.337
16/07/09 14:30,15.031,14.697,14.577,14.314
16/07/09 14:45,15.079,14.721,14.577,14.314
16/07/09 15:00,15.103,14.721,14.577,14.314
16/07/09 15:15,15.151,14.721,14.577,14.314
16/07/09 15:30,15.175,14.745,14.577,14.314
16/07/09 15:45,15.223,14.768,14.577,14.314
16/07/09 16:00,15.27,14.768,14.577,14.314
16/07/09 16:15,15.318,14.792,14.577,14.314
16/07/09 16:30,15.366,14.816,14.577,14.314
16/07/09 16:45,15.39,14.816,14.577,14.29
16/07/09 17:00,15.438,14.84,14.601,14.29
16/07/09 17:15,15.485,14.864,14.601,14.29
16/07/09 17:30,15.533,14.888,14.601,14.29
16/07/09 17:45,15.581,14.912,14.625,14.29
16/07/09 18:00,15.629,14.936,14.625,14.29
16/07/09 18:15,15.676,14.96,14.649,14.29
16/07/09 18:30,15.724,14.984,14.649,14.29
16/07/09 18:45,15.796,15.008,14.649,14.29
16/07/09 19:00,15.843,15.031,14.673,14.29
16/07/09 19:15,15.891,15.055,14.673,14.29
16/07/09 19:30,15.915,15.079,14.697,14.29
16/07/09 19:45,15.963,15.103,14.697,14.29
16/07/09 20:00,16.01,15.127,14.721,14.29
16/07/09 20:15,16.034,15.151,14.721,14.29
16/07/09 20:30,16.082,15.175,14.745,14.29
16/07/09 20:45,16.106,15.199,14.768,14.314
16/07/09 21:00,16.153,15.223,14.768,14.314
16/07/09 21:15,16.177,15.27,14.792,14.314
16/07/09 21:30,16.177,15.27,14.792,14.314
16/07/09 21:45,16.201,15.294,14.816,14.314
16/07/09 22:00,16.201,15.318,14.84,14.314
16/07/09 22:15,16.225,15.342,14.84,14.337
16/07/09 22:30,16.225,15.366,14.864,14.337
16/07/09 22:45,16.225,15.39,14.888,14.337
16/07/09 23:00,16.225,15.414,14.888,14.314
16/07/09 23:15,16.225,15.438,14.912,14.337
16/07/09 23:30,16.225,15.438,14.912,14.337
16/07/09 23:45,16.201,15.438,14.936,14.361
16/07/10 00:00,16.201,15.461,14.936,14.337
16/07/10 00:15,16.177,15.461,14.96,14.337
16/07/10 00:30,16.177,15.461,14.96,14.361
16/07/10 00:45,16.153,15.485,14.984,14.361
16/07/10 01:00,16.129,15.485,14.984,14.361
16/07/10 01:15,16.106,15.485,15.008,14.385
16/07/10 01:30,16.082,15.485,15.008,14.481
16/07/10 01:45,16.058,15.485,15.008,14.481
16/07/10 02:00,16.034,15.485,15.031,14.505
16/07/10 02:15,16.01,15.485,15.031,14.505
16/07/10 02:30,15.986,15.485,15.055,14.505
16/07/10 02:45,15.939,15.485,15.055,14.505
16/07/10 03:00,15.915,15.485,15.055,14.529
16/07/10 03:15,15.891,15.485,15.055,14.529
16/07/10 03:30,15.843,15.461,15.055,14.529
16/07/10 03:45,15.796,15.461,15.055,14.529
16/07/10 04:00,15.748,15.438,15.055,14.529
16/07/10 04:15,15.724,15.438,15.055,14.553
16/07/10 04:30,15.676,15.438,15.079,14.553
16/07/10 04:45,15.652,15.414,15.055,14.553
16/07/10 05:00,15.605,15.39,15.055,14.553
16/07/10 05:15,15.557,15.39,15.055,14.553
16/07/10 05:30,15.509,15.366,15.055,14.553
16/07/10 05:45,15.461,15.342,15.055,14.577
16/07/10 06:00,15.438,15.342,15.055,14.577
16/07/10 06:15,15.39,15.318,15.055,14.577
16/07/10 06:30,15.342,15.294,15.031,14.577
16/07/10 06:45,15.294,15.27,15.031,14.577
16/07/10 07:00,15.27,15.27,15.031,14.577
16/07/10 07:15,15.223,15.247,15.031,14.577
16/07/10 07:30,15.199,15.223,15.008,14.577
16/07/10 07:45,15.175,15.199,15.008,14.577
16/07/10 08:00,15.151,15.175,14.984,14.577
16/07/10 08:15,15.127,15.151,14.984,14.577
16/07/10 08:30,15.103,15.151,14.984,14.577
16/07/10 08:45,15.079,15.127,14.96,14.577
16/07/10 09:00,15.055,15.103,14.96,14.577
16/07/10 09:15,15.055,15.079,14.96,14.577
16/07/10 09:30,15.055,15.055,14.936,14.577
16/07/10 09:45,15.031,15.055,14.936,14.577
16/07/10 10:00,15.031,15.031,14.936,14.553
16/07/10 10:15,15.031,15.031,14.912,14.553
16/07/10 10:30,15.031,15.008,14.912,14.553
16/07/10 10:45,15.031,15.008,14.888,14.553
16/07/10 11:00,15.055,14.984,14.888,14.553
16/07/10 11:15,15.055,14.984,14.888,14.553
16/07/10 11:30,15.079,14.96,14.864,14.529
16/07/10 11:45,15.103,14.96,14.864,14.529
16/07/10 12:00,15.127,14.96,14.864,14.529
16/07/10 12:15,15.151,14.96,14.864,14.529
16/07/10 12:30,15.175,14.96,14.84,14.529
16/07/10 12:45,15.199,14.96,14.84,14.505
16/07/10 13:00,15.247,14.984,14.84,14.505
16/07/10 13:15,15.294,14.96,14.84,14.529
16/07/10 13:30,15.318,14.984,14.84,14.529
16/07/10 13:45,15.366,14.984,14.816,14.529
16/07/10 14:00,15.414,15.008,14.816,14.529
16/07/10 14:15,15.438,15.008,14.816,14.529
16/07/10 14:30,15.485,15.031,14.816,14.529
16/07/10 14:45,15.533,15.031,14.84,14.529
16/07/10 15:00,15.581,15.055,14.84,14.505
16/07/10 15:15,15.652,15.079,14.84,14.505
16/07/10 15:30,15.7,15.079,14.84,14.529
16/07/10 15:45,15.748,15.103,14.84,14.529
16/07/10 16:00,15.796,15.127,14.864,14.529
16/07/10 16:15,15.867,15.151,14.864,14.505
16/07/10 16:30,15.915,15.175,14.864,14.505
16/07/10 16:45,15.986,15.199,14.864,14.529
16/07/10 17:00,16.034,15.223,14.888,14.529
16/07/10 17:15,16.082,15.247,14.912,14.529
16/07/10 17:30,16.129,15.27,14.912,14.529
16/07/10 17:45,16.177,15.294,14.912,14.529
16/07/10 18:00,16.225,15.342,14.936,14.529
16/07/10 18:15,16.296,15.366,14.936,14.529
16/07/10 18:30,16.344,15.39,14.96,14.529
16/07/10 18:45,16.392,15.414,14.984,14.553
16/07/10 19:00,16.439,15.438,14.984,14.553
16/07/10 19:15,16.487,15.485,15.008,14.553
16/07/10 19:30,16.534,15.509,15.031,14.553
16/07/10 19:45,16.582,15.533,15.031,14.577
16/07/10 20:00,16.606,15.581,15.055,14.577
16/07/10 20:15,16.654,15.605,15.079,14.577
16/07/10 20:30,16.677,15.629,15.079,14.601
16/07/10 20:45,16.701,15.652,15.103,14.601
16/07/10 21:00,16.725,15.676,15.127,14.601
16/07/10 21:15,16.749,15.7,15.127,14.625
16/07/10 21:30,16.749,15.748,15.151,14.625
16/07/10 21:45,16.773,15.748,15.175,14.649
16/07/10 22:00,16.773,15.796,15.199,14.649
16/07/10 22:15,16.773,15.819,15.199,14.649
16/07/10 22:30,16.796,15.843,15.223,14.673
16/07/10 22:45,16.773,15.843,15.247,14.673
16/07/10 23:00,16.773,15.867,15.247,14.673
16/07/10 23:15,16.773,15.891,15.27,14.697
16/07/10 23:30,16.773,15.891,15.294,14.697
16/07/10 23:45,16.749,15.915,15.318,14.721
16/07/11 00:00,16.749,15.915,15.318,14.721
16/07/11 00:15,16.749,15.915,15.342,14.721
16/07/11 00:30,16.725,15.939,15.342,14.745
16/07/11 00:45,16.701,15.939,15.342,14.745
16/07/11 01:00,16.677,15.939,15.366,14.768
16/07/11 01:15,16.677,15.963,15.366,14.768
16/07/11 01:30,16.654,15.963,15.39,14.792
16/07/11 01:45,16.63,15.963,15.39,14.792
16/07/11 02:00,16.606,15.963,15.414,14.792
16/07/11 02:15,16.582,15.963,15.414,14.816
16/07/11 02:30,16.558,15.963,15.414,14.816
16/07/11 02:45,16.511,15.939,15.438,14.816
16/07/11 03:00,16.487,15.939,15.438,14.84
16/07/11 03:15,16.463,15.939,15.438,14.84
16/07/11 03:30,16.439,15.939,15.438,14.864
16/07/11 03:45,16.392,15.939,15.438,14.864
16/07/11 04:00,16.368,15.915,15.438,14.864
16/07/11 04:15,16.32,15.915,15.438,14.864
16/07/11 04:30,16.296,15.915,15.438,14.864
16/07/11 04:45,16.249,15.891,15.438,14.888
16/07/11 05:00,16.225,15.891,15.438,14.888
16/07/11 05:15,16.201,15.867,15.438,14.888
16/07/11 05:30,16.153,15.867,15.438,14.888
16/07/11 05:45,16.106,15.843,15.438,14.912
16/07/11 06:00,16.082,15.843,15.438,14.912
16/07/11 06:15,16.034,15.819,15.438,14.912
16/07/11 06:30,16.01,15.772,15.438,14.912
16/07/11 06:45,15.963,15.772,15.438,14.912
16/07/11 07:00,15.939,15.748,15.438,14.912
16/07/11 07:15,15.915,15.748,15.438,14.912
16/07/11 07:30,15.867,15.724,15.414,14.912
16/07/11 07:45,15.843,15.7,15.414,14.912
16/07/11 08:00,15.796,15.676,15.414,14.936
16/07/11 08:15,15.772,15.676,15.414,14.912
16/07/11 08:30,15.748,15.652,15.39,14.912
16/07/11 08:45,15.724,15.629,15.39,14.936
16/07/11 09:00,15.7,15.629,15.39,14.912
16/07/11 09:15,15.676,15.605,15.39,14.912
16/07/11 09:30,15.652,15.581,15.366,14.912
16/07/11 09:45,15.629,15.581,15.342,14.912
16/07/11 10:00,15.605,15.557,15.342,14.912
16/07/11 10:15,15.605,15.533,15.342,14.912
16/07/11 10:30,15.581,15.533,15.318,14.912
16/07/11 10:45,15.557,15.509,15.318,14.912
16/07/11 11:00,15.557,15.485,15.318,14.912
16/07/11 11:15,15.533,15.485,15.294,14.912
16/07/11 11:30,15.533,15.461,15.294,14.912
16/07/11 11:45,15.533,15.461,15.294,14.888
16/07/11 12:00,15.509,15.438,15.294,14.888
16/07/11 12:15,15.509,15.438,15.27,14.888
16/07/11 12:30,15.509,15.438,15.27,14.912
16/07/11 12:45,15.485,15.414,15.247,14.888
16/07/11 13:00,15.485,15.414,15.247,14.888
16/07/11 13:15,15.485,15.39,15.247,14.888
16/07/11 13:30,15.485,15.39,15.247,14.888
16/07/11 13:45,15.485,15.39,15.223,14.864
16/07/11 14:00,15.485,15.366,15.223,14.864
16/07/11 14:15,15.485,15.366,15.223,14.864
16/07/11 14:30,15.485,15.366,15.199,14.864
16/07/11 14:45,15.509,15.342,15.223,14.864
16/07/11 15:00,15.509,15.366,15.199,14.864
16/07/11 15:15,15.509,15.342,15.199,14.864
16/07/11 15:30,15.509,15.342,15.199,14.84
16/07/11 15:45,15.509,15.342,15.175,14.84
16/07/11 16:00,15.533,15.342,15.175,14.84
16/07/11 16:15,15.533,15.342,15.175,14.84
16/07/11 16:30,15.533,15.342,15.175,14.84
16/07/11 16:45,15.557,15.318,15.175,14.84
16/07/11 17:00,15.557,15.342,15.175,14.84
16/07/11 17:15,15.581,15.342,15.175,14.816
16/07/11 17:30,15.581,15.342,15.151,14.816
16/07/11 17:45,15.581,15.342,15.151,14.816
16/07/11 18:00,15.581,15.342,15.151,14.816
16/07/11 18:15,15.605,15.342,15.151,14.816
16/07/11 18:30,15.605,15.342,15.151,14.816
16/07/11 18:45,15.605,15.342,15.151,14.816
16/07/11 19:00,15.629,15.342,15.151,14.816
16/07/11 19:15,15.629,15.342,15.151,14.816
16/07/11 19:30,15.629,15.342,15.151,14.816
16/07/11 19:45,15.629,15.342,15.151,14.816
16/07/11 20:00,15.629,15.342,15.151,14.816
16/07/11 20:15,15.629,15.342,15.151,14.816
16/07/11 20:30,15.629,15.342,15.151,14.816
16/07/11 20:45,15.629,15.342,15.151,14.816
16/07/11 21:00,15.629,15.366,15.151,14.792
16/07/11 21:15,15.629,15.366,15.151,14.816
16/07/11 21:30,15.629,15.342,15.151,14.792
16/07/11 21:45,15.629,15.366,15.151,14.816
