"Titre de tracé : p36_t"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Hôte connecté (LGR S/N: 10117164)","Arrêté (LGR S/N: 10117164)","Fin de fichier (LGR S/N: 10117164)"
1879,08/01/16 03:30:00 AM,16.820,16.939,16.701,424.791,,,
1880,08/01/16 03:45:00 AM,16.773,16.939,16.701,379.278,,,
1881,08/01/16 04:00:00 AM,16.749,16.915,16.701,424.791,,,
1882,08/01/16 04:15:00 AM,16.725,16.892,16.677,424.791,,,
1883,08/01/16 04:30:00 AM,16.701,16.868,16.677,424.791,,,
1884,08/01/16 04:45:00 AM,16.654,16.844,16.677,424.791,,,
1885,08/01/16 05:00:00 AM,16.630,16.844,16.677,379.278,,,
1886,08/01/16 05:15:00 AM,16.606,16.820,16.654,424.791,,,
1887,08/01/16 05:30:00 AM,16.582,16.796,16.654,424.791,,,
1888,08/01/16 05:45:00 AM,16.534,16.773,16.654,424.791,,,
1889,08/01/16 06:00:00 AM,16.511,16.773,16.630,379.278,,,
1890,08/01/16 06:15:00 AM,16.487,16.749,16.630,424.791,,,
1891,08/01/16 06:30:00 AM,16.463,16.725,16.630,379.278,,,
1892,08/01/16 06:45:00 AM,16.415,16.701,16.630,379.278,,,
1893,08/01/16 07:00:00 AM,16.392,16.677,16.606,379.278,,,
1894,08/01/16 07:15:00 AM,16.368,16.654,16.606,424.791,,,
1895,08/01/16 07:30:00 AM,16.344,16.630,16.606,379.278,,,
1896,08/01/16 07:45:00 AM,16.296,16.606,16.582,424.791,,,
1897,08/01/16 08:00:00 AM,16.296,16.582,16.582,424.791,,,
1898,08/01/16 08:15:00 AM,16.272,16.582,16.558,379.278,,,
1899,08/01/16 08:30:00 AM,16.249,16.558,16.558,424.791,,,
1900,08/01/16 08:45:00 AM,16.225,16.534,16.534,379.278,,,
1901,08/01/16 09:00:00 AM,16.225,16.511,16.534,424.791,,,
1902,08/01/16 09:15:00 AM,16.225,16.487,16.511,424.791,,,
1903,08/01/16 09:30:00 AM,16.225,16.463,16.511,424.791,,,
1904,08/01/16 09:45:00 AM,16.225,16.463,16.487,379.278,,,
1905,08/01/16 10:00:00 AM,16.249,16.439,16.487,379.278,,,
1906,08/01/16 10:15:00 AM,16.249,16.415,16.487,379.278,,,
1907,08/01/16 10:30:00 AM,16.249,16.415,16.463,379.278,,,
1908,08/01/16 10:45:00 AM,16.225,16.392,16.463,379.278,,,
1909,08/01/16 11:00:00 AM,16.225,16.392,16.439,424.791,,,
1910,08/01/16 11:15:00 AM,16.201,16.392,16.439,379.278,,,
1911,08/01/16 11:30:00 AM,16.201,16.392,16.415,379.278,,,
1912,08/01/16 11:45:00 AM,16.201,16.368,16.415,379.278,,,
1913,08/01/16 12:00:00 PM,16.201,16.368,16.415,424.791,,,
1914,08/01/16 12:15:00 PM,16.225,16.368,16.392,379.278,,,
1915,08/01/16 12:30:00 PM,16.249,16.368,16.392,379.278,,,
1916,08/01/16 12:45:00 PM,16.249,16.368,16.392,379.278,,,
1917,08/01/16 01:00:00 PM,16.272,16.368,16.368,424.791,,,
1918,08/01/16 01:15:00 PM,16.296,16.368,16.368,424.791,,,
1919,08/01/16 01:30:00 PM,16.344,16.368,16.368,379.278,,,
1920,08/01/16 01:45:00 PM,16.368,16.392,16.344,424.791,,,
1921,08/01/16 02:00:00 PM,16.392,16.392,16.344,379.278,,,
1922,08/01/16 02:15:00 PM,16.415,16.392,16.344,424.791,,,
1923,08/01/16 02:30:00 PM,16.439,16.392,16.344,379.278,,,
1924,08/01/16 02:45:00 PM,16.463,16.392,16.344,379.278,,,
1925,08/01/16 03:00:00 PM,16.487,16.415,16.344,379.278,,,
1926,08/01/16 03:15:00 PM,16.534,16.415,16.344,379.278,,,
1927,08/01/16 03:30:00 PM,16.534,16.439,16.320,379.278,,,
1928,08/01/16 03:45:00 PM,16.582,16.439,16.320,379.278,,,
1929,08/01/16 04:00:00 PM,16.582,16.463,16.320,379.278,,,
1930,08/01/16 04:15:00 PM,16.630,16.463,16.320,379.278,,,
1931,08/01/16 04:30:00 PM,16.654,16.487,16.320,379.278,,,
1932,08/01/16 04:45:00 PM,16.677,16.487,16.320,379.278,,,
1933,08/01/16 05:00:00 PM,16.630,16.511,16.320,424.791,,,
1934,08/01/16 05:15:00 PM,16.677,16.511,16.320,379.278,,,
1935,08/01/16 05:30:00 PM,16.630,16.534,16.320,379.278,,,
1936,08/01/16 05:45:00 PM,16.749,16.534,16.320,379.278,,,
1937,08/01/16 06:00:00 PM,16.773,16.558,16.320,379.278,,,
1938,08/01/16 06:15:00 PM,16.844,16.558,16.344,379.278,,,
1939,08/01/16 06:30:00 PM,16.844,16.582,16.344,379.278,,,
1940,08/01/16 06:45:00 PM,16.868,16.606,16.344,424.791,,,
1941,08/01/16 07:00:00 PM,16.915,16.606,16.344,379.278,,,
1942,08/01/16 07:15:00 PM,16.939,16.630,16.344,379.278,,,
1943,08/01/16 07:30:00 PM,16.963,16.654,16.344,379.278,,,
1944,08/01/16 07:45:00 PM,16.987,16.654,16.344,379.278,,,
1945,08/01/16 08:00:00 PM,17.011,16.677,16.368,379.278,,,
1946,08/01/16 08:15:00 PM,17.011,16.701,16.368,379.278,,,
1947,08/01/16 08:30:00 PM,17.058,16.701,16.368,379.278,,,
1948,08/01/16 08:45:00 PM,17.058,16.725,16.368,379.278,,,
1949,08/01/16 09:00:00 PM,17.058,16.749,16.368,379.278,,,
1950,08/01/16 09:15:00 PM,17.082,16.749,16.392,424.791,,,
1951,08/01/16 09:30:00 PM,17.106,16.773,16.392,379.278,,,
1952,08/01/16 09:45:00 PM,17.082,16.773,16.392,379.278,,,
1953,08/01/16 10:00:00 PM,17.082,16.773,16.392,424.791,,,
1954,08/01/16 10:15:00 PM,17.082,16.796,16.415,379.278,,,
1955,08/01/16 10:30:00 PM,17.082,16.796,16.415,379.278,,,
1956,08/01/16 10:45:00 PM,17.082,16.820,16.415,379.278,,,
1957,08/01/16 11:00:00 PM,17.082,16.820,16.415,379.278,,,
1958,08/01/16 11:15:00 PM,17.058,16.820,16.415,379.278,,,
1959,08/01/16 11:30:00 PM,17.058,16.820,16.439,379.278,,,
1960,08/01/16 11:45:00 PM,17.058,16.820,16.439,379.278,,,
1961,08/02/16 12:00:00 AM,17.058,16.820,16.439,379.278,,,
1962,08/02/16 12:15:00 AM,17.034,16.820,16.439,379.278,,,
1963,08/02/16 12:30:00 AM,17.034,16.844,16.463,379.278,,,
1964,08/02/16 12:45:00 AM,17.034,16.820,16.463,424.791,,,
1965,08/02/16 01:00:00 AM,17.034,16.820,16.463,379.278,,,
1966,08/02/16 01:15:00 AM,17.034,16.820,16.463,379.278,,,
1967,08/02/16 01:30:00 AM,17.034,16.820,16.463,379.278,,,
1968,08/02/16 01:45:00 AM,17.058,16.820,16.463,379.278,,,
1969,08/02/16 02:00:00 AM,17.058,16.820,16.463,424.791,,,
1970,08/02/16 02:15:00 AM,17.058,16.820,16.463,424.791,,,
1971,08/02/16 02:30:00 AM,17.058,16.820,16.487,379.278,,,
1972,08/02/16 02:45:00 AM,17.058,16.796,16.487,379.278,,,
1973,08/02/16 03:00:00 AM,17.034,16.796,16.487,379.278,,,
1974,08/02/16 03:15:00 AM,17.011,16.796,16.487,424.791,,,
1975,08/02/16 03:30:00 AM,16.987,16.796,16.487,379.278,,,
1976,08/02/16 03:45:00 AM,16.987,16.773,16.487,379.278,,,
1977,08/02/16 04:00:00 AM,16.987,16.773,16.487,379.278,,,
1978,08/02/16 04:15:00 AM,16.963,16.773,16.487,379.278,,,
1979,08/02/16 04:30:00 AM,16.939,16.749,16.487,379.278,,,
1980,08/02/16 04:45:00 AM,16.915,16.749,16.487,379.278,,,
1981,08/02/16 05:00:00 AM,16.892,16.749,16.487,424.791,,,
1982,08/02/16 05:15:00 AM,16.868,16.725,16.463,424.791,,,
1983,08/02/16 05:30:00 AM,16.844,16.725,16.487,424.791,,,
1984,08/02/16 05:45:00 AM,16.796,16.725,16.463,379.278,,,
1985,08/02/16 06:00:00 AM,16.773,16.701,16.487,379.278,,,
1986,08/02/16 06:15:00 AM,16.749,16.701,16.463,379.278,,,
1987,08/02/16 06:30:00 AM,16.701,16.677,16.463,424.791,,,
1988,08/02/16 06:45:00 AM,16.677,16.677,16.463,379.278,,,
1989,08/02/16 07:00:00 AM,16.630,16.654,16.463,424.791,,,
1990,08/02/16 07:15:00 AM,16.606,16.654,16.463,424.791,,,
1991,08/02/16 07:30:00 AM,16.582,16.630,16.439,379.278,,,
1992,08/02/16 07:45:00 AM,16.558,16.630,16.439,379.278,,,
1993,08/02/16 08:00:00 AM,16.534,16.630,16.439,424.791,,,
1994,08/02/16 08:15:00 AM,16.534,16.606,16.439,424.791,,,
1995,08/02/16 08:30:00 AM,16.511,16.606,16.439,379.278,,,
1996,08/02/16 08:45:00 AM,16.487,16.582,16.439,424.791,,,
1997,08/02/16 09:00:00 AM,16.463,16.582,16.439,424.791,,,
1998,08/02/16 09:15:00 AM,16.463,16.582,16.439,424.791,,,
1999,08/02/16 09:30:00 AM,16.463,16.558,16.415,424.791,,,
2000,08/02/16 09:45:00 AM,16.463,16.558,16.415,424.791,,,
2001,08/02/16 10:00:00 AM,16.439,16.534,16.415,379.278,,,
2002,08/02/16 10:15:00 AM,16.439,16.534,16.415,424.791,,,
2003,08/02/16 10:30:00 AM,16.439,16.534,16.392,379.278,,,
2004,08/02/16 10:45:00 AM,16.439,16.511,16.392,379.278,,,
2005,08/02/16 11:00:00 AM,16.439,16.511,16.392,424.791,,,
2006,08/02/16 11:15:00 AM,16.439,16.487,16.392,424.791,,,
2007,08/02/16 11:30:00 AM,16.439,16.487,16.368,379.278,,,
2008,08/02/16 11:45:00 AM,16.439,16.487,16.368,379.278,,,
2009,08/02/16 12:00:00 PM,16.439,16.463,16.368,379.278,,,
2010,08/02/16 12:15:00 PM,16.439,16.463,16.368,424.791,,,
2011,08/02/16 12:30:00 PM,16.415,16.463,16.368,424.791,,,
2012,08/02/16 12:45:00 PM,16.439,16.463,16.368,379.278,,,
2013,08/02/16 01:00:00 PM,16.439,16.463,16.344,379.278,,,
2014,08/02/16 01:15:00 PM,16.439,16.439,16.344,379.278,,,
2015,08/02/16 01:30:00 PM,16.439,16.439,16.344,424.791,,,
2016,08/02/16 01:45:00 PM,16.439,16.439,16.344,379.278,,,
2017,08/02/16 02:00:00 PM,16.439,16.439,16.320,379.278,,,
2018,08/02/16 02:15:00 PM,16.439,16.439,16.320,379.278,,,
2019,08/02/16 02:30:00 PM,16.463,16.415,16.320,379.278,,,
2020,08/02/16 02:45:00 PM,16.463,16.415,16.320,424.791,,,
2021,08/02/16 03:00:00 PM,16.463,16.415,16.320,379.278,,,
2022,08/02/16 03:15:00 PM,16.487,16.415,16.320,379.278,,,
2023,08/02/16 03:30:00 PM,16.511,16.415,16.320,379.278,,,
2024,08/02/16 03:45:00 PM,16.511,16.415,16.296,379.278,,,
2025,08/02/16 04:00:00 PM,16.511,16.439,16.296,379.278,,,
2026,08/02/16 04:15:00 PM,16.511,16.439,16.296,379.278,,,
2027,08/02/16 04:30:00 PM,16.534,16.415,16.296,379.278,,,
2028,08/02/16 04:45:00 PM,16.534,16.439,16.296,379.278,,,
2029,08/02/16 05:00:00 PM,16.534,16.439,16.296,379.278,,,
2030,08/02/16 05:15:00 PM,16.558,16.439,16.296,379.278,,,
2031,08/02/16 05:30:00 PM,16.558,16.439,16.296,424.791,,,
2032,08/02/16 05:45:00 PM,16.582,16.463,16.272,379.278,,,
2033,08/02/16 06:00:00 PM,16.582,16.463,16.296,379.278,,,
2034,08/02/16 06:15:00 PM,16.606,16.463,16.272,424.791,,,
2035,08/02/16 06:30:00 PM,16.606,16.463,16.272,379.278,,,
2036,08/02/16 06:45:00 PM,16.630,16.463,16.296,379.278,,,
2037,08/02/16 07:00:00 PM,16.630,16.487,16.272,379.278,,,
2038,08/02/16 07:15:00 PM,16.654,16.487,16.296,379.278,,,
2039,08/02/16 07:30:00 PM,16.654,16.487,16.296,424.791,,,
2040,08/02/16 07:45:00 PM,16.654,16.487,16.296,379.278,,,
2041,08/02/16 08:00:00 PM,16.654,16.511,16.296,379.278,,,
2042,08/02/16 08:15:00 PM,16.654,16.511,16.296,379.278,,,
2043,08/02/16 08:30:00 PM,16.677,16.511,16.296,379.278,,,
2044,08/02/16 08:45:00 PM,16.677,16.511,16.296,379.278,,,
2045,08/02/16 09:00:00 PM,16.677,16.511,16.296,379.278,,,
2046,08/02/16 09:15:00 PM,16.677,16.511,16.296,424.791,,,
2047,08/02/16 09:30:00 PM,16.677,16.511,16.296,379.278,,,
2048,08/02/16 09:45:00 PM,16.677,16.511,16.296,379.278,,,
2049,08/02/16 10:00:00 PM,16.677,16.534,16.296,379.278,,,
2050,08/02/16 10:15:00 PM,16.677,16.534,16.296,379.278,,,
2051,08/02/16 10:30:00 PM,16.654,16.534,16.296,379.278,,,
2052,08/02/16 10:45:00 PM,16.654,16.534,16.296,379.278,,,
2053,08/02/16 11:00:00 PM,16.654,16.534,16.296,379.278,,,
2054,08/02/16 11:15:00 PM,16.654,16.534,16.296,379.278,,,
2055,08/02/16 11:30:00 PM,16.654,16.534,16.296,379.278,,,
2056,08/02/16 11:45:00 PM,16.630,16.511,16.296,424.791,,,
2057,08/03/16 12:00:00 AM,16.630,16.534,16.296,379.278,,,
2058,08/03/16 12:15:00 AM,16.630,16.511,16.296,379.278,,,
2059,08/03/16 12:30:00 AM,16.606,16.511,16.296,379.278,,,
2060,08/03/16 12:45:00 AM,16.606,16.511,16.296,379.278,,,
2061,08/03/16 01:00:00 AM,16.606,16.511,16.296,424.791,,,
2062,08/03/16 01:15:00 AM,16.606,16.511,16.296,379.278,,,
2063,08/03/16 01:30:00 AM,16.582,16.511,16.296,379.278,,,
2064,08/03/16 01:45:00 AM,16.582,16.511,16.296,379.278,,,
2065,08/03/16 02:00:00 AM,16.582,16.511,16.296,424.791,,,
2066,08/03/16 02:15:00 AM,16.582,16.511,16.296,379.278,,,
2067,08/03/16 02:30:00 AM,16.558,16.511,16.296,424.791,,,
2068,08/03/16 02:45:00 AM,16.558,16.487,16.296,379.278,,,
2069,08/03/16 03:00:00 AM,16.558,16.487,16.296,379.278,,,
2070,08/03/16 03:15:00 AM,16.534,16.487,16.296,379.278,,,
2071,08/03/16 03:30:00 AM,16.534,16.487,16.296,424.791,,,
2072,08/03/16 03:45:00 AM,16.534,16.487,16.296,379.278,,,
2073,08/03/16 04:00:00 AM,16.534,16.463,16.296,379.278,,,
2074,08/03/16 04:15:00 AM,16.534,16.463,16.272,379.278,,,
2075,08/03/16 04:30:00 AM,16.534,16.463,16.272,379.278,,,
2076,08/03/16 04:45:00 AM,16.511,16.463,16.272,379.278,,,
2077,08/03/16 05:00:00 AM,16.511,16.463,16.272,424.791,,,
2078,08/03/16 05:15:00 AM,16.511,16.463,16.272,424.791,,,
2079,08/03/16 05:30:00 AM,16.511,16.439,16.272,424.791,,,
2080,08/03/16 05:45:00 AM,16.511,16.439,16.272,379.278,,,
2081,08/03/16 06:00:00 AM,16.511,16.439,16.272,379.278,,,
2082,08/03/16 06:15:00 AM,16.511,16.415,16.272,379.278,,,
2083,08/03/16 06:30:00 AM,16.511,16.415,16.272,379.278,,,
2084,08/03/16 06:45:00 AM,16.534,16.415,16.272,424.791,,,
2085,08/03/16 07:00:00 AM,16.534,16.415,16.272,379.278,,,
2086,08/03/16 07:15:00 AM,16.511,16.415,16.272,424.791,,,
2087,08/03/16 07:30:00 AM,16.511,16.415,16.249,379.278,,,
2088,08/03/16 07:45:00 AM,16.511,16.392,16.249,424.791,,,
2089,08/03/16 08:00:00 AM,16.511,16.392,16.249,379.278,,,
2090,08/03/16 08:15:00 AM,16.511,16.392,16.249,379.278,,,
2091,08/03/16 08:30:00 AM,16.511,16.392,16.249,379.278,,,
2092,08/03/16 08:45:00 AM,16.534,16.368,16.249,379.278,,,
2093,08/03/16 09:00:00 AM,16.534,16.368,16.249,379.278,,,
2094,08/03/16 09:15:00 AM,16.534,16.368,16.225,379.278,,,
2095,08/03/16 09:30:00 AM,16.534,16.368,16.225,379.278,,,
2096,08/03/16 09:45:00 AM,16.439,16.368,16.225,424.791,,,
2097,08/03/16 10:00:00 AM,20.603,20.269,19.579,424.791,,,
2098,08/03/16 10:07:53 AM,,,,,Enregistré,,
2099,08/03/16 10:10:21 AM,,,,,,Enregistré,Enregistré
