Plot Title: hobo14,,,,,,,,
#,"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 21065765, SEN S/N: 21065765, LBL: Temperature1)","Temp., °C (LGR S/N: 21065765, SEN S/N: 21065765, LBL: Temperature2)","Temp., °C (LGR S/N: 21065765, SEN S/N: 21065765, LBL: Temperature3)","Temp., °C (LGR S/N: 21065765, SEN S/N: 21065765, LBL: Temperature4)",Hôte connecté (LGR S/N: 21065765),Arrêté (LGR S/N: 21065765),Fin de fichier (LGR S/N: 21065765)
2572,2010/6/24 10:45,12.158,12.496,12.797,13.026,,,
2573,2010/6/24 11:00,12.155,12.491,12.796,13.025,,,
2574,2010/6/24 11:15,12.152,12.487,12.793,13.025,,,
2575,2010/6/24 11:30,12.151,12.483,12.791,13.022,,,
2576,2010/6/24 11:45,12.149,12.48,12.79,13.02,,,
2577,2010/6/24 12:00,12.149,12.477,12.787,13.02,,,
2578,2010/6/24 12:15,12.151,12.474,12.785,13.019,,,
2579,2010/6/24 12:30,12.152,12.471,12.782,13.016,,,
2580,2010/6/24 12:45,12.155,12.47,12.781,13.014,,,
2581,2010/6/24 13:00,12.158,12.468,12.779,13.013,,,
2582,2010/6/24 13:15,12.165,12.467,12.778,13.011,,,
2583,2010/6/24 13:30,12.171,12.467,12.778,13.008,,,
2584,2010/6/24 13:45,12.178,12.465,12.775,13.008,,,
2585,2010/6/24 14:00,12.186,12.465,12.773,13.007,,,
2586,2010/6/24 14:15,12.196,12.467,12.77,13.004,,,
2587,2010/6/24 14:30,12.207,12.468,12.769,13.002,,,
2588,2010/6/24 14:45,12.217,12.47,12.767,13.001,,,
2589,2010/6/24 15:00,12.231,12.471,12.766,12.999,,,
2590,2010/6/24 15:15,12.243,12.474,12.764,12.996,,,
2591,2010/6/24 15:30,12.257,12.477,12.763,12.996,,,
2592,2010/6/24 15:45,12.272,12.482,12.763,12.995,,,
2593,2010/6/24 16:00,12.287,12.487,12.76,12.993,,,
2594,2010/6/24 16:15,12.304,12.491,12.76,12.99,,,
2595,2010/6/24 16:30,12.32,12.497,12.76,12.99,,,
2596,2010/6/24 16:45,12.337,12.503,12.76,12.99,,,
2597,2010/6/24 17:00,12.354,12.509,12.76,12.989,,,
2598,2010/6/24 17:15,12.37,12.517,12.76,12.986,,,
2599,2010/6/24 17:30,12.388,12.524,12.76,12.987,,,
2600,2010/6/24 17:45,12.405,12.532,12.76,12.987,,,
2601,2010/6/24 18:00,12.423,12.539,12.761,12.984,,,
2602,2010/6/24 18:15,12.443,12.548,12.763,12.986,,,
2603,2010/6/24 18:30,12.462,12.557,12.761,12.986,,,
2604,2010/6/24 18:45,12.482,12.567,12.767,12.984,,,
2605,2010/6/24 19:00,12.502,12.576,12.767,12.987,,,
2606,2010/6/24 19:15,12.521,12.586,12.77,12.984,,,
2607,2010/6/24 19:30,12.541,12.595,12.775,12.986,,,
2608,2010/6/24 19:45,12.562,12.606,12.775,12.986,,,
2609,2010/6/24 20:00,12.583,12.618,12.782,12.984,,,
2610,2010/6/24 20:15,12.604,12.628,12.787,12.986,,,
2611,2010/6/24 20:30,12.627,12.639,12.788,12.989,,,
2612,2010/6/24 20:45,12.65,12.651,12.796,12.987,,,
2613,2010/6/24 21:00,12.672,12.663,12.8,12.989,,,
2614,2010/6/24 21:15,12.695,12.677,12.805,12.992,,,
2615,2010/6/24 21:30,12.716,12.689,12.809,12.992,,,
2616,2010/6/24 21:45,12.739,12.702,12.815,12.995,,,
2617,2010/6/24 22:00,12.76,12.714,12.821,12.998,,,
2618,2010/6/24 22:15,12.781,12.728,12.828,13.001,,,
2619,2010/6/24 22:30,12.802,12.742,12.834,13.008,,,
2620,2010/6/24 22:45,12.821,12.755,12.843,13.016,,,
2621,2010/6/24 23:00,12.843,12.769,12.852,13.019,,,
2622,2010/6/24 23:15,12.862,12.782,12.859,13.023,,,
2623,2010/6/24 23:30,12.882,12.796,12.865,13.025,,,
2624,2010/6/24 23:45,12.903,12.809,12.873,13.028,,,
2625,2010/7/24 0:00,12.922,12.823,12.882,13.032,,,
2626,2010/7/24 0:15,12.944,12.837,12.889,13.035,,,
2627,2010/7/24 0:30,12.965,12.85,12.897,13.038,,,
2628,2010/7/24 0:45,12.986,12.864,12.904,13.043,,,
2629,2010/7/24 1:00,13.007,12.879,12.912,13.048,,,
2630,2010/7/24 1:15,13.028,12.892,12.921,13.051,,,
2631,2010/7/24 1:30,13.051,12.906,12.929,13.055,,,
2632,2010/7/24 1:45,13.072,12.921,12.938,13.06,,,
2633,2010/7/24 2:00,13.094,12.936,12.947,13.063,,,
2634,2010/7/24 2:15,13.117,12.95,12.954,13.067,,,
2635,2010/7/24 2:30,13.138,12.965,12.963,13.073,,,
2636,2010/7/24 2:45,13.16,12.98,12.972,13.076,,,
2637,2010/7/24 3:00,13.181,12.995,12.981,13.081,,,
2638,2010/7/24 3:15,13.201,13.01,12.99,13.087,,,
2639,2010/7/24 3:30,13.222,13.025,13.001,13.091,,,
2640,2010/7/24 3:45,13.242,13.04,13.01,13.096,,,
2641,2010/7/24 4:00,13.26,13.055,13.019,13.1,,,
2642,2010/7/24 4:15,13.279,13.07,13.028,13.106,,,
2643,2010/7/24 4:30,13.296,13.085,13.038,13.111,,,
2644,2010/7/24 4:45,13.314,13.099,13.048,13.117,,,
2645,2010/7/24 5:00,13.329,13.112,13.058,13.121,,,
2646,2010/7/24 5:15,13.345,13.127,13.067,13.127,,,
2647,2010/7/24 5:30,13.362,13.141,13.078,13.132,,,
2648,2010/7/24 5:45,13.377,13.154,13.087,13.138,,,
2649,2010/7/24 6:00,13.391,13.168,13.097,13.144,,,
2650,2010/7/24 6:15,13.406,13.181,13.108,13.15,,,
2651,2010/7/24 6:30,13.418,13.195,13.117,13.156,,,
2652,2010/7/24 6:45,13.43,13.207,13.126,13.16,,,
2653,2010/7/24 7:00,13.442,13.219,13.136,13.166,,,
2654,2010/7/24 7:15,13.452,13.231,13.145,13.172,,,
2655,2010/7/24 7:30,13.463,13.243,13.156,13.178,,,
2656,2010/7/24 7:45,13.473,13.255,13.165,13.184,,,
2657,2010/7/24 8:00,13.482,13.266,13.174,13.191,,,
2658,2010/7/24 8:15,13.491,13.278,13.183,13.198,,,
2659,2010/7/24 8:30,13.5,13.287,13.192,13.204,,,
2660,2010/7/24 8:45,13.508,13.297,13.201,13.21,,,
2661,2010/7/24 9:00,13.518,13.308,13.212,13.216,,,
2662,2010/7/24 9:15,13.527,13.318,13.219,13.222,,,
2663,2010/7/24 9:30,13.536,13.327,13.228,13.228,,,
2664,2010/7/24 9:45,13.548,13.338,13.237,13.234,,,
2665,2010/7/24 10:00,13.559,13.347,13.246,13.24,,,
2666,2010/7/24 10:15,13.571,13.356,13.254,13.246,,,
2667,2010/7/24 10:30,13.584,13.367,13.263,13.254,,,
2668,2010/7/24 10:45,13.596,13.376,13.27,13.26,,,
2669,2010/7/24 11:00,13.608,13.386,13.279,13.266,,,
2670,2010/7/24 11:15,13.622,13.395,13.287,13.272,,,
2671,2010/7/24 11:30,13.635,13.404,13.294,13.278,,,
2672,2010/7/24 11:45,13.649,13.415,13.302,13.284,,,
2673,2010/7/24 12:00,13.663,13.425,13.311,13.29,,,
2674,2010/7/24 12:15,13.678,13.436,13.32,13.297,,,
2675,2010/7/24 12:30,13.693,13.446,13.327,13.303,,,
2676,2010/7/24 12:45,13.705,13.457,13.336,13.309,,,
2677,2010/7/24 13:00,13.718,13.467,13.344,13.315,,,
2678,2010/7/24 13:15,13.73,13.478,13.351,13.321,,,
2679,2010/7/24 13:30,13.742,13.488,13.36,13.327,,,
2680,2010/7/24 13:45,13.754,13.499,13.368,13.333,,,
2681,2010/7/24 14:00,13.768,13.509,13.377,13.339,,,
2682,2010/7/24 14:15,13.783,13.521,13.386,13.345,,,
2683,2010/7/24 14:30,13.798,13.532,13.394,13.35,,,
2684,2010/7/24 14:45,13.81,13.541,13.403,13.356,,,
2685,2010/7/24 15:00,13.823,13.551,13.41,13.362,,,
2686,2010/7/24 15:15,13.835,13.56,13.418,13.368,,,
2687,2010/7/24 15:30,13.849,13.571,13.427,13.374,,,
2688,2010/7/24 15:45,13.861,13.581,13.434,13.38,,,
2689,2010/7/24 16:00,13.873,13.592,13.442,13.388,,,
2690,2010/7/24 16:15,13.885,13.602,13.451,13.392,,,
2691,2010/7/24 16:30,13.897,13.613,13.46,13.398,,,
2692,2010/7/24 16:45,13.909,13.623,13.467,13.406,,,
2693,2010/7/24 17:00,13.921,13.635,13.476,13.412,,,
2694,2010/7/24 17:15,13.931,13.646,13.485,13.418,,,
2695,2010/7/24 17:30,13.942,13.657,13.494,13.424,,,
2696,2010/7/24 17:45,13.952,13.669,13.502,13.43,,,
2697,2010/7/24 18:00,13.963,13.679,13.511,13.437,,,
2698,2010/7/24 18:15,13.973,13.69,13.52,13.443,,,
2699,2010/7/24 18:30,13.984,13.699,13.529,13.449,,,
2700,2010/7/24 18:45,13.994,13.708,13.536,13.455,,,
2701,2010/7/24 19:00,14.003,13.717,13.544,13.463,,,
2702,2010/7/24 19:15,14.011,13.726,13.551,13.469,,,
2703,2010/7/24 19:30,14.018,13.735,13.56,13.475,,,
2704,2010/7/24 19:45,14.026,13.745,13.568,13.481,,,
2705,2010/7/24 20:00,14.032,13.754,13.577,13.488,,,
2706,2010/7/24 20:15,14.039,13.763,13.586,13.494,,,
2707,2010/7/24 20:30,14.048,13.772,13.593,13.5,,,
2708,2010/7/24 20:45,14.059,13.783,13.602,13.506,,,
2709,2010/7/24 21:00,14.071,13.79,13.61,13.514,,,
2710,2010/7/24 21:15,14.084,13.799,13.619,13.52,,,
2711,2010/7/24 21:30,14.099,13.808,13.626,13.526,,,
2712,2010/7/24 21:45,14.114,13.817,13.634,13.532,,,
2713,2010/7/24 22:00,14.131,13.826,13.64,13.538,,,
2714,2010/7/24 22:15,14.149,13.837,13.649,13.544,,,
2715,2010/7/24 22:30,14.165,13.847,13.657,13.55,,,
2716,2010/7/24 22:45,14.18,13.858,13.664,13.556,,,
2717,2010/7/24 23:00,14.195,13.87,13.672,13.562,,,
2718,2010/7/24 23:15,14.208,13.88,13.681,13.569,,,
2719,2010/7/24 23:30,14.22,13.892,13.69,13.575,,,
2720,2010/7/24 23:45,14.234,13.903,13.697,13.581,,,
2721,2010/8/24 0:00,14.247,13.913,13.706,13.587,,,
2722,2010/8/24 0:15,14.261,13.925,13.715,13.593,,,
2723,2010/8/24 0:30,14.274,13.937,13.724,13.599,,,
2724,2010/8/24 0:45,14.291,13.955,13.738,13.607,,,
2725,2010/8/24 1:00,14.309,13.973,13.751,13.614,,,
2726,2010/8/24 1:15,14.322,13.987,13.76,13.62,,,
2727,2010/8/24 1:30,14.334,13.997,13.769,13.628,,,
2728,2010/8/24 1:45,14.343,14.008,13.777,13.634,,,
2729,2010/8/24 2:00,14.349,14.015,13.784,13.64,,,
2730,2010/8/24 2:15,14.354,14.023,13.792,13.648,,,
2731,2010/8/24 2:30,14.355,14.03,13.799,13.654,,,
2732,2010/8/24 2:45,14.357,14.038,13.807,13.66,,,
2733,2010/8/24 3:00,14.358,14.045,13.814,13.666,,,
2734,2010/8/24 3:15,14.361,14.051,13.822,13.672,,,
2735,2010/8/24 3:30,14.363,14.057,13.829,13.678,,,
2736,2010/8/24 3:45,14.363,14.063,13.835,13.685,,,
2737,2010/8/24 4:00,14.36,14.068,13.843,13.691,,,
2738,2010/8/24 4:15,14.354,14.072,13.849,13.697,,,
2739,2010/8/24 4:30,14.345,14.075,13.855,13.703,,,
2740,2010/8/24 4:45,14.336,14.078,13.861,13.709,,,
2741,2010/8/24 5:00,14.327,14.081,13.867,13.715,,,
2742,2010/8/24 5:15,14.315,14.083,13.873,13.721,,,
2743,2010/8/24 5:30,14.304,14.084,13.879,13.727,,,
2744,2010/8/24 5:45,14.292,14.086,13.883,13.733,,,
2745,2010/8/24 6:00,14.28,14.086,13.888,13.739,,,
2746,2010/8/24 6:15,14.268,14.084,13.894,13.744,,,
2747,2010/8/24 6:30,14.256,14.083,13.897,13.75,,,
2748,2010/8/24 6:45,14.244,14.081,13.901,13.756,,,
2749,2010/8/24 7:00,14.232,14.08,13.904,13.76,,,
2750,2010/8/24 7:15,14.219,14.077,13.907,13.766,,,
2751,2010/8/24 7:30,14.207,14.074,13.91,13.771,,,
2752,2010/8/24 7:45,14.195,14.071,13.912,13.775,,,
2753,2010/8/24 8:00,14.185,14.066,13.915,13.78,,,
2754,2010/8/24 8:15,14.173,14.063,13.916,13.784,,,
2755,2010/8/24 8:30,14.162,14.059,13.918,13.789,,,
2756,2010/8/24 8:45,14.153,14.056,13.919,13.793,,,
2757,2010/8/24 9:00,14.144,14.051,13.921,13.796,,,
2758,2010/8/24 9:15,14.135,14.047,13.922,13.799,,,
2759,2010/8/24 9:30,14.128,14.044,13.922,13.804,,,
2760,2010/8/24 9:45,14.122,14.039,13.924,13.807,,,
2761,2010/8/24 10:00,14.116,14.036,13.924,13.81,,,
2762,2010/8/24 10:15,14.11,14.033,13.924,13.813,,,
2763,2010/8/24 10:30,14.104,14.03,13.924,13.816,,,
2764,2010/8/24 10:45,14.099,14.026,13.924,13.819,,,
2765,2010/8/24 11:00,14.095,14.023,13.924,13.822,,,
2766,2010/8/24 11:15,14.092,14.02,13.924,13.823,,,
2767,2010/8/24 11:30,14.089,14.018,13.924,13.826,,,
2768,2010/8/24 11:45,14.087,14.015,13.924,13.829,,,
2769,2010/8/24 12:00,14.087,14.014,13.925,13.831,,,
2770,2010/8/24 12:15,14.089,14.011,13.925,13.834,,,
2771,2010/8/24 12:30,14.092,14.009,13.924,13.835,,,
2772,2010/8/24 12:45,14.098,14.009,13.924,13.837,,,
2773,2010/8/24 13:00,14.104,14.008,13.924,13.84,,,
2774,2010/8/24 13:15,14.111,14.009,13.924,13.84,,,
2775,2010/8/24 13:30,14.122,14.011,13.925,13.843,,,
2776,2010/8/24 13:45,14.129,14.014,13.927,13.846,,,
2777,2010/8/24 14:00,14.138,14.015,13.928,13.847,,,
2778,2010/8/24 14:15,14.149,14.018,13.928,13.849,,,
2779,2010/8/24 14:30,14.162,14.021,13.93,13.85,,,
2780,2010/8/24 14:45,14.179,14.026,13.931,13.852,,,
2781,2010/8/24 15:00,14.198,14.032,13.936,13.856,,,
2782,2010/8/24 15:15,14.214,14.036,13.937,13.858,,,
2783,2010/8/24 15:30,14.231,14.041,13.937,13.856,,,
2784,2010/8/24 15:45,14.25,14.048,13.94,13.858,,,
2785,2010/8/24 16:00,14.267,14.056,13.943,13.861,,,
2786,2010/8/24 16:15,14.283,14.063,13.946,13.862,,,
2787,2010/8/24 16:30,14.298,14.072,13.949,13.864,,,
2788,2010/8/24 16:45,14.315,14.08,13.954,13.867,,,
2789,2010/8/24 17:00,14.33,14.089,13.957,13.868,,,
2790,2010/8/24 17:15,14.345,14.098,13.961,13.871,,,
2791,2010/8/24 17:30,14.36,14.107,13.966,13.873,,,
2792,2010/8/24 17:45,14.373,14.116,13.97,13.876,,,
2793,2010/8/24 18:00,14.387,14.128,13.976,13.879,,,
2794,2010/8/24 18:15,14.402,14.138,13.982,13.882,,,
2795,2010/8/24 18:30,14.414,14.146,13.987,13.885,,,
2796,2010/8/24 18:45,14.424,14.155,13.991,13.888,,,
2797,2010/8/24 19:00,14.435,14.164,13.999,13.891,,,
2798,2010/8/24 19:15,14.445,14.173,14.003,13.894,,,
2799,2010/8/24 19:30,14.453,14.18,14.009,13.897,,,
2800,2010/8/24 19:45,14.46,14.188,14.014,13.9,,,
2801,2010/8/24 20:00,14.468,14.195,14.02,13.904,,,
2802,2010/8/24 20:15,14.474,14.203,14.024,13.907,,,
2803,2010/8/24 20:30,14.481,14.21,14.03,13.91,,,
2804,2010/8/24 20:45,14.489,14.217,14.036,13.915,,,
2805,2010/8/24 21:00,14.496,14.226,14.042,13.919,,,
2806,2010/8/24 21:15,14.501,14.234,14.05,13.922,,,
2807,2010/8/24 21:30,14.505,14.241,14.056,13.927,,,
2808,2010/8/24 21:45,14.509,14.247,14.062,13.931,,,
2809,2010/8/24 22:00,14.511,14.253,14.066,13.936,,,
2810,2010/8/24 22:15,14.511,14.259,14.072,13.94,,,
2811,2010/8/24 22:30,14.508,14.267,14.078,13.945,,,
2812,2010/8/24 22:45,14.503,14.273,14.086,13.949,,,
2813,2010/8/24 23:00,14.496,14.279,14.092,13.954,,,
2814,2010/8/24 23:15,14.487,14.283,14.099,13.958,,,
2815,2010/8/24 23:30,14.475,14.285,14.104,13.963,,,
2816,2010/8/24 23:45,14.459,14.285,14.108,13.966,,,
2817,2010/9/24 0:00,14.439,14.285,14.113,13.97,,,
2818,2010/9/24 0:15,14.417,14.28,14.113,13.973,,,
2819,2010/9/24 0:30,14.394,14.277,14.116,13.978,,,
2820,2010/9/24 0:45,14.372,14.271,14.117,13.981,,,
2821,2010/9/24 1:00,14.352,14.267,14.12,13.985,,,
2822,2010/9/24 1:15,14.334,14.261,14.12,13.988,,,
2823,2010/9/24 1:30,14.319,14.253,14.122,13.991,,,
2824,2010/9/24 1:45,14.304,14.247,14.122,13.994,,,
2825,2010/9/24 2:00,14.292,14.241,14.123,13.997,,,
2826,2010/9/24 2:15,14.28,14.234,14.122,14,,,
2827,2010/9/24 2:30,14.27,14.228,14.122,14.003,,,
2828,2010/9/24 2:45,14.259,14.222,14.122,14.005,,,
2829,2010/9/24 3:00,14.249,14.216,14.12,14.008,,,
2830,2010/9/24 3:15,14.24,14.21,14.119,14.009,,,
2831,2010/9/24 3:30,14.231,14.204,14.117,14.011,,,
2832,2010/9/24 3:45,14.223,14.198,14.116,14.012,,,
2833,2010/9/24 4:00,14.216,14.192,14.114,14.014,,,
2834,2010/9/24 4:15,14.207,14.188,14.113,14.015,,,
2835,2010/9/24 4:30,14.2,14.182,14.111,14.015,,,
2836,2010/9/24 4:45,14.192,14.177,14.11,14.017,,,
2837,2010/9/24 5:00,14.185,14.173,14.108,14.018,,,
2838,2010/9/24 5:15,14.179,14.167,14.105,14.018,,,
2839,2010/9/24 5:30,14.173,14.162,14.104,14.02,,,
2840,2010/9/24 5:45,14.167,14.158,14.102,14.02,,,
2841,2010/9/24 6:00,14.161,14.153,14.101,14.02,,,
2842,2010/9/24 6:15,14.155,14.149,14.099,14.021,,,
2843,2010/9/24 6:30,14.149,14.146,14.096,14.021,,,
2844,2010/9/24 6:45,14.144,14.141,14.095,14.021,,,
2845,2010/9/24 7:00,14.14,14.137,14.093,14.021,,,
2846,2010/9/24 7:15,14.135,14.134,14.092,14.021,,,
2847,2010/9/24 7:30,14.131,14.129,14.09,14.021,,,
2848,2010/9/24 7:45,14.126,14.126,14.087,14.021,,,
2849,2010/9/24 8:00,14.122,14.122,14.086,14.021,,,
2850,2010/9/24 8:15,14.119,14.119,14.084,14.021,,,
2851,2010/9/24 8:30,14.116,14.116,14.083,14.021,,,
2852,2010/9/24 8:45,14.111,14.113,14.08,14.021,,,
2853,2010/9/24 9:00,14.108,14.11,14.078,14.021,,,
2854,2010/9/24 9:15,14.107,14.107,14.077,14.02,,,
2855,2010/9/24 9:30,14.104,14.104,14.074,14.02,,,
2856,2010/9/24 9:45,14.102,14.101,14.072,14.02,,,
2857,2010/9/24 10:00,14.101,14.098,14.071,14.02,,,
2858,2010/9/24 10:15,14.099,14.096,14.069,14.02,,,
2859,2010/9/24 10:30,14.101,14.093,14.069,14.02,,,
2860,2010/9/24 10:45,14.102,14.092,14.068,14.02,,,
2861,2010/9/24 11:00,14.104,14.09,14.066,14.018,,,
2862,2010/9/24 11:15,14.108,14.089,14.065,14.018,,,
2863,2010/9/24 11:30,14.113,14.089,14.065,14.018,,,
2864,2010/9/24 11:45,14.119,14.089,14.063,14.018,,,
2865,2010/9/24 12:00,14.126,14.089,14.063,14.018,,,
2866,2010/9/24 12:15,14.135,14.09,14.062,14.018,,,
2867,2010/9/24 12:30,14.144,14.09,14.062,14.018,,,
2868,2010/9/24 12:45,14.155,14.092,14.06,14.018,,,
2869,2010/9/24 13:00,14.164,14.095,14.06,14.018,,,
2870,2010/9/24 13:15,14.174,14.096,14.06,14.018,,,
2871,2010/9/24 13:30,14.186,14.099,14.06,14.017,,,
2872,2010/9/24 13:45,14.2,14.104,14.06,14.017,,,
2873,2010/9/24 14:00,14.216,14.107,14.06,14.017,,,
2874,2010/9/24 14:15,14.231,14.111,14.062,14.017,,,
2875,2010/9/24 14:30,14.244,14.116,14.062,14.017,,,
2876,2010/9/24 14:45,14.258,14.12,14.063,14.017,,,
2877,2010/9/24 15:00,14.27,14.126,14.065,14.017,,,
2878,2010/9/24 15:15,14.283,14.132,14.066,14.018,,,
2879,2010/9/24 15:30,14.297,14.14,14.068,14.018,,,
2880,2010/9/24 15:45,14.313,14.146,14.071,14.018,,,
2881,2010/9/24 16:00,14.33,14.153,14.074,14.018,,,
2882,2010/9/24 16:15,14.348,14.162,14.077,14.02,,,
2883,2010/9/24 16:30,14.367,14.171,14.08,14.021,,,
2884,2010/9/24 16:45,14.387,14.18,14.084,14.023,,,
2885,2010/9/24 17:00,14.406,14.189,14.089,14.024,,,
2886,2010/9/24 17:15,14.424,14.2,14.092,14.026,,,
2887,2010/9/24 17:30,14.442,14.21,14.096,14.027,,,
2888,2010/9/24 17:45,14.462,14.219,14.101,14.029,,,
2889,2010/9/24 18:00,14.483,14.231,14.107,14.03,,,
2890,2010/9/24 18:15,14.502,14.243,14.111,14.033,,,
2891,2010/9/24 18:30,14.518,14.255,14.117,14.035,,,
2892,2010/9/24 18:45,14.532,14.267,14.123,14.038,,,
2893,2010/9/24 19:00,14.545,14.277,14.129,14.039,,,
2894,2010/9/24 19:15,14.562,14.289,14.135,14.042,,,
2895,2010/9/24 19:30,14.578,14.3,14.143,14.045,,,
2896,2010/9/24 19:45,14.598,14.309,14.147,14.048,,,
2897,2010/9/24 20:00,14.622,14.321,14.153,14.051,,,
2898,2010/9/24 20:15,14.638,14.333,14.161,14.054,,,
2899,2010/9/24 20:30,14.655,14.345,14.167,14.057,,,
2900,2010/9/24 20:45,14.667,14.355,14.174,14.062,,,
2901,2010/9/24 21:00,14.679,14.37,14.182,14.065,,,
2902,2010/9/24 21:15,14.688,14.384,14.189,14.068,,,
2903,2010/9/24 21:30,14.692,14.394,14.197,14.072,,,
2904,2010/9/24 21:45,14.692,14.403,14.204,14.077,,,
2905,2010/9/24 22:00,14.689,14.409,14.21,14.08,,,
2906,2010/9/24 22:15,14.682,14.415,14.216,14.084,,,
2907,2010/9/24 22:30,14.671,14.42,14.22,14.087,,,
2908,2010/9/24 22:45,14.659,14.423,14.226,14.092,,,
2909,2010/9/24 23:00,14.646,14.426,14.232,14.096,,,
2910,2010/9/24 23:15,14.631,14.427,14.237,14.099,,,
2911,2010/9/24 23:30,14.614,14.427,14.243,14.104,,,
2912,2010/9/24 23:45,14.596,14.427,14.246,14.108,,,
2913,2010/10/24 0:00,14.577,14.426,14.25,14.111,,,
2914,2010/10/24 0:15,14.557,14.423,14.253,14.116,,,
2915,2010/10/24 0:30,14.536,14.42,14.258,14.119,,,
2916,2010/10/24 0:45,14.517,14.415,14.261,14.123,,,
2917,2010/10/24 1:00,14.496,14.411,14.262,14.126,,,
2918,2010/10/24 1:15,14.475,14.405,14.264,14.131,,,
2919,2010/10/24 1:30,14.454,14.397,14.265,14.134,,,
2920,2010/10/24 1:45,14.433,14.391,14.265,14.137,,,
2921,2010/10/24 2:00,14.412,14.384,14.267,14.14,,,
2922,2010/10/24 2:15,14.391,14.376,14.267,14.143,,,
2923,2010/10/24 2:30,14.37,14.367,14.265,14.144,,,
2924,2010/10/24 2:45,14.349,14.358,14.265,14.147,,,
2925,2010/10/24 3:00,14.328,14.349,14.264,14.149,,,
2926,2010/10/24 3:15,14.309,14.34,14.262,14.15,,,
2927,2010/10/24 3:30,14.289,14.33,14.259,14.153,,,
2928,2010/10/24 3:45,14.27,14.321,14.258,14.155,,,
2929,2010/10/24 4:00,14.25,14.31,14.255,14.155,,,
2930,2010/10/24 4:15,14.232,14.3,14.252,14.156,,,
2931,2010/10/24 4:30,14.216,14.289,14.249,14.156,,,
2932,2010/10/24 4:45,14.198,14.279,14.246,14.158,,,
2933,2010/10/24 5:00,14.182,14.268,14.241,14.158,,,
2934,2010/10/24 5:15,14.165,14.259,14.237,14.158,,,
2935,2010/10/24 5:30,14.149,14.249,14.234,14.158,,,
2936,2010/10/24 5:45,14.134,14.238,14.229,14.158,,,
2937,2010/10/24 6:00,14.119,14.228,14.225,14.156,,,
2938,2010/10/24 6:15,14.104,14.217,14.219,14.156,,,
2939,2010/10/24 6:30,14.09,14.207,14.214,14.155,,,
2940,2010/10/24 6:45,14.077,14.198,14.21,14.155,,,
2941,2010/10/24 7:00,14.063,14.188,14.204,14.153,,,
2942,2010/10/24 7:15,14.051,14.179,14.2,14.152,,,
2943,2010/10/24 7:30,14.041,14.17,14.194,14.15,,,
2944,2010/10/24 7:45,14.03,14.161,14.189,14.149,,,
2945,2010/10/24 8:00,14.021,14.152,14.183,14.146,,,
2946,2010/10/24 8:15,14.014,14.143,14.179,14.144,,,
2947,2010/10/24 8:30,14.006,14.135,14.173,14.143,,,
2948,2010/10/24 8:45,14,14.128,14.168,14.141,,,
2949,2010/10/24 9:00,13.997,14.12,14.162,14.138,,,
2950,2010/10/24 9:15,13.993,14.113,14.158,14.137,,,
2951,2010/10/24 9:30,13.993,14.107,14.153,14.134,,,
2952,2010/10/24 9:45,13.993,14.101,14.147,14.131,,,
2953,2010/10/24 10:00,13.994,14.095,14.143,14.129,,,
2954,2010/10/24 10:15,13.997,14.09,14.138,14.126,,,
2955,2010/10/24 10:30,14.002,14.086,14.134,14.123,,,
2956,2010/10/24 10:45,14.008,14.083,14.129,14.122,,,
2957,2010/10/24 11:00,14.014,14.081,14.125,14.119,,,
2958,2010/10/24 11:15,14.023,14.078,14.122,14.116,,,
2959,2010/10/24 11:30,14.032,14.077,14.117,14.114,,,
2960,2010/10/24 11:45,14.042,14.077,14.114,14.111,,,
2961,2010/10/24 12:00,14.054,14.077,14.111,14.11,,,
2962,2010/10/24 12:15,14.066,14.078,14.11,14.107,,,
2963,2010/10/24 12:30,14.077,14.08,14.107,14.105,,,
2964,2010/10/24 12:45,14.089,14.081,14.105,14.102,,,
2965,2010/10/24 13:00,14.101,14.084,14.104,14.101,,,
2966,2010/10/24 13:15,14.116,14.086,14.102,14.099,,,
2967,2010/10/24 13:30,14.132,14.09,14.101,14.096,,,
2968,2010/10/24 13:45,14.149,14.093,14.099,14.095,,,
2969,2010/10/24 14:00,14.165,14.098,14.099,14.093,,,
2970,2010/10/24 14:15,14.18,14.104,14.099,14.092,,,
2971,2010/10/24 14:30,14.195,14.108,14.099,14.092,,,
2972,2010/10/24 14:45,14.21,14.114,14.101,14.09,,,
2973,2010/10/24 15:00,14.226,14.12,14.101,14.089,,,
2974,2010/10/24 15:15,14.241,14.128,14.102,14.089,,,
2975,2010/10/24 15:30,14.256,14.134,14.104,14.087,,,
2976,2010/10/24 15:45,14.268,14.141,14.107,14.087,,,
2977,2010/10/24 16:00,14.28,14.149,14.108,14.087,,,
2978,2010/10/24 16:15,14.292,14.156,14.111,14.087,,,
2979,2010/10/24 16:30,14.304,14.162,14.113,14.087,,,
2980,2010/10/24 16:45,14.316,14.17,14.116,14.087,,,
2981,2010/10/24 17:00,14.327,14.176,14.119,14.087,,,
2982,2010/10/24 17:15,14.337,14.183,14.122,14.087,,,
2983,2010/10/24 17:30,14.346,14.189,14.125,14.089,,,
2984,2010/10/24 17:45,14.355,14.197,14.128,14.089,,,
2985,2010/10/24 18:00,14.363,14.203,14.131,14.09,,,
2986,2010/10/24 18:15,14.369,14.208,14.135,14.09,,,
2987,2010/10/24 18:30,14.375,14.219,14.138,14.092,,,
