dates,tension,temperature_stream,dH
25-07-2015 13:00,0.57387,16.701,0.08881584387364203
25-07-2015 13:15,0.57387,16.511,0.08917679802287681
25-07-2015 13:30,0.57387,16.558,0.08917317325914424
25-07-2015 13:45,0.57387,16.534,0.08927830686037794
25-07-2015 14:00,0.57387,16.654,0.08916126237040467
25-07-2015 14:15,0.57387,16.582,0.08933844101716032
25-07-2015 14:30,0.57387,16.749,0.08914674692383485
25-07-2015 14:45,0.57326,16.582,0.08953559557007774
25-07-2015 15:00,0.57326,16.582,0.08959717328118899
25-07-2015 15:15,0.57326,16.558,0.08969346730641174
25-07-2015 15:30,0.57326,16.63,0.08963967308621498
25-07-2015 15:45,0.57326,16.534,0.08984151690873537
25-07-2015 16:00,0.57326,16.487,0.08996504972200514
25-07-2015 16:15,0.57326,16.511,0.08997620911125777
25-07-2015 16:30,0.57326,16.511,0.09002087100361292
25-07-2015 16:45,0.57326,16.487,0.09009883450650323
25-07-2015 17:00,0.57265,16.511,0.09016773463359573
25-07-2015 17:15,0.57265,16.463,0.0902748569016665
25-07-2015 17:30,0.57265,16.439,0.09034096369183993
25-07-2015 17:45,0.57265,16.439,0.09036592366344277
25-07-2015 18:00,0.57265,16.439,0.09038653203151488
25-07-2015 18:15,0.57265,16.439,0.09040269609805923
25-07-2015 18:30,0.57265,16.439,0.09041434315588294
25-07-2015 18:45,0.57265,16.415,0.09045832830251796
25-07-2015 19:00,0.57265,16.415,0.09046080472835877
25-07-2015 19:15,0.57265,16.392,0.09049403845605862
25-07-2015 19:30,0.57265,16.392,0.09048729974341911
25-07-2015 19:45,0.57265,16.392,0.090475988576604
25-07-2015 20:00,0.57265,16.344,0.09053397080785416
25-07-2015 20:15,0.57265,16.344,0.09051368770652699
25-07-2015 20:30,0.57265,16.296,0.09056286045506022
25-07-2015 20:45,0.57265,16.272,0.0905708774354091
25-07-2015 21:00,0.57265,16.249,0.09057323827418118
25-07-2015 21:15,0.57265,16.177,0.09064698204527981
25-07-2015 21:30,0.57265,16.153,0.09064310732217772
25-07-2015 21:45,0.57265,16.082,0.09070788968189887
25-07-2015 22:00,0.57265,16.034,0.09073388201256549
25-07-2015 22:15,0.57265,15.986,0.09075666909896599
25-07-2015 22:30,0.57265,15.963,0.09073803516956244
25-07-2015 22:45,0.57265,15.891,0.09079202122119107
25-07-2015 23:00,0.57265,15.843,0.09080662218591841
25-07-2015 23:15,0.57265,15.772,0.09085438157463671
25-07-2015 23:30,0.57265,15.724,0.09086483633295667
25-07-2015 23:45,0.57265,15.652,0.09091054862172009
26-07-2015 00:00,0.57265,15.605,0.09091645807588303
26-07-2015 00:15,0.57265,15.533,0.09095975382007432
26-07-2015 00:30,0.57265,15.461,0.09100229384592858
26-07-2015 00:45,0.57265,15.414,0.09100593954435855
26-07-2015 01:00,0.57265,15.342,0.09104789022253766
26-07-2015 01:15,0.57265,15.27,0.0910900099223092
26-07-2015 01:30,0.57265,15.223,0.09109416192524415
26-07-2015 01:45,0.57265,15.151,0.09113754326112024
26-07-2015 02:00,0.57265,15.103,0.09114510404969547
26-07-2015 02:15,0.57265,15.031,0.09119095728105935
26-07-2015 02:30,0.57265,14.96,0.0912369494430761
26-07-2015 02:45,0.57265,14.864,0.09132334789111206
26-07-2015 03:00,0.57265,14.792,0.09137507526336897
26-07-2015 03:15,0.57265,14.721,0.0914277665991385
26-07-2015 03:30,0.57265,14.649,0.09148475163351863
26-07-2015 03:45,0.57265,14.601,0.09150782678268196
26-07-2015 04:00,0.57265,14.529,0.09157103525195157
26-07-2015 04:15,0.57265,14.457,0.09163768327597334
26-07-2015 04:30,0.57265,14.361,0.0917448765917725
26-07-2015 04:45,0.57265,14.29,0.0918174443006645
26-07-2015 05:00,0.57326,14.218,0.09182699207183112
