Titre de trace : point_46,,,,,,,,,,,,,,,
#,"Date Heure, GMT+01:00","Tension, V (LGR S/N: 10831978, SEN S/N: 10831978, LBL: dh)","Temp., °C (LGR S/N: 10831978, SEN S/N: 10831978, LBL: T°C)",Hôte connecté (LGR S/N: 10831978),Arrêté (LGR S/N: 10831978),Fin de fichier (LGR S/N: 10831978),,,,,,,,,
895,26/06/2019 19:30,1.255940617,12.903,,,,,,,,,,,,
896,26/06/2019 19:45,1.255527487,12.877,,,,,,,,,,,,
897,26/06/2019 20:00,1.254974795,12.865,,,,,,,,,,,,
898,26/06/2019 20:15,1.254986849,12.853,,,,,,,,,,,,
899,26/06/2019 20:30,1.255618326,12.832,,,,,,,,,,,,
900,26/06/2019 20:45,1.255044106,12.796,,,,,,,,,,,,
901,26/06/2019 21:00,1.255773204,12.763,,,,,,,,,,,,
902,26/06/2019 21:15,1.256164373,12.72,,,,,,,,,,,,
903,26/06/2019 21:30,1.255574044,12.683,,,,,,,,,,,,
904,26/06/2019 21:45,1.254790085,12.64,,,,,,,,,,,,
905,26/06/2019 22:00,1.255080941,12.606,,,,,,,,,,,,
906,26/06/2019 22:15,1.254300677,12.565,,,,,,,,,,,,
907,26/06/2019 22:30,1.255297527,12.521,,,,,,,,,,,,
908,26/06/2019 22:45,1.254816589,12.483,,,,,,,,,,,,
909,26/06/2019 23:00,1.254767183,12.447,,,,,,,,,,,,
910,26/06/2019 23:15,1.255667417,12.414,,,,,,,,,,,,
911,26/06/2019 23:30,1.253881151,12.375,,,,,,,,,,,,
912,26/06/2019 23:45,1.25300592,12.332,,,,,,,,,,,,
913,27/06/2019 00:00,1.252877978,12.289,,,,,,,,,,,,
914,27/06/2019 00:15,1.253742298,12.252,,,,,,,,,,,,
915,27/06/2019 00:30,1.252417452,12.225,,,,,,,,,,,,
916,27/06/2019 00:45,1.251269446,12.198,,,,,,,,,,,,
917,27/06/2019 01:00,1.253468657,12.178,,,,,,,,,,,,
918,27/06/2019 01:15,1.253235095,12.172,,,,,,,,,,,,
919,27/06/2019 01:30,1.252624713,12.172,,,,,,,,,,,,
920,27/06/2019 01:45,1.252276452,12.195,,,,,,,,,,,,
921,27/06/2019 02:00,1.25301578,12.237,,,,,,,,,,,,
922,27/06/2019 02:15,1.251070369,12.311,,,,,,,,,,,,
923,27/06/2019 02:30,1.253602672,12.391,,,,,,,,,,,,
924,27/06/2019 02:45,1.252435764,12.468,,,,,,,,,,,,
925,27/06/2019 03:00,1.2535799,12.567,,,,,,,,,,,,
926,27/06/2019 03:15,1.253235594,12.711,,,,,,,,,,,,
927,27/06/2019 03:30,1.25412181,12.868,,,,,,,,,,,,
928,27/06/2019 03:45,1.254351253,12.986,,,,,,,,,,,,
929,27/06/2019 04:00,1.253780914,13.037,,,,,,,,,,,,
930,27/06/2019 04:15,1.25514124,13.023,,,,,,,,,,,,
931,27/06/2019 04:30,1.254600215,13.13,,,,,,,,,,,,
932,27/06/2019 04:45,1.254241238,13.317,,,,,,,,,,,,
933,27/06/2019 05:00,1.254367704,13.299,,,,,,,,,,,,
934,27/06/2019 05:15,1.252659809,13.5,,,,,,,,,,,,
935,27/06/2019 05:30,1.254945491,13.587,,,,,,,,,,,,
936,27/06/2019 05:45,1.254298809,13.714,,,,,,,,,,,,
937,27/06/2019 06:00,1.253457445,13.66,,,,,,,,,,,,
938,27/06/2019 06:15,1.254273797,13.631,,,,,,,,,,,,
939,27/06/2019 06:30,1.25324531,13.786,,,,,,,,,,,,
940,27/06/2019 06:45,1.254257993,13.925,,,,,,,,,,,,
941,27/06/2019 07:00,1.254427516,13.955,,,,,,,,,,,,
942,27/06/2019 07:15,1.25240543,13.952,,,,,,,,,,,,
943,27/06/2019 07:30,1.253081041,14.012,,,,,,,,,,,,
944,27/06/2019 07:45,1.252629233,13.945,,,,,,,,,,,,
945,27/06/2019 08:00,1.254269762,13.936,,,,,,,,,,,,
946,27/06/2019 08:15,1.2535783,13.994,,,,,,,,,,,,
947,27/06/2019 08:30,1.253567251,14.005,,,,,,,,,,,,
948,27/06/2019 08:45,1.251979104,14.03,,,,,,,,,,,,
949,27/06/2019 09:00,1.253635032,14.159,,,,,,,,,,,,
950,27/06/2019 09:15,1.252861054,14.231,,,,,,,,,,,,
951,27/06/2019 09:30,1.251945753,14.279,,,,,,,,,,,,
952,27/06/2019 09:45,1.252852013,14.24,,,,,,,,,,,,
953,27/06/2019 10:00,1.2521863,14.102,,,,,,,,,,,,
954,27/06/2019 10:15,1.253322068,14.056,,,,,,,,,,,,
955,27/06/2019 10:30,1.252797972,14.078,,,,,,,,,,,,
956,27/06/2019 10:45,1.25288225,14.102,,,,,,,,,,,,
957,27/06/2019 11:00,1.252338598,14.081,,,,,,,,,,,,
958,27/06/2019 11:15,1.253712665,14.059,,,,,,,,,,,,
959,27/06/2019 11:30,1.25396158,14.027,,,,,,,,,,,,
960,27/06/2019 11:45,1.253035939,13.949,,,,,,,,,,,,
961,27/06/2019 12:00,1.254129047,13.883,,,,,,,,,,,,
962,27/06/2019 12:15,1.254610806,13.835,,,,,,,,,,,,
963,27/06/2019 12:30,1.252993952,13.775,,,,,,,,,,,,
964,27/06/2019 12:45,1.25217584,13.766,,,,,,,,,,,,
965,27/06/2019 13:00,1.253230776,13.738,,,,,,,,,,,,
966,27/06/2019 13:15,1.25267837,13.703,,,,,,,,,,,,
967,27/06/2019 13:30,1.251966201,13.651,,,,,,,,,,,,
968,27/06/2019 13:45,1.252544254,13.598,,,,,,,,,,,,
969,27/06/2019 14:00,1.253553159,13.542,,,,,,,,,,,,
970,27/06/2019 14:15,1.252613851,13.506,,,,,,,,,,,,
971,27/06/2019 14:30,1.251186646,13.473,,,,,,,,,,,,
972,27/06/2019 14:45,1.250084276,13.446,,,,,,,,,,,,
973,27/06/2019 15:00,1.250597608,13.412,,,,,,,,,,,,
974,27/06/2019 15:15,1.24888715,13.36,,,,,,,,,,,,
975,27/06/2019 15:30,1.252095266,13.284,,,,,,,,,,,,
976,27/06/2019 15:45,1.252702201,13.242,,,,,,,,,,,,
977,27/06/2019 16:00,1.250159531,13.178,,,,,,,,,,,,
978,27/06/2019 16:15,1.248743662,13.111,,,,,,,,,,,,
979,27/06/2019 16:30,1.248287836,13.048,,,,,,,,,,,,
980,27/06/2019 16:45,1.248808199,13.007,,,,,,,,,,,,
981,27/06/2019 17:00,1.247966835,12.953,,,,,,,,,,,,
982,27/06/2019 17:15,1.248162327,12.889,,,,,,,,,,,,
983,27/06/2019 17:30,1.249192004,12.818,,,,,,,,,,,,
984,27/06/2019 17:45,1.249107293,12.749,,,,,,,,,,,,
985,27/06/2019 18:00,1.248767925,12.695,,,,,,,,,,,,
986,27/06/2019 18:15,1.2496081,12.665,,,,,,,,,,,,
987,27/06/2019 18:30,1.25025669,12.644,,,,,,,,,,,,
988,27/06/2019 18:45,1.248941567,12.613,,,,,,,,,,,,
989,27/06/2019 19:00,1.248017364,12.579,,,,,,,,,,,,
990,27/06/2019 19:15,1.247350545,12.55,,,,,,,,,,,,
991,27/06/2019 19:30,1.247770595,12.518,,,,,,,,,,,,
992,27/06/2019 19:45,1.245285367,12.482,,,,,,,,,,,,
993,27/06/2019 20:00,1.245883261,12.449,,,,,,,,,,,,
994,27/06/2019 20:15,1.243114816,12.411,,,,,,,,,,,,
995,27/06/2019 20:30,1.2444586,12.351,,,,,,,,,,,,
996,27/06/2019 20:45,1.245367837,12.292,,,,,,,,,,,,
997,27/06/2019 21:00,1.244681499,12.237,,,,,,,,,,,,
998,27/06/2019 21:15,1.244647162,12.186,,,,,,,,,,,,
999,27/06/2019 21:30,1.245042348,12.139,,,,,,,,,,,,
1000,27/06/2019 21:45,1.243325864,12.093,,,,,,,,,,,,
1001,27/06/2019 22:00,1.244172388,12.051,,,,,,,,,,,,
1002,27/06/2019 22:15,1.246482279,12.006,,,,,,,,,,,,
1003,27/06/2019 22:30,1.246653663,11.966,,,,,,,,,,,,
1004,27/06/2019 22:45,1.248060915,11.928,,,,,,,,,,,,
1005,27/06/2019 23:00,1.247882315,11.89,,,,,,,,,,,,
1006,27/06/2019 23:15,1.247069511,11.853,,,,,,,,,,,,
1007,27/06/2019 23:30,1.247298622,11.818,,,,,,,,,,,,
1008,27/06/2019 23:45,1.247770013,11.786,,,,,,,,,,,,
1009,28/06/2019 00:00,1.247152166,11.748,,,,,,,,,,,,
1010,28/06/2019 00:15,1.246706136,11.715,,,,,,,,,,,,
1011,28/06/2019 00:30,1.246695335,11.686,,,,,,,,,,,,
1012,28/06/2019 00:45,1.246128866,11.665,,,,,,,,,,,,
1013,28/06/2019 01:00,1.24566576,11.649,,,,,,,,,,,,
1014,28/06/2019 01:15,1.245873491,11.658,,,,,,,,,,,,
1015,28/06/2019 01:30,1.244490632,11.649,,,,,,,,,,,,
1016,28/06/2019 01:45,1.245861151,11.693,,,,,,,,,,,,
1017,28/06/2019 02:00,1.244594428,11.699,,,,,,,,,,,,
1018,28/06/2019 02:15,1.245008351,11.781,,,,,,,,,,,,
1019,28/06/2019 02:30,1.245968615,11.887,,,,,,,,,,,,
1020,28/06/2019 02:45,1.246298408,12.013,,,,,,,,,,,,
1021,28/06/2019 03:00,1.244626021,12.031,,,,,,,,,,,,
1022,28/06/2019 03:15,1.246263683,12.093,,,,,,,,,,,,
1023,28/06/2019 03:30,1.245677124,12.092,,,,,,,,,,,,
1024,28/06/2019 03:45,1.245122322,12.19,,,,,,,,,,,,
1025,28/06/2019 04:00,1.242958601,12.328,,,,,,,,,,,,
1026,28/06/2019 04:15,1.246263813,12.462,,,,,,,,,,,,
1027,28/06/2019 04:30,1.246421789,12.583,,,,,,,,,,,,
1028,28/06/2019 04:45,1.246309284,12.695,,,,,,,,,,,,
1029,28/06/2019 05:00,1.244349672,12.874,,,,,,,,,,,,
1030,28/06/2019 05:15,1.246154351,13.048,,,,,,,,,,,,
1031,28/06/2019 05:30,1.243809874,13.082,,,,,,,,,,,,
1032,28/06/2019 05:45,1.24411447,13.04,,,,,,,,,,,,
1033,28/06/2019 06:00,1.242963349,13.124,,,,,,,,,,,,
1034,28/06/2019 06:15,1.243436648,13.198,,,,,,,,,,,,
1035,28/06/2019 06:30,1.242811098,13.321,,,,,,,,,,,,
1036,28/06/2019 06:45,1.243269984,13.557,,,,,,,,,,,,
1037,28/06/2019 07:00,1.242155108,13.798,,,,,,,,,,,,
1038,28/06/2019 07:15,1.245543695,13.849,,,,,,,,,,,,
1039,28/06/2019 07:30,1.242883101,13.874,,,,,,,,,,,,
1040,28/06/2019 07:45,1.245356423,13.99,,,,,,,,,,,,
1041,28/06/2019 08:00,1.243814668,14.054,,,,,,,,,,,,
1042,28/06/2019 08:15,1.246210698,13.963,,,,,,,,,,,,
1043,28/06/2019 08:30,1.245748744,14.014,,,,,,,,,,,,
1044,28/06/2019 08:45,1.245911991,14.09,,,,,,,,,,,,
1045,28/06/2019 09:00,1.245104356,14.116,,,,,,,,,,,,
1046,28/06/2019 09:15,1.243724733,14.206,,,,,,,,,,,,
1047,28/06/2019 09:30,1.24445197,14.243,,,,,,,,,,,,
1048,28/06/2019 09:45,1.244623068,14.226,,,,,,,,,,,,
1049,28/06/2019 10:00,1.244081463,14.22,,,,,,,,,,,,
1050,28/06/2019 10:15,1.244186835,14.223,,,,,,,,,,,,
1051,28/06/2019 10:30,1.246306542,14.214,,,,,,,,,,,,
1052,28/06/2019 10:45,1.246222227,14.173,,,,,,,,,,,,
1053,28/06/2019 11:00,1.246560295,14.092,,,,,,,,,,,,
1054,28/06/2019 11:15,1.245080672,14.026,,,,,,,,,,,,
1055,28/06/2019 11:30,1.244499669,13.957,,,,,,,,,,,,
1056,28/06/2019 11:45,1.245076755,13.922,,,,,,,,,,,,
1057,28/06/2019 12:00,1.244564962,13.892,,,,,,,,,,,,
1058,28/06/2019 12:15,1.245531641,13.861,,,,,,,,,,,,
1059,28/06/2019 12:30,1.245378587,13.843,,,,,,,,,,,,
1060,28/06/2019 12:45,1.245314436,13.816,,,,,,,,,,,,
1061,28/06/2019 13:00,1.245700582,13.778,,,,,,,,,,,,
1062,28/06/2019 13:15,1.245803189,13.744,,,,,,,,,,,,
1063,28/06/2019 13:30,1.245885273,13.685,,,,,,,,,,,,
1064,28/06/2019 13:45,1.249730644,13.622,,,,,,,,,,,,
1065,28/06/2019 14:00,1.247549044,13.562,,,,,,,,,,,,
1066,28/06/2019 14:15,1.248892505,13.508,,,,,,,,,,,,
1067,28/06/2019 14:30,1.247830352,13.458,,,,,,,,,,,,
1068,28/06/2019 14:45,1.246384311,13.404,,,,,,,,,,,,
1069,28/06/2019 15:00,1.248876386,13.348,,,,,,,,,,,,
1070,28/06/2019 15:15,1.248317234,13.297,,,,,,,,,,,,
1071,28/06/2019 15:30,1.250758329,13.252,,,,,,,,,,,,
1072,28/06/2019 15:45,1.250140445,13.197,,,,,,,,,,,,
1073,28/06/2019 16:00,1.251320162,13.147,,,,,,,,,,,,
1074,28/06/2019 16:15,1.250307663,13.093,,,,,,,,,,,,
1075,28/06/2019 16:30,1.250973293,13.038,,,,,,,,,,,,
1076,28/06/2019 16:45,1.250569167,12.986,,,,,,,,,,,,
1077,28/06/2019 17:00,1.250925749,12.932,,,,,,,,,,,,
1078,28/06/2019 17:15,1.249999822,12.877,,,,,,,,,,,,
1079,28/06/2019 17:30,1.252028184,12.834,,,,,,,,,,,,
1080,28/06/2019 17:45,1.250474798,12.796,,,,,,,,,,,,
1081,28/06/2019 18:00,1.252792725,12.743,,,,,,,,,,,,
1082,28/06/2019 18:15,1.254971412,12.698,,,,,,,,,,,,
1083,28/06/2019 18:30,1.253854583,12.657,,,,,,,,,,,,
1084,28/06/2019 18:45,1.255970521,12.612,,,,,,,,,,,,
1085,28/06/2019 19:00,1.254469803,12.567,,,,,,,,,,,,
1086,28/06/2019 19:15,1.255482117,12.536,,,,,,,,,,,,
1087,28/06/2019 19:30,1.255749833,12.508,,,,,,,,,,,,
1088,28/06/2019 19:45,1.25532863,12.473,,,,,,,,,,,,
1089,28/06/2019 20:00,1.2542494,12.44,,,,,,,,,,,,
1090,28/06/2019 20:15,1.253025872,12.403,,,,,,,,,,,,
1091,28/06/2019 20:30,1.251247679,12.373,,,,,,,,,,,,
1092,28/06/2019 20:45,1.249800348,12.343,,,,,,,,,,,,
1093,28/06/2019 21:00,1.249368095,12.319,,,,,,,,,,,,
1094,28/06/2019 21:15,1.248090895,12.29,,,,,,,,,,,,
1095,28/06/2019 21:30,1.246794894,12.257,,,,,,,,,,,,
1096,28/06/2019 21:45,1.244103981,12.227,,,,,,,,,,,,
1097,28/06/2019 22:00,1.239963441,12.192,,,,,,,,,,,,
1098,28/06/2019 22:15,1.240148925,12.155,,,,,,,,,,,,
1099,28/06/2019 22:30,1.23684257,12.113,,,,,,,,,,,,
1100,28/06/2019 22:45,1.233649624,12.066,,,,,,,,,,,,
1101,28/06/2019 23:00,1.232913632,12.015,,,,,,,,,,,,
1102,28/06/2019 23:15,1.231919933,11.965,,,,,,,,,,,,
1103,28/06/2019 23:30,1.230589023,11.927,,,,,,,,,,,,
1104,28/06/2019 23:45,1.233190203,11.893,,,,,,,,,,,,
1105,29/06/2019 00:00,1.234372648,11.863,,,,,,,,,,,,
1106,29/06/2019 00:15,1.233691767,11.848,,,,,,,,,,,,
1107,29/06/2019 00:30,1.237171477,11.831,,,,,,,,,,,,
1108,29/06/2019 00:45,1.237306984,11.804,,,,,,,,,,,,
1109,29/06/2019 01:00,1.238155269,11.8,,,,,,,,,,,,
1110,29/06/2019 01:15,1.240427708,11.815,,,,,,,,,,,,
1111,29/06/2019 01:30,1.24019257,11.856,,,,,,,,,,,,
1112,29/06/2019 01:45,1.241618373,11.862,,,,,,,,,,,,
1113,29/06/2019 02:00,1.241979121,11.872,,,,,,,,,,,,
1114,29/06/2019 02:15,1.242686553,11.906,,,,,,,,,,,,
1115,29/06/2019 02:30,1.242011127,11.931,,,,,,,,,,,,
1116,29/06/2019 02:45,1.241559107,11.921,,,,,,,,,,,,
1117,29/06/2019 03:00,1.241784597,11.918,,,,,,,,,,,,
1118,29/06/2019 03:15,1.240928598,11.924,,,,,,,,,,,,
1119,29/06/2019 03:30,1.241127003,11.965,,,,,,,,,,,,
1120,29/06/2019 03:45,1.241229694,12.124,,,,,,,,,,,,
1121,29/06/2019 04:00,1.240305573,12.283,,,,,,,,,,,,
1122,29/06/2019 04:15,1.238797585,12.444,,,,,,,,,,,,
1123,29/06/2019 04:30,1.238286198,12.601,,,,,,,,,,,,
1124,29/06/2019 04:45,1.236158455,12.618,,,,,,,,,,,,
1125,29/06/2019 05:00,1.235842154,12.524,,,,,,,,,,,,
1126,29/06/2019 05:15,1.236980217,12.453,,,,,,,,,,,,
1127,29/06/2019 05:30,1.235223119,12.402,,,,,,,,,,,,
1128,29/06/2019 05:45,1.232904721,12.393,,,,,,,,,,,,
1129,29/06/2019 06:00,1.231037128,12.452,,,,,,,,,,,,
1130,29/06/2019 06:15,1.228654304,12.598,,,,,,,,,,,,
1131,29/06/2019 06:30,1.224713395,12.705,,,,,,,,,,,,
1132,29/06/2019 06:45,1.223917143,12.873,,,,,,,,,,,,
1133,29/06/2019 07:00,1.222969919,13.055,,,,,,,,,,,,
1134,29/06/2019 07:15,1.219900997,12.947,,,,,,,,,,,,
1135,29/06/2019 07:30,1.216748885,13.007,,,,,,,,,,,,
1136,29/06/2019 07:45,1.216169892,12.936,,,,,,,,,,,,
1137,29/06/2019 08:00,1.215121277,13.094,,,,,,,,,,,,
1138,29/06/2019 08:15,1.212964302,13.248,,,,,,,,,,,,
1139,29/06/2019 08:30,1.21117424,13.315,,,,,,,,,,,,
1140,29/06/2019 08:45,1.211016163,13.302,,,,,,,,,,,,
1141,29/06/2019 09:00,1.211416658,13.227,,,,,,,,,,,,
1142,29/06/2019 09:15,1.211046584,13.249,,,,,,,,,,,,
1143,29/06/2019 09:30,1.209170871,13.123,,,,,,,,,,,,
1144,29/06/2019 09:45,1.209088455,13.029,,,,,,,,,,,,
1145,29/06/2019 10:00,1.206582132,13.014,,,,,,,,,,,,
1146,29/06/2019 10:15,1.208102792,12.971,,,,,,,,,,,,
1147,29/06/2019 10:30,1.205102979,13.01,,,,,,,,,,,,
1148,29/06/2019 10:45,1.205517113,13.035,,,,,,,,,,,,
1149,29/06/2019 11:00,1.206135282,13.067,,,,,,,,,,,,
1150,29/06/2019 11:15,1.205450096,13.079,,,,,,,,,,,,
1151,29/06/2019 11:30,1.202966628,13.081,,,,,,,,,,,,
1152,29/06/2019 11:45,1.204956422,13.048,,,,,,,,,,,,
1153,29/06/2019 12:00,1.204139378,12.913,,,,,,,,,,,,
1154,29/06/2019 12:15,1.202283405,12.915,,,,,,,,,,,,
1155,29/06/2019 12:30,1.202155749,12.849,,,,,,,,,,,,
1156,29/06/2019 12:45,1.199982904,12.803,,,,,,,,,,,,
1157,29/06/2019 13:00,1.197821395,12.723,,,,,,,,,,,,
1158,29/06/2019 13:15,1.198266088,12.604,,,,,,,,,,,,
1159,29/06/2019 13:30,1.19761735,12.557,,,,,,,,,,,,
1160,29/06/2019 13:45,1.200998287,12.485,,,,,,,,,,,,
1161,29/06/2019 14:00,1.20021935,12.437,,,,,,,,,,,,
1162,29/06/2019 14:15,1.201249783,12.405,,,,,,,,,,,,
1163,29/06/2019 14:30,1.198980321,12.37,,,,,,,,,,,,
1164,29/06/2019 14:45,1.201120837,12.363,,,,,,,,,,,,
1165,29/06/2019 15:00,1.201008719,12.344,,,,,,,,,,,,
1166,29/06/2019 15:15,1.201907911,12.295,,,,,,,,,,,,
1167,29/06/2019 15:30,1.20178431,12.242,,,,,,,,,,,,
1168,29/06/2019 15:45,1.200554035,12.189,,,,,,,,,,,,
1169,29/06/2019 16:00,1.19720233,12.124,,,,,,,,,,,,
1170,29/06/2019 16:15,1.198760554,12.072,,,,,,,,,,,,
1171,29/06/2019 16:30,1.197783968,12.022,,,,,,,,,,,,
1172,29/06/2019 16:45,1.198143241,11.971,,,,,,,,,,,,
1173,29/06/2019 17:00,1.195171121,11.937,,,,,,,,,,,,
1174,29/06/2019 17:15,1.192275205,11.918,,,,,,,,,,,,
1175,29/06/2019 17:30,1.191519805,11.892,,,,,,,,,,,,
1176,29/06/2019 17:45,1.19076469,11.843,,,,,,,,,,,,
1177,29/06/2019 18:00,1.191705823,11.792,,,,,,,,,,,,
1178,29/06/2019 18:15,1.190019188,11.739,,,,,,,,,,,,
1179,29/06/2019 18:30,1.187079931,11.695,,,,,,,,,,,,
1180,29/06/2019 18:45,1.188122095,11.657,,,,,,,,,,,,
1181,29/06/2019 19:00,1.188319632,11.608,,,,,,,,,,,,
1182,29/06/2019 19:15,1.188803078,11.564,,,,,,,,,,,,
1183,29/06/2019 19:30,1.188119468,11.529,,,,,,,,,,,,
1184,29/06/2019 19:45,1.187890209,11.496,,,,,,,,,,,,
1185,29/06/2019 20:00,1.185576116,11.46,,,,,,,,,,,,
1186,29/06/2019 20:15,1.18742161,11.423,,,,,,,,,,,,
1187,29/06/2019 20:30,1.187580258,11.39,,,,,,,,,,,,
1188,29/06/2019 20:45,1.184851422,11.358,,,,,,,,,,,,
1189,29/06/2019 21:00,1.184532578,11.329,,,,,,,,,,,,
1190,29/06/2019 21:15,1.185177113,11.295,,,,,,,,,,,,
1191,29/06/2019 21:30,1.185126704,11.26,,,,,,,,,,,,
1192,29/06/2019 21:45,1.182768983,11.222,,,,,,,,,,,,
1193,29/06/2019 22:00,1.181800148,11.187,,,,,,,,,,,,
1194,29/06/2019 22:15,1.181396741,11.157,,,,,,,,,,,,
1195,29/06/2019 22:30,1.181260763,11.122,,,,,,,,,,,,
1196,29/06/2019 22:45,1.179663428,11.088,,,,,,,,,,,,
1197,29/06/2019 23:00,1.179365716,11.055,,,,,,,,,,,,
1198,29/06/2019 23:15,1.175570138,11.023,,,,,,,,,,,,
1199,29/06/2019 23:30,1.177911924,10.986,,,,,,,,,,,,
1200,29/06/2019 23:45,1.176369985,10.965,,,,,,,,,,,,
1201,30/06/2019 00:00,1.176643764,10.948,,,,,,,,,,,,
1202,30/06/2019 00:15,1.177143032,10.928,,,,,,,,,,,,
1203,30/06/2019 00:30,1.175737356,10.919,,,,,,,,,,,,
1204,30/06/2019 00:45,1.172933753,10.916,,,,,,,,,,,,
1205,30/06/2019 01:00,1.172594534,10.93,,,,,,,,,,,,
1206,30/06/2019 01:15,1.173492187,10.945,,,,,,,,,,,,
1207,30/06/2019 01:30,1.17277787,10.986,,,,,,,,,,,,
1208,30/06/2019 01:45,1.178488153,11.02,,,,,,,,,,,,
1209,30/06/2019 02:00,1.177910348,11.033,,,,,,,,,,,,
1210,30/06/2019 02:15,1.178518436,11.058,,,,,,,,,,,,
1211,30/06/2019 02:30,1.17648602,11.088,,,,,,,,,,,,
1212,30/06/2019 02:45,1.175938102,11.111,,,,,,,,,,,,
1213,30/06/2019 03:00,1.173139955,11.148,,,,,,,,,,,,
1214,30/06/2019 03:15,1.170065375,11.216,,,,,,,,,,,,
1215,30/06/2019 03:30,1.174967304,11.254,,,,,,,,,,,,
1216,30/06/2019 03:45,1.172589355,11.327,,,,,,,,,,,,
1217,30/06/2019 04:00,1.17045835,11.387,,,,,,,,,,,,
1218,30/06/2019 04:15,1.170129645,11.453,,,,,,,,,,,,
1219,30/06/2019 04:30,1.165869855,11.514,,,,,,,,,,,,
1220,30/06/2019 04:45,1.166456563,11.583,,,,,,,,,,,,
1221,30/06/2019 05:00,1.16917363,11.604,,,,,,,,,,,,
1222,30/06/2019 05:15,1.16705489,11.595,,,,,,,,,,,,
1223,30/06/2019 05:30,1.168888082,11.61,,,,,,,,,,,,
1224,30/06/2019 05:45,1.165396751,11.684,,,,,,,,,,,,
1225,30/06/2019 06:00,1.165358331,11.762,,,,,,,,,,,,
1226,30/06/2019 06:15,1.16493746,11.88,,,,,,,,,,,,
1227,30/06/2019 06:30,1.169128806,11.978,,,,,,,,,,,,
1228,30/06/2019 06:45,1.164035974,11.954,,,,,,,,,,,,
1229,30/06/2019 07:00,1.16535106,11.968,,,,,,,,,,,,
1230,30/06/2019 07:15,1.165214401,11.928,,,,,,,,,,,,
1231,30/06/2019 07:30,1.167986007,12.031,,,,,,,,,,,,
1232,30/06/2019 07:45,1.166066326,12.21,,,,,,,,,,,,
1233,30/06/2019 08:00,1.165799615,12.237,,,,,,,,,,,,
1234,30/06/2019 08:15,1.163036949,12.233,,,,,,,,,,,,
1235,30/06/2019 08:30,1.164876416,12.202,,,,,,,,,,,,
1236,30/06/2019 08:45,1.166907395,12.128,,,,,,,,,,,,
1237,30/06/2019 09:00,1.166996124,12.193,,,,,,,,,,,,
1238,30/06/2019 09:15,1.165547687,12.272,,,,,,,,,,,,
1239,30/06/2019 09:30,1.166505979,12.397,,,,,,,,,,,,
1240,30/06/2019 09:45,1.16592459,12.459,,,,,,,,,,,,
1241,30/06/2019 10:00,1.167734964,12.474,,,,,,,,,,,,
1242,30/06/2019 10:15,1.168608757,12.473,,,,,,,,,,,,
1243,30/06/2019 10:30,1.168605744,12.476,,,,,,,,,,,,
1244,30/06/2019 10:45,1.170701628,12.468,,,,,,,,,,,,
1245,30/06/2019 11:00,1.168912386,12.449,,,,,,,,,,,,
1246,30/06/2019 11:15,1.168673046,12.409,,,,,,,,,,,,
1247,30/06/2019 11:30,1.171016841,12.37,,,,,,,,,,,,
1248,30/06/2019 11:45,1.169012837,12.349,,,,,,,,,,,,
1249,30/06/2019 12:00,1.171843561,12.325,,,,,,,,,,,,
1250,30/06/2019 12:15,1.171658648,12.316,,,,,,,,,,,,
1251,30/06/2019 12:30,1.171593171,12.296,,,,,,,,,,,,
1252,30/06/2019 12:45,1.171483348,12.252,,,,,,,,,,,,
1253,30/06/2019 13:00,1.173727798,12.204,,,,,,,,,,,,
1254,30/06/2019 13:15,1.173543457,12.149,,,,,,,,,,,,
1255,30/06/2019 13:30,1.177116052,12.102,,,,,,,,,,,,
1256,30/06/2019 13:45,1.176804239,12.066,,,,,,,,,,,,
1257,30/06/2019 14:00,1.176645444,12.031,,,,,,,,,,,,
1258,30/06/2019 14:15,1.177243339,11.998,,,,,,,,,,,,
1259,30/06/2019 14:30,1.178898898,11.957,,,,,,,,,,,,
1260,30/06/2019 14:45,1.17766561,11.907,,,,,,,,,,,,
1261,30/06/2019 15:00,1.17874096,11.853,,,,,,,,,,,,
1262,30/06/2019 15:15,1.179304268,11.809,,,,,,,,,,,,
1263,30/06/2019 15:30,1.179381043,11.778,,,,,,,,,,,,
1264,30/06/2019 15:45,1.181991983,11.757,,,,,,,,,,,,
1265,30/06/2019 16:00,1.182334216,11.74,,,,,,,,,,,,
1266,30/06/2019 16:15,1.179149057,11.725,,,,,,,,,,,,
1267,30/06/2019 16:30,1.180973457,11.709,,,,,,,,,,,,
1268,30/06/2019 16:45,1.180727122,11.693,,,,,,,,,,,,
1269,30/06/2019 17:00,1.181062324,11.683,,,,,,,,,,,,
1270,30/06/2019 17:15,1.179248936,11.671,,,,,,,,,,,,
1271,30/06/2019 17:30,1.181764263,11.66,,,,,,,,,,,,
1272,30/06/2019 17:45,1.18140452,11.649,,,,,,,,,,,,
1273,30/06/2019 18:00,1.181419588,11.634,,,,,,,,,,,,
1274,30/06/2019 18:15,1.183630889,11.619,,,,,,,,,,,,
1275,30/06/2019 18:30,1.182516465,11.604,,,,,,,,,,,,
1276,30/06/2019 18:45,1.18366002,11.59,,,,,,,,,,,,
1277,30/06/2019 19:00,1.185217995,11.578,,,,,,,,,,,,
1278,30/06/2019 19:15,1.183182132,11.566,,,,,,,,,,,,
1279,30/06/2019 19:30,1.184759911,11.557,,,,,,,,,,,,
1280,30/06/2019 19:45,1.186028643,11.549,,,,,,,,,,,,
