Titre de trace : T46								
#	"Date Heure, GMT+01:00"	"Temp., C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Temperature)"	"Temp., C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Temperature)"	"Temp., C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Temperature)"	"Temp., C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Temperature)"	Hôte connecté (LGR S/N: 10117166)	Arrêté (LGR S/N: 10117166)	Fin de fichier (LGR S/N: 10117166)
2299	11/07/2019 10:30	17.39388028	15.82844722	15.74291229	15.294			
2300	11/07/2019 10:45	17.43966681	15.82524644	15.7336008	15.324			
2301	11/07/2019 11:00	17.48510868	15.82291363	15.72503126	15.355			
2302	11/07/2019 11:15	17.52984953	15.8214373	15.71722498	15.387			
2303	11/07/2019 11:30	17.57353245	15.82080114	15.71019921	15.418			
2304	11/07/2019 11:45	17.6157886	15.82098363	15.70396706	15.451			
2305	11/07/2019 12:00	17.65624679	15.82195788	15.69853785	15.484			
2306	11/07/2019 12:15	17.69449055	15.82369162	15.69391713	15.517			
2307	11/07/2019 12:30	17.73007459	15.82614684	15.69010599	15.549			
2308	11/07/2019 12:45	17.76263653	15.82927939	15.68710257	15.584			
2309	11/07/2019 13:00	17.79199461	15.833039	15.68490119	15.615			
2310	11/07/2019 13:15	17.81809092	15.83737007	15.68349065	15.645			
2311	11/07/2019 13:30	17.84083739	15.84221258	15.68285418	15.675			
2312	11/07/2019 13:45	17.86019204	15.84750304	15.68296968	15.703			
2313	11/07/2019 14:00	17.87616545	15.8531759	15.68381036	15.73			
2314	11/07/2019 14:15	17.888799	15.85916493	15.68534502	15.755			
2315	11/07/2019 14:30	17.89818814	15.86540434	15.68753811	15.778			
2316	11/07/2019 14:45	17.90443026	15.87182938	15.69034934	15.798			
2317	11/07/2019 15:00	17.90766779	15.87837676	15.6937349	15.818			
2318	11/07/2019 15:15	17.90806827	15.88498499	15.69764902	15.836			
2319	11/07/2019 15:30	17.90581167	15.8915949	15.70204474	15.852			
2320	11/07/2019 15:45	17.90110081	15.89815031	15.7068735	15.865			
2321	11/07/2019 16:00	17.89415179	15.90459896	15.71208542	15.877			
2322	11/07/2019 16:15	17.8851217	15.91089316	15.71763052	15.888			
2323	11/07/2019 16:30	17.87415411	15.91698993	15.72345841	15.895			
2324	11/07/2019 16:45	17.86138126	15.92285081	15.72951942	15.903			
2325	11/07/2019 17:00	17.84698319	15.92844175	15.73576457	15.907			
2326	11/07/2019 17:15	17.83107646	15.9337327	15.74214672	15.912			
2327	11/07/2019 17:30	17.81378699	15.93869733	15.74862015	15.913			
2328	11/07/2019 17:45	17.79523303	15.94331284	15.75514132	15.915			
2329	11/07/2019 18:00	17.77552664	15.94755995	15.76166818	15.913			
2330	11/07/2019 18:15	17.75474707	15.95142264	15.76816069	15.912			
2331	11/07/2019 18:30	17.7329599	15.95488746	15.77458132	15.909			
2332	11/07/2019 18:45	17.71026182	15.95794298	15.78089446	15.904			
2333	11/07/2019 19:00	17.68678294	15.96057968	15.78706723	15.9			
2334	11/07/2019 19:15	17.66262243	15.96278989	15.79306853	15.892			
2335	11/07/2019 19:30	17.63790788	15.96456794	15.79886906	15.885			
2336	11/07/2019 19:45	17.61269902	15.96590993	15.80444137	15.876			
2337	11/07/2019 20:00	17.58709584	15.96681363	15.80976024	15.867			
2338	11/07/2019 20:15	17.56116703	15.96727838	15.814803	15.857			
2339	11/07/2019 20:30	17.53497325	15.96730512	15.81954927	15.846			
2340	11/07/2019 20:45	17.50852257	15.96689614	15.82398051	15.834			
2341	11/07/2019 21:00	17.48185386	15.96605509	15.82808011	15.822			
2342	11/07/2019 21:15	17.45495576	15.96478672	15.83183343	15.809			
2343	11/07/2019 21:30	17.42779892	15.96309639	15.8352274	15.795			
2344	11/07/2019 21:45	17.40037008	15.96098946	15.83825108	15.782			
2345	11/07/2019 22:00	17.37268341	15.95847091	15.84089539	15.767			
2346	11/07/2019 22:15	17.34475727	15.95554526	15.84315201	15.751			
2347	11/07/2019 22:30	17.31663719	15.95221663	15.84501373	15.736			
2348	11/07/2019 22:45	17.28836879	15.94848902	15.84647421	15.719			
2349	11/07/2019 23:00	17.26003567	15.94436677	15.84752836	15.703			
2350	11/07/2019 23:15	17.23168696	15.93985494	15.84817186	15.685			
2351	11/07/2019 23:30	17.20338077	15.93495954	15.84840081	15.667			
2352	11/07/2019 23:45	17.17513524	15.92968737	15.84821205	15.649			
2353	12/07/2019 00:00	17.14696696	15.92404551	15.84760373	15.631			
2354	12/07/2019 00:15	17.11895102	15.91804117	15.84657515	15.612			
2355	12/07/2019 00:30	17.09114391	15.91168172	15.84512711	15.594			
2356	12/07/2019 00:45	17.06358597	15.90497466	15.84326172	15.575			
2357	12/07/2019 01:00	17.03638427	15.89792791	15.84098146	15.555			
2358	12/07/2019 01:15	17.00966907	15.89055047	15.83828923	15.536			
2359	12/07/2019 01:30	16.98356521	15.8828527	15.83518777	15.515			
2360	12/07/2019 01:45	16.95828317	15.87484676	15.83168037	15.496			
2361	12/07/2019 02:00	16.93399604	15.86654639	15.8277714	15.476			
2362	12/07/2019 02:15	16.91095644	15.85796667	15.82346673	15.457			
2363	12/07/2019 02:30	16.88951427	15.84912464	15.81877339	15.437			
2364	12/07/2019 02:45	16.87001479	15.84004052	15.81370064	15.42			
2365	12/07/2019 03:00	16.85282459	15.83073886	15.80825893	15.4			
2366	12/07/2019 03:15	16.83832074	15.82124943	15.80245948	15.382			
2367	12/07/2019 03:30	16.82687245	15.81160787	15.79631545	15.366			
2368	12/07/2019 03:45	16.81871523	15.80185577	15.78984317	15.351			
2369	12/07/2019 04:00	16.81398035	15.79204028	15.78306176	15.336			
2370	12/07/2019 04:15	16.81263871	15.78221305	15.77599291	15.323			
2371	12/07/2019 04:30	16.81452959	15.77242855	15.76866128	15.312			
2372	12/07/2019 04:45	16.81948435	15.76274236	15.76109509	15.303			
2373	12/07/2019 05:00	16.8273684	15.75321014	15.75332509	15.294			
2374	12/07/2019 05:15	16.83793741	15.74388653	15.74538545	15.29			
2375	12/07/2019 05:30	16.85085749	15.73482403	15.73731284	15.285			
2376	12/07/2019 05:45	16.865764	15.72607132	15.72914509	15.282			
2377	12/07/2019 06:00	16.88239095	15.71767214	15.72092112	15.282			
2378	12/07/2019 06:15	16.90047901	15.70966465	15.71268139	15.284			
2379	12/07/2019 06:30	16.91971706	15.70208122	15.70446605	15.285			
2380	12/07/2019 06:45	16.93980003	15.69494823	15.69631466	15.29			
2381	12/07/2019 07:00	16.96051842	15.68828597	15.68826513	15.294			
2382	12/07/2019 07:15	16.98177161	15.68210887	15.68035311	15.3			
2383	12/07/2019 07:30	17.00347862	15.67642604	15.67261252	15.308			
2384	12/07/2019 07:45	17.02557835	15.67124197	15.66507476	15.315			
2385	12/07/2019 08:00	17.04804909	15.6665573	15.65776844	15.324			
2386	12/07/2019 08:15	17.0708494	15.66236997	15.65071978	15.334			
2387	12/07/2019 08:30	17.0938988	15.65867602	15.64395186	15.343			
2388	12/07/2019 08:45	17.11711262	15.65546991	15.6374854	15.355			
2389	12/07/2019 09:00	17.14048521	15.65274481	15.63133882	15.366			
2390	12/07/2019 09:15	17.16407868	15.65049311	15.62552884	15.379			
2391	12/07/2019 09:30	17.1880575	15.64870708	15.62006999	15.391			
2392	12/07/2019 09:45	17.21277245	15.6473798	15.61497499	15.405			
2393	12/07/2019 10:00	17.23843195	15.64650598	15.61025448	15.418			
2394	12/07/2019 10:15	17.26492936	15.64608248	15.60591644	15.431			
2395	12/07/2019 10:30	17.29195258	15.64610808	15.60196707	15.446			
2396	12/07/2019 10:45	17.31918656	15.64658272	15.59841292	15.463			
2397	12/07/2019 11:00	17.3463193	15.64750616	15.59526111	15.479			
2398	12/07/2019 11:15	17.37312183	15.64887657	15.59251869	15.496			
2399	12/07/2019 11:30	17.39935659	15.65068911	15.59019254	15.514			
2400	12/07/2019 11:45	17.4248727	15.65293531	15.58828837	15.531			
2401	12/07/2019 12:00	17.44952439	15.65560326	15.58681029	15.549			
2402	12/07/2019 12:15	17.47315401	15.65867804	15.58576075	15.567			
2403	12/07/2019 12:30	17.49559045	15.66214159	15.58514049	15.585			
2404	12/07/2019 12:45	17.51670545	15.6659728	15.5849485	15.603			
2405	12/07/2019 13:00	17.53639282	15.67014766	15.58518207	15.621			
2406	12/07/2019 13:15	17.55462871	15.6746396	15.58583571	15.637			
2407	12/07/2019 13:30	17.57149891	15.6794203	15.58690182	15.655			
2408	12/07/2019 13:45	17.58714542	15.6844606	15.58837027	15.67			
2409	12/07/2019 14:00	17.60166968	15.68973145	15.59022919	15.687			
2410	12/07/2019 14:15	17.61513346	15.6952045	15.59246467	15.701			
2411	12/07/2019 14:30	17.62760707	15.70085273	15.59506105	15.716			
2412	12/07/2019 14:45	17.63911251	15.70665073	15.59800145	15.73			
2413	12/07/2019 15:00	17.64965135	15.7125748	15.6012678	15.743			
2414	12/07/2019 15:15	17.65919409	15.71860269	15.60484069	15.755			
2415	12/07/2019 15:30	17.66772571	15.72471354	15.60870101	15.769			
2416	12/07/2019 15:45	17.67513258	15.73088753	15.6128293	15.779			
2417	12/07/2019 16:00	17.68122113	15.73710511	15.61720609	15.791			
2418	12/07/2019 16:15	17.68576318	15.74334597	15.62181191	15.801			
2419	12/07/2019 16:30	17.68857423	15.74958851	15.62662672	15.81			
2420	12/07/2019 16:45	17.68949664	15.75580946	15.6316313	15.821			
2421	12/07/2019 17:00	17.68845388	15.76198372	15.63680641	15.828			
2422	12/07/2019 17:15	17.6854496	15.76808456	15.64213247	15.836			
2423	12/07/2019 17:30	17.68051806	15.77408391	15.64758909	15.842			
2424	12/07/2019 17:45	17.6737594	15.7799528	15.65315415	15.846			
2425	12/07/2019 18:00	17.66528514	15.78566184	15.65880458	15.851			
2426	12/07/2019 18:15	17.65525519	15.791182	15.66451696	15.854			
2427	12/07/2019 18:30	17.64385548	15.79648581	15.67026702	15.855			
2428	12/07/2019 18:45	17.63117012	15.80154787	15.6760293	15.855			
2429	12/07/2019 19:00	17.61727402	15.80634477	15.68177743	15.854			
2430	12/07/2019 19:15	17.60227353	15.81085528	15.68748479	15.852			
2431	12/07/2019 19:30	17.58623417	15.8150604	15.6931251	15.849			
2432	12/07/2019 19:45	17.56924142	15.81894351	15.6986728	15.845			
2433	12/07/2019 20:00	17.55133965	15.82249021	15.70410324	15.84			
2434	12/07/2019 20:15	17.53261216	15.82568794	15.70939274	15.834			
2435	12/07/2019 20:30	17.51318282	15.82852606	15.71451912	15.828			
2436	12/07/2019 20:45	17.49318389	15.83099604	15.71946205	15.821			
2437	12/07/2019 21:00	17.47269295	15.8330915	15.7242028	15.813			
2438	12/07/2019 21:15	17.45178183	15.83480786	15.7287237	15.804			
2439	12/07/2019 21:30	17.43051753	15.83614209	15.73300772	15.794			
2440	12/07/2019 21:45	17.40897324	15.83709255	15.73703817	15.783			
2441	12/07/2019 22:00	17.38721786	15.83765899	15.74079974	15.773			
2442	12/07/2019 22:15	17.36532218	15.83784238	15.7442787	15.761			
2443	12/07/2019 22:30	17.34333396	15.83764458	15.74746268	15.749			
2444	12/07/2019 22:45	17.32137821	15.83706838	15.75034103	15.737			
2445	12/07/2019 23:00	17.29957789	15.836118	15.75290522	15.725			
2446	12/07/2019 23:15	17.27801162	15.8347996	15.75514852	15.712			
2447	12/07/2019 23:30	17.25673487	15.83312134	15.75706561	15.699			
2448	12/07/2019 23:45	17.23578961	15.83109337	15.75865196	15.685			
2449	13/07/2019 00:00	17.21518651	15.82872743	15.75990426	15.672			
2450	13/07/2019 00:15	17.1949346	15.82603617	15.76082042	15.658			
2451	13/07/2019 00:30	17.1750497	15.82303246	15.76140005	15.645			
2452	13/07/2019 00:45	17.15559816	15.81972917	15.7616436	15.63			
2453	13/07/2019 01:00	17.13663428	15.81613934	15.76155211	15.616			
2454	13/07/2019 01:15	17.11826171	15.81227635	15.76112813	15.603			
2455	13/07/2019 01:30	17.10055018	15.80815392	15.76037632	15.59			
2456	13/07/2019 01:45	17.08359731	15.80378617	15.75930203	15.575			
2457	13/07/2019 02:00	17.06753993	15.79918799	15.75791057	15.561			
2458	13/07/2019 02:15	17.05258542	15.79437545	15.7562079	15.548			
2459	13/07/2019 02:30	17.03902246	15.78936665	15.75420185	15.536			
2460	13/07/2019 02:45	17.0271147	15.78418225	15.75190187	15.523			
2461	13/07/2019 03:00	17.01720499	15.77884589	15.74931858	15.511			
2462	13/07/2019 03:15	17.0096909	15.77338486	15.74646336	15.499			
2463	13/07/2019 03:30	17.00496103	15.76783052	15.74334854	15.488			
2464	13/07/2019 03:45	17.00329837	15.76221862	15.73998787	15.478			
2465	13/07/2019 04:00	17.00479765	15.75658946	15.73639703	15.469			
2466	13/07/2019 04:15	17.00935212	15.75098745	15.73259384	15.461			
2467	13/07/2019 04:30	17.01668811	15.74545984	15.72859877	15.455			
2468	13/07/2019 04:45	17.02662813	15.74005528	15.72443624	15.452			
2469	13/07/2019 05:00	17.03922903	15.73482275	15.7201342	15.449			
2470	13/07/2019 05:15	17.05470328	15.72981098	15.71572319	15.448			
2471	13/07/2019 05:30	17.07329635	15.72506796	15.71123586	15.449			
2472	13/07/2019 05:45	17.0951775	15.72064109	15.70670622	15.451			
2473	13/07/2019 06:00	17.12032183	15.71657782	15.70216922	15.455			
2474	13/07/2019 06:15	17.14873818	15.7129263	15.69766074	15.461			
2475	13/07/2019 06:30	17.18026463	15.70973514	15.69321776	15.469			
2476	13/07/2019 06:45	17.21465529	15.70705231	15.68887776	15.478			
2477	13/07/2019 07:00	17.25191028	15.70492424	15.68467893	15.49			
2478	13/07/2019 07:15	17.29191034	15.70339515	15.68066104	15.505			
2479	13/07/2019 07:30	17.33429711	15.70250641	15.6768646	15.52			
2480	13/07/2019 07:45	17.37879071	15.70229582	15.67332962	15.537			
2481	13/07/2019 08:00	17.42529698	15.70279747	15.67009629	15.558			
2482	13/07/2019 08:15	17.47370628	15.70404192	15.66720464	15.579			
2483	13/07/2019 08:30	17.52381814	15.70605624	15.66469432	15.603			
2484	13/07/2019 08:45	17.57552601	15.7088639	15.66260406	15.628			
2485	13/07/2019 09:00	17.62885792	15.71248496	15.66097125	15.655			
2486	13/07/2019 09:15	17.68386064	15.71693644	15.65983199	15.684			
2487	13/07/2019 09:30	17.74067515	15.72223326	15.65922015	15.713			
2488	13/07/2019 09:45	17.79949826	15.72838932	15.65916747	15.745			
2489	13/07/2019 10:00	17.86032332	15.73541823	15.65970389	15.778			
2490	13/07/2019 10:15	17.92294994	15.74333349	15.66085619	15.81			
2491	13/07/2019 10:30	17.98704119	15.75214821	15.66264985	15.848			
2492	13/07/2019 10:45	18.052196	15.76187417	15.66510977	15.885			
2493	13/07/2019 11:00	18.11784904	15.77252028	15.6682601	15.924			
2494	13/07/2019 11:15	18.18316434	15.78409039	15.67212374	15.964			
2495	13/07/2019 11:30	18.24704365	15.79658081	15.67672233	16.006			
2496	13/07/2019 11:45	18.3083633	15.80997816	15.682075	16.047			
2497	13/07/2019 12:00	18.36626554	15.82425757	15.68819851	16.091			
2498	13/07/2019 12:15	18.42024418	15.8393815	15.69510673	16.134			
2499	13/07/2019 12:30	18.47009523	15.85529962	15.70280842	16.175			
2500	13/07/2019 12:45	18.51584016	15.87195001	15.71130637	16.217			
2501	13/07/2019 13:00	18.55772864	15.88926166	15.72059686	16.257			
2502	13/07/2019 13:15	18.59608916	15.90715766	15.73066944	16.296			
2503	13/07/2019 13:30	18.63128186	15.92555868	15.74150672	16.333			
2504	13/07/2019 13:45	18.66352044	15.94438579	15.75308488	16.369			
2505	13/07/2019 14:00	18.69288532	15.96356273	15.76537434	16.403			
2506	13/07/2019 14:15	18.71925183	15.98301704	15.77834082	16.436			
2507	13/07/2019 14:30	18.74230772	16.00267966	15.79194568	16.466			
2508	13/07/2019 14:45	18.76178495	16.02248391	15.80614717	16.496			
2509	13/07/2019 15:00	18.77749937	16.04236468	15.82090167	16.524			
2510	13/07/2019 15:15	18.7893261	16.06225782	15.83616352	16.549			
2511	13/07/2019 15:30	18.79726508	16.08209956	15.85188583	16.574			
2512	13/07/2019 15:45	18.80146883	16.10182637	15.86802015	16.595			
2513	13/07/2019 16:00	18.80220941	16.12137536	15.88451716	16.616			
2514	13/07/2019 16:15	18.79977757	16.14068522	15.9013263	16.633			
2515	13/07/2019 16:30	18.79440797	16.15969726	15.91839599	16.649			
2516	13/07/2019 16:45	18.78629786	16.1783562	15.93567359	16.662			
2517	13/07/2019 17:00	18.77567734	16.19661091	15.95310563	16.673			
2518	13/07/2019 17:15	18.76280593	16.21441505	15.97063884	16.683			
2519	13/07/2019 17:30	18.74796057	16.23172747	15.98822116	16.691			
2520	13/07/2019 17:45	18.73144729	16.2485122	16.00580088	16.695			
2521	13/07/2019 18:00	18.71361787	16.26473868	16.02332762	16.7			
2522	13/07/2019 18:15	18.69486397	16.28038244	16.04075234	16.701			
2523	13/07/2019 18:30	18.67549674	16.29542564	16.05802803	16.702			
2524	13/07/2019 18:45	18.6557178	16.30985686	16.07511023	16.701			
2525	13/07/2019 19:00	18.63567698	16.32367049	16.09195803	16.7			
2526	13/07/2019 19:15	18.61547505	16.33686604	16.10853422	16.697			
2527	13/07/2019 19:30	18.59511037	16.34944736	16.12480553	16.694			
2528	13/07/2019 19:45	18.57456388	16.36142188	16.1407421	16.689			
2529	13/07/2019 20:00	18.5537403	16.37279943	16.15631672	16.683			
2530	13/07/2019 20:15	18.53256943	16.3835909	16.17150501	16.677			
2531	13/07/2019 20:30	18.51101531	16.39380713	16.18628616	16.671			
2532	13/07/2019 20:45	18.4891284	16.40345859	16.20064303	16.664			
2533	13/07/2019 21:00	18.46692377	16.41255544	16.21456139	16.656			
2534	13/07/2019 21:15	18.44436794	16.42110721	16.22802882	16.647			
2535	13/07/2019 21:30	18.42144544	16.42912241	16.24103455	16.638			
2536	13/07/2019 21:45	18.3981247	16.43660826	16.25356923	16.628			
2537	13/07/2019 22:00	18.37439526	16.44357073	16.26562508	16.618			
2538	13/07/2019 22:15	18.35026801	16.45001492	16.27719571	16.607			
2539	13/07/2019 22:30	18.32573605	16.45594531	16.28827553	16.595			
2540	13/07/2019 22:45	18.30081515	16.4613659	16.2988596	16.583			
2541	13/07/2019 23:00	18.27556722	16.46628043	16.30894479	16.572			
2542	13/07/2019 23:15	18.25004677	16.47069261	16.31852887	16.558			
2543	13/07/2019 23:30	18.22433725	16.47460633	16.32760895	16.543			
2544	13/07/2019 23:45	18.1985132	16.47802585	16.33618239	16.53			
2545	14/07/2019 00:00	18.17265291	16.48095585	16.34424731	16.515			
2546	14/07/2019 00:15	18.14683854	16.48340139	16.35180262	16.5			
2547	14/07/2019 00:30	18.12122831	16.48536846	16.3588476	16.484			
2548	14/07/2019 00:45	18.09596826	16.48686449	16.36538132	16.467			
2549	14/07/2019 01:00	18.07124036	16.48789866	16.37140386	16.452			
2550	14/07/2019 01:15	18.04724802	16.48848221	16.37691711	16.436			
2551	14/07/2019 01:30	18.02419753	16.4886288	16.38192478	16.42			
2552	14/07/2019 01:45	18.00227987	16.48835485	16.38643152	16.403			
2553	14/07/2019 02:00	17.98166432	16.48767986	16.39044287	16.387			
2554	14/07/2019 02:15	17.96256638	16.48662653	16.3939656	16.371			
2555	14/07/2019 02:30	17.94522717	16.48522082	16.39700726	16.354			
2556	14/07/2019 02:45	17.92993671	16.48349208	16.3995768	16.339			
2557	14/07/2019 03:00	17.91697102	16.48147308	16.4016852	16.324			
2558	14/07/2019 03:15	17.90659722	16.47920005	16.40334647	16.311			
2559	14/07/2019 03:30	17.89903776	16.47671293	16.40457774	16.298			
2560	14/07/2019 03:45	17.89453908	16.47405561	16.4053987	16.286			
2561	14/07/2019 04:00	17.89331591	16.47127593	16.40583121	16.275			
2562	14/07/2019 04:15	17.89550888	16.46842516	16.40589902	16.265			
2563	14/07/2019 04:30	17.90124846	16.46555746	16.40562811	16.257			
2564	14/07/2019 04:45	17.91062047	16.46272951	16.40504682	16.25			
2565	14/07/2019 05:00	17.9237122	16.4600001	16.40418599	16.245			
2566	14/07/2019 05:15	17.94037396	16.45742963	16.40307919	16.242			
2567	14/07/2019 05:30	17.96017532	16.45507879	16.40176346	16.242			
2568	14/07/2019 05:45	17.98264891	16.45300642	16.40027955	16.244			
2569	14/07/2019 06:00	18.00775197	16.45126796	16.39867066	16.247			
2570	14/07/2019 06:15	18.03541209	16.44991463	16.39698059	16.251			
2571	14/07/2019 06:30	18.06557595	16.44899294	16.39525377	16.259			
2572	14/07/2019 06:45	18.09841	16.44854529	16.39353525	16.268			
2573	14/07/2019 07:00	18.13425703	16.44861148	16.39186975	16.278			
2574	14/07/2019 07:15	18.17350431	16.44923066	16.39030091	16.29			
2575	14/07/2019 07:30	18.21640472	16.45044286	16.38887119	16.304			
2576	14/07/2019 07:45	18.26260364	16.45228927	16.38762231	16.32			
2577	14/07/2019 08:00	18.31104977	16.45481069	16.38659555	16.338			
2578	14/07/2019 08:15	18.36096433	16.45804518	16.38583139	16.357			
2579	14/07/2019 08:30	18.41177292	16.4620255	16.38536976	16.379			
2580	14/07/2019 08:45	18.46292802	16.46677698	16.38525054	16.403			
2581	14/07/2019 09:00	18.51393051	16.47231591	16.38551363	16.429			
2582	14/07/2019 09:15	18.56416735	16.47864852	16.38619763	16.455			
2583	14/07/2019 09:30	18.61316894	16.48577076	16.38733926	16.484			
2584	14/07/2019 09:45	18.66101427	16.49366932	16.38897209	16.512			
2585	14/07/2019 10:00	18.70794977	16.50232318	16.39112464	16.54			
2586	14/07/2019 10:15	18.75431258	16.51170593	16.39381992	16.569			
2587	14/07/2019 10:30	18.80039509	16.52178833	16.39707558	16.598			
2588	14/07/2019 10:45	18.84652144	16.53254089	16.40090485	16.628			
2589	14/07/2019 11:00	18.89289191	16.54393613	16.40531731	16.658			
2590	14/07/2019 11:15	18.93954508	16.55595004	16.41031916	16.688			
2591	14/07/2019 11:30	18.98642599	16.56856237	16.41591279	16.717			
2592	14/07/2019 11:45	19.03341608	16.58175601	16.42209843	16.749			
2593	14/07/2019 12:00	19.08023943	16.59551575	16.42887513	16.78			
2594	14/07/2019 12:15	19.12642465	16.60982687	16.43624196	16.813			
2595	14/07/2019 12:30	19.17124185	16.62467318	16.44419712	16.844			
2596	14/07/2019 12:45	19.21384502	16.64003457	16.45273794	16.877			
2597	14/07/2019 13:00	19.25352652	16.65588465	16.46185988	16.908			
2598	14/07/2019 13:15	19.28984179	16.67218925	16.47155575	16.939			
2599	14/07/2019 13:30	19.32252461	16.68890589	16.48181569	16.97			
2600	14/07/2019 13:45	19.35142765	16.70598396	16.49262722	17			
2601	14/07/2019 14:00	19.37655891	16.72336583	16.50397437	17.028			
2602	14/07/2019 14:15	19.39804805	16.74098854	16.51583706	17.055			
2603	14/07/2019 14:30	19.41616447	16.75878609	16.52819013	17.079			
2604	14/07/2019 14:45	19.43119482	16.7766918	16.54100394	17.103			
2605	14/07/2019 15:00	19.44339457	16.79464053	16.55424476	17.124			
2606	14/07/2019 15:15	19.45289676	16.81257011	16.56787496	17.143			
2607	14/07/2019 15:30	19.45973778	16.83042191	16.58185397	17.161			
2608	14/07/2019 15:45	19.46397221	16.84814091	16.59613928	17.177			
2609	14/07/2019 16:00	19.46565887	16.86567569	16.61068765	17.192			
2610	14/07/2019 16:15	19.46487378	16.8829782	16.62545567	17.205			
2611	14/07/2019 16:30	19.46179986	16.90000369	16.64040041	17.217			
2612	14/07/2019 16:45	19.45670309	16.91671118	16.65548008	17.228			
2613	14/07/2019 17:00	19.44987548	16.93306378	16.67065288	17.235			
2614	14/07/2019 17:15	19.44161783	16.94902906	16.68587688	17.242			
2615	14/07/2019 17:30	19.43221555	16.96457946	16.70111099	17.248			
2616	14/07/2019 17:45	19.4218706	16.97969245	16.71631489	17.251			
2617	14/07/2019 18:00	19.41068824	16.99435033	16.7314495	17.254			
2618	14/07/2019 18:15	19.39873054	17.00853963	16.74647846	17.257			
2619	14/07/2019 18:30	19.38602935	17.0222505	16.76136789	17.257			
2620	14/07/2019 18:45	19.37260471	17.03547623	16.77608611	17.257			
2621	14/07/2019 19:00	19.35845215	17.04821263	16.79060438	17.257			
2622	14/07/2019 19:15	19.3435975	17.06045753	16.80489719	17.256			
2623	14/07/2019 19:30	19.32805514	17.07220998	16.81894131	17.253			
2624	14/07/2019 19:45	19.31192026	17.0834699	16.83271523	17.25			
2625	14/07/2019 20:00	19.29526214	17.09423797	16.84619966	17.247			
2626	14/07/2019 20:15	19.27813471	17.10451564	16.85937702	17.242			
2627	14/07/2019 20:30	19.2605204	17.11430501	16.87223123	17.237			
2628	14/07/2019 20:45	19.2423698	17.12360842	16.8847475	17.231			
2629	14/07/2019 21:00	19.22366272	17.13242808	16.89691258	17.225			
2630	14/07/2019 21:15	19.20445316	17.14076602	16.90871412	17.217			
2631	14/07/2019 21:30	19.1848057	17.14862445	16.920141	17.21			
2632	14/07/2019 21:45	19.16480036	17.15600607	16.93118305	17.201			
2633	14/07/2019 22:00	19.14445743	17.162914	16.94183092	17.192			
2634	14/07/2019 22:15	19.12381655	17.16935156	16.95207648	17.183			
2635	14/07/2019 22:30	19.10294246	17.1753223	16.96191289	17.173			
2636	14/07/2019 22:45	19.08184343	17.18082989	16.97133395	17.162			
2637	14/07/2019 23:00	19.06055339	17.18587811	16.98033465	17.152			
2638	14/07/2019 23:15	19.03914172	17.19047108	16.98891074	17.14			
2639	14/07/2019 23:30	19.01766319	17.19461354	16.99705898	17.129			
2640	14/07/2019 23:45	18.99621283	17.19831107	17.00477771	17.118			
2641	15/07/2019 00:00	18.97488148	17.20157018	17.01206544	17.104			
2642	15/07/2019 00:15	18.95383255	17.2043986	17.01892086	17.092			
2643	15/07/2019 00:30	18.93324728	17.20680581	17.02534328	17.079			
2644	15/07/2019 00:45	18.91326779	17.2088033	17.03133292	17.066			
2645	15/07/2019 01:00	18.89400151	17.21040444	17.03689177	17.054			
2646	15/07/2019 01:15	18.8755954	17.21162441	17.04202283	17.04			
2647	15/07/2019 01:30	18.85818375	17.21248039	17.04672985	17.027			
2648	15/07/2019 01:45	18.84186519	17.21299164	17.05101812	17.015			
2649	15/07/2019 02:00	18.82673727	17.21317922	17.05489436	17.002			
2650	15/07/2019 02:15	18.81292766	17.21306581	17.05836673	16.99			
2651	15/07/2019 02:30	18.80059773	17.21267565	17.06144472	16.978			
2652	15/07/2019 02:45	18.7898941	17.21203458	17.06413883	16.966			
2653	15/07/2019 03:00	18.78102973	17.21117061	17.06646068	16.955			
2654	15/07/2019 03:15	18.77430481	17.2101144	17.06842358	16.945			
2655	15/07/2019 03:30	18.77017461	17.20889996	17.07004311	16.936	Enregistr�		
2656	15/07/2019 03:45	24.76899305	24.20756465	24.0713367	24.927		Enregistr�	Enregistr�
