dates,temperature_stream,dH
19-06-2019 05:00,13.121,-0.018978064214174837
19-06-2019 05:15,13.281,-0.018198315037154168
19-06-2019 05:30,13.409,-0.017511287103717375
19-06-2019 05:45,13.497,-0.01682140140362861
19-06-2019 06:00,13.598,-0.016834761541257202
19-06-2019 06:15,13.608,-0.016022831194220585
19-06-2019 06:30,13.714,-0.015223772830953584
19-06-2019 06:45,13.924,-0.01595303039903354
19-06-2019 07:00,14.11,-0.014093611166363602
19-06-2019 07:15,14.171,-0.014524261983781244
19-06-2019 07:30,14.339,-0.01339643234947702
19-06-2019 07:45,14.526,-0.013448816674806107
19-06-2019 08:00,14.581,-0.012553479810025149
19-06-2019 08:15,14.593,-0.013094966861531896
19-06-2019 08:30,14.692,-0.010831609256806953
19-06-2019 08:45,14.78,-0.011331193836305747
19-06-2019 09:00,14.816,-0.01141753675528059
19-06-2019 09:15,14.952,-0.011250483369304145
19-06-2019 09:30,15.124,-0.009674191771378493
19-06-2019 09:45,15.314,-0.008727520786261742
19-06-2019 10:00,15.473,-0.007732376882138828
19-06-2019 10:15,15.564,-0.007125400268089603
19-06-2019 10:30,15.566,-0.007503369453977523
19-06-2019 10:45,15.527,-0.007614461236289944
19-06-2019 11:00,15.491,-0.0070834282418850815
19-06-2019 11:15,15.44,-0.00747316993511754
19-06-2019 11:30,15.411,-0.006665019693409157
19-06-2019 11:45,15.348,-0.007787865754757835
19-06-2019 12:00,15.234,-0.008124001603133223
19-06-2019 12:15,15.136,-0.006869177081205314
19-06-2019 12:30,15.063,-0.007284129792011836
19-06-2019 12:45,14.958,-0.008123027107739936
19-06-2019 13:00,14.87,-0.007847575759070103
19-06-2019 13:15,14.777,-0.008663221808798392
19-06-2019 13:30,14.696,-0.008563157825846391
19-06-2019 13:45,14.622,-0.010040028942081605
19-06-2019 14:00,14.572,-0.009659453298325973
19-06-2019 14:15,14.517,-0.010060024663456664
19-06-2019 14:30,14.454,-0.01011134546808275
19-06-2019 14:45,14.381,-0.009594072220642623
19-06-2019 15:00,14.294,-0.009809574033905727
19-06-2019 15:15,14.203,-0.010787381814704773
19-06-2019 15:30,14.123,-0.00953736860185495
19-06-2019 15:45,14.047,-0.010564495697625319
19-06-2019 16:00,13.966,-0.010022170234915815
19-06-2019 16:15,13.906,-0.010222070023207849
