dates,Temperature 1,Temperature 2,Temperature 3,Temperature 4
22-09-2024 09:45,15.628,15.331,15.239,15.078
22-09-2024 10:00,15.631,15.331,15.239,15.078
22-09-2024 10:15,15.636,15.331,15.239,15.078
22-09-2024 10:30,15.642,15.331,15.239,15.079
22-09-2024 10:45,15.648,15.333,15.24,15.081
22-09-2024 11:00,15.654,15.336,15.24,15.082
22-09-2024 11:15,15.661,15.337,15.242,15.082
22-09-2024 11:30,15.667,15.339,15.242,15.082
22-09-2024 11:45,15.673,15.339,15.242,15.084
22-09-2024 12:00,15.679,15.343,15.243,15.084
22-09-2024 12:15,15.687,15.346,15.243,15.085
22-09-2024 12:30,15.696,15.352,15.243,15.087
22-09-2024 12:45,15.703,15.351,15.237,15.088
22-09-2024 13:00,15.712,15.357,15.245,15.088
22-09-2024 13:15,15.719,15.366,15.251,15.09
22-09-2024 13:30,15.727,15.366,15.252,15.091
22-09-2024 13:45,15.731,15.369,15.254,15.093
22-09-2024 14:00,15.739,15.372,15.255,15.094
22-09-2024 14:15,15.748,15.376,15.258,15.096
22-09-2024 14:30,15.755,15.381,15.26,15.096
22-09-2024 14:45,15.763,15.384,15.261,15.096
22-09-2024 15:00,15.77,15.388,15.263,15.096
22-09-2024 15:15,15.776,15.391,15.267,15.099
22-09-2024 15:30,15.781,15.397,15.269,15.1
22-09-2024 15:45,15.786,15.402,15.272,15.102
22-09-2024 16:00,15.789,15.403,15.273,15.103
22-09-2024 16:15,15.792,15.405,15.276,15.103
22-09-2024 16:30,15.794,15.414,15.278,15.105
22-09-2024 16:45,15.797,15.414,15.281,15.106
22-09-2024 17:00,15.8,15.418,15.284,15.108
22-09-2024 17:15,15.801,15.423,15.287,15.111
22-09-2024 17:30,15.803,15.427,15.29,15.112
22-09-2024 17:45,15.804,15.433,15.294,15.113
22-09-2024 18:00,15.806,15.431,15.296,15.116
22-09-2024 18:15,15.807,15.436,15.299,15.118
22-09-2024 18:30,15.807,15.439,15.302,15.121
22-09-2024 18:45,15.809,15.44,15.305,15.122
22-09-2024 19:00,15.809,15.443,15.306,15.125
22-09-2024 19:15,15.809,15.445,15.309,15.127
22-09-2024 19:30,15.809,15.448,15.312,15.13
22-09-2024 19:45,15.809,15.449,15.314,15.131
22-09-2024 20:00,15.809,15.451,15.317,15.133
22-09-2024 20:15,15.809,15.454,15.32,15.136
22-09-2024 20:30,15.809,15.455,15.321,15.137
22-09-2024 20:45,15.807,15.457,15.324,15.14
22-09-2024 21:00,15.807,15.458,15.327,15.142
22-09-2024 21:15,15.807,15.461,15.33,15.145
22-09-2024 21:30,15.809,15.461,15.331,15.146
22-09-2024 21:45,15.807,15.464,15.334,15.149
22-09-2024 22:00,15.807,15.467,15.336,15.151
22-09-2024 22:15,15.806,15.469,15.337,15.152
22-09-2024 22:30,15.803,15.469,15.339,15.154
22-09-2024 22:45,15.8,15.469,15.34,15.157
22-09-2024 23:00,15.797,15.47,15.342,15.158
22-09-2024 23:15,15.792,15.47,15.345,15.16
22-09-2024 23:30,15.788,15.472,15.346,15.161
22-09-2024 23:45,15.783,15.473,15.349,15.163
23-09-2024 00:00,15.776,15.473,15.349,15.164
23-09-2024 00:15,15.769,15.472,15.351,15.166
23-09-2024 00:30,15.76,15.469,15.351,15.167
23-09-2024 00:45,15.751,15.466,15.351,15.169
23-09-2024 01:00,15.742,15.463,15.351,15.17
23-09-2024 01:15,15.733,15.46,15.351,15.172
23-09-2024 01:30,15.722,15.455,15.351,15.173
23-09-2024 01:45,15.713,15.452,15.351,15.175
23-09-2024 02:00,15.704,15.448,15.351,15.175
23-09-2024 02:15,15.696,15.445,15.349,15.176
23-09-2024 02:30,15.687,15.44,15.349,15.178
23-09-2024 02:45,15.678,15.437,15.349,15.178
23-09-2024 03:00,15.669,15.433,15.348,15.179
23-09-2024 03:15,15.66,15.43,15.348,15.179
23-09-2024 03:30,15.652,15.427,15.345,15.181
23-09-2024 03:45,15.645,15.423,15.345,15.181
23-09-2024 04:00,15.637,15.42,15.343,15.181
23-09-2024 04:15,15.63,15.415,15.342,15.181
23-09-2024 04:30,15.624,15.412,15.34,15.181
23-09-2024 04:45,15.616,15.408,15.339,15.181
23-09-2024 05:00,15.609,15.405,15.337,15.181
23-09-2024 05:15,15.603,15.4,15.336,15.181
23-09-2024 05:30,15.596,15.394,15.333,15.181
23-09-2024 05:45,15.587,15.388,15.331,15.181
23-09-2024 06:00,15.579,15.384,15.33,15.179
23-09-2024 06:15,15.572,15.379,15.327,15.179
23-09-2024 06:30,15.564,15.375,15.326,15.178
23-09-2024 06:45,15.555,15.37,15.324,15.178
23-09-2024 07:00,15.548,15.366,15.321,15.178
23-09-2024 07:15,15.537,15.361,15.318,15.176
23-09-2024 07:30,15.528,15.357,15.317,15.176
23-09-2024 07:45,15.518,15.352,15.315,15.176
23-09-2024 08:00,15.508,15.346,15.311,15.175
23-09-2024 08:15,15.497,15.34,15.309,15.175
23-09-2024 08:30,15.487,15.337,15.312,15.178
23-09-2024 08:45,15.478,15.324,15.311,15.175
23-09-2024 09:00,15.467,15.324,15.3,15.173
23-09-2024 09:15,15.457,15.32,15.299,15.172
23-09-2024 09:30,15.446,15.314,15.296,15.17
23-09-2024 09:45,15.437,15.308,15.291,15.169
23-09-2024 10:00,15.427,15.3,15.287,15.167
23-09-2024 10:15,15.42,15.294,15.284,15.166
23-09-2024 10:30,15.411,15.288,15.281,15.164
23-09-2024 10:45,15.403,15.282,15.278,15.164
23-09-2024 11:00,15.396,15.275,15.273,15.166
23-09-2024 11:15,15.387,15.272,15.27,15.161
23-09-2024 11:30,15.379,15.266,15.266,15.158
23-09-2024 11:45,15.375,15.26,15.264,15.16
23-09-2024 12:00,15.37,15.255,15.261,15.161
23-09-2024 12:15,15.367,15.251,15.258,15.16
23-09-2024 12:30,15.367,15.246,15.254,15.158
23-09-2024 12:45,15.366,15.24,15.249,15.155
23-09-2024 13:00,15.367,15.234,15.245,15.151
23-09-2024 13:15,15.37,15.23,15.24,15.148
23-09-2024 13:30,15.376,15.228,15.237,15.146
23-09-2024 13:45,15.382,15.224,15.233,15.143
23-09-2024 14:00,15.39,15.223,15.23,15.14
23-09-2024 14:15,15.399,15.221,15.227,15.139
23-09-2024 14:30,15.406,15.221,15.225,15.137
23-09-2024 14:45,15.414,15.221,15.223,15.136
23-09-2024 15:00,15.42,15.223,15.221,15.134
23-09-2024 15:15,15.424,15.223,15.22,15.131
23-09-2024 15:30,15.426,15.223,15.217,15.128
23-09-2024 15:45,15.427,15.224,15.215,15.127
23-09-2024 16:00,15.429,15.224,15.215,15.125
23-09-2024 16:15,15.431,15.225,15.214,15.124
23-09-2024 16:30,15.433,15.225,15.214,15.121
23-09-2024 16:45,15.433,15.225,15.212,15.119
23-09-2024 17:00,15.433,15.225,15.211,15.118
23-09-2024 17:15,15.43,15.225,15.211,15.115
23-09-2024 17:30,15.429,15.225,15.209,15.113
23-09-2024 17:45,15.426,15.225,15.209,15.113
23-09-2024 18:00,15.423,15.225,15.209,15.112
23-09-2024 18:15,15.421,15.225,15.209,15.111
23-09-2024 18:30,15.418,15.224,15.208,15.111
23-09-2024 18:45,15.415,15.224,15.208,15.109
23-09-2024 19:00,15.414,15.223,15.208,15.109
23-09-2024 19:15,15.412,15.223,15.206,15.108
23-09-2024 19:30,15.411,15.221,15.206,15.108
23-09-2024 19:45,15.411,15.22,15.205,15.106
23-09-2024 20:00,15.409,15.218,15.205,15.106
23-09-2024 20:15,15.408,15.218,15.203,15.106
23-09-2024 20:30,15.406,15.218,15.203,15.105
23-09-2024 20:45,15.405,15.217,15.202,15.105
23-09-2024 21:00,15.4,15.215,15.202,15.103
23-09-2024 21:15,15.397,15.214,15.2,15.103
23-09-2024 21:30,15.391,15.212,15.2,15.102
23-09-2024 21:45,15.385,15.212,15.199,15.102
23-09-2024 22:00,15.378,15.209,15.197,15.102
23-09-2024 22:15,15.37,15.208,15.197,15.1
23-09-2024 22:30,15.361,15.205,15.196,15.1
23-09-2024 22:45,15.352,15.202,15.194,15.099
23-09-2024 23:00,15.343,15.199,15.193,15.099
23-09-2024 23:15,15.333,15.196,15.193,15.097
23-09-2024 23:30,15.323,15.191,15.19,15.097
23-09-2024 23:45,15.311,15.187,15.188,15.096
24-09-2024 00:00,15.299,15.182,15.187,15.096
24-09-2024 00:15,15.288,15.178,15.185,15.094
24-09-2024 00:30,15.276,15.173,15.182,15.094
24-09-2024 00:45,15.264,15.167,15.179,15.093
24-09-2024 01:00,15.254,15.161,15.178,15.091
24-09-2024 01:15,15.242,15.155,15.175,15.09
24-09-2024 01:30,15.231,15.149,15.172,15.088
24-09-2024 01:45,15.221,15.143,15.169,15.087
24-09-2024 02:00,15.211,15.137,15.164,15.085
24-09-2024 02:15,15.202,15.131,15.161,15.084
24-09-2024 02:30,15.191,15.124,15.158,15.082
24-09-2024 02:45,15.182,15.118,15.154,15.081
24-09-2024 03:00,15.172,15.112,15.151,15.079
24-09-2024 03:15,15.163,15.105,15.146,15.076
24-09-2024 03:30,15.155,15.099,15.142,15.075
24-09-2024 03:45,15.146,15.093,15.139,15.073
24-09-2024 04:00,15.139,15.087,15.134,15.07
24-09-2024 04:15,15.133,15.079,15.13,15.069
24-09-2024 04:30,15.124,15.07,15.125,15.067
24-09-2024 04:45,15.118,15.063,15.122,15.064
24-09-2024 05:00,15.112,15.06,15.118,15.061
24-09-2024 05:15,15.109,15.055,15.113,15.06
24-09-2024 05:30,15.105,15.051,15.109,15.057
24-09-2024 05:45,15.099,15.045,15.106,15.054
24-09-2024 06:00,15.094,15.04,15.102,15.051
24-09-2024 06:15,15.09,15.036,15.097,15.049
24-09-2024 06:30,15.085,15.031,15.093,15.046
24-09-2024 06:45,15.081,15.027,15.09,15.043
24-09-2024 07:00,15.076,15.021,15.085,15.04
24-09-2024 07:15,15.072,15.016,15.082,15.037
24-09-2024 07:30,15.066,15.012,15.078,15.036
24-09-2024 07:45,15.061,15.007,15.075,15.033
24-09-2024 08:00,15.055,15.003,15.07,15.03
24-09-2024 08:15,15.049,14.998,15.067,15.027
24-09-2024 08:30,15.045,14.995,15.063,15.024
24-09-2024 08:45,15.039,14.991,15.06,15.022
24-09-2024 09:00,15.034,14.987,15.057,15.019
24-09-2024 09:15,15.027,14.982,15.052,15.016
24-09-2024 09:30,15.021,14.978,15.049,15.013
24-09-2024 09:45,15.013,14.973,15.046,15.012
24-09-2024 10:00,15.006,14.969,15.042,15.009
24-09-2024 10:15,14.997,14.963,15.037,15.006
24-09-2024 10:30,14.988,14.949,15.034,15.004
24-09-2024 10:45,14.979,14.948,15.031,15.001
24-09-2024 11:00,14.97,14.948,15.027,14.998
24-09-2024 11:15,14.963,14.942,15.024,14.995
24-09-2024 11:30,14.954,14.936,15.019,14.994
24-09-2024 11:45,14.948,14.928,15.016,14.991
24-09-2024 12:00,14.942,14.924,15.012,14.988
24-09-2024 12:15,14.934,14.918,15.007,14.987
24-09-2024 12:30,14.928,14.912,15.004,14.984
24-09-2024 12:45,14.924,14.906,15.0,14.981
24-09-2024 13:00,14.919,14.9,14.995,14.978
24-09-2024 13:15,14.913,14.895,14.992,14.975
24-09-2024 13:30,14.91,14.891,14.988,14.972
24-09-2024 13:45,14.907,14.886,14.984,14.969
24-09-2024 14:00,14.904,14.882,14.979,14.967
24-09-2024 14:15,14.901,14.877,14.976,14.964
24-09-2024 14:30,14.898,14.874,14.973,14.963
24-09-2024 14:45,14.895,14.87,14.969,14.96
24-09-2024 15:00,14.894,14.865,14.966,14.957
24-09-2024 15:15,14.892,14.862,14.961,14.954
24-09-2024 15:30,14.891,14.859,14.957,14.951
24-09-2024 15:45,14.889,14.855,14.954,14.948
24-09-2024 16:00,14.889,14.852,14.949,14.945
24-09-2024 16:15,14.889,14.849,14.946,14.942
24-09-2024 16:30,14.889,14.846,14.943,14.939
24-09-2024 16:45,14.888,14.846,14.94,14.936
24-09-2024 17:00,14.891,14.842,14.937,14.933
24-09-2024 17:15,14.891,14.839,14.934,14.93
24-09-2024 17:30,14.892,14.837,14.931,14.927
24-09-2024 17:45,14.894,14.836,14.928,14.924
24-09-2024 18:00,14.895,14.834,14.925,14.921
24-09-2024 18:15,14.897,14.833,14.922,14.918
24-09-2024 18:30,14.898,14.831,14.919,14.915
24-09-2024 18:45,14.901,14.831,14.918,14.913
24-09-2024 19:00,14.903,14.831,14.915,14.91
24-09-2024 19:15,14.906,14.83,14.913,14.907
24-09-2024 19:30,14.909,14.83,14.912,14.906
24-09-2024 19:45,14.913,14.828,14.909,14.903
24-09-2024 20:00,14.916,14.828,14.907,14.901
24-09-2024 20:15,14.919,14.828,14.906,14.898
24-09-2024 20:30,14.924,14.828,14.904,14.897
24-09-2024 20:45,14.927,14.828,14.903,14.894
24-09-2024 21:00,14.93,14.83,14.901,14.892
24-09-2024 21:15,14.933,14.83,14.901,14.891
24-09-2024 21:30,14.936,14.828,14.897,14.888
24-09-2024 21:45,14.939,14.833,14.898,14.886
24-09-2024 22:00,14.94,14.833,14.898,14.885
24-09-2024 22:15,14.942,14.833,14.897,14.883
24-09-2024 22:30,14.943,14.834,14.897,14.882
24-09-2024 22:45,14.945,14.834,14.895,14.88
24-09-2024 23:00,14.945,14.834,14.895,14.879
24-09-2024 23:15,14.946,14.834,14.894,14.877
24-09-2024 23:30,14.946,14.836,14.894,14.876
24-09-2024 23:45,14.946,14.836,14.894,14.874
25-09-2024 00:00,14.945,14.836,14.892,14.873
25-09-2024 00:15,14.945,14.836,14.892,14.873
25-09-2024 00:30,14.945,14.836,14.891,14.871
25-09-2024 00:45,14.945,14.836,14.891,14.87
25-09-2024 01:00,14.943,14.834,14.889,14.868
25-09-2024 01:15,14.942,14.834,14.889,14.867
25-09-2024 01:30,14.94,14.833,14.888,14.865
25-09-2024 01:45,14.939,14.833,14.888,14.864
25-09-2024 02:00,14.936,14.833,14.888,14.862
25-09-2024 02:15,14.933,14.831,14.886,14.862
25-09-2024 02:30,14.93,14.83,14.886,14.861
25-09-2024 02:45,14.925,14.83,14.885,14.859
25-09-2024 03:00,14.924,14.827,14.883,14.858
25-09-2024 03:15,14.919,14.824,14.883,14.858
25-09-2024 03:30,14.915,14.822,14.882,14.858
25-09-2024 03:45,14.91,14.825,14.882,14.858
25-09-2024 04:00,14.907,14.822,14.88,14.856
25-09-2024 04:15,14.903,14.821,14.879,14.856
25-09-2024 04:30,14.9,14.818,14.879,14.855
25-09-2024 04:45,14.897,14.816,14.877,14.853
25-09-2024 05:00,14.894,14.815,14.876,14.852
25-09-2024 05:15,14.891,14.812,14.874,14.852
25-09-2024 05:30,14.886,14.809,14.873,14.851
25-09-2024 05:45,14.883,14.807,14.871,14.849
25-09-2024 06:00,14.879,14.806,14.87,14.848
25-09-2024 06:15,14.874,14.803,14.868,14.846
25-09-2024 06:30,14.87,14.8,14.865,14.846
25-09-2024 06:45,14.865,14.798,14.864,14.845
25-09-2024 07:00,14.861,14.795,14.862,14.843
25-09-2024 07:15,14.855,14.792,14.861,14.842
25-09-2024 07:30,14.851,14.789,14.859,14.84
25-09-2024 07:45,14.846,14.786,14.858,14.839
25-09-2024 08:00,14.842,14.783,14.855,14.839
25-09-2024 08:15,14.839,14.78,14.853,14.837
25-09-2024 08:30,14.836,14.777,14.852,14.836
25-09-2024 08:45,14.833,14.774,14.849,14.834
25-09-2024 09:00,14.83,14.771,14.848,14.833
25-09-2024 09:15,14.827,14.768,14.845,14.831
25-09-2024 09:30,14.825,14.765,14.843,14.83
25-09-2024 09:45,14.824,14.764,14.84,14.828
25-09-2024 10:00,14.822,14.761,14.839,14.827
25-09-2024 10:15,14.821,14.759,14.837,14.825
25-09-2024 10:30,14.819,14.756,14.834,14.824
25-09-2024 10:45,14.818,14.755,14.833,14.822
25-09-2024 11:00,14.818,14.752,14.831,14.821
25-09-2024 11:15,14.816,14.75,14.828,14.819
25-09-2024 11:30,14.816,14.749,14.827,14.818
25-09-2024 11:45,14.818,14.747,14.825,14.816
25-09-2024 12:00,14.818,14.746,14.824,14.815
25-09-2024 12:15,14.819,14.743,14.821,14.813
25-09-2024 12:30,14.822,14.743,14.819,14.812
25-09-2024 12:45,14.824,14.744,14.818,14.81
25-09-2024 13:00,14.828,14.741,14.816,14.809
25-09-2024 13:15,14.831,14.738,14.813,14.807
25-09-2024 13:30,14.836,14.741,14.812,14.806
25-09-2024 13:45,14.839,14.74,14.81,14.803
25-09-2024 14:00,14.842,14.738,14.81,14.8
25-09-2024 14:15,14.846,14.74,14.809,14.8
25-09-2024 14:30,14.849,14.743,14.809,14.8
25-09-2024 14:45,14.851,14.743,14.807,14.797
25-09-2024 15:00,14.853,14.743,14.807,14.797
25-09-2024 15:15,14.855,14.741,14.806,14.795
25-09-2024 15:30,14.856,14.741,14.804,14.794
25-09-2024 15:45,14.859,14.743,14.804,14.791
25-09-2024 16:00,14.862,14.741,14.803,14.791
25-09-2024 16:15,14.865,14.744,14.803,14.789
25-09-2024 16:30,14.87,14.746,14.803,14.788
25-09-2024 16:45,14.873,14.747,14.803,14.786
25-09-2024 17:00,14.879,14.749,14.803,14.785
25-09-2024 17:15,14.883,14.75,14.803,14.785
25-09-2024 17:30,14.886,14.752,14.803,14.785
25-09-2024 17:45,14.889,14.753,14.803,14.783
25-09-2024 18:00,14.892,14.753,14.803,14.783
25-09-2024 18:15,14.897,14.755,14.803,14.782
25-09-2024 18:30,14.903,14.758,14.803,14.782
25-09-2024 18:45,14.91,14.759,14.804,14.782
25-09-2024 19:00,14.916,14.761,14.804,14.782
25-09-2024 19:15,14.925,14.764,14.804,14.78
25-09-2024 19:30,14.939,14.765,14.804,14.78
25-09-2024 19:45,14.955,14.768,14.804,14.779
25-09-2024 20:00,14.978,14.773,14.806,14.779
25-09-2024 20:15,15.001,14.777,14.807,14.779
25-09-2024 20:30,15.028,14.783,14.809,14.779
25-09-2024 20:45,15.052,14.791,14.81,14.779
25-09-2024 21:00,15.078,14.798,14.812,14.779
25-09-2024 21:15,15.102,14.806,14.815,14.779
25-09-2024 21:30,15.13,14.831,14.818,14.779
25-09-2024 21:45,15.164,14.831,14.821,14.78
25-09-2024 22:00,15.203,14.843,14.824,14.78
25-09-2024 22:15,15.227,14.855,14.828,14.782
25-09-2024 22:30,15.266,14.87,14.833,14.783
25-09-2024 22:45,15.285,14.88,14.839,14.785
25-09-2024 23:00,15.318,14.897,14.842,14.786
25-09-2024 23:15,15.337,14.906,14.855,14.794
25-09-2024 23:30,15.312,14.919,14.907,14.833
25-09-2024 23:45,15.329,14.921,14.927,14.845
26-09-2024 00:00,15.375,14.963,14.91,14.831
26-09-2024 00:15,15.399,14.951,14.915,14.831
26-09-2024 00:30,15.39,14.954,14.957,14.851
26-09-2024 00:45,15.375,14.973,14.997,14.858
26-09-2024 01:00,15.375,14.995,15.01,14.861
26-09-2024 01:15,15.394,15.007,15.036,14.852
26-09-2024 01:30,15.433,15.045,15.001,14.849
26-09-2024 01:45,15.442,15.042,15.015,14.851
26-09-2024 02:00,15.475,15.057,14.975,14.848
26-09-2024 02:15,15.488,15.025,14.991,14.852
26-09-2024 02:30,15.472,15.079,15.009,14.858
26-09-2024 02:45,15.496,15.103,15.015,14.855
26-09-2024 03:00,15.518,15.079,14.969,14.856
26-09-2024 03:15,15.52,15.06,14.995,14.862
26-09-2024 03:30,15.525,15.081,14.989,14.864
26-09-2024 03:45,15.506,15.063,15.028,14.873
26-09-2024 04:00,15.517,15.106,15.022,14.874
26-09-2024 04:15,15.505,15.109,15.049,14.88
26-09-2024 04:30,15.527,15.119,15.025,14.88
26-09-2024 04:45,15.533,15.13,15.015,14.882
26-09-2024 05:00,15.528,15.106,15.033,14.886
26-09-2024 05:15,15.523,15.136,15.036,14.891
26-09-2024 05:30,15.533,15.111,15.033,14.892
26-09-2024 05:45,15.531,15.149,15.042,14.895
26-09-2024 06:00,15.536,15.158,15.045,14.897
26-09-2024 06:15,15.534,15.158,15.045,14.9
26-09-2024 06:30,15.539,15.157,15.037,14.903
26-09-2024 06:45,15.531,15.139,15.049,14.909
26-09-2024 07:00,15.527,15.142,15.055,14.913
26-09-2024 07:15,15.527,15.154,15.06,14.915
26-09-2024 07:30,15.524,15.155,15.067,14.918
26-09-2024 07:45,15.524,15.17,15.069,14.919
26-09-2024 08:00,15.525,15.157,15.054,14.924
26-09-2024 08:15,15.496,15.119,15.097,14.93
26-09-2024 08:30,15.512,15.137,15.082,14.931
26-09-2024 08:45,15.503,15.14,15.084,14.936
26-09-2024 09:00,15.515,15.164,15.085,14.937
26-09-2024 09:15,15.523,15.163,15.078,14.939
26-09-2024 09:30,15.525,15.173,15.081,14.939
26-09-2024 09:45,15.531,15.17,15.084,14.942
26-09-2024 10:00,15.534,15.172,15.084,14.943
26-09-2024 10:15,15.539,15.172,15.085,14.945
26-09-2024 10:30,15.546,15.172,15.082,14.948
26-09-2024 10:45,15.548,15.169,15.087,14.951
26-09-2024 11:00,15.551,15.175,15.087,14.952
26-09-2024 11:15,15.56,15.179,15.096,14.955
26-09-2024 11:30,15.567,15.184,15.094,14.957
26-09-2024 11:45,15.573,15.184,15.093,14.958
26-09-2024 12:00,15.576,15.179,15.102,14.963
26-09-2024 12:15,15.588,15.19,15.103,14.964
26-09-2024 12:30,15.599,15.196,15.106,14.966
26-09-2024 12:45,15.609,15.199,15.112,14.969
26-09-2024 13:00,15.618,15.205,15.115,14.97
26-09-2024 13:15,15.628,15.206,15.116,14.972
26-09-2024 13:30,15.637,15.212,15.122,14.975
26-09-2024 13:45,15.649,15.22,15.127,14.978
26-09-2024 14:00,15.663,15.227,15.13,14.981
26-09-2024 14:15,15.681,15.24,15.136,14.984
26-09-2024 14:30,15.709,15.251,15.139,14.988
26-09-2024 14:45,15.727,15.258,15.139,14.991
26-09-2024 15:00,15.743,15.272,15.151,14.994
26-09-2024 15:15,15.766,15.285,15.155,14.997
26-09-2024 15:30,15.788,15.303,15.163,15.001
26-09-2024 15:45,15.81,15.324,15.163,15.004
26-09-2024 16:00,15.824,15.331,15.173,15.009
26-09-2024 16:15,15.839,15.34,15.178,15.012
26-09-2024 16:30,15.854,15.346,15.178,15.016
26-09-2024 16:45,15.867,15.367,15.194,15.021
26-09-2024 17:00,15.883,15.393,15.206,15.027
26-09-2024 17:15,15.892,15.412,15.215,15.031
26-09-2024 17:30,15.895,15.43,15.225,15.036
26-09-2024 17:45,15.894,15.442,15.234,15.04
26-09-2024 18:00,15.889,15.449,15.237,15.045
26-09-2024 18:15,15.882,15.454,15.248,15.049
26-09-2024 18:30,15.876,15.452,15.254,15.054
26-09-2024 18:45,15.868,15.464,15.255,15.057
26-09-2024 19:00,15.863,15.454,15.263,15.061
26-09-2024 19:15,15.855,15.46,15.266,15.066
26-09-2024 19:30,15.845,15.454,15.272,15.069
26-09-2024 19:45,15.834,15.449,15.269,15.073
26-09-2024 20:00,15.819,15.454,15.275,15.076
26-09-2024 20:15,15.8,15.46,15.281,15.081
26-09-2024 20:30,15.775,15.43,15.32,15.084
26-09-2024 20:45,15.754,15.448,15.299,15.088
26-09-2024 21:00,15.73,15.445,15.293,15.091
26-09-2024 21:15,15.704,15.44,15.288,15.094
26-09-2024 21:30,15.678,15.434,15.291,15.097
26-09-2024 21:45,15.649,15.43,15.291,15.1
26-09-2024 22:00,15.619,15.421,15.293,15.103
26-09-2024 22:15,15.587,15.411,15.293,15.106
26-09-2024 22:30,15.555,15.4,15.291,15.108
26-09-2024 22:45,15.524,15.388,15.29,15.109
26-09-2024 23:00,15.491,15.375,15.287,15.111
26-09-2024 23:15,15.458,15.361,15.284,15.112
26-09-2024 23:30,15.427,15.346,15.281,15.113
26-09-2024 23:45,15.396,15.331,15.276,15.113
27-09-2024 00:00,15.366,15.317,15.272,15.113
27-09-2024 00:15,15.336,15.302,15.266,15.113
27-09-2024 00:30,15.305,15.285,15.261,15.113
27-09-2024 00:45,15.278,15.267,15.257,15.113
27-09-2024 01:00,15.251,15.249,15.248,15.112
27-09-2024 01:15,15.221,15.234,15.242,15.111
27-09-2024 01:30,15.197,15.215,15.233,15.111
27-09-2024 01:45,15.173,15.197,15.227,15.108
27-09-2024 02:00,15.148,15.172,15.223,15.106
27-09-2024 02:15,15.124,15.161,15.214,15.103
27-09-2024 02:30,15.103,15.139,15.206,15.102
27-09-2024 02:45,15.082,15.116,15.197,15.099
27-09-2024 03:00,15.063,15.109,15.19,15.096
27-09-2024 03:15,15.043,15.1,15.181,15.093
27-09-2024 03:30,15.025,15.066,15.172,15.088
27-09-2024 03:45,15.01,15.072,15.163,15.085
27-09-2024 04:00,14.995,15.054,15.155,15.081
27-09-2024 04:15,14.978,15.049,15.148,15.078
27-09-2024 04:30,14.964,15.043,15.139,15.073
27-09-2024 04:45,14.948,15.039,15.131,15.069
27-09-2024 05:00,14.936,15.025,15.122,15.064
27-09-2024 05:15,14.927,15.009,15.113,15.06
27-09-2024 05:30,14.915,14.982,15.106,15.055
27-09-2024 05:45,14.901,14.967,15.097,15.051
27-09-2024 06:00,14.891,14.946,15.09,15.046
27-09-2024 06:15,14.88,14.924,15.081,15.042
27-09-2024 06:30,14.868,14.921,15.073,15.037
27-09-2024 06:45,14.856,14.912,15.066,15.033
27-09-2024 07:00,14.848,14.916,15.057,15.028
27-09-2024 07:15,14.836,14.9,15.051,15.024
27-09-2024 07:30,14.825,14.895,15.043,15.019
27-09-2024 07:45,14.819,14.861,15.034,15.013
27-09-2024 08:00,14.809,14.853,15.028,15.009
27-09-2024 08:15,14.803,14.848,15.021,15.004
27-09-2024 08:30,14.794,14.836,15.013,15.0
27-09-2024 08:45,14.785,14.831,15.006,14.995
27-09-2024 09:00,14.78,14.83,14.998,14.989
27-09-2024 09:15,14.774,14.818,14.991,14.985
27-09-2024 09:30,14.77,14.803,14.987,14.981
27-09-2024 09:45,14.767,14.836,14.978,14.976
27-09-2024 10:00,14.762,14.83,14.972,14.972
27-09-2024 10:15,14.759,14.833,14.964,14.966
27-09-2024 10:30,14.762,14.797,14.961,14.961
27-09-2024 10:45,14.762,14.785,14.952,14.957
27-09-2024 11:00,14.765,14.788,14.948,14.952
27-09-2024 11:15,14.767,14.813,14.94,14.948
27-09-2024 11:30,14.773,14.809,14.936,14.943
27-09-2024 11:45,14.779,14.81,14.931,14.939
27-09-2024 12:00,14.788,14.803,14.927,14.934
27-09-2024 12:15,14.798,14.807,14.921,14.93
27-09-2024 12:30,14.81,14.804,14.916,14.927
27-09-2024 12:45,14.824,14.792,14.912,14.922
27-09-2024 13:00,14.839,14.797,14.909,14.918
27-09-2024 13:15,14.853,14.813,14.904,14.913
27-09-2024 13:30,14.87,14.812,14.894,14.91
27-09-2024 13:45,14.888,14.816,14.897,14.906
27-09-2024 14:00,14.907,14.813,14.895,14.903
27-09-2024 14:15,14.925,14.816,14.894,14.898
27-09-2024 14:30,14.943,14.821,14.892,14.895
27-09-2024 14:45,14.961,14.824,14.891,14.892
27-09-2024 15:00,14.976,14.827,14.891,14.889
27-09-2024 15:15,14.992,14.831,14.891,14.886
27-09-2024 15:30,15.006,14.837,14.891,14.885
27-09-2024 15:45,15.019,14.84,14.891,14.882
27-09-2024 16:00,15.033,14.846,14.891,14.88
27-09-2024 16:15,15.043,14.853,14.889,14.877
27-09-2024 16:30,15.055,14.856,14.891,14.876
27-09-2024 16:45,15.064,14.859,14.897,14.876
27-09-2024 17:00,15.07,14.864,14.898,14.874
27-09-2024 17:15,15.076,14.868,14.898,14.873
27-09-2024 17:30,15.081,14.873,14.9,14.873
27-09-2024 17:45,15.084,14.876,14.901,14.873
27-09-2024 18:00,15.088,14.879,14.904,14.871
27-09-2024 18:15,15.09,14.882,14.906,14.871
27-09-2024 18:30,15.091,14.885,14.907,14.87
27-09-2024 18:45,15.094,14.888,14.909,14.868
